employee_code,first_name,last_name,age,store_srcid,position_name,position_grade_srcid,work_experience,email,phone,personal_address,currency,currency_code,month_salary,credit_card,start_date,end_date,is_active
44-5105101,Thaddeus,Huscroft,43,506,financial planner,experienced,10,thuscroftc@yandex.ru,337-633-9837,26 Division Street,Naira,NGN,900.38,3.53E+15,28-Apr-17,-99,ËÎÆÜ
53-4265522,Diana,Bote,63,294,sales coordinator,experienced,11,dboted@bbb.org,185-219-0489,5 Lake View Point,Dirham,MAD,949.50,4.04E+15,7-May-17,-99,ËÎÆÜ
90-2679645,Dawn,McLagan,51,56,assistant store manager,experienced,14,dmclagane@tmall.com,264-880-2515,89709 Waxwing Crossing,Koruna,CZK,762.27,3.53E+15,18-Apr-17,-99,ÈÑÒÈÍÀ
89-0800395,Creight,Cowton,29,861,account executive,experienced,9,ccowtonf@adobe.com,485-356-0339,2 Waxwing Court,Yuan Renminbi,CNY,870.60,6.33E+18,8-Apr-17,-99,ËÎÆÜ
10-6666845,Daphna,Earwicker,22,605,executive vice president of sales,middle,2,dearwickerg@blinklist.com,604-443-0019,532 Linden Road,Ruble,RUB,550.37,5.60E+15,19-Dec-16,-99,ÈÑÒÈÍÀ
96-4524265,Desiri,Whetson,21,75,store manager,expert,2,dwhetsonh@wunderground.com,199-549-5582,48525 Sommers Park,Zloty,PLN,611.20,5.60E+15,27-Dec-16,-99,ÈÑÒÈÍÀ
78-0773954,Marcie,Currie,52,842,sales director,middle,12,mcurriei@csmonitor.com,804-358-3550,27025 Kim Crossing,Peso,PHP,628.95,3.55E+15,16-Oct-17,-99,ÈÑÒÈÍÀ
28-1742827,Benjamin,Sibille,65,869,retail sales consultant,novice,7,bsibillej@uiuc.edu,363-645-7328,84998 Melrose Street,Euro,EUR,432.19,4.18E+15,15-Oct-17,-99,ËÎÆÜ
19-9654629,Zondra,Soan,24,605,executive vice president of sales,expert,4,zsoank@usatoday.com,396-598-1504,9456 Maple Wood Circle,Real,BRL,628.06,3.57E+15,28-Jan-17,-99,ËÎÆÜ
14-4296242,Abeu,Mitford,58,532,director of national sales,novice,12,amitfordl@google.com.hk,167-897-4080,3 Atwood Point,Tenge,KZT,368.26,3.53E+15,13-Dec-16,-99,ËÎÆÜ
99-9386715,Rivi,Sollett,20,398,financial advisor,middle,10,rsollettm@soup.io,905-316-7564,944 Steensland Drive,Guarani,PYG,910.43,3.57E+15,9-Aug-17,-99,ÈÑÒÈÍÀ
43-2972550,Aimee,Wheldon,38,935,assistant store manager,middle,11,awheldonn@bizjournals.com,131-161-0572,9 Knutson Point,Yuan Renminbi,CNY,722.46,3.03E+13,18-Sep-17,-99,ÈÑÒÈÍÀ
00-8449162,Wynne,Rickford,37,229,executive vice president of sales,experienced,15,wrickfordo@patch.com,595-609-2810,6020 Granby Street,Yuan Renminbi,CNY,580.56,3.59E+15,20-Aug-17,-99,ËÎÆÜ
97-6155481,Blane,Bigham,36,556,store manager,novice,5,bbighamp@rambler.ru,828-105-2544,39915 Oak Trail,Peso,ARS,980.97,3.55E+15,21-Dec-16,-99,ËÎÆÜ
72-8179979,Heidie,Dorrins,60,13,store manager,middle,9,hdorrinsq@webeden.co.uk,909-840-2872,2555 Luster Court,Rupiah,IDR,987.11,5.13E+15,8-Mar-17,-99,ÈÑÒÈÍÀ
01-3974306,Joelle,Splaven,24,166,financial planner,experienced,11,jsplavenr@twitter.com,279-338-5092,191 Sugar Circle,Zloty,PLN,563.80,5.39E+15,4-Jun-17,-99,ËÎÆÜ
21-5234677,Kurtis,Trever,23,863,retail sales consultant,novice,11,ktrevers@archive.org,208-282-9220,2212 Elgar Circle,Ruble,RUB,852.96,3.53E+15,8-Apr-17,-99,ÈÑÒÈÍÀ
23-1543294,Sigismondo,Bristo,19,300,sales director,experienced,13,sbristot@dyndns.org,139-540-5154,263 Thompson Parkway,Dram,AMD,781.55,3.74E+14,21-May-17,-99,ÈÑÒÈÍÀ
90-7011675,Hardy,Zaniolini,48,782,sales representative,middle,2,hzanioliniu@macromedia.com,202-418-4420,5 Blackbird Point,Yuan Renminbi,CNY,692.38,5.61E+15,1-Aug-17,-99,ÈÑÒÈÍÀ
65-7138377,Joline,Cockshott,34,919,director of national sales,experienced,4,jcockshottv@netvibes.com,262-977-0570,7 Bay Trail,Krona,SEK,693.85,3.55E+15,20-Mar-17,-99,ÈÑÒÈÍÀ
41-6633406,Guglielmo,Klyner,65,455,director of inside sales,expert,7,gklynerw@home.pl,324-706-0557,1 Old Shore Park,Ruble,RUB,746.84,3.57E+15,24-Sep-17,-99,ËÎÆÜ
86-5066408,Pauletta,Dacke,60,521,financial planner,middle,7,pdackex@opensource.org,264-578-4774,27 Linden Crossing,Baht,THB,673.66,6.76E+17,6-Sep-17,-99,ËÎÆÜ
74-0214948,Trix,Middle,41,550,sales director,experienced,5,tmiddley@mashable.com,714-803-4935,41709 Schurz Alley,Euro,EUR,660.02,3.57E+15,15-Feb-17,-99,ÈÑÒÈÍÀ
18-6293553,Teresina,Colebeck,56,649,director of national sales,experienced,5,tcolebeckz@printfriendly.com,363-489-9606,617 Homewood Street,Hryvnia,UAH,840.71,3.55E+15,13-May-17,-99,ÈÑÒÈÍÀ
70-7340571,Sergio,Pasticznyk,63,140,financial planner,expert,2,spasticznyk10@dell.com,947-430-6500,01550 Shopko Place,Yuan Renminbi,CNY,621.16,3.72E+14,19-Dec-16,-99,ÈÑÒÈÍÀ
41-8969466,Petronille,Labes,36,771,financial advisor,middle,14,plabes11@jimdo.com,554-958-9006,162 Pepper Wood Pass,Yuan Renminbi,CNY,991.85,3.58E+15,23-Aug-17,-99,ËÎÆÜ
71-6638125,Vick,Wollard,42,745,sales associate,expert,9,vwollard12@oracle.com,909-964-8425,442 Northwestern Terrace,Euro,EUR,870.55,4.92E+15,8-Jul-17,-99,ËÎÆÜ
82-5670039,Coriss,Hathorn,28,512,financial advisor,experienced,11,chathorn13@theglobeandmail.com,939-427-3568,30915 Lerdahl Court,Rupiah,IDR,856.27,3.58E+15,8-Feb-17,-99,ËÎÆÜ
64-2541602,Obed,Vines,59,311,financial advisor,middle,13,ovines14@unesco.org,174-361-6874,0 Eliot Circle,Dinar,RSD,661.02,5.02E+15,9-Oct-17,-99,ÈÑÒÈÍÀ
33-8326362,Pia,Brinkman,19,964,retail sales consultant,middle,2,pbrinkman15@newyorker.com,250-712-8917,35 Sycamore Parkway,Euro,EUR,466.17,2.02E+14,16-Sep-17,-99,ËÎÆÜ
08-5777055,Demetra,Bargh,56,268,sales representative,expert,4,dbargh16@sina.com.cn,825-936-9540,7 Roth Pass,Dong,VND,658.19,3.75E+14,15-Mar-17,-99,ÈÑÒÈÍÀ
97-1566328,Ardine,Drabble,64,695,store manager,experienced,5,adrabble17@usgs.gov,791-774-3310,7 Nelson Alley,Rupiah,IDR,569.34,3.59E+15,22-Apr-17,-99,ÈÑÒÈÍÀ
01-8403313,Orland,Stanbro,52,12,account executive,middle,13,ostanbro18@google.de,934-729-7293,24316 Prentice Lane,Koruna,CZK,797.50,5.48E+15,16-Apr-17,-99,ÈÑÒÈÍÀ
11-0234892,Homere,Sweet,62,771,executive vice president of sales,experienced,1,hsweet19@ustream.tv,914-579-3571,36 Debs Point,Franc,XOF,660.90,3.53E+15,1-Apr-17,-99,ËÎÆÜ
75-7184447,Emelda,Greenhow,38,500,sales representative,experienced,11,egreenhow1a@google.com.br,934-560-3983,612 Victoria Crossing,Pound,EGP,836.38,3.58E+15,6-Sep-17,-99,ÈÑÒÈÍÀ
65-8547330,Kesley,Honatsch,24,319,assistant store manager,novice,13,khonatsch1b@narod.ru,529-469-7406,568 Steensland Crossing,Ruble,RUB,488.03,5.60E+15,3-May-17,-99,ÈÑÒÈÍÀ
06-6408949,Randy,Airlie,22,714,assistant store manager,expert,5,rairlie1c@hud.gov,282-202-2225,43742 Hintze Way,Krone,NOK,395.54,3.57E+15,4-Jun-17,-99,ÈÑÒÈÍÀ
45-3665985,Ignace,Causnett,45,74,store manager,expert,8,icausnett1d@marketwatch.com,816-137-4665,4405 Jenifer Trail,Balboa,PAB,399.39,5.01E+15,17-Jul-17,-99,ÈÑÒÈÍÀ
68-4916279,Valaria,Ortzen,33,478,director of national sales,expert,2,vortzen1e@symantec.com,201-583-8894,25 Vera Parkway,Rupiah,IDR,370.96,6.38E+15,24-Jan-17,-99,ÈÑÒÈÍÀ
58-0676767,Vic,Siward,30,436,director of inside sales,experienced,7,vsiward1f@netlog.com,206-307-2254,687 Burrows Drive,Sol,PEN,713.94,3.59E+15,14-May-17,-99,ÈÑÒÈÍÀ
54-7159013,Clemens,Eicheler,53,580,account executive,middle,12,ceicheler1g@istockphoto.com,947-786-9593,795 Westerfield Pass,Yuan Renminbi,CNY,746.90,3.57E+15,9-Jan-17,-99,ËÎÆÜ
01-9619271,Silvio,Zambonini,34,483,retail sales consultant,experienced,9,szambonini1h@reference.com,660-454-0014,83 Portage Circle,Rupiah,IDR,673.76,3.54E+15,27-Mar-17,-99,ËÎÆÜ
35-6348527,Humfrey,Whitfield,46,596,retail sales consultant,middle,15,hwhitfield1i@1688.com,538-671-3907,8 Orin Road,Rupiah,IDR,501.83,3.57E+15,8-Oct-17,-99,ÈÑÒÈÍÀ
98-4116368,Nat,Carbery,30,348,executive vice president of sales,middle,2,ncarbery1j@reverbnation.com,522-485-8150,77930 Bunker Hill Hill,Hryvnia,UAH,866.45,4.90E+18,8-Jul-17,-99,ÈÑÒÈÍÀ
12-4143157,Camey,Harme,43,315,director of national sales,experienced,8,charme1k@netlog.com,731-167-6867,54860 Dovetail Trail,Zloty,PLN,775.60,3.57E+15,14-Sep-17,-99,ÈÑÒÈÍÀ
91-1304434,Anallese,Silverston,26,916,sales director,novice,4,asilverston1l@t-online.de,923-777-2291,1 Sachs Alley,Ouguiya,MRO,428.35,6.40E+15,19-May-17,-99,ÈÑÒÈÍÀ
69-5265095,Nealon,Cawston,29,606,retail sales consultant,middle,3,ncawston1m@biglobe.ne.jp,599-855-3316,113 Nelson Road,Peso,PHP,949.49,3.57E+15,24-Aug-17,-99,ÈÑÒÈÍÀ
54-7980619,See,Gollop,24,623,store manager,novice,8,sgollop1n@gizmodo.com,813-744-9956,29610 Waxwing Pass,Leu,MDL,712.52,5.04E+18,4-Oct-17,-99,ËÎÆÜ
14-0191484,Muffin,Iseton,50,96,sales representative,experienced,5,miseton1o@ovh.net,912-239-7615,807 Lyons Alley,Won,KPW,718.03,3.57E+15,22-May-17,-99,ËÎÆÜ
86-8096932,Benedict,Lockier,46,22,director of inside sales,experienced,8,blockier1p@woothemes.com,981-258-4631,4078 Springs Plaza,Yuan Renminbi,CNY,686.38,4.46E+15,3-May-17,-99,ÈÑÒÈÍÀ
95-4293552,Jerry,McKnockiter,52,878,sales coordinator,expert,3,jmcknockiter1q@lycos.com,978-969-7148,16943 Johnson Trail,Shilling,KES,831.97,5.60E+15,4-May-17,-99,ÈÑÒÈÍÀ
77-9386394,Brandise,Ettles,49,757,store manager,experienced,6,bettles1r@washingtonpost.com,506-855-7068,8999 Fisk Center,Real,BRL,666.98,5.20E+15,26-Nov-16,-99,ËÎÆÜ
24-4172241,Annamaria,Greveson,39,355,director of inside sales,novice,5,agreveson1s@marketwatch.com,352-426-2833,27 Atwood Terrace,Euro,EUR,378.13,6.77E+17,1-May-17,-99,ÈÑÒÈÍÀ
61-6571546,Moll,Felderer,41,411,assistant store manager,experienced,14,mfelderer1t@unc.edu,124-556-2954,933 Clyde Gallagher Court,Ruble,RUB,518.57,4.41E+15,24-Mar-17,-99,ÈÑÒÈÍÀ
82-7841100,Miof mela,Lammerts,56,696,sales representative,novice,4,mlammerts1u@diigo.com,476-769-6764,576 Boyd Court,Yuan Renminbi,CNY,583.50,6.76E+18,10-Feb-17,-99,ÈÑÒÈÍÀ
52-9522795,Cecilla,Vedeneev,20,501,retail sales consultant,novice,2,cvedeneev1v@miibeian.gov.cn,894-529-9677,3 Trailsway Drive,Yuan Renminbi,CNY,423.75,3.55E+15,11-Dec-16,-99,ËÎÆÜ
66-6411086,Monro,Saiger,18,191,account executive,middle,10,msaiger1w@ft.com,432-394-8718,60 Beilfuss Street,Euro,EUR,481.73,3.59E+15,16-Aug-17,-99,ËÎÆÜ
09-9417953,Evvy,Singers,21,631,retail sales consultant,novice,14,esingers1x@tripod.com,537-608-3340,17014 Armistice Plaza,Boliviano,BOB,809.16,3.57E+15,2-Apr-17,-99,ÈÑÒÈÍÀ
14-2932754,Mari,Widdicombe,47,752,financial planner,expert,12,mwiddicombe1y@wordpress.org,323-808-3707,8908 Graedel Park,Peso,PHP,944.04,3.72E+14,3-Jun-17,-99,ËÎÆÜ
43-1787402,Renata,Bryceson,61,445,sales coordinator,novice,1,rbryceson1z@alibaba.com,496-726-3274,7 Granby Pass,Rand,ZAR,941.28,2.01E+14,16-Jan-17,-99,ÈÑÒÈÍÀ
08-3529142,Lulu,Duester,40,937,financial advisor,expert,12,lduester20@si.edu,529-294-4864,69 Emmet Drive,Ruble,RUB,456.96,6.77E+18,14-Feb-17,-99,ËÎÆÜ
31-4890841,Kimberley,Myrie,44,178,executive vice president of sales,middle,4,kmyrie21@ted.com,717-182-3149,2 Shoshone Place,Euro,EUR,449.13,5.10E+15,9-Apr-17,-99,ËÎÆÜ
12-1002454,Shoshana,Hasel,36,221,account executive,novice,13,shasel22@earthlink.net,835-494-5275,50 Banding Junction,Colon,CRC,671.96,3.54E+15,26-Mar-17,-99,ËÎÆÜ
72-1855542,Karina,Bellefonte,58,547,sales coordinator,experienced,15,kbellefonte23@tamu.edu,980-195-4640,6 La Follette Center,Zloty,PLN,961.02,3.58E+15,11-Feb-17,-99,ËÎÆÜ
44-9430273,Agnola,Venable,65,674,sales associate,middle,2,avenable24@smugmug.com,637-911-1525,4017 Algoma Place,Ruble,RUB,380.65,6.05E+16,15-Dec-16,-99,ÈÑÒÈÍÀ
82-0398988,Melany,Currom,28,998,director of national sales,novice,9,mcurrom25@businessinsider.com,512-140-9277,7 Quincy Road,Yuan Renminbi,CNY,419.21,3.57E+15,29-May-17,-99,ËÎÆÜ
58-6907757,Devlin,Cattellion,61,806,assistant store manager,expert,8,dcattellion26@newsvine.com,453-922-1186,22992 Northridge Terrace,Hryvnia,UAH,963.72,3.58E+15,7-Oct-17,-99,ËÎÆÜ
91-7047668,Elvina,Goldsworthy,33,887,sales associate,experienced,1,egoldsworthy27@fastcompany.com,207-215-3590,283 Swallow Alley,Dollar,USD,799.55,5.11E+15,7-Jul-17,-99,ÈÑÒÈÍÀ
51-3545496,Lorine,Dedrick,49,468,sales coordinator,expert,11,ldedrick28@alexa.com,216-504-7238,0494 Independence Way,Leone,SLL,783.60,6.76E+17,29-Oct-17,-99,ËÎÆÜ
66-7595009,Jerald,Pearton,33,543,financial planner,novice,15,jpearton29@webs.com,303-806-9443,76114 Carberry Plaza,Dollar,USD,584.16,5.31E+15,5-Dec-16,-99,ËÎÆÜ
91-0491175,Erena,Overington,19,215,director of inside sales,novice,8,eoverington2a@baidu.com,989-156-7802,14 Brentwood Pass,Peso,COP,489.47,3.58E+15,7-Dec-16,-99,ËÎÆÜ
85-5883842,Lou,Legister,35,632,assistant store manager,novice,14,llegister2b@360.cn,671-572-1291,51 Melby Circle,Cordoba,NIO,929.58,3.55E+15,19-Feb-17,-99,ËÎÆÜ
34-8880131,Bobby,Drabble,41,952,director of national sales,experienced,14,bdrabble2c@ebay.co.uk,637-183-5651,5651 Continental Lane,Sol,PEN,365.28,6.33E+18,15-Aug-17,-99,ËÎÆÜ
16-2924077,Karilynn,Vere,50,455,director of national sales,experienced,12,kvere2d@china.com.cn,860-275-7619,9 Luster Court,Lempira,HNL,707.56,3.58E+15,27-May-17,-99,ÈÑÒÈÍÀ
76-1201075,Warde,Maylott,52,81,sales representative,middle,8,wmaylott2e@oracle.com,580-504-8855,06218 Buena Vista Pass,Litas,LTL,733.35,3.38E+14,26-Feb-17,-99,ÈÑÒÈÍÀ
33-8453890,Loren,Slowey,30,369,financial planner,novice,11,lslowey2f@uol.com.br,305-471-9682,6 Hanson Junction,Ruble,RUB,871.64,5.60E+15,19-Oct-17,-99,ÈÑÒÈÍÀ
48-6994423,Alonzo,Sarjent,33,53,financial planner,expert,7,asarjent2g@guardian.co.uk,484-515-3348,57 Donald Hill,Euro,EUR,982.95,5.02E+18,21-Jun-17,-99,ÈÑÒÈÍÀ
62-4095298,Bennie,Bonnin,38,112,financial advisor,middle,13,bbonnin2h@ox.ac.uk,906-456-2259,28868 Coleman Hill,Ruble,RUB,688.62,6.05E+14,9-Oct-17,-99,ËÎÆÜ
28-8112267,Willard,Ducker,60,654,sales representative,middle,5,wducker2i@360.cn,207-310-9295,97398 Main Crossing,Euro,EUR,965.96,3.53E+15,19-Oct-17,-99,ÈÑÒÈÍÀ
70-1658002,Duke,McGlue,53,267,sales associate,novice,3,dmcglue2j@github.io,669-433-4295,3260 John Wall Park,Yen,JPY,936.45,3.58E+15,19-Oct-17,-99,ËÎÆÜ
38-0696224,Hannie,Houtby,47,125,store manager,novice,3,hhoutby2k@ed.gov,861-514-8462,7332 Nova Center,Dong,VND,969.12,2.02E+14,21-Nov-16,-99,ËÎÆÜ
72-8806686,Cobb,Lashbrook,58,277,retail sales consultant,expert,3,clashbrook2l@shareasale.com,826-490-1071,2408 Saint Paul Park,Shekel,ILS,698.37,3.55E+15,29-Jan-17,-99,ÈÑÒÈÍÀ
89-9614686,Rodger,Wife,51,427,sales associate,experienced,2,rwife2m@livejournal.com,977-855-8004,744 Del Sol Park,Euro,EUR,725.36,3.57E+15,8-Jun-17,-99,ÈÑÒÈÍÀ
20-1742647,Lorraine,Standbridge,27,8,assistant store manager,novice,1,lstandbridge2n@diigo.com,352-934-7311,713 Dennis Alley,Dollar,USD,380.39,5.04E+16,9-Dec-16,-99,ËÎÆÜ
21-2692207,Fiann,Natte,49,969,account executive,experienced,5,fnatte2o@google.pl,850-701-0803,439 Shopko Pass,Leone,SLL,999.94,5.60E+17,22-May-17,-99,ÈÑÒÈÍÀ
13-2928299,Neil,Bellringer,59,594,director of inside sales,novice,4,nbellringer2p@youtube.com,156-366-2513,685 La Follette Drive,Real,BRL,764.33,5.02E+15,3-Jul-17,-99,ÈÑÒÈÍÀ
24-6321062,Jordon,Broad,27,635,sales representative,novice,11,jbroad2q@unblog.fr,807-605-3804,8 Brentwood Trail,Peso,CLP,798.43,5.64E+15,11-Jan-17,-99,ËÎÆÜ
91-3100704,Elwin,Killeley,59,660,director of national sales,experienced,5,ekilleley2r@wisc.edu,218-166-1460,7960 Arkansas Place,Yuan Renminbi,CNY,956.53,5.89E+16,21-Sep-17,-99,ÈÑÒÈÍÀ
49-7264763,Christye,Pinckstone,35,989,assistant store manager,expert,15,cpinckstone2s@apache.org,258-834-0158,48307 Kenwood Trail,Euro,EUR,402.06,3.56E+15,14-Jan-17,-99,ÈÑÒÈÍÀ
02-4938234,Sula,Atkirk,62,696,director of national sales,experienced,8,satkirk2t@intel.com,482-842-1668,99 Butterfield Point,Koruna,CZK,897.87,3.56E+15,5-May-17,-99,ËÎÆÜ
58-6002623,Dannel,Rosenblad,29,264,director of inside sales,experienced,6,drosenblad2u@live.com,167-595-7145,473 Eagle Crest Point,Yuan Renminbi,CNY,536.70,3.55E+15,12-Jan-17,-99,ËÎÆÜ
89-4344515,Rosaline,Dunphy,22,853,store manager,experienced,12,rdunphy2v@virginia.edu,227-806-5503,815 Oakridge Court,Peso,MXN,915.96,3.74E+14,1-Jun-17,-99,ËÎÆÜ
34-8317400,Boony,Woodes,39,534,executive vice president of sales,novice,6,bwoodes2w@facebook.com,287-968-5973,00 Transport Center,Ringgit,MYR,383.35,5.10E+15,22-Jan-17,-99,ËÎÆÜ
03-4766115,Donnamarie,Shasnan,61,361,director of inside sales,middle,8,dshasnan2x@youtu.be,779-378-1706,764 Aberg Way,Yuan Renminbi,CNY,684.03,3.44E+14,30-Nov-16,-99,ËÎÆÜ
85-4343435,Sherwynd,Dunwoody,46,236,assistant store manager,middle,13,sdunwoody2y@ibm.com,644-683-6957,7688 North Trail,Real,BRL,930.72,6.77E+15,2-Aug-17,-99,ÈÑÒÈÍÀ
31-2900764,Dulcea,Dawltrey,55,896,sales director,experienced,5,ddawltrey2z@privacy.gov.au,148-431-5896,7 Dexter Pass,Hryvnia,UAH,711.38,3.65E+13,20-Aug-17,-99,ËÎÆÜ
78-0156869,Wilhelmina,Silley,31,898,financial planner,novice,8,wsilley30@unicef.org,903-171-5565,49743 Crowley Trail,Zloty,PLN,404.81,3.53E+15,10-Aug-17,-99,ÈÑÒÈÍÀ
21-1337343,Griff,Luxford,21,746,director of national sales,middle,9,gluxford31@sun.com,804-487-7319,31 Bunting Park,Dollar,USD,379.32,5.60E+15,14-Aug-17,-99,ÈÑÒÈÍÀ
47-9464022,Yetta,Canto,60,40,financial planner,experienced,9,ycanto32@technorati.com,586-970-0458,2 Badeau Pass,Baht,THB,491.71,5.64E+17,6-Jul-17,-99,ÈÑÒÈÍÀ
36-5445594,Bernete,Redler,53,309,account executive,novice,1,bredler33@issuu.com,714-779-4848,7 Leroy Point,Rupiah,IDR,795.86,3.54E+15,11-Mar-17,-99,ÈÑÒÈÍÀ
32-1356209,Lacey,Piddock,40,236,director of inside sales,expert,6,lpiddock34@1688.com,165-478-6282,5 Prentice Court,Euro,EUR,895.51,3.56E+15,23-Mar-17,-99,ËÎÆÜ
01-1436180,Neal,Le Breton,60,330,store manager,expert,9,nlebreton35@mysql.com,524-194-9193,61345 Springs Crossing,Dong,VND,969.69,3.56E+15,26-Apr-17,-99,ËÎÆÜ
02-5272876,Ketti,Muirhead,47,990,director of national sales,expert,7,kmuirhead36@rediff.com,518-955-9027,07 Lyons Crossing,Yuan Renminbi,CNY,387.70,3.54E+15,11-Feb-17,-99,ÈÑÒÈÍÀ
57-4200595,Elfie,Pratten,30,740,director of inside sales,middle,11,epratten37@seattletimes.com,448-731-4656,65 Lerdahl Lane,Dollar,CAD,918.85,5.61E+15,17-Feb-17,-99,ÈÑÒÈÍÀ
51-8114685,Pieter,Goncaves,32,799,sales coordinator,novice,5,pgoncaves38@weibo.com,351-539-2773,5389 David Junction,Yen,JPY,573.71,2.02E+14,8-Jul-17,-99,ÈÑÒÈÍÀ
57-6390761,Antonina,Ghidoli,27,747,financial planner,middle,11,aghidoli39@twitter.com,428-967-8211,33567 Farmco Parkway,Yen,JPY,655.28,3.56E+15,12-Jun-17,-99,ËÎÆÜ
15-2260013,Roberto,Garz,27,825,store manager,experienced,5,rgarz3a@blogspot.com,778-289-0779,17779 Buena Vista Hill,Euro,EUR,959.86,2.02E+14,10-Oct-17,-99,ÈÑÒÈÍÀ
81-0700210,Mariele,Jordon,48,774,retail sales consultant,expert,2,mjordon3b@scribd.com,372-600-6123,0 Express Road,Yuan Renminbi,CNY,681.70,6.30E+17,27-May-17,-99,ËÎÆÜ
60-7164466,Gorden,Shearwood,50,885,assistant store manager,experienced,3,gshearwood3c@hostgator.com,662-742-0706,4891 Menomonie Street,Zloty,PLN,674.14,5.60E+15,23-Jul-17,-99,ÈÑÒÈÍÀ
99-4181496,Heda,Huebner,47,663,store manager,expert,4,hhuebner3d@ameblo.jp,695-974-1321,166 Debra Point,Euro,EUR,387.11,5.60E+16,12-Aug-17,-99,ÈÑÒÈÍÀ
87-9490651,Aldous,Niles,51,923,financial planner,novice,15,aniles3e@elegantthemes.com,812-918-3130,659 Lotheville Drive,Zloty,PLN,943.73,6.39E+15,30-Jan-17,-99,ÈÑÒÈÍÀ
03-8738191,Livvie,Stollard,20,547,sales associate,expert,5,lstollard3f@answers.com,974-518-8489,870 Wayridge Drive,Yuan Renminbi,CNY,814.18,3.41E+14,20-Sep-17,-99,ËÎÆÜ
74-6412718,Philippe,Farlow,65,775,director of national sales,novice,15,pfarlow3g@infoseek.co.jp,790-423-1313,31 Lake View Drive,Ruble,BYR,445.48,3.53E+15,22-May-17,-99,ËÎÆÜ
91-7234212,Bryn,Klimochkin,18,194,sales associate,middle,5,bklimochkin3h@shutterfly.com,776-466-5247,90147 Pearson Pass,Rial,YER,725.44,6.30E+18,5-Jan-17,-99,ÈÑÒÈÍÀ
28-4003028,Shara,Stockin,18,754,store manager,middle,3,sstockin3i@berkeley.edu,388-199-3745,9550 Nobel Crossing,Koruna,CZK,726.19,3.53E+15,8-Jul-17,-99,ÈÑÒÈÍÀ
62-5935004,Edmund,Gilcriest,41,130,director of inside sales,expert,7,egilcriest3j@storify.com,605-269-7683,0405 Old Gate Park,Yuan Renminbi,CNY,686.34,6.76E+15,9-Mar-17,-99,ÈÑÒÈÍÀ
36-0444904,Herschel,Wooffitt,26,445,sales representative,expert,7,hwooffitt3k@answers.com,587-976-0065,74115 Scoville Park,Euro,EUR,679.63,4.14E+12,9-Feb-17,-99,ËÎÆÜ
45-0750964,Ephrem,Lidell,65,776,sales associate,middle,3,elidell3l@psu.edu,495-226-4806,6328 6th Center,Peso,PHP,649.08,3.57E+15,13-Jun-17,-99,ÈÑÒÈÍÀ
