employee_code,first_name,last_name,age,store_srcid,position_name,position_grade_srcid,work_experience,email,phone,personal_address,currency,currency_code,month_salary,credit_card,start_date,end_date,is_active
44-7908441,Clemmy,Sparrowe,65,648,account executive,middle,13,csparrowem@histats.com,643-370-4810,03 Namekagon Hill,Peso,PHP,902.44,4.94E+15,29-Mar-17,-99,ËÎÆÜ
55-5192318,Coral,Heavyside,54,571,director of inside sales,middle,4,cheavysiden@hugedomains.com,883-313-9703,6 Doe Crossing Center,Som,UZS,758.18,3.57E+15,8-Nov-17,-99,ËÎÆÜ
21-8278641,Gretel,Collcutt,44,812,financial planner,middle,13,gcollcutto@opera.com,560-268-6238,92 Pankratz Junction,Yuan Renminbi,CNY,691.18,3.57E+15,25-May-17,-99,ËÎÆÜ
74-9335188,Arnold,Coldrick,25,808,assistant store manager,middle,3,acoldrickp@ucla.edu,934-475-4939,45023 Surrey Junction,Yen,JPY,757.69,4.51E+15,23-Jun-17,-99,ËÎÆÜ
03-8880923,Bird,Bayford,55,189,retail sales consultant,experienced,10,bbayfordq@forbes.com,111-560-4682,856 Kedzie Place,Yuan Renminbi,CNY,725.26,3.54E+15,31-Mar-17,-99,ÈÑÒÈÍÀ
44-0420207,Lyndsay,Gorrie,30,162,director of inside sales,middle,4,lgorrier@paginegialle.it,640-367-0629,79549 Banding Park,Peso,UYU,917.07,3.38E+14,21-Jul-17,-99,ÈÑÒÈÍÀ
10-1631985,Molly,Bondley,36,980,assistant store manager,middle,13,mbondleys@ask.com,583-766-4372,0 Arkansas Park,Yuan Renminbi,CNY,475.22,4.41E+15,10-Aug-17,-99,ÈÑÒÈÍÀ
92-6574637,Melloney,Crosson,22,188,director of national sales,expert,15,mcrossont@cafepress.com,131-813-3240,394 Morningstar Way,Peso,COP,530.06,5.46E+15,1-Apr-17,-99,ÈÑÒÈÍÀ
99-5475815,Marne,Lambal,56,205,sales associate,expert,4,mlambalu@dion.ne.jp,389-776-1735,13 Milwaukee Pass,Rupiah,IDR,899.72,3.54E+15,14-Mar-17,-99,ËÎÆÜ
85-5960958,Ally,Ockleshaw,22,154,sales coordinator,experienced,11,aockleshawv@uiuc.edu,352-906-5419,34 Merry Center,Yuan Renminbi,CNY,559.45,6.76E+15,3-Feb-17,-99,ÈÑÒÈÍÀ
07-6384565,Sharyl,Daleman,29,874,account executive,novice,1,sdalemanw@pinterest.com,216-400-4485,41 Bobwhite Road,Dollar,USD,689.85,4.41E+15,2-Jun-17,-99,ÈÑÒÈÍÀ
31-8372644,Janka,Sedgeman,52,148,financial planner,expert,7,jsedgemanx@nba.com,730-749-7440,6 Memorial Terrace,Dong,VND,386.05,3.54E+15,19-Jun-17,-99,ËÎÆÜ
90-5307721,Nate,Hutchinges,35,783,director of national sales,novice,13,nhutchingesy@networksolutions.com,619-339-4991,8 Cody Park,Yuan Renminbi,CNY,682.67,6.04E+17,7-Jun-17,-99,ÈÑÒÈÍÀ
51-3656930,Jonathon,Storcke,25,28,sales associate,novice,3,jstorckez@jalbum.net,781-591-4524,58369 Dawn Plaza,Peso,PHP,564.68,3.56E+15,13-Nov-17,-99,ËÎÆÜ
87-9012049,Winslow,Bernli,51,160,financial advisor,experienced,4,wbernli10@hostgator.com,798-686-2637,8 Farragut Avenue,Yuan Renminbi,CNY,403.20,3.58E+15,16-Jun-17,-99,ËÎÆÜ
58-8337395,Trumann,Kirley,49,524,director of national sales,experienced,6,tkirley11@howstuffworks.com,232-866-6322,64 Parkside Center,Krone,NOK,430.87,6.33E+15,11-Jun-17,-99,ËÎÆÜ
08-5735524,Hunter,Talby,36,203,sales associate,novice,11,htalby12@tumblr.com,215-209-5514,205 Lakeland Plaza,Rupiah,IDR,493.57,5.10E+15,11-Mar-17,-99,ÈÑÒÈÍÀ
27-6382614,Fidelia,Prevett,39,702,sales coordinator,expert,15,fprevett13@yolasite.com,523-299-4667,4 Gulseth Hill,Yuan Renminbi,CNY,687.59,4.92E+15,29-Jul-17,-99,ÈÑÒÈÍÀ
16-3860922,Matty,Dallosso,42,271,sales associate,experienced,1,mdallosso14@opera.com,923-809-2170,1 Sycamore Point,Pound,LBP,418.94,3.01E+13,4-May-17,-99,ËÎÆÜ
73-8636431,Marcia,Whiskerd,61,638,sales associate,middle,1,mwhiskerd15@exblog.jp,542-301-0364,5 Kropf Way,Dollar,USD,587.76,3.57E+15,2-Jun-17,-99,ËÎÆÜ
63-3511649,Pedro,Josefer,50,500,sales coordinator,middle,2,pjosefer16@storify.com,197-825-6815,1 Lake View Center,Peso,DOP,897.98,5.01E+15,1-Jun-17,-99,ËÎÆÜ
65-6353076,Fawn,Archambault,48,285,store manager,expert,9,farchambault17@omniture.com,508-722-9079,4133 Warner Way,Dollar,USD,542.17,3.58E+15,13-Sep-17,-99,ÈÑÒÈÍÀ
68-4577880,Justin,Blackmuir,22,9,director of inside sales,novice,15,jblackmuir18@webs.com,811-354-3185,83 Onsgard Place,Tenge,KZT,553.03,3.74E+14,14-Jul-17,-99,ÈÑÒÈÍÀ
02-6508799,Dru,Mitcheson,47,483,director of national sales,novice,7,dmitcheson19@multiply.com,205-224-9538,218 Maple Hill,Koruna,CZK,585.96,3.56E+15,20-Sep-17,-99,ÈÑÒÈÍÀ
51-1774554,Alard,Bruford,56,724,account executive,experienced,15,abruford1a@nature.com,244-903-7897,916 Eggendart Hill,Zloty,PLN,862.16,5.43E+15,3-Jul-17,-99,ÈÑÒÈÍÀ
70-7388997,Lelia,Martynka,62,415,executive vice president of sales,experienced,11,lmartynka1b@gnu.org,432-788-1024,63 Red Cloud Avenue,Peso,PHP,610.74,3.57E+15,15-Nov-17,-99,ÈÑÒÈÍÀ
54-8789542,Drake,Grishankov,18,980,executive vice president of sales,novice,4,dgrishankov1c@princeton.edu,811-274-1921,3 Jenifer Hill,Dollar,CAD,754.09,3.54E+15,12-Aug-17,-99,ËÎÆÜ
37-2773184,Kristien,Garment,28,313,sales representative,middle,7,kgarment1d@mit.edu,303-844-2306,691 Homewood Terrace,Yuan Renminbi,CNY,569.51,3.38E+14,30-Aug-17,-99,ËÎÆÜ
92-4659994,Kathryne,Deyenhardt,31,693,director of inside sales,experienced,15,kdeyenhardt1e@virginia.edu,830-542-1350,4397 Nevada Place,Real,BRL,942.84,3.55E+15,24-Mar-17,-99,ËÎÆÜ
23-5065303,Jenny,Halladay,48,51,financial planner,middle,7,jhalladay1f@tiny.cc,929-285-2943,15 Killdeer Point,Euro,EUR,454.36,6.76E+17,17-Apr-17,-99,ËÎÆÜ
47-0033202,Teador,Kynett,59,748,executive vice president of sales,middle,1,tkynett1g@deviantart.com,274-778-0231,73635 Ryan Junction,Rupiah,IDR,728.92,3.03E+13,3-Jun-17,-99,ÈÑÒÈÍÀ
19-0146540,Anderson,Hamblen,29,981,sales coordinator,novice,9,ahamblen1h@ovh.net,143-280-4930,61 Hayes Road,Peso,PHP,777.85,4.41E+15,19-Apr-17,-99,ËÎÆÜ
10-5878716,Conchita,Cuming,22,22,director of national sales,novice,2,ccuming1i@tiny.cc,420-294-0632,17 Stang Lane,Yuan Renminbi,CNY,706.93,3.58E+15,21-Oct-17,-99,ÈÑÒÈÍÀ
88-4769767,Norine,Gerrens,27,813,store manager,middle,9,ngerrens1j@harvard.edu,637-157-3664,6174 Pawling Circle,Dollar,CAD,545.63,4.91E+17,31-May-17,-99,ËÎÆÜ
67-0960540,Simonette,Happer,49,803,sales associate,novice,11,shapper1k@upenn.edu,203-547-1918,89868 Straubel Drive,Yen,JPY,594.02,5.51E+15,26-Aug-17,-99,ËÎÆÜ
87-6787954,Janos,Dufall,29,723,assistant store manager,experienced,12,jdufall1l@oakley.com,730-909-7887,69 Roth Plaza,Yuan Renminbi,CNY,523.85,3.74E+14,10-Jun-17,-99,ËÎÆÜ
51-4385958,Dominik,Dungate,56,878,sales director,middle,1,ddungate1m@nifty.com,860-698-5662,81016 Cambridge Junction,Tenge,KZT,449.06,5.11E+15,2-Feb-17,-99,ÈÑÒÈÍÀ
81-8504770,Brana,Stealey,49,888,financial planner,novice,11,bstealey1n@godaddy.com,245-969-4329,454 Gulseth Drive,Rupiah,IDR,379.07,6.33E+18,28-Jun-17,-99,ÈÑÒÈÍÀ
92-2588672,Guendolen,Pestor,45,765,director of inside sales,expert,7,gpestor1o@hao123.com,917-972-8779,1442 Sloan Street,Rupiah,IDR,965.09,3.57E+15,5-May-17,-99,ÈÑÒÈÍÀ
43-0908382,Ilene,Bruntjen,60,525,sales director,experienced,1,ibruntjen1p@free.fr,480-785-7730,61172 Kim Plaza,Euro,EUR,819.07,4.44E+12,4-Feb-17,-99,ËÎÆÜ
59-8751325,Lura,Baraclough,49,884,retail sales consultant,novice,7,lbaraclough1q@cornell.edu,186-141-3993,4 Butternut Alley,Zloty,PLN,498.61,5.60E+18,16-Oct-17,-99,ËÎÆÜ
58-1768445,Allix,Castlake,18,617,sales representative,novice,4,acastlake1r@ovh.net,462-690-6354,170 Corry Point,Pound,GBP,988.74,3.59E+15,14-Jun-17,-99,ÈÑÒÈÍÀ
78-0473735,Danika,Crotty,34,243,store manager,novice,12,dcrotty1s@example.com,905-584-5608,56118 Sunfield Circle,Euro,EUR,374.50,3.59E+15,7-Nov-17,-99,ÈÑÒÈÍÀ
99-0299974,Warde,Moniker,28,550,director of inside sales,experienced,14,wmoniker1t@geocities.com,772-870-5339,56 Golf View Parkway,Peso,PHP,540.06,6.05E+14,16-Jan-17,-99,ËÎÆÜ
08-1501805,Michal,Langfitt,34,120,store manager,middle,12,mlangfitt1u@163.com,854-878-6966,05122 Basil Lane,Euro,EUR,393.90,3.58E+15,14-May-17,-99,ËÎÆÜ
40-0633323,Forbes,Lashley,61,8,sales coordinator,middle,4,flashley1v@dedecms.com,834-433-2159,43249 Tennessee Place,Euro,EUR,800.89,3.54E+15,16-Nov-17,-99,ËÎÆÜ
48-9144462,Deny,Stroyan,46,343,sales director,expert,13,dstroyan1w@stanford.edu,783-358-3681,6 Helena Avenue,Som,UZS,745.24,4.51E+15,30-May-17,-99,ÈÑÒÈÍÀ
50-5619755,Caldwell,Ezzy,51,353,executive vice president of sales,experienced,1,cezzy1x@webs.com,863-886-5924,90 Miller Park,Peso,PHP,982.05,6.77E+15,13-Aug-17,-99,ÈÑÒÈÍÀ
63-6778749,Yardley,Toland,53,479,assistant store manager,experienced,2,ytoland1y@sina.com.cn,215-920-5086,5680 Cardinal Center,Pound,EGP,898.28,6.30E+16,11-Oct-17,-99,ÈÑÒÈÍÀ
58-4011383,Lamont,Assard,34,289,executive vice president of sales,novice,3,lassard1z@hud.gov,819-671-7710,4328 Golf View Place,Real,BRL,688.19,3.57E+15,28-Dec-16,-99,ËÎÆÜ
77-3607589,Caril,Grinikhinov,29,321,assistant store manager,experienced,4,cgrinikhinov20@over-blog.com,251-737-6528,73 Atwood Plaza,Dollar,LRD,552.59,2.01E+14,22-Sep-17,-99,ÈÑÒÈÍÀ
32-7111799,Dene,Minchell,61,238,sales associate,experienced,5,dminchell21@dedecms.com,757-721-6763,5 Artisan Alley,Zloty,PLN,873.61,5.11E+15,8-Sep-17,-99,ËÎÆÜ
33-6154878,Carce,Witcherley,41,968,retail sales consultant,middle,15,cwitcherley22@mozilla.com,149-677-5863,0214 Pleasure Street,Rupiah,IDR,533.52,5.01E+15,5-Aug-17,-99,ËÎÆÜ
90-6835735,Ava,Blowin,53,70,retail sales consultant,expert,5,ablowin23@mtv.com,845-401-2868,323 Carberry Terrace,Lempira,HNL,538.24,6.30E+15,28-Jun-17,-99,ÈÑÒÈÍÀ
86-5483056,Lita,Elderbrant,57,232,sales coordinator,experienced,14,lelderbrant24@ucoz.ru,431-683-8860,533 Old Shore Park,Yuan Renminbi,CNY,889.85,3.56E+15,27-Jun-17,-99,ËÎÆÜ
87-9778172,Lanita,Feavers,45,43,director of inside sales,novice,2,lfeavers25@xrea.com,968-308-0907,0506 Mccormick Lane,Dollar,CAD,989.36,3.76E+14,26-Jan-17,-99,ÈÑÒÈÍÀ
76-5663057,Kassandra,Grinter,27,459,sales representative,middle,3,kgrinter26@constantcontact.com,616-406-3745,43631 Dryden Pass,Rand,ZAR,583.16,6.33E+17,1-Jun-17,-99,ÈÑÒÈÍÀ
64-3099859,Kat,Webbe,54,338,sales associate,experienced,6,kwebbe27@chronoengine.com,695-231-9595,232 Crest Line Street,Ruble,BYR,716.61,3.53E+15,23-Feb-17,-99,ÈÑÒÈÍÀ
38-6491403,Amelina,McGrah,41,675,director of inside sales,novice,6,amcgrah28@noaa.gov,132-847-5124,2 Forest Dale Street,Yuan Renminbi,CNY,984.06,5.64E+18,20-Jul-17,-99,ËÎÆÜ
50-2051603,Sidonia,Trayling,44,370,sales associate,experienced,1,strayling29@abc.net.au,292-615-0993,53 Mandrake Avenue,Ruble,RUB,514.58,5.01E+15,7-Dec-16,-99,ÈÑÒÈÍÀ
62-1117113,Mada,Yeend,18,412,director of national sales,expert,2,myeend2a@facebook.com,163-368-6476,86965 Oak Road,Birr,ETB,480.31,5.60E+17,2-Nov-17,-99,ËÎÆÜ
60-0835177,Almira,Boden,26,853,retail sales consultant,expert,12,aboden2b@washington.edu,157-373-0406,3476 Kings Place,Real,BRL,405.46,5.02E+18,27-Oct-17,-99,ÈÑÒÈÍÀ
45-8134545,Iorgo,Mangham,25,219,retail sales consultant,experienced,11,imangham2c@livejournal.com,163-447-4341,086 Mitchell Trail,Yuan Renminbi,CNY,884.23,6.33E+15,13-Jul-17,-99,ËÎÆÜ
07-8667367,Tadio,De Nisco,24,824,retail sales consultant,novice,7,tdenisco2d@si.edu,836-189-7875,8080 Clove Pass,Yuan Renminbi,CNY,672.89,5.61E+15,28-May-17,-99,ÈÑÒÈÍÀ
14-6703954,Rickert,Mundwell,37,457,sales coordinator,novice,14,rmundwell2e@army.mil,894-208-6853,611 Fieldstone Plaza,Peso,PHP,600.57,3.59E+15,8-Jan-17,-99,ÈÑÒÈÍÀ
99-6632584,Guthry,Yerson,39,253,director of national sales,middle,14,gyerson2f@pagesperso-orange.fr,351-911-9653,1311 American Ash Pass,Zloty,PLN,723.43,3.06E+13,18-Apr-17,-99,ÈÑÒÈÍÀ
33-3110167,Yolande,Flea,33,210,sales representative,experienced,1,yflea2g@csmonitor.com,463-163-5609,90 Comanche Point,Euro,EUR,902.84,3.57E+15,5-Feb-17,-99,ÈÑÒÈÍÀ
92-4438662,Pier,Lowle,47,840,sales director,experienced,13,plowle2h@elpais.com,770-284-0726,94 Homewood Center,Yen,JPY,521.20,5.60E+15,28-Nov-16,-99,ÈÑÒÈÍÀ
49-6611754,Bartie,Hagerty,33,350,sales director,expert,1,bhagerty2i@weebly.com,884-498-6304,64 Stone Corner Road,Peso,DOP,460.91,3.75E+14,20-Jan-17,-99,ÈÑÒÈÍÀ
65-0508014,Cal,Dilrew,36,106,sales associate,expert,1,cdilrew2j@multiply.com,140-944-6723,534 Melvin Crossing,Euro,EUR,648.54,2.02E+14,27-Jun-17,-99,ÈÑÒÈÍÀ
37-9343548,Pearline,Wloch,34,284,financial advisor,middle,15,pwloch2k@myspace.com,336-577-3462,79 Bluestem Drive,Leu,MDL,730.89,5.61E+15,1-Nov-17,-99,ËÎÆÜ
51-4567291,Erin,Mackelworth,44,726,financial planner,middle,10,emackelworth2l@issuu.com,197-413-3902,5 Holy Cross Court,Yuan Renminbi,CNY,669.88,3.54E+15,27-Mar-17,-99,ËÎÆÜ
48-5075622,Lodovico,Seiffert,51,202,retail sales consultant,expert,14,lseiffert2m@japanpost.jp,512-427-9164,74706 Lindbergh Circle,Peso,MXN,676.29,6.77E+17,11-Jun-17,-99,ÈÑÒÈÍÀ
50-3883516,Flossie,Furmston,59,440,sales director,novice,15,ffurmston2n@networksolutions.com,454-687-4011,9 Prentice Point,Real,BRL,809.12,3.54E+15,20-Jun-17,-99,ÈÑÒÈÍÀ
36-1007102,Clotilda,Lacy,60,730,executive vice president of sales,novice,8,clacy2o@thetimes.co.uk,853-537-7603,0654 Loomis Pass,Euro,EUR,818.27,3.72E+14,17-May-17,-99,ËÎÆÜ
95-4098831,Jannel,Sellack,64,567,director of national sales,expert,7,jsellack2p@marriott.com,180-524-2958,012 Dahle Hill,Rand,ZAR,560.65,4.91E+15,22-Dec-16,-99,ÈÑÒÈÍÀ
44-4475981,Roberta,Monteith,40,557,assistant store manager,novice,11,rmonteith2q@narod.ru,615-427-0377,4743 Judy Hill,Rupiah,IDR,383.47,5.05E+15,21-Dec-16,-99,ËÎÆÜ
66-6275027,Karylin,Gladdish,60,33,account executive,expert,1,kgladdish2r@sfgate.com,806-191-0886,3478 Huxley Way,Krona,SEK,956.04,3.56E+15,24-Sep-17,-99,ËÎÆÜ
84-1429394,Elsey,Hendrix,32,681,sales associate,middle,15,ehendrix2s@merriam-webster.com,670-672-8014,5 Buhler Hill,Cedi,GHS,480.65,5.60E+15,26-Dec-16,-99,ÈÑÒÈÍÀ
47-4145438,Judy,Kingscote,60,422,director of national sales,novice,6,jkingscote2t@apache.org,619-335-9703,792 Straubel Trail,Rupiah,IDR,708.87,5.10E+15,27-Dec-16,-99,ÈÑÒÈÍÀ
90-8798727,Ferrell,Stannard,25,328,executive vice president of sales,middle,2,fstannard2u@guardian.co.uk,898-105-5655,7 Ridgeview Drive,Ruble,RUB,847.35,3.58E+15,4-May-17,-99,ÈÑÒÈÍÀ
97-6125891,Fonz,Cleugh,19,176,director of inside sales,expert,3,fcleugh2v@fc2.com,286-686-1741,5148 Helena Crossing,Krona,SEK,770.08,3.60E+13,23-Nov-16,-99,ÈÑÒÈÍÀ
46-8714956,Jameson,Marti,41,70,director of national sales,experienced,15,jmarti2w@chron.com,422-748-4003,2199 Anniversary Lane,Rial,YER,933.36,5.01E+15,1-Dec-16,-99,ÈÑÒÈÍÀ
85-5930855,Jarrad,Townsend,29,793,assistant store manager,middle,9,jtownsend2x@elegantthemes.com,428-329-9488,26 Blue Bill Park Trail,Euro,EUR,769.13,3.57E+15,29-Jan-17,-99,ÈÑÒÈÍÀ
12-9933833,Scotty,Ellens,22,195,sales representative,experienced,2,sellens2y@parallels.com,147-673-9164,66 Crest Line Court,Ringgit,MYR,830.71,2.02E+14,25-May-17,-99,ËÎÆÜ
47-1697598,Lettie,Chaikovski,63,815,sales representative,novice,5,lchaikovski2z@geocities.com,527-364-6810,7014 Burning Wood Terrace,Birr,ETB,705.77,3.58E+15,11-Feb-17,-99,ÈÑÒÈÍÀ
73-2721176,Jolee,Shervil,64,805,retail sales consultant,novice,4,jshervil30@nature.com,526-260-6559,131 Northridge Drive,Ruble,RUB,984.23,3.55E+15,30-Oct-17,-99,ËÎÆÜ
71-9277962,Dame,Eliaz,32,102,executive vice president of sales,middle,15,deliaz31@who.int,368-411-3700,3 East Center,Yuan Renminbi,CNY,692.70,5.39E+15,22-Jan-17,-99,ÈÑÒÈÍÀ
53-1272332,Ilka,Stanlake,23,122,executive vice president of sales,middle,1,istanlake32@ucla.edu,408-608-6086,72732 Twin Pines Crossing,Peso,PHP,950.03,3.57E+15,13-Apr-17,-99,ËÎÆÜ
66-4516618,Mischa,Zarfat,45,243,financial planner,experienced,10,mzarfat33@nsw.gov.au,401-972-6877,36941 Havey Court,Krona,SEK,969.60,3.57E+15,6-Dec-16,-99,ÈÑÒÈÍÀ
29-3901807,Georgine,Thorby,29,852,director of inside sales,expert,4,gthorby34@simplemachines.org,385-727-4321,8958 Sachs Avenue,Rupiah,IDR,588.78,3.55E+15,5-Sep-17,-99,ÈÑÒÈÍÀ
09-7785485,Normand,Rosenkrantz,34,689,sales representative,middle,2,nrosenkrantz35@creativecommons.org,146-909-1287,5 Thackeray Place,Guarani,PYG,354.20,3.57E+15,13-Jan-17,-99,ËÎÆÜ
28-3961764,Kelsey,Andersson,44,140,director of inside sales,expert,8,kandersson36@webnode.com,308-857-2427,822 Larry Junction,Peso,PHP,471.16,6.77E+15,16-Dec-16,-99,ÈÑÒÈÍÀ
86-1310148,Haleigh,Juschka,40,95,retail sales consultant,expert,5,hjuschka37@bizjournals.com,260-701-0263,641 4th Circle,Euro,EUR,865.79,3.74E+14,22-Feb-17,-99,ÈÑÒÈÍÀ
90-5974473,Kacy,Jarrold,23,377,director of national sales,novice,4,kjarrold38@cnet.com,724-686-2832,42 Graedel Street,Ruble,RUB,705.64,3.74E+14,10-Nov-17,-99,ÈÑÒÈÍÀ
72-0177647,Gianna,Paladini,31,291,sales representative,novice,12,gpaladini39@sciencedaily.com,206-539-5774,9 Nelson Avenue,Rupee,PKR,829.94,6.33E+15,15-Dec-16,-99,ÈÑÒÈÍÀ
99-9414441,Agnes,Coonan,64,102,retail sales consultant,novice,14,acoonan3a@businessweek.com,636-722-7255,5064 Carpenter Road,Sol,PEN,509.21,3.58E+15,2-Jan-17,-99,ÈÑÒÈÍÀ
52-1118876,Gran,Molineaux,34,849,account executive,expert,11,gmolineaux3b@columbia.edu,235-386-2584,27 Prairieview Avenue,Yuan Renminbi,CNY,720.69,5.60E+15,20-Jul-17,-99,ËÎÆÜ
09-0374505,Daphna,Cremins,35,466,financial advisor,novice,8,dcremins3c@typepad.com,108-576-2601,37000 Walton Crossing,Rupiah,IDR,960.75,3.56E+15,1-Aug-17,-99,ÈÑÒÈÍÀ
41-5162517,Ulrick,Haddow,42,193,assistant store manager,expert,8,uhaddow3d@cnet.com,190-447-4955,6 Lotheville Plaza,Yuan Renminbi,CNY,754.60,3.57E+15,18-Jul-17,-99,ÈÑÒÈÍÀ
94-7002721,Teddi,Burder,60,46,store manager,expert,15,tburder3e@cbslocal.com,804-644-5225,6602 Cambridge Drive,Rupiah,IDR,719.49,5.60E+16,27-Jun-17,-99,ÈÑÒÈÍÀ
17-1884206,Gaspar,Dewsbury,63,918,sales representative,middle,8,gdewsbury3f@vistaprint.com,625-550-2438,54377 Morningstar Way,Cedi,GHS,842.53,3.57E+15,1-Jun-17,-99,ËÎÆÜ
98-2864900,Valentijn,Seegar,30,308,director of inside sales,middle,13,vseegar3g@nationalgeographic.com,672-476-2677,772 Eastlawn Street,Peso,PHP,745.14,3.56E+15,3-Oct-17,-99,ÈÑÒÈÍÀ
58-2481541,Gerik,Butlin,59,599,executive vice president of sales,experienced,13,gbutlin3h@ehow.com,725-264-5084,19 Basil Court,Dollar,AUD,414.76,5.64E+17,13-Aug-17,-99,ËÎÆÜ
44-5588513,Elset,Gritton,41,554,director of national sales,novice,3,egritton3i@bigcartel.com,440-970-1522,053 International Hill,Peso,PHP,897.02,6.71E+17,18-Jun-17,-99,ÈÑÒÈÍÀ
87-1724304,Inesita,D'Hooghe,52,415,director of inside sales,expert,8,idhooghe3j@squidoo.com,948-202-7848,54 Merry Crossing,Peso,PHP,463.97,5.53E+15,31-May-17,-99,ËÎÆÜ
33-6475757,Sherwynd,Studdal,39,284,sales director,novice,3,sstuddal3k@woothemes.com,495-276-2882,91 Milwaukee Parkway,Real,BRL,539.79,5.25E+15,12-Feb-17,-99,ËÎÆÜ
