employee_code,first_name,last_name,age,store_srcid,position_name,position_grade_srcid,work_experience,email,phone,personal_address,currency,currency_code,month_salary,credit_card,start_date,end_date,is_active
38-5713640,Joannes,McGruar,40,823,sales director,expert,7,jmcgruarp@wix.com,384-957-8428,754 Bonner Plaza,Hryvnia,UAH,780.62,6.76E+15,8-Feb-17,-99,ËÎÆÜ
42-6344986,Mattie,Jilkes,58,44,store manager,expert,1,mjilkesq@rakuten.co.jp,958-591-9982,6791 Debra Center,Yuan Renminbi,CNY,913.80,6.05E+17,8-Sep-17,-99,ËÎÆÜ
93-1065452,Ranna,Hindrich,56,270,sales representative,middle,11,rhindrichr@elegantthemes.com,988-660-5342,339 Rieder Point,Yuan Renminbi,CNY,664.58,6.76E+16,28-Feb-17,-99,ÈÑÒÈÍÀ
62-3605649,Clementia,Poetz,49,957,sales director,middle,13,cpoetzs@si.edu,456-515-4283,499 Bobwhite Center,Peso,MXN,519.87,3.53E+15,16-Nov-17,-99,ËÎÆÜ
67-3203257,Trisha,Giberd,43,407,sales director,middle,2,tgiberdt@biblegateway.com,218-921-9785,08 Swallow Hill,Tugrik,MNT,691.80,5.10E+15,29-May-17,-99,ÈÑÒÈÍÀ
14-5863187,Martie,Abrahmson,36,460,financial planner,experienced,5,mabrahmsonu@wordpress.org,881-565-5906,937 Schlimgen Place,Franc,XOF,594.36,5.02E+15,25-Dec-16,-99,ÈÑÒÈÍÀ
18-8963348,Vivie,Heaslip,31,716,financial planner,experienced,1,vheaslipv@cpanel.net,983-426-0378,06 Lakewood Gardens Place,Krone,NOK,591.01,3.57E+15,19-Apr-17,-99,ÈÑÒÈÍÀ
64-8342303,Raviv,Rogeron,57,396,store manager,novice,8,rrogeronw@hibu.com,478-931-4334,12 Carey Place,Som,UZS,585.79,4.91E+18,24-Jul-17,-99,ÈÑÒÈÍÀ
37-7136489,Milty,Hanks,26,884,sales associate,middle,3,mhanksx@cornell.edu,697-125-3436,8 Brown Center,Euro,EUR,961.43,3.57E+15,14-Nov-17,-99,ËÎÆÜ
92-0324553,Leif,MacCarlich,56,624,sales representative,middle,12,lmaccarlichy@flavors.me,845-696-6307,812 Mayfield Road,Ruble,RUB,509.20,6.76E+17,13-Dec-16,-99,ÈÑÒÈÍÀ
91-3713207,Hasheem,Mumbray,27,433,store manager,expert,15,hmumbrayz@eventbrite.com,119-854-8240,09 Scott Avenue,Naira,NGN,611.97,4.51E+15,8-Jan-17,-99,ËÎÆÜ
68-4188232,Wendy,Hully,48,604,director of national sales,novice,2,whully10@is.gd,507-563-9943,65350 Esch Street,Rupiah,IDR,414.69,3.54E+15,24-Jun-17,-99,ËÎÆÜ
67-1986426,Neddy,Blazeby,21,367,assistant store manager,middle,2,nblazeby11@google.co.uk,344-732-4120,28 Burning Wood Circle,Dollar,USD,600.35,4.04E+15,6-Jan-17,-99,ÈÑÒÈÍÀ
61-4614206,Amy,Jagger,32,227,financial planner,experienced,8,ajagger12@google.com.hk,115-572-5118,07 Kropf Hill,Yuan Renminbi,CNY,350.57,2.02E+14,24-Jul-17,-99,ÈÑÒÈÍÀ
71-9514029,Prinz,Spofford,43,828,financial advisor,novice,8,pspofford13@bloglovin.com,495-424-9903,6225 Stoughton Circle,Ruble,RUB,984.43,4.04E+15,5-Jul-17,-99,ÈÑÒÈÍÀ
32-4217913,Jerald,Yeskov,45,113,assistant store manager,expert,10,jyeskov14@toplist.cz,703-653-3665,244 Londonderry Circle,Boliviano,BOB,762.01,5.64E+17,24-Jun-17,-99,ÈÑÒÈÍÀ
55-6967912,Donelle,Easthope,31,37,financial planner,middle,8,deasthope15@skype.com,451-291-3088,98871 Cherokee Junction,Euro,EUR,697.11,3.47E+14,30-Aug-17,-99,ËÎÆÜ
21-8798426,Goldy,Brinded,25,18,sales representative,novice,2,gbrinded16@narod.ru,633-332-2076,4053 Kenwood Place,Yen,JPY,388.66,5.36E+15,20-Feb-17,-99,ÈÑÒÈÍÀ
92-3668177,Deanna,Calverd,30,643,sales associate,middle,12,dcalverd17@icq.com,927-883-9976,7690 Londonderry Road,Colon,CRC,751.40,3.74E+14,9-Jul-17,-99,ËÎÆÜ
53-9996660,Kylila,Allam,24,301,store manager,novice,13,kallam18@jalbum.net,235-908-9054,179 Jenna Place,Real,BRL,691.23,3.02E+13,31-Mar-17,-99,ÈÑÒÈÍÀ
66-9041481,Wilfrid,Sebyer,20,531,director of national sales,novice,11,wsebyer19@google.nl,196-898-2748,8139 Jana Avenue,Euro,EUR,812.49,5.10E+15,21-Nov-16,-99,ËÎÆÜ
35-6999745,Meara,Hagerty,64,302,account executive,novice,11,mhagerty1a@hibu.com,484-765-9068,6179 Artisan Junction,Lempira,HNL,460.09,4.18E+15,23-Dec-16,-99,ÈÑÒÈÍÀ
74-7386281,Vallie,Westnage,50,188,financial planner,experienced,14,vwestnage1b@t.co,179-935-6754,12637 Dottie Alley,Yuan Renminbi,CNY,678.41,6.39E+15,2-Apr-17,-99,ÈÑÒÈÍÀ
72-8085433,Marsha,Bourner,26,230,sales director,middle,6,mbourner1c@paypal.com,184-826-1444,5 Melvin Plaza,Ruble,RUB,939.94,6.76E+17,2-Jul-17,-99,ÈÑÒÈÍÀ
43-7150085,Sonnnie,Ruprich,22,444,executive vice president of sales,expert,6,sruprich1d@netlog.com,246-279-3370,98403 Anhalt Park,Ruble,RUB,467.94,3.38E+14,5-Dec-16,-99,ËÎÆÜ
11-5030751,Tucky,Huyton,37,893,account executive,middle,7,thuyton1e@walmart.com,452-225-0403,541 Southridge Pass,Ringgit,MYR,541.50,5.48E+15,21-Nov-16,-99,ËÎÆÜ
67-1238489,Prescott,Beetlestone,51,728,executive vice president of sales,expert,15,pbeetlestone1f@newyorker.com,939-338-7102,2 Nelson Park,Krona,SEK,967.94,3.57E+15,2-Apr-17,-99,ÈÑÒÈÍÀ
12-5014271,Elke,Setford,40,642,retail sales consultant,expert,3,esetford1g@arstechnica.com,826-223-8314,7079 Straubel Trail,Rial,YER,915.11,4.91E+15,12-Feb-17,-99,ËÎÆÜ
38-1690715,Valeda,Doddemeede,30,253,sales director,novice,13,vdoddemeede1h@yolasite.com,807-937-7103,528 Bunting Parkway,Dong,VND,951.11,5.04E+16,23-Jun-17,-99,ËÎÆÜ
99-6152441,Page,Bidewell,20,562,assistant store manager,novice,9,pbidewell1i@wsj.com,921-395-5284,5 Namekagon Circle,Peso,COP,615.41,3.55E+15,31-Aug-17,-99,ËÎÆÜ
28-4681059,Lockwood,Clunan,58,715,director of national sales,experienced,4,lclunan1j@dagondesign.com,645-309-0063,3 Dahle Lane,Real,BRL,680.05,4.92E+15,31-Jul-17,-99,ÈÑÒÈÍÀ
68-0461664,Martina,Aiken,29,671,account executive,middle,1,maiken1k@a8.net,233-795-8726,2640 Menomonie Lane,Krona,SEK,684.30,3.55E+15,23-Jul-17,-99,ÈÑÒÈÍÀ
98-3295587,Alexandr,Casswell,31,913,director of inside sales,expert,11,acasswell1l@mayoclinic.com,132-287-5131,9 Arizona Junction,Tugrik,MNT,845.10,6.71E+17,31-Aug-17,-99,ËÎÆÜ
44-6060768,Kial,Ucceli,31,105,financial planner,novice,3,kucceli1m@scientificamerican.com,928-398-5241,8 Algoma Plaza,Yuan Renminbi,CNY,379.70,4.92E+15,13-Mar-17,-99,ËÎÆÜ
76-0008260,Sidnee,Bleiman,52,282,assistant store manager,expert,5,sbleiman1n@tripadvisor.com,588-158-7019,353 Cherokee Trail,Rupiah,IDR,674.41,5.61E+15,13-Oct-17,-99,ÈÑÒÈÍÀ
10-0657912,Joline,Dayment,44,511,assistant store manager,experienced,2,jdayment1o@google.nl,424-196-2241,78163 Mcguire Pass,Dong,VND,411.28,5.10E+15,4-Jun-17,-99,ËÎÆÜ
31-1471871,Gregor,Blaze,33,44,sales coordinator,novice,1,gblaze1p@linkedin.com,720-990-6234,6203 Oneill Avenue,Rupiah,IDR,673.13,3.54E+15,29-Aug-17,-99,ÈÑÒÈÍÀ
56-8279588,Pia,Vennings,43,340,sales representative,experienced,5,pvennings1q@about.com,480-545-8040,03536 Shoshone Center,Koruna,CZK,503.36,5.60E+15,19-Jun-17,-99,ËÎÆÜ
38-6881784,Sayres,Biggadyke,19,395,retail sales consultant,novice,14,sbiggadyke1r@addthis.com,264-638-6181,47928 Arrowood Hill,Pound,GBP,527.52,3.56E+15,28-Oct-17,-99,ÈÑÒÈÍÀ
04-3745405,Brander,Foye,44,881,executive vice president of sales,expert,15,bfoye1s@fastcompany.com,784-574-1584,200 Northland Lane,Yuan Renminbi,CNY,752.63,3.53E+15,14-May-17,-99,ËÎÆÜ
98-0751110,Rina,McCleary,62,485,store manager,experienced,11,rmccleary1t@pcworld.com,613-772-0236,64513 Bay Road,Peso,COP,702.15,3.54E+15,12-Feb-17,-99,ËÎÆÜ
37-1705594,Lee,Harrisson,64,929,director of national sales,novice,1,lharrisson1u@macromedia.com,331-323-1299,2747 Manitowish Crossing,Somoni,TJS,576.20,3.54E+15,28-Nov-16,-99,ËÎÆÜ
58-3692405,Maxim,Liversedge,33,291,sales representative,middle,8,mliversedge1v@php.net,840-391-3163,4896 Hayes Junction,Peso,PHP,543.51,5.01E+15,17-Jan-17,-99,ËÎÆÜ
45-9153983,Casi,Ruckman,65,814,store manager,middle,2,cruckman1w@4shared.com,875-218-3747,61041 Old Gate Place,Sol,PEN,702.82,5.02E+17,22-Nov-16,-99,ËÎÆÜ
48-2771918,Orland,Dahler,39,190,financial planner,expert,4,odahler1x@xrea.com,170-599-6965,65928 Bartillon Lane,Krona,SEK,448.05,5.04E+15,24-Aug-17,-99,ËÎÆÜ
36-5222966,Sissie,Schorah,37,519,sales director,experienced,8,sschorah1y@msn.com,953-461-6902,99167 Thierer Court,Yen,JPY,848.84,3.55E+15,3-Dec-16,-99,ËÎÆÜ
91-9089582,Jobi,Charlton,22,951,financial planner,experienced,2,jcharlton1z@posterous.com,881-337-9006,874 Heath Lane,Yen,JPY,447.60,3.69E+13,11-Jun-17,-99,ÈÑÒÈÍÀ
38-8919894,Ambrosi,Andreou,38,506,sales representative,expert,5,aandreou20@usda.gov,948-680-6622,3641 Fuller Lane,Yuan Renminbi,CNY,585.73,5.10E+15,20-Jun-17,-99,ÈÑÒÈÍÀ
03-8307567,Freddy,Ogers,62,657,account executive,expert,9,fogers21@umn.edu,930-166-0481,27 Tennyson Place,Som,KGS,589.76,6.76E+15,24-Aug-17,-99,ËÎÆÜ
56-0908389,Birch,Ekless,37,17,account executive,experienced,10,bekless22@privacy.gov.au,368-755-9030,25979 Lyons Pass,Rupiah,IDR,489.81,3.58E+15,15-Nov-17,-99,ËÎÆÜ
19-2006332,Jeth,Dionisio,52,948,sales coordinator,experienced,12,jdionisio23@mapy.cz,173-832-2023,18110 Arkansas Street,Yen,JPY,606.09,5.00E+15,14-Sep-17,-99,ËÎÆÜ
13-1968425,Eloisa,Boissier,39,19,executive vice president of sales,experienced,7,eboissier24@topsy.com,376-692-9439,8 Autumn Leaf Hill,Euro,EUR,674.36,3.75E+14,23-Apr-17,-99,ÈÑÒÈÍÀ
73-7185496,Rachael,Fallanche,49,174,sales coordinator,expert,7,rfallanche25@cmu.edu,344-355-3689,4 Clemons Way,Euro,EUR,464.11,2.02E+14,13-Dec-16,-99,ËÎÆÜ
72-2896266,Vanessa,Blasetti,31,769,retail sales consultant,expert,7,vblasetti26@blogs.com,290-532-6120,6 Bobwhite Crossing,Rupiah,IDR,983.07,3.54E+15,19-Mar-17,-99,ÈÑÒÈÍÀ
40-2045411,Nikola,Borkin,63,859,sales representative,novice,11,nborkin27@jigsy.com,814-605-9221,6147 Superior Parkway,Krona,SEK,755.91,3.64E+13,5-Apr-17,-99,ÈÑÒÈÍÀ
39-4310233,Rakel,Perulli,51,509,sales representative,experienced,9,rperulli28@plala.or.jp,677-645-2447,40 Petterle Way,Rupiah,IDR,729.64,6.30E+17,9-Dec-16,-99,ÈÑÒÈÍÀ
65-3664629,Doloritas,Phillput,28,539,store manager,novice,1,dphillput29@bigcartel.com,810-986-0028,73 Lyons Pass,Yuan Renminbi,CNY,519.74,3.74E+14,16-Mar-17,-99,ÈÑÒÈÍÀ
23-7093070,Quinn,Reimer,60,694,director of inside sales,novice,10,qreimer2a@about.com,280-516-7958,4 Oxford Junction,Euro,EUR,350.91,3.58E+15,30-Apr-17,-99,ÈÑÒÈÍÀ
02-7000682,Joyan,Abbey,58,301,account executive,expert,15,jabbey2b@naver.com,527-798-4151,245 Helena Terrace,Yuan Renminbi,CNY,851.15,3.54E+15,9-Jan-17,-99,ËÎÆÜ
57-4757707,Kristoforo,Goalley,29,436,financial advisor,middle,7,kgoalley2c@discuz.net,316-911-1417,0 Northport Junction,Zloty,PLN,354.40,5.60E+15,14-Sep-17,-99,ÈÑÒÈÍÀ
59-2177076,Beale,Summerlee,42,700,financial advisor,experienced,10,bsummerlee2d@yahoo.co.jp,624-479-7878,3239 Miller Junction,Naira,NGN,813.81,6.76E+15,5-Dec-16,-99,ÈÑÒÈÍÀ
29-5832642,Norene,Cantillion,28,814,financial planner,experienced,11,ncantillion2e@wired.com,694-106-8342,24566 Lakewood Court,Rupiah,IDR,700.88,3.54E+15,28-May-17,-99,ËÎÆÜ
56-8263661,Langsdon,Everist,48,815,financial planner,expert,11,leverist2f@rakuten.co.jp,775-852-3928,6959 Utah Court,Peso,PHP,834.62,3.06E+13,18-Aug-17,-99,ÈÑÒÈÍÀ
57-7075909,Gene,Mundle,48,707,assistant store manager,middle,5,gmundle2g@ed.gov,189-750-5227,94 Holy Cross Road,Zloty,PLN,677.43,3.57E+15,29-Jun-17,-99,ËÎÆÜ
95-1084058,Corri,Droghan,31,92,financial advisor,experienced,12,cdroghan2h@blogtalkradio.com,688-268-8231,582 Mandrake Drive,Rupiah,IDR,761.00,4.41E+15,26-Apr-17,-99,ËÎÆÜ
83-2826630,Jillene,Pretor,62,377,financial advisor,novice,11,jpretor2i@nhs.uk,181-330-4515,23571 Bobwhite Trail,Dinar,TND,540.69,3.56E+15,14-Dec-16,-99,ÈÑÒÈÍÀ
84-3639456,Collin,Sleany,62,845,account executive,middle,2,csleany2j@hugedomains.com,794-328-9981,9095 La Follette Plaza,Rupiah,IDR,732.75,5.22E+15,10-Apr-17,-99,ËÎÆÜ
89-5724271,Chauncey,Eadie,40,137,financial advisor,expert,6,ceadie2k@engadget.com,144-884-2936,9 Morningstar Place,Sol,PEN,456.21,5.64E+15,23-Feb-17,-99,ËÎÆÜ
66-6829841,Alysia,Condit,19,578,director of inside sales,middle,2,acondit2l@fastcompany.com,878-132-6858,8262 Pawling Way,Rupiah,IDR,459.40,5.43E+15,20-Nov-16,-99,ËÎÆÜ
35-9546891,Ade,Hanley,26,749,director of inside sales,expert,12,ahanley2m@vk.com,122-552-6341,0751 Sommers Way,Som,UZS,473.87,4.37E+15,13-May-17,-99,ËÎÆÜ
03-4462026,Trumann,Dowsey,64,398,retail sales consultant,novice,1,tdowsey2n@google.it,775-305-4670,009 Northridge Court,Rupiah,IDR,397.29,3.54E+15,20-Dec-16,-99,ËÎÆÜ
00-7147427,Anetta,Rings,23,144,assistant store manager,middle,9,arings2o@163.com,834-319-1612,492 Algoma Pass,Euro,EUR,933.63,5.51E+15,11-Feb-17,-99,ËÎÆÜ
13-0103959,Barrie,Causey,35,639,financial advisor,expert,7,bcausey2p@1und1.de,964-867-0833,55 Upham Hill,Euro,EUR,504.88,6.71E+17,30-Jun-17,-99,ÈÑÒÈÍÀ
69-9976268,Rosanna,le Keux,54,859,assistant store manager,middle,12,rlekeux2q@yelp.com,423-455-6035,198 Texas Road,Manat,AZN,397.09,5.60E+15,8-Oct-17,-99,ËÎÆÜ
14-1249684,Wendye,Hackleton,63,31,account executive,middle,2,whackleton2r@prlog.org,339-101-2841,8 High Crossing Circle,Dram,AMD,985.30,3.56E+15,19-Oct-17,-99,ËÎÆÜ
89-8877078,Lamont,Chase,54,257,retail sales consultant,middle,9,lchase2s@vinaora.com,502-891-0584,58934 Laurel Drive,Rupiah,IDR,882.84,5.02E+17,21-May-17,-99,ËÎÆÜ
79-0332127,Adella,Lammerts,28,342,director of national sales,novice,13,alammerts2t@ucsd.edu,206-192-4371,3 Blaine Way,Euro,EUR,410.46,3.57E+15,10-Jan-17,-99,ËÎÆÜ
05-4572862,Claude,Scoines,56,215,retail sales consultant,novice,3,cscoines2u@tuttocitta.it,307-639-5783,6 Crownhardt Pass,Ruble,RUB,373.68,6.33E+17,25-Sep-17,-99,ËÎÆÜ
90-4931169,Ainslee,Veeler,25,161,retail sales consultant,expert,5,aveeler2v@netvibes.com,636-725-9042,2 Annamark Lane,Zloty,PLN,684.52,3.58E+15,7-Feb-17,-99,ËÎÆÜ
80-6420367,Letizia,Pinchbeck,30,516,assistant store manager,middle,1,lpinchbeck2w@youtu.be,836-708-5555,6686 Nobel Avenue,Rupiah,IDR,386.25,2.02E+14,24-Jan-17,-99,ËÎÆÜ
52-8708132,Siegfried,Dossettor,50,721,director of inside sales,experienced,3,sdossettor2x@gizmodo.com,953-497-1329,2 Riverside Junction,Sol,PEN,723.99,3.54E+15,11-Oct-17,-99,ÈÑÒÈÍÀ
97-5269353,Lucille,Tyres,26,440,director of national sales,expert,12,ltyres2y@buzzfeed.com,535-258-4545,14164 Talisman Plaza,Dirham,AED,957.27,3.56E+15,31-Dec-16,-99,ËÎÆÜ
49-0923307,Jewel,Narbett,31,842,assistant store manager,expert,12,jnarbett2z@army.mil,634-519-5770,3840 Summer Ridge Street,Yuan Renminbi,CNY,602.89,3.58E+15,19-Jun-17,-99,ÈÑÒÈÍÀ
81-3458918,Ertha,D'Adamo,25,691,sales representative,experienced,10,edadamo30@globo.com,171-456-1677,401 Doe Crossing Street,Zloty,PLN,945.57,3.55E+15,19-Feb-17,-99,ÈÑÒÈÍÀ
87-0177402,Goldarina,Bulcroft,37,916,retail sales consultant,experienced,2,gbulcroft31@pagesperso-orange.fr,196-873-6539,406 North Pass,Yuan Renminbi,CNY,427.85,3.55E+15,10-Oct-17,-99,ÈÑÒÈÍÀ
98-9934927,Aubrey,Reckus,52,704,director of inside sales,middle,14,areckus32@cafepress.com,486-371-7274,47 Jackson Center,Rupiah,IDR,680.06,3.55E+15,18-Jan-17,-99,ÈÑÒÈÍÀ
72-9287621,Cairistiona,Verissimo,34,943,retail sales consultant,middle,11,cverissimo33@wikipedia.org,515-258-4722,80310 Delaware Road,Dollar,USD,406.71,5.02E+18,4-Feb-17,-99,ËÎÆÜ
63-4652945,Lindi,Moreby,54,928,sales associate,experienced,4,lmoreby34@alibaba.com,805-680-7472,1521 Starling Way,Euro,EUR,758.56,3.53E+15,13-Dec-16,-99,ËÎÆÜ
31-9680741,Pierrette,Alfonsetto,47,611,store manager,expert,8,palfonsetto35@squarespace.com,292-314-9783,430 Dryden Junction,Yuan Renminbi,CNY,495.18,3.55E+15,27-Jan-17,-99,ÈÑÒÈÍÀ
99-8523035,Julie,Daborn,18,971,sales coordinator,experienced,11,jdaborn36@smugmug.com,508-596-0735,65 Moulton Road,Rupiah,IDR,827.74,2.02E+14,29-Aug-17,-99,ËÎÆÜ
19-1427993,Rozanne,Tiery,60,319,sales associate,novice,12,rtiery37@dagondesign.com,924-716-1394,615 Hoffman Point,Dinar,KWD,895.69,3.06E+13,29-Nov-16,-99,ÈÑÒÈÍÀ
53-6716161,Philippa,Beton,62,581,sales associate,middle,9,pbeton38@rediff.com,210-266-4852,6014 Cottonwood Center,Rupiah,IDR,620.57,3.54E+15,16-May-17,-99,ËÎÆÜ
71-5542233,Shane,Wittman,44,954,director of national sales,novice,6,swittman39@nymag.com,106-193-6800,267 Loomis Point,Ruble,RUB,584.56,5.10E+15,7-Nov-17,-99,ËÎÆÜ
18-2550773,Rhona,Eliff,26,449,sales director,experienced,13,reliff3a@mediafire.com,292-125-0658,29 Kinsman Crossing,Leu,MDL,537.87,3.56E+15,30-Apr-17,-99,ÈÑÒÈÍÀ
07-3672893,Sandra,Jedrzaszkiewicz,62,113,sales coordinator,novice,3,sjedrzaszkiewicz3b@dyndns.org,543-269-2864,04972 Pond Parkway,Dirham,MAD,456.16,3.56E+15,19-Jul-17,-99,ËÎÆÜ
23-5090753,Cariotta,Richfield,44,451,sales associate,middle,6,crichfield3c@cdc.gov,549-995-0046,4652 Cardinal Avenue,Real,BRL,361.06,3.58E+15,17-Sep-17,-99,ËÎÆÜ
15-9159372,Issiah,Alexsandrov,47,320,sales director,experienced,9,ialexsandrov3d@gmpg.org,611-432-2826,811 Troy Center,Yuan Renminbi,CNY,780.33,3.55E+15,21-Oct-17,-99,ËÎÆÜ
34-6636165,Marcos,Mattiazzi,47,737,sales director,middle,14,mmattiazzi3e@4shared.com,520-858-6734,4 Golden Leaf Lane,Som,KGS,871.75,3.53E+15,24-Apr-17,-99,ÈÑÒÈÍÀ
53-1239152,Cullie,Gristwood,41,806,sales associate,experienced,12,cgristwood3f@gizmodo.com,409-366-9689,17315 Arapahoe Place,Rupiah,IDR,612.09,3.54E+15,22-Apr-17,-99,ËÎÆÜ
24-6217004,Maddi,Harbard,44,38,sales coordinator,experienced,1,mharbard3g@cornell.edu,684-581-5665,5 Fieldstone Park,Krona,SEK,542.56,3.58E+15,23-Mar-17,-99,ËÎÆÜ
07-6062464,Estrella,Bygrave,18,533,director of national sales,middle,8,ebygrave3h@ifeng.com,361-738-6427,3 Russell Junction,Ruble,RUB,473.43,3.56E+15,28-May-17,-99,ÈÑÒÈÍÀ
87-7388337,Evelyn,Usherwood,44,621,director of national sales,novice,2,eusherwood3i@unesco.org,208-744-1739,1 Haas Hill,Dalasi,GMD,878.41,6.76E+17,11-Mar-17,-99,ËÎÆÜ
02-5803729,Vincenz,Brimelow,34,750,financial planner,expert,6,vbrimelow3j@linkedin.com,954-577-3952,0850 Center Hill,Dram,AMD,785.21,4.92E+15,21-Nov-16,-99,ËÎÆÜ
59-2322938,Lorri,Esmead,44,667,store manager,expert,8,lesmead3k@163.com,516-351-7284,996 Colorado Street,Shekel,ILS,401.72,4.51E+15,10-Oct-17,-99,ËÎÆÜ
81-2822074,Iormina,Cansdell,65,672,director of national sales,expert,9,icansdell3l@cloudflare.com,680-663-2207,71 Tomscot Drive,Dong,VND,627.48,5.10E+15,18-May-17,-99,ËÎÆÜ
