employee_code,first_name,last_name,age,store_srcid,position_name,position_grade_srcid,work_experience,email,phone,personal_address,currency,currency_code,month_salary,credit_card,start_date,end_date,is_active
37-1283836,Dicky,Virgo,52,877,sales representative,expert,14,dvirgos@ning.com,616-281-2239,03336 Everett Plaza,Yuan Renminbi,CNY,952.92,3.53E+15,22-Nov-16,-99,ËÎÆÜ
93-2021646,Biddy,de la Tremoille,53,628,sales coordinator,expert,10,bdelatremoillet@eventbrite.com,243-714-9624,8 Atwood Trail,Euro,EUR,607.74,5.60E+15,26-Oct-17,-99,ËÎÆÜ
88-3231969,Orlando,Easseby,54,673,financial advisor,middle,14,oeassebyu@dot.gov,905-828-5613,34 Fair Oaks Lane,Birr,ETB,682.68,3.56E+15,19-Nov-16,-99,ÈÑÒÈÍÀ
80-8833156,Eli,Lowey,21,555,sales coordinator,expert,4,eloweyv@php.net,384-409-6566,05 Brickson Park Drive,Peso,PHP,950.87,5.60E+15,10-Jul-17,-99,ËÎÆÜ
50-4353172,Marie,Iohananof,33,870,sales director,middle,9,miohananofw@biblegateway.com,658-955-4405,6119 Vidon Trail,Franc,KMF,872.87,3.57E+15,11-Nov-17,-99,ËÎÆÜ
13-5960486,Ekaterina,Sollitt,45,213,financial advisor,expert,7,esollittx@theatlantic.com,416-420-7410,7873 Crescent Oaks Way,Zloty,PLN,537.62,3.57E+15,22-Oct-17,-99,ÈÑÒÈÍÀ
75-0951715,Rhonda,Greatham,48,280,executive vice president of sales,expert,5,rgreathamy@nationalgeographic.com,971-468-4330,2 Ridge Oak Parkway,Rufiyaa,MVR,910.12,4.18E+15,23-Mar-17,-99,ËÎÆÜ
04-8930180,Wendye,Grummitt,25,3,sales representative,expert,11,wgrummittz@npr.org,317-397-2550,43 Schiller Center,Yuan Renminbi,CNY,528.35,3.54E+15,12-Dec-16,-99,ÈÑÒÈÍÀ
05-1491548,Marwin,Ashbrook,22,403,sales director,novice,6,mashbrook10@qq.com,556-291-0436,26096 Calypso Drive,Rupiah,IDR,989.78,3.53E+15,20-Apr-17,-99,ÈÑÒÈÍÀ
37-3257978,Katerine,Syddall,27,894,store manager,middle,12,ksyddall11@sciencedirect.com,154-177-7357,626 Manufacturers Road,Real,BRL,475.66,6.37E+15,29-Apr-17,-99,ÈÑÒÈÍÀ
95-9986795,Gisele,Merington,53,326,account executive,middle,7,gmerington12@parallels.com,172-719-3326,4806 Anniversary Junction,Yuan Renminbi,CNY,493.80,6.30E+18,21-Jun-17,-99,ÈÑÒÈÍÀ
25-4203031,Euphemia,Sebright,38,332,sales coordinator,experienced,12,esebright13@wikia.com,102-757-6524,43991 Sutherland Avenue,Sol,PEN,545.63,6.77E+17,15-Apr-17,-99,ÈÑÒÈÍÀ
07-3297535,Ingelbert,McKerrow,52,441,account executive,middle,1,imckerrow14@slideshare.net,544-954-0753,0 Jenifer Trail,Ruble,RUB,694.92,5.60E+15,18-Dec-16,-99,ÈÑÒÈÍÀ
07-9271478,Poppy,Heikkinen,25,814,account executive,middle,3,pheikkinen15@unblog.fr,297-940-0177,703 5th Terrace,Yuan Renminbi,CNY,880.20,3.59E+15,13-Jul-17,-99,ÈÑÒÈÍÀ
28-6416422,Zitella,Toppes,46,572,sales director,experienced,4,ztoppes16@hc360.com,342-638-9478,8703 Warner Alley,Euro,EUR,845.69,4.41E+15,7-Apr-17,-99,ÈÑÒÈÍÀ
14-3050146,Stacia,Meco,49,788,director of national sales,experienced,7,smeco17@indiatimes.com,465-838-5842,4403 Toban Avenue,Euro,EUR,528.81,3.58E+15,14-Jan-17,-99,ÈÑÒÈÍÀ
20-4201099,Wynny,Bittlestone,18,82,store manager,novice,9,wbittlestone18@pen.io,937-339-7659,10246 Gateway Avenue,Dollar,XCD,838.24,6.30E+16,25-Jun-17,-99,ËÎÆÜ
10-3177433,Upton,Isabell,48,405,financial advisor,novice,2,uisabell19@wsj.com,933-327-4203,5 Sauthoff Terrace,Euro,EUR,714.85,3.57E+15,7-May-17,-99,ÈÑÒÈÍÀ
50-7992035,Conway,Joicey,38,745,director of inside sales,experienced,13,cjoicey1a@sphinn.com,257-461-2302,688 Riverside Road,Kuna,HRK,763.19,3.55E+15,26-Apr-17,-99,ÈÑÒÈÍÀ
29-3709707,Yale,Shutler,20,76,director of national sales,expert,8,yshutler1b@slashdot.org,763-852-1782,81795 Merry Circle,Koruna,CZK,537.04,2.02E+14,6-Oct-17,-99,ÈÑÒÈÍÀ
26-6803602,Cassie,Revance,56,227,store manager,novice,10,crevance1c@cnbc.com,435-823-8841,6026 Clemons Circle,Rupiah,IDR,643.85,5.60E+15,1-Jun-17,-99,ËÎÆÜ
51-7522691,Klarika,Rosenzveig,33,50,sales coordinator,novice,10,krosenzveig1d@sourceforge.net,517-181-4995,5149 Saint Paul Road,Euro,EUR,570.93,3.58E+15,21-Nov-16,-99,ËÎÆÜ
83-7420242,Julian,Dallaghan,47,897,account executive,expert,3,jdallaghan1e@amazon.co.uk,391-768-8709,816 Fairfield Drive,Shekel,ILS,998.63,2.02E+14,18-May-17,-99,ËÎÆÜ
38-4078120,Modesta,Semens,58,965,director of inside sales,experienced,1,msemens1f@narod.ru,944-652-5244,5472 Continental Alley,Real,BRL,904.28,5.60E+15,25-Mar-17,-99,ËÎÆÜ
70-8550416,Livia,Adamsen,54,441,retail sales consultant,novice,3,ladamsen1g@dedecms.com,193-850-7818,122 Derek Crossing,Zloty,PLN,665.43,5.02E+18,12-Feb-17,-99,ÈÑÒÈÍÀ
36-1913866,Thadeus,Puttan,49,918,director of inside sales,expert,12,tputtan1h@usa.gov,317-183-0051,7 Coleman Circle,Real,BRL,526.33,3.38E+14,30-Jul-17,-99,ËÎÆÜ
45-0031960,Vale,Sedgemond,45,365,director of national sales,novice,3,vsedgemond1i@google.pl,896-710-4025,13 Oak Road,Yuan Renminbi,CNY,627.99,4.91E+17,16-May-17,-99,ËÎÆÜ
60-9217425,Carolina,Dunthorn,47,850,account executive,experienced,4,cdunthorn1j@wikimedia.org,456-368-8838,8080 Valley Edge Way,Cordoba,NIO,477.51,3.58E+15,12-Jan-17,-99,ÈÑÒÈÍÀ
59-1107691,Mateo,Caddell,22,586,financial advisor,middle,11,mcaddell1k@furl.net,850-461-6956,84194 Forest Avenue,Ringgit,MYR,588.75,2.02E+14,26-May-17,-99,ËÎÆÜ
80-4508607,Mohammed,Rabson,64,81,director of inside sales,experienced,1,mrabson1l@goo.gl,956-710-7412,5907 Dwight Terrace,Rupiah,IDR,445.40,6.76E+16,28-May-17,-99,ÈÑÒÈÍÀ
13-9626559,Peta,Edyson,27,326,director of inside sales,expert,14,pedyson1m@jugem.jp,441-283-0237,510 Granby Parkway,Koruna,CZK,918.06,3.54E+15,23-Oct-17,-99,ËÎÆÜ
85-2081456,Ronna,Mundy,48,953,sales representative,novice,4,rmundy1n@huffingtonpost.com,185-556-1581,3883 Eliot Park,Ruble,RUB,503.29,3.56E+15,25-May-17,-99,ËÎÆÜ
50-8875764,Mallory,Lismore,49,868,store manager,experienced,6,mlismore1o@goo.ne.jp,292-142-4928,18 Logan Junction,Koruna,CZK,947.75,5.04E+15,2-Jan-17,-99,ËÎÆÜ
10-5737211,Kay,Rosendall,30,709,financial planner,experienced,7,krosendall1p@theguardian.com,646-107-3988,9 Beilfuss Trail,Franc,XPF,736.89,3.58E+15,31-Mar-17,-99,ÈÑÒÈÍÀ
89-3671318,Ellswerth,O'Lennane,42,982,financial planner,middle,12,eolennane1q@t-online.de,913-139-1518,6 Brentwood Street,Rupiah,IDR,939.34,5.10E+15,9-Apr-17,-99,ËÎÆÜ
19-1576412,Penelopa,Mayfield,57,458,store manager,novice,4,pmayfield1r@weibo.com,679-629-4768,1575 7th Park,Yen,JPY,389.90,4.04E+12,21-Jun-17,-99,ÈÑÒÈÍÀ
83-9130864,Rourke,Claricoats,34,847,sales associate,experienced,2,rclaricoats1s@ocn.ne.jp,542-441-5503,48 Vahlen Trail,Hryvnia,UAH,498.58,3.58E+15,28-Jun-17,-99,ÈÑÒÈÍÀ
61-0051508,Caresa,Corkhill,47,944,sales coordinator,novice,2,ccorkhill1t@state.gov,394-459-3666,7 Arizona Parkway,Peso,ARS,830.70,3.55E+15,5-Sep-17,-99,ËÎÆÜ
15-6070716,Aland,Rehm,26,598,financial advisor,novice,4,arehm1u@princeton.edu,994-253-1226,675 Troy Place,Yuan Renminbi,CNY,995.89,5.60E+15,15-May-17,-99,ÈÑÒÈÍÀ
09-3019857,Fons,Thake,55,901,executive vice president of sales,expert,14,fthake1v@nytimes.com,829-720-6080,7623 Carioca Drive,Ruble,RUB,968.58,2.02E+14,2-Mar-17,-99,ËÎÆÜ
59-4702740,Boone,Covolini,61,330,sales representative,experienced,7,bcovolini1w@foxnews.com,755-158-9276,97033 Straubel Road,Rupiah,IDR,872.39,5.33E+15,27-Apr-17,-99,ËÎÆÜ
66-3026393,Charin,Lieb,34,319,financial planner,middle,14,clieb1x@mac.com,960-314-9684,801 Ilene Circle,Koruna,CZK,405.86,6.33E+15,3-Sep-17,-99,ÈÑÒÈÍÀ
29-5416524,Stafford,Oglethorpe,27,305,sales director,expert,10,soglethorpe1y@indiegogo.com,362-967-4520,3324 Grim Street,Lempira,HNL,435.96,3.59E+15,12-Nov-17,-99,ÈÑÒÈÍÀ
71-8141146,Stacie,Forgan,48,600,financial advisor,middle,12,sforgan1z@plala.or.jp,733-478-7616,0 Monument Junction,Zloty,PLN,502.21,4.41E+15,17-Aug-17,-99,ËÎÆÜ
84-4376072,Moses,Ilden,42,801,account executive,experienced,15,milden20@mayoclinic.com,973-992-2869,00 Westport Court,Litas,LTL,947.74,4.91E+18,12-Jan-17,-99,ËÎÆÜ
55-6273445,Babb,Fathers,36,282,sales representative,experienced,8,bfathers21@tumblr.com,772-715-8614,19768 Leroy Crossing,Yuan Renminbi,CNY,561.34,5.02E+15,27-Dec-16,-99,ËÎÆÜ
14-6204264,Willdon,Siss,34,867,sales associate,expert,9,wsiss22@tripadvisor.com,743-159-4736,9379 Park Meadow Terrace,Dollar,BSD,703.45,3.56E+15,19-Nov-16,-99,ËÎÆÜ
45-6501742,Atlanta,Benson,62,977,director of national sales,expert,12,abenson23@instagram.com,426-393-7231,798 Bellgrove Parkway,Yuan Renminbi,CNY,752.52,3.56E+15,10-Sep-17,-99,ÈÑÒÈÍÀ
35-6633164,Brandtr,Carvill,34,129,sales coordinator,experienced,12,bcarvill24@webeden.co.uk,750-174-5669,1 Old Gate Avenue,Dollar,CAD,470.21,2.02E+14,13-Apr-17,-99,ÈÑÒÈÍÀ
59-1105445,My,Issett,42,421,sales director,experienced,14,missett25@amazon.de,424-517-4439,873 Graceland Crossing,Euro,EUR,721.04,3.56E+15,23-Oct-17,-99,ÈÑÒÈÍÀ
55-0905757,Rhea,Raccio,44,547,director of inside sales,middle,11,rraccio26@webeden.co.uk,746-510-8001,38706 Hermina Alley,Yuan Renminbi,CNY,580.61,5.60E+17,12-Apr-17,-99,ËÎÆÜ
16-0660331,Blakelee,Whisson,49,51,sales coordinator,novice,3,bwhisson27@booking.com,820-376-2965,888 Walton Hill,Euro,EUR,572.99,6.76E+18,4-Aug-17,-99,ÈÑÒÈÍÀ
46-0979836,Belle,Dionisetti,50,588,director of inside sales,expert,15,bdionisetti28@mayoclinic.com,323-235-3417,003 Lakeland Road,Krone,NOK,493.69,3.57E+15,22-Mar-17,-99,ËÎÆÜ
61-9674681,Penelope,Rathbone,51,51,sales coordinator,experienced,5,prathbone29@goo.ne.jp,431-619-4576,901 Forest Dale Trail,Lempira,HNL,753.66,3.05E+13,8-Mar-17,-99,ÈÑÒÈÍÀ
86-2240661,Evonne,Singh,33,665,store manager,middle,11,esingh2a@ucsd.edu,352-174-4732,60722 Farwell Court,Rial,YER,813.00,6.05E+14,20-Apr-17,-99,ÈÑÒÈÍÀ
86-9840188,Betta,Smillie,38,429,sales director,expert,15,bsmillie2b@cnbc.com,740-878-5331,6 Blaine Parkway,Yuan Renminbi,CNY,539.56,3.57E+15,20-Apr-17,-99,ÈÑÒÈÍÀ
87-2530456,Odelia,Pikesley,40,661,sales representative,middle,6,opikesley2c@google.de,889-979-6176,055 High Crossing Court,Ruble,RUB,428.32,3.03E+13,16-Sep-17,-99,ÈÑÒÈÍÀ
65-4249806,Alexei,Redolfi,43,166,financial advisor,middle,11,aredolfi2d@google.nl,480-911-0277,0485 Moland Lane,Dollar,USD,450.11,4.94E+15,8-Oct-17,-99,ÈÑÒÈÍÀ
14-8026549,Dorette,Sugar,40,486,assistant store manager,experienced,9,dsugar2e@mediafire.com,654-515-8623,5 Vidon Plaza,Krona,SEK,479.86,5.60E+17,15-Jun-17,-99,ÈÑÒÈÍÀ
73-9685088,Elga,Lingner,51,117,sales director,middle,6,elingner2f@wix.com,601-375-0791,14 School Road,Krona,SEK,697.55,3.59E+15,27-May-17,-99,ËÎÆÜ
54-5108101,Bryce,Rosewell,63,6,executive vice president of sales,middle,6,brosewell2g@npr.org,916-145-1466,7281 Wayridge Parkway,Ruble,RUB,383.76,3.54E+15,13-Apr-17,-99,ÈÑÒÈÍÀ
38-1295356,Irving,O'Shevlan,58,777,financial advisor,novice,14,ioshevlan2h@networksolutions.com,688-816-5415,57668 Emmet Drive,Rupiah,IDR,350.30,4.94E+18,18-Jan-17,-99,ËÎÆÜ
10-9040365,Luella,Wethey,51,108,sales director,middle,2,lwethey2i@technorati.com,826-469-8748,42 Glacier Hill Place,Real,BRL,631.55,3.56E+15,18-Jul-17,-99,ÈÑÒÈÍÀ
27-5678821,Saudra,MacComiskey,59,290,sales director,middle,9,smaccomiskey2j@privacy.gov.au,522-755-0796,98851 Dottie Alley,Yuan Renminbi,CNY,831.33,3.55E+15,3-Jan-17,-99,ÈÑÒÈÍÀ
37-1073226,Jolyn,Isitt,40,488,director of national sales,novice,4,jisitt2k@ucoz.ru,753-171-9884,7047 Hintze Hill,Ruble,RUB,404.01,3.58E+15,20-Nov-16,-99,ÈÑÒÈÍÀ
02-0562465,Klarrisa,De Freitas,18,839,assistant store manager,expert,8,kdefreitas2l@seesaa.net,543-244-5594,8 Roth Road,Krona,SEK,409.89,6.33E+15,1-Feb-17,-99,ËÎÆÜ
40-3003308,Pen,Randell,50,561,sales coordinator,expert,9,prandell2m@alexa.com,879-957-6804,900 Delladonna Crossing,Ringgit,MYR,359.74,5.60E+15,23-Aug-17,-99,ÈÑÒÈÍÀ
46-3371804,Florrie,Munt,59,424,sales representative,experienced,15,fmunt2n@businessweek.com,777-646-7460,8754 Kingsford Point,Yuan Renminbi,CNY,658.21,3.54E+15,2-Jul-17,-99,ËÎÆÜ
13-9418280,Delcine,Vinton,20,727,sales director,experienced,7,dvinton2o@bbb.org,218-301-4688,01585 Erie Drive,Euro,EUR,838.13,3.53E+15,3-May-17,-99,ËÎÆÜ
25-0911130,Doloritas,Maffey,27,74,financial advisor,expert,14,dmaffey2p@virginia.edu,546-735-5006,5925 Drewry Crossing,Bolivar,VEF,877.53,3.54E+15,23-Jun-17,-99,ËÎÆÜ
14-8338443,Jacquie,Mullard,57,196,financial advisor,middle,8,jmullard2q@eventbrite.com,227-314-3018,53840 Del Mar Terrace,Yuan Renminbi,CNY,365.82,4.98E+15,3-Jun-17,-99,ËÎÆÜ
90-1937828,Rahel,Tuffin,52,380,sales representative,novice,2,rtuffin2r@phoca.cz,942-335-9997,98 Manley Park,Real,BRL,861.97,6.39E+15,9-Apr-17,-99,ÈÑÒÈÍÀ
41-1458740,Hatti,Ive,23,925,executive vice president of sales,middle,10,hive2s@japanpost.jp,691-745-3453,261 Jenna Pass,Krone,DKK,977.64,3.55E+15,6-Dec-16,-99,ÈÑÒÈÍÀ
78-1699114,Bevan,Hanselmann,18,830,director of national sales,expert,3,bhanselmann2t@vk.com,838-850-8449,58267 Old Gate Parkway,Kwanza,AOA,665.24,4.94E+15,30-Jan-17,-99,ÈÑÒÈÍÀ
29-3972063,Kaye,Andreuzzi,37,658,retail sales consultant,expert,2,kandreuzzi2u@netscape.com,148-981-7892,26 Morningstar Drive,Rupiah,IDR,958.57,3.58E+15,25-Feb-17,-99,ÈÑÒÈÍÀ
97-1078437,Inge,Kirtlan,33,53,assistant store manager,middle,5,ikirtlan2v@ft.com,994-977-3347,18546 Ryan Terrace,Rupee,MUR,962.90,3.58E+15,14-Jun-17,-99,ÈÑÒÈÍÀ
20-0495744,Ferrell,Leedal,33,696,account executive,experienced,13,fleedal2w@dell.com,578-776-1044,51248 Melrose Park,Yuan Renminbi,CNY,418.10,4.04E+15,6-Jul-17,-99,ÈÑÒÈÍÀ
11-6326249,Kimberly,Lacheze,48,542,account executive,experienced,10,klacheze2x@pbs.org,486-829-4822,385 Sutteridge Park,Real,BRL,781.76,3.72E+14,9-Jun-17,-99,ÈÑÒÈÍÀ
24-9115182,Dulcia,Talkington,38,507,assistant store manager,middle,15,dtalkington2y@nps.gov,333-617-0279,8196 1st Plaza,Sol,PEN,985.91,3.01E+13,16-Nov-17,-99,ÈÑÒÈÍÀ
57-5304424,Ardis,McCurt,25,407,executive vice president of sales,novice,2,amccurt2z@shutterfly.com,381-140-7391,16 Sauthoff Point,Yuan Renminbi,CNY,477.97,6.33E+15,17-Aug-17,-99,ÈÑÒÈÍÀ
23-3835169,Manolo,Winstanley,65,414,sales coordinator,expert,8,mwinstanley30@samsung.com,566-615-1746,5017 Autumn Leaf Terrace,Rupiah,IDR,409.15,3.58E+15,11-May-17,-99,ÈÑÒÈÍÀ
21-4747521,Amalia,Clashe,29,303,sales associate,middle,12,aclashe31@deliciousdays.com,368-876-9377,07475 Mifflin Court,Naira,NGN,645.66,3.57E+15,13-Oct-17,-99,ÈÑÒÈÍÀ
51-3100810,Florinda,Enderson,45,308,sales representative,middle,5,fenderson32@prnewswire.com,899-994-9370,1459 Helena Center,Dong,VND,557.51,6.71E+18,1-May-17,-99,ÈÑÒÈÍÀ
90-5885521,Frasier,Ferrari,40,262,executive vice president of sales,novice,2,fferrari33@walmart.com,625-616-6334,753 Forest Circle,Peso,PHP,439.91,5.61E+15,7-Nov-17,-99,ËÎÆÜ
96-0510329,Deane,Truce,25,424,account executive,novice,6,dtruce34@yahoo.com,622-332-7950,6 Sullivan Pass,Dollar,XCD,699.38,5.60E+17,13-Jun-17,-99,ÈÑÒÈÍÀ
04-2491002,Tierney,Wadeling,45,537,executive vice president of sales,middle,1,twadeling35@slashdot.org,266-993-1308,179 Aberg Pass,Yuan Renminbi,CNY,921.22,3.56E+15,27-Jun-17,-99,ËÎÆÜ
96-3571887,Crista,Cocher,24,778,store manager,novice,12,ccocher36@columbia.edu,339-495-5100,29147 Stoughton Point,Yuan Renminbi,CNY,584.29,4.91E+17,22-Mar-17,-99,ËÎÆÜ
99-3524310,Jules,Trent,32,40,sales coordinator,expert,8,jtrent37@cam.ac.uk,165-396-6293,2 Dahle Way,Real,BRL,758.38,5.10E+15,29-Sep-17,-99,ÈÑÒÈÍÀ
40-1894851,Steve,Dechelle,38,404,sales representative,middle,13,sdechelle38@shinystat.com,490-308-3401,062 East Court,Yuan Renminbi,CNY,821.02,3.55E+15,7-Sep-17,-99,ËÎÆÜ
01-3874515,Marcy,Parmenter,18,148,sales coordinator,expert,15,mparmenter39@telegraph.co.uk,676-981-0473,02 Dovetail Junction,Koruna,CZK,917.57,3.58E+15,26-Dec-16,-99,ËÎÆÜ
67-2157811,Odelinda,Chaize,51,527,sales associate,novice,1,ochaize3a@ifeng.com,944-319-1130,9102 Transport Park,Ruble,RUB,502.12,4.51E+15,12-Aug-17,-99,ÈÑÒÈÍÀ
16-5581396,Townsend,Creegan,58,659,sales associate,expert,10,tcreegan3b@desdev.cn,973-814-4299,372 Pepper Wood Place,Bolivar,VEF,518.90,3.79E+14,23-May-17,-99,ÈÑÒÈÍÀ
72-5725298,Sax,Squirrell,58,546,sales coordinator,novice,9,ssquirrell3c@independent.co.uk,603-897-9366,33679 Rockefeller Court,Rupee,MUR,528.53,5.60E+15,17-May-17,-99,ËÎÆÜ
33-0946907,Bessy,Capenor,58,374,assistant store manager,middle,3,bcapenor3d@devhub.com,700-492-5024,6 Northridge Parkway,Ruble,RUB,773.31,2.02E+14,11-Apr-17,-99,ÈÑÒÈÍÀ
26-1973596,Erinna,Varnals,23,752,sales coordinator,expert,9,evarnals3e@ucoz.com,267-409-7630,6681 Corry Hill,Dinar,RSD,629.84,3.57E+15,25-Nov-16,-99,ËÎÆÜ
87-6694218,Clarabelle,Immins,50,268,retail sales consultant,middle,11,cimmins3f@businessweek.com,355-594-3771,13 Atwood Road,Ruble,RUB,390.55,3.57E+15,20-May-17,-99,ËÎÆÜ
11-6446396,Mattie,Vanini,27,994,sales director,experienced,4,mvanini3g@scientificamerican.com,605-833-4837,162 Saint Paul Lane,Shekel,ILS,904.43,5.64E+18,8-Aug-17,-99,ÈÑÒÈÍÀ
01-4573503,Lind,Gettings,53,551,financial planner,novice,11,lgettings3h@slideshare.net,382-768-7858,01 Scofield Parkway,Ruble,RUB,600.38,3.54E+15,2-Sep-17,-99,ËÎÆÜ
36-1028051,Tiebold,Foulds,38,285,account executive,middle,14,tfoulds3i@rakuten.co.jp,977-763-3336,8 Union Terrace,Ruble,RUB,975.14,4.04E+15,28-Jun-17,-99,ËÎÆÜ
31-9383837,Riva,Dodwell,30,155,executive vice president of sales,novice,7,rdodwell3j@answers.com,205-977-1185,8672 Doe Crossing Lane,Yuan Renminbi,CNY,607.59,4.84E+15,4-Jul-17,-99,ËÎÆÜ
79-7006576,Cull,Dobbings,40,878,executive vice president of sales,middle,13,cdobbings3k@de.vu,754-759-1355,7 Cardinal Place,Yuan Renminbi,CNY,889.51,3.57E+15,17-Apr-17,-99,ÈÑÒÈÍÀ
