employee_code,first_name,last_name,age,store_srcid,position_name,position_grade_srcid,work_experience,email,phone,personal_address,currency,currency_code,month_salary,credit_card,start_date,end_date,is_active
18-4552768,Stillman,Finey,20,609,account executive,expert,4,sfiney2n@ucoz.ru,441-921-4810,84 Golf Course Place,Shekel,ILS,607.36,6.33E+17,1-Feb-17,-99,ÈÑÒÈÍÀ
44-9867162,Cort,Gerardeaux,54,693,retail sales consultant,experienced,10,cgerardeaux2o@boston.com,136-406-1293,82 Carioca Place,Yuan Renminbi,CNY,362.15,3.03E+13,14-Sep-17,-99,ÈÑÒÈÍÀ
64-6208770,Willis,Bowness,52,112,account executive,experienced,1,wbowness2p@washingtonpost.com,335-988-0295,52 Havey Point,Rupiah,IDR,610.27,3.56E+15,9-Apr-17,-99,ÈÑÒÈÍÀ
07-5906260,Kerby,Philipet,30,425,account executive,experienced,14,kphilipet2q@squidoo.com,151-241-0496,40 Dexter Trail,Pound,GBP,418.17,3.58E+15,29-Apr-17,-99,ÈÑÒÈÍÀ
32-1604454,Gary,Manthorpe,50,797,store manager,expert,7,gmanthorpe2r@baidu.com,695-209-4368,64 Hauk Trail,Peso,MXN,486.62,5.60E+17,10-Jan-17,-99,ÈÑÒÈÍÀ
03-4344572,Carolina,Salla,19,18,store manager,experienced,4,csalla2s@intel.com,469-659-9593,78 Truax Place,Dollar,USD,852.56,3.58E+15,1-Jan-17,-99,ËÎÆÜ
17-6777636,Zita,Pashenkov,60,799,director of national sales,middle,11,zpashenkov2t@last.fm,422-483-6688,09842 Daystar Hill,Euro,EUR,966.01,6.30E+15,5-Jun-17,-99,ÈÑÒÈÍÀ
32-8613004,Lefty,Goldthorpe,52,532,director of inside sales,expert,7,lgoldthorpe2u@feedburner.com,444-437-2908,3347 Raven Point,Zloty,PLN,687.38,5.10E+15,26-Jul-17,-99,ËÎÆÜ
45-6198558,Rachelle,Budik,48,23,executive vice president of sales,middle,12,rbudik2v@mysql.com,238-800-8697,5688 Del Sol Parkway,Yuan Renminbi,CNY,881.50,5.10E+15,18-Mar-17,-99,ËÎÆÜ
99-4128367,Lisette,Hegarty,63,353,sales associate,expert,3,lhegarty2w@google.ru,256-195-0135,0 Crescent Oaks Trail,Pound,LBP,509.90,3.57E+15,9-Nov-17,-99,ËÎÆÜ
48-0801055,Christal,Blampy,61,614,store manager,middle,14,cblampy2x@fastcompany.com,631-357-4385,30859 Miller Hill,Leone,SLL,599.61,6.76E+15,2-Jul-17,-99,ÈÑÒÈÍÀ
07-9415700,Giustina,Duinkerk,42,733,financial advisor,novice,8,gduinkerk2y@nasa.gov,674-240-2157,82 Southridge Alley,Zloty,PLN,461.17,3.54E+15,21-Oct-17,-99,ÈÑÒÈÍÀ
37-7839375,Brenn,O'Regan,41,75,account executive,novice,4,boregan2z@weebly.com,479-558-0293,31 Anderson Junction,Real,BRL,668.50,3.56E+15,4-Dec-16,-99,ÈÑÒÈÍÀ
47-0565418,Concordia,Stillgoe,33,795,store manager,experienced,8,cstillgoe30@washington.edu,152-823-7016,41131 Stephen Lane,Rupiah,IDR,730.07,6.76E+18,23-Sep-17,-99,ÈÑÒÈÍÀ
11-0305906,Cly,Kissock,65,536,retail sales consultant,novice,4,ckissock31@indiegogo.com,214-461-8493,39 Comanche Avenue,Dollar,USD,432.36,5.00E+15,29-Jan-17,-99,ËÎÆÜ
24-9471144,Elke,Sussems,46,330,sales representative,novice,13,esussems32@topsy.com,218-583-0441,185 Tomscot Road,Sol,PEN,358.18,6.76E+16,17-Jun-17,-99,ÈÑÒÈÍÀ
77-4052262,Ethelyn,Watkiss,44,157,account executive,experienced,14,ewatkiss33@who.int,765-107-7693,662 Packers Hill,Rupiah,IDR,559.86,5.58E+15,24-Sep-17,-99,ËÎÆÜ
22-2108715,Harbert,Ranscombe,20,77,director of national sales,experienced,11,hranscombe34@is.gd,445-783-1560,7 Miller Avenue,Dong,VND,532.22,3.58E+15,1-Dec-16,-99,ÈÑÒÈÍÀ
84-2293079,Shepherd,Dulinty,33,264,sales coordinator,middle,13,sdulinty35@businessinsider.com,690-621-6439,48831 Monterey Way,Peso,PHP,928.37,3.04E+13,29-Nov-16,-99,ÈÑÒÈÍÀ
32-0877166,Herrick,Benjamin,29,715,sales representative,middle,9,hbenjamin36@java.com,121-285-9124,149 Carberry Drive,Ruble,RUB,902.81,4.51E+15,27-Dec-16,-99,ÈÑÒÈÍÀ
60-0552907,Javier,Phorsby,32,262,store manager,experienced,13,jphorsby37@vimeo.com,648-720-6455,861 Grasskamp Terrace,Real,BRL,640.49,3.57E+15,6-Jul-17,-99,ËÎÆÜ
30-9018517,Boonie,Noore,36,842,sales associate,middle,5,bnoore38@microsoft.com,175-412-7278,9936 Washington Place,Yuan Renminbi,CNY,900.16,3.53E+15,23-Oct-17,-99,ÈÑÒÈÍÀ
85-4281257,Whitman,Henzley,40,495,director of inside sales,experienced,4,whenzley39@independent.co.uk,167-618-0449,853 Fairview Trail,Som,UZS,585.19,4.94E+17,17-Oct-17,-99,ËÎÆÜ
07-2053674,Lincoln,McGroarty,52,577,sales representative,experienced,3,lmcgroarty3a@msu.edu,337-618-9325,0767 Ridgeview Avenue,Rupiah,IDR,634.74,4.97E+15,14-Aug-17,-99,ËÎÆÜ
56-0385540,Alexis,Gerdes,32,378,director of inside sales,experienced,14,agerdes3b@reverbnation.com,683-556-4667,9107 Comanche Avenue,Dollar,ZWL,849.37,3.54E+15,18-Dec-16,-99,ÈÑÒÈÍÀ
95-9764255,Haydon,Wessell,65,861,assistant store manager,experienced,4,hwessell3c@themeforest.net,988-948-0913,798 Buell Place,Dinar,RSD,459.75,3.57E+15,18-Jul-17,-99,ÈÑÒÈÍÀ
13-3634388,Alvie,Killelay,58,817,account executive,expert,15,akillelay3d@1688.com,494-396-5110,71 Victoria Road,Peso,COP,597.22,3.58E+15,4-Jul-17,-99,ËÎÆÜ
93-5789874,Suzann,Dowbekin,54,221,store manager,middle,5,sdowbekin3e@behance.net,766-272-2161,5 Commercial Court,Euro,EUR,628.94,6.76E+17,24-Jul-17,-99,ËÎÆÜ
45-7083307,Osmund,Leonards,22,125,sales representative,experienced,4,oleonards3f@yahoo.co.jp,654-821-7011,2399 Caliangt Point,Rupiah,IDR,385.30,3.53E+15,23-Oct-17,-99,ÈÑÒÈÍÀ
33-9877364,Gunner,Aronstam,65,656,director of inside sales,expert,7,garonstam3g@addtoany.com,179-795-7825,246 Trailsway Circle,Koruna,CZK,606.58,2.02E+14,31-Mar-17,-99,ÈÑÒÈÍÀ
76-5356194,Jonas,Kovnot,46,3,executive vice president of sales,experienced,5,jkovnot3h@narod.ru,174-264-8603,3054 Raven Trail,Manat,AZN,531.95,3.54E+15,13-Feb-17,-99,ÈÑÒÈÍÀ
87-2302679,Mohandas,Turland,36,956,account executive,experienced,8,mturland3i@yolasite.com,311-185-6511,043 Everett Plaza,Euro,EUR,485.48,3.58E+15,22-Aug-17,-99,ËÎÆÜ
72-8563160,Peyter,Barmby,51,388,sales director,expert,14,pbarmby3j@toplist.cz,137-893-2786,46104 2nd Park,Ruble,RUB,470.64,5.10E+15,25-Sep-17,-99,ÈÑÒÈÍÀ
34-2003559,Gareth,Pennacci,23,389,retail sales consultant,novice,7,gpennacci3k@hud.gov,336-999-5085,44377 2nd Street,Real,BRL,791.01,3.57E+15,4-May-17,-99,ËÎÆÜ
70-5373736,Andromache,Woodison,52,322,sales coordinator,experienced,6,awoodison3l@earthlink.net,847-684-0412,8499 Hudson Park,Yuan Renminbi,CNY,455.05,3.46E+14,31-Jan-17,-99,ËÎÆÜ
