employee_code,first_name,last_name,age,store_srcid,position_name,position_grade_srcid,work_experience,email,phone,personal_address,currency,currency_code,month_salary,credit_card,start_date,end_date,is_active
30-8249733,Fernando,Henriquet,23,638,store manager,experienced,11,fhenriquetb@istockphoto.com,688-665-6818,37 Annamark Parkway,Rupiah,IDR,828.05,3.55E+15,8-May-17,-99,ÈÑÒÈÍÀ
85-2496343,Sigfrid,Melanaphy,22,724,executive vice president of sales,expert,8,smelanaphyc@aol.com,540-911-3442,76653 International Plaza,Koruna,CZK,957.90,3.56E+15,19-Dec-16,-99,ÈÑÒÈÍÀ
75-0205645,Buiron,Morgan,18,719,sales director,middle,3,bmorgand@mac.com,339-709-5316,8139 Washington Street,Ruble,RUB,692.66,3.57E+15,23-Dec-16,-99,ËÎÆÜ
26-2972513,Michael,Sworn,57,952,store manager,expert,11,msworne@google.co.jp,543-344-8220,60 Anzinger Street,Franc,XAF,790.68,3.48E+14,14-Jun-17,-99,ËÎÆÜ
35-7226712,Bobbe,Chessill,21,632,assistant store manager,novice,10,bchessillf@bandcamp.com,986-958-1238,98 Maywood Drive,Yuan Renminbi,CNY,468.00,4.41E+15,16-Aug-17,-99,ËÎÆÜ
00-1888135,Rowe,Waterstone,46,714,assistant store manager,middle,1,rwaterstoneg@eventbrite.com,529-174-2627,7 Hansons Trail,Peso,PHP,765.18,3.57E+15,9-Jul-17,-99,ÈÑÒÈÍÀ
36-5829338,Essa,O'Dowgaine,43,527,sales director,experienced,12,eodowgaineh@economist.com,827-203-8148,13387 Brentwood Road,Euro,EUR,381.76,2.02E+14,22-Feb-17,-99,ËÎÆÜ
85-9207417,Yetty,Rittmeyer,50,141,store manager,expert,15,yrittmeyeri@ustream.tv,856-933-3515,7 Forest Run Crossing,Zloty,PLN,606.87,5.10E+15,18-Nov-16,-99,ÈÑÒÈÍÀ
13-9662323,Lyn,Cramp,63,867,financial advisor,middle,6,lcrampj@blog.com,312-682-3659,941 Acker Alley,Yuan Renminbi,CNY,434.06,4.91E+15,12-Oct-17,-99,ËÎÆÜ
97-0317332,Pren,Smogur,25,562,account executive,middle,14,psmogurk@yale.edu,940-195-9544,9 Roxbury Lane,Krona,SEK,355.43,6.71E+15,28-Jun-17,-99,ÈÑÒÈÍÀ
26-6862089,Fae,Tuckett,31,858,sales associate,middle,4,ftuckettl@bbc.co.uk,302-729-6811,099 Little Fleur Avenue,Kuna,HRK,727.44,3.58E+15,29-May-17,-99,ËÎÆÜ
71-8935934,Libbi,Andrez,47,153,sales associate,experienced,13,landrezm@army.mil,242-325-1813,443 Helena Plaza,Rupiah,IDR,618.42,3.54E+15,8-Jun-17,-99,ÈÑÒÈÍÀ
94-1552781,Misty,Tilney,61,278,account executive,experienced,11,mtilneyn@acquirethisname.com,378-970-4846,57 Banding Pass,Koruna,CZK,537.96,3.57E+15,13-Oct-17,-99,ËÎÆÜ
47-6518090,Kenton,Stening,61,532,retail sales consultant,novice,9,ksteningo@live.com,991-524-8085,7316 Pearson Place,Krona,SEK,774.18,5.02E+18,23-Apr-17,-99,ÈÑÒÈÍÀ
46-9467201,Ermengarde,MacClinton,49,989,store manager,middle,1,emacclintonp@harvard.edu,641-645-6492,398 Stoughton Center,Yuan Renminbi,CNY,734.07,5.01E+15,3-Sep-17,-99,ÈÑÒÈÍÀ
71-0307466,Inness,Hastwell,23,360,executive vice president of sales,experienced,13,ihastwellq@adobe.com,752-528-8926,29347 Vera Road,Yuan Renminbi,CNY,353.20,6.33E+18,24-May-17,-99,ËÎÆÜ
16-1981591,Rosella,Penney,37,186,financial advisor,novice,6,rpenneyr@hexun.com,730-678-3943,2401 Mendota Way,Euro,EUR,727.28,6.77E+17,18-Jan-17,-99,ËÎÆÜ
16-2556193,Francene,Woodrow,61,211,sales associate,experienced,10,fwoodrows@china.com.cn,111-401-5149,6010 Melby Alley,Peso,PHP,651.61,6.76E+15,3-Oct-17,-99,ËÎÆÜ
80-4804006,Julee,Doyle,42,935,director of national sales,experienced,8,jdoylet@com.com,510-780-3994,87 Hanover Road,Rupiah,IDR,410.67,3.56E+15,24-Apr-17,-99,ËÎÆÜ
53-0625079,Virge,Bydaway,64,220,store manager,novice,6,vbydawayu@mit.edu,161-351-9348,970 Cambridge Plaza,Baht,THB,822.50,3.57E+15,18-Oct-17,-99,ËÎÆÜ
62-3689985,Mahala,Tudor,65,373,financial planner,expert,3,mtudorv@networksolutions.com,679-498-6993,3684 Wayridge Road,Dong,VND,622.24,3.58E+15,25-Sep-17,-99,ÈÑÒÈÍÀ
47-6032246,Dyane,Spreull,60,420,account executive,expert,13,dspreullw@senate.gov,350-393-0572,63289 Lindbergh Place,Zloty,PLN,875.59,3.57E+15,31-Aug-17,-99,ÈÑÒÈÍÀ
04-1150884,Genia,Abdie,30,48,assistant store manager,middle,7,gabdiex@sakura.ne.jp,668-557-4379,2421 Hoffman Point,Rupiah,IDR,604.00,3.57E+15,12-Sep-17,-99,ËÎÆÜ
01-2855843,Jeanne,Watkins,58,570,sales associate,experienced,12,jwatkinsy@xinhuanet.com,512-490-0263,5 Heffernan Trail,Dollar,CAD,579.88,4.51E+15,31-Oct-17,-99,ËÎÆÜ
62-7434515,Margaretha,Viste,32,555,sales representative,middle,10,mvistez@xinhuanet.com,915-284-9830,68 Brickson Park Junction,Dollar,USD,371.77,3.56E+15,31-Jul-17,-99,ÈÑÒÈÍÀ
76-0565770,Karole,Braam,24,117,financial advisor,experienced,13,kbraam10@cnbc.com,286-150-0461,2 Main Terrace,Krona,SEK,543.35,5.64E+17,7-Mar-17,-99,ËÎÆÜ
65-2188015,Leila,Shrimptone,26,840,account executive,middle,2,lshrimptone11@walmart.com,239-351-1996,14404 Anderson Alley,Sol,PEN,852.31,5.61E+18,1-Nov-17,-99,ËÎÆÜ
41-3815260,Gregoor,Cumberledge,43,330,retail sales consultant,expert,3,gcumberledge12@aboutads.info,113-334-9031,7 International Hill,Dollar,USD,742.02,5.00E+15,24-Feb-17,-99,ÈÑÒÈÍÀ
98-6868073,Kenn,Yakuntsov,65,537,sales director,expert,13,kyakuntsov13@wired.com,431-266-8101,67205 Ilene Point,Yuan Renminbi,CNY,751.80,5.89E+15,16-Nov-17,-99,ÈÑÒÈÍÀ
45-6303199,Garrard,McIlmurray,23,340,sales representative,novice,1,gmcilmurray14@cyberchimps.com,796-996-1955,71174 Northport Hill,Krone,NOK,937.59,5.04E+18,9-Mar-17,-99,ËÎÆÜ
59-1672879,Arlana,Scoyne,50,824,sales coordinator,novice,12,ascoyne15@imdb.com,907-587-6347,59 Village Street,Real,BRL,465.94,3.58E+15,15-Apr-17,-99,ÈÑÒÈÍÀ
68-3471309,Calley,Fraschetti,65,286,account executive,middle,1,cfraschetti16@seesaa.net,386-688-2792,8084 Trailsway Trail,Rupiah,IDR,780.57,3.74E+14,13-Oct-17,-99,ÈÑÒÈÍÀ
70-7241444,Celle,Balsdon,33,311,financial advisor,experienced,3,cbalsdon17@blogger.com,832-545-6233,2076 Menomonie Road,Rupiah,IDR,793.13,6.30E+17,6-Aug-17,-99,ÈÑÒÈÍÀ
72-5844780,Devlen,Govern,40,860,executive vice president of sales,expert,8,dgovern18@symantec.com,368-243-8029,7320 Browning Junction,Yuan Renminbi,CNY,367.53,3.57E+15,4-Sep-17,-99,ËÎÆÜ
35-2500645,Keefer,Gentil,63,836,financial advisor,expert,5,kgentil19@pinterest.com,974-880-9698,095 Tomscot Plaza,Yuan Renminbi,CNY,355.11,3.74E+14,27-Feb-17,-99,ËÎÆÜ
75-5300296,Nathan,Lucian,61,507,financial advisor,novice,4,nlucian1a@berkeley.edu,494-734-8887,4 Pennsylvania Circle,Rupiah,IDR,657.76,3.59E+15,22-May-17,-99,ÈÑÒÈÍÀ
35-5963239,Antonio,Swallwell,27,514,director of national sales,novice,3,aswallwell1b@wordpress.org,547-988-5762,878 Rigney Circle,Euro,EUR,682.07,3.56E+15,12-Dec-16,-99,ÈÑÒÈÍÀ
85-6763469,Haley,Dollimore,53,771,retail sales consultant,novice,1,hdollimore1c@wufoo.com,611-502-9636,68 Katie Place,Peso,PHP,618.95,3.38E+14,28-Apr-17,-99,ÈÑÒÈÍÀ
95-7116754,Hubert,Testin,65,440,sales director,middle,8,htestin1d@virginia.edu,571-397-5913,4 Sutherland Parkway,Rupiah,IDR,778.45,3.55E+15,8-Jul-17,-99,ÈÑÒÈÍÀ
98-3297555,Lelia,Bartalini,52,217,retail sales consultant,novice,11,lbartalini1e@mediafire.com,555-124-2186,07009 Lakeland Avenue,Rupiah,IDR,763.56,3.53E+15,4-Aug-17,-99,ÈÑÒÈÍÀ
51-4661335,Junie,Waskett,53,401,financial planner,novice,10,jwaskett1f@samsung.com,476-938-0137,4 Porter Plaza,Yuan Renminbi,CNY,535.98,3.57E+15,16-Oct-17,-99,ÈÑÒÈÍÀ
29-4987867,Aeriela,Beartup,46,566,director of national sales,expert,4,abeartup1g@oaic.gov.au,366-862-7965,2 Kennedy Park,Yuan Renminbi,CNY,792.09,3.58E+15,27-Aug-17,-99,ËÎÆÜ
54-2335403,Sherilyn,Crossgrove,31,607,sales director,experienced,8,scrossgrove1h@soup.io,269-219-3196,53 Stephen Parkway,Naira,NGN,427.18,6.05E+17,24-Mar-17,-99,ËÎÆÜ
08-1203445,Fleming,Fritschel,58,457,retail sales consultant,novice,5,ffritschel1i@wordpress.org,243-840-6996,16021 Memorial Circle,Rial,IRR,487.29,3.55E+15,27-Jul-17,-99,ÈÑÒÈÍÀ
55-0603140,Godart,Radborn,64,162,store manager,expert,11,gradborn1j@phoca.cz,973-723-6201,48188 Stang Pass,Yuan Renminbi,CNY,846.48,3.57E+15,24-Jul-17,-99,ÈÑÒÈÍÀ
84-3361939,Thorvald,Downe,56,993,assistant store manager,experienced,2,tdowne1k@purevolume.com,337-489-0669,0462 Nova Parkway,Dollar,CAD,613.13,6.76E+15,18-Oct-17,-99,ËÎÆÜ
13-8765289,Ulrika,Aish,57,438,sales representative,experienced,6,uaish1l@ft.com,564-767-0883,86 Saint Paul Trail,Franc,XOF,962.80,6.38E+15,23-Oct-17,-99,ËÎÆÜ
03-0223150,Lanny,Moss,52,619,financial advisor,experienced,12,lmoss1m@altervista.org,566-295-9393,8 Schlimgen Alley,Rupiah,IDR,550.74,5.60E+15,3-Dec-16,-99,ÈÑÒÈÍÀ
70-0351688,Reynard,Trodd,64,353,retail sales consultant,middle,10,rtrodd1n@wordpress.org,752-274-7113,94253 Holmberg Plaza,Peso,COP,479.82,6.33E+15,20-Mar-17,-99,ÈÑÒÈÍÀ
84-0776670,Jeane,Fayerbrother,20,517,director of national sales,expert,15,jfayerbrother1o@deviantart.com,616-541-2733,428 Grayhawk Hill,Dollar,USD,718.77,3.01E+13,16-Apr-17,-99,ËÎÆÜ
34-5530041,Griffith,Dundendale,53,373,account executive,experienced,5,gdundendale1p@shinystat.com,360-176-9795,31909 Bunting Alley,Yuan Renminbi,CNY,860.53,6.71E+18,10-Apr-17,-99,ÈÑÒÈÍÀ
63-1119350,Cassandra,Dealy,28,901,sales associate,expert,9,cdealy1q@baidu.com,812-932-9512,3 Crescent Oaks Plaza,Dollar,USD,395.05,2.02E+14,19-Jul-17,-99,ÈÑÒÈÍÀ
42-3211533,Caritta,Ciccotto,57,479,sales director,expert,6,cciccotto1r@sphinn.com,485-471-1650,7959 Bartelt Way,Yuan Renminbi,CNY,898.24,3.59E+15,1-Dec-16,-99,ËÎÆÜ
28-0107346,Maxine,Bowra,51,723,assistant store manager,experienced,1,mbowra1s@ihg.com,185-141-4477,824 Warrior Trail,Euro,EUR,619.39,5.45E+15,24-Apr-17,-99,ÈÑÒÈÍÀ
39-9617311,Isa,Pieterick,45,799,financial advisor,middle,15,ipieterick1t@webeden.co.uk,263-997-5194,20 Arizona Avenue,Rupiah,IDR,353.85,3.56E+15,3-Dec-16,-99,ËÎÆÜ
72-8720023,Vale,Klyner,37,516,sales representative,novice,11,vklyner1u@vkontakte.ru,322-226-1624,07622 Jackson Street,Peso,PHP,426.05,5.61E+17,7-Nov-17,-99,ÈÑÒÈÍÀ
36-6760116,Marta,Saing,35,793,director of national sales,experienced,2,msaing1v@berkeley.edu,139-773-1294,7 Bashford Way,Rupiah,IDR,780.35,3.02E+13,4-Jun-17,-99,ÈÑÒÈÍÀ
78-3455775,Goddard,Zaple,44,605,sales associate,experienced,1,gzaple1w@purevolume.com,870-784-2195,599 Lakewood Gardens Pass,Rupee,PKR,870.64,5.00E+15,23-Jul-17,-99,ÈÑÒÈÍÀ
52-5199149,Dalli,Meedendorpe,24,311,store manager,expert,13,dmeedendorpe1x@mediafire.com,853-502-4183,82472 Packers Way,Koruna,CZK,928.64,6.71E+15,15-Jul-17,-99,ÈÑÒÈÍÀ
37-3914883,Nestor,Hemshall,24,569,sales coordinator,middle,15,nhemshall1y@bandcamp.com,642-329-5546,89920 Evergreen Terrace,Krone,NOK,830.16,3.58E+15,18-Nov-16,-99,ËÎÆÜ
65-4469559,Estele,Lambarton,60,888,sales coordinator,expert,2,elambarton1z@cbsnews.com,393-817-9345,78 Maywood Plaza,Pound,SYP,627.13,3.56E+15,2-Oct-17,-99,ÈÑÒÈÍÀ
28-7291954,Vin,Grenkov,53,841,financial planner,novice,4,vgrenkov20@nba.com,305-454-7314,941 Weeping Birch Way,Yuan Renminbi,CNY,567.72,4.02E+15,9-Oct-17,-99,ÈÑÒÈÍÀ
33-1990635,Sandye,Demangeot,64,887,sales coordinator,expert,2,sdemangeot21@addtoany.com,936-381-1431,8 Continental Parkway,Yuan Renminbi,CNY,503.38,6.38E+15,15-Jun-17,-99,ÈÑÒÈÍÀ
64-4194665,Tybi,Alsford,44,310,financial planner,experienced,1,talsford22@g.co,418-596-2823,0834 Blue Bill Park Alley,Rupee,PKR,536.95,3.55E+15,29-Oct-17,-99,ÈÑÒÈÍÀ
65-1916719,Ham,Osgar,37,104,sales associate,experienced,8,hosgar23@jigsy.com,637-802-3529,41 Leroy Hill,Yuan Renminbi,CNY,519.92,3.56E+15,2-Sep-17,-99,ËÎÆÜ
73-2767634,Kevin,Enrico,44,185,account executive,experienced,15,kenrico24@twitpic.com,395-959-7052,95 Hansons Court,Tenge,KZT,802.49,3.56E+15,15-Feb-17,-99,ËÎÆÜ
65-9160030,Nikola,Youde,62,509,financial advisor,experienced,8,nyoude25@webmd.com,228-976-3657,936 Lighthouse Bay Junction,Yuan Renminbi,CNY,767.57,3.58E+15,20-May-17,-99,ÈÑÒÈÍÀ
24-1997077,Laurel,Klezmski,27,237,store manager,middle,8,lklezmski26@mapy.cz,932-752-4178,71 Eastlawn Drive,Rupiah,IDR,835.57,3.58E+15,15-Aug-17,-99,ÈÑÒÈÍÀ
22-4219905,Ardelia,Garnar,49,348,financial planner,novice,14,agarnar27@timesonline.co.uk,606-975-4610,1482 Fairview Avenue,Euro,EUR,783.53,3.58E+15,23-Jul-17,-99,ËÎÆÜ
20-3956668,Kev,Emes,34,689,sales associate,experienced,13,kemes28@amazon.co.uk,708-596-8540,47791 Debs Circle,Yuan Renminbi,CNY,707.32,3.57E+15,20-Apr-17,-99,ÈÑÒÈÍÀ
95-3743913,Marcel,Dovington,29,857,executive vice president of sales,middle,12,mdovington29@bandcamp.com,992-152-0030,8 Mayer Crossing,Peso,PHP,760.95,4.02E+12,20-Jan-17,-99,ÈÑÒÈÍÀ
39-5301338,Billye,Oakey,58,621,executive vice president of sales,middle,3,boakey2a@sourceforge.net,289-470-5510,16 Dorton Hill,Yuan Renminbi,CNY,524.11,2.02E+14,30-Apr-17,-99,ÈÑÒÈÍÀ
45-4900318,Norma,Drew-Clifton,33,940,store manager,experienced,6,ndrewclifton2b@csmonitor.com,308-597-6315,72422 Twin Pines Crossing,Peso,PHP,580.94,6.76E+17,22-Oct-17,-99,ËÎÆÜ
51-2722837,Silvanus,Clothier,21,288,sales associate,expert,1,sclothier2c@marketwatch.com,868-290-2554,04 Bonner Crossing,Yuan Renminbi,CNY,876.69,3.58E+15,1-Nov-17,-99,ËÎÆÜ
33-7500051,Ailee,Cranidge,53,349,account executive,middle,8,acranidge2d@pagesperso-orange.fr,525-434-6524,43294 Dexter Park,Ruble,RUB,582.58,4.02E+15,9-Jan-17,-99,ÈÑÒÈÍÀ
72-9546072,Penrod,Titchen,42,11,executive vice president of sales,expert,3,ptitchen2e@about.com,569-336-8120,2895 Village Terrace,Cordoba,NIO,555.79,3.57E+15,19-Nov-16,-99,ÈÑÒÈÍÀ
13-0532477,Theresita,Binton,27,636,financial advisor,experienced,8,tbinton2f@google.com,459-853-0578,6 Talisman Way,Guarani,PYG,639.07,5.60E+17,3-Jun-17,-99,ÈÑÒÈÍÀ
45-8370259,Konrad,Fishley,37,758,executive vice president of sales,experienced,15,kfishley2g@cdbaby.com,338-120-8178,7489 Raven Plaza,Guarani,PYG,457.61,5.17E+15,30-Nov-16,-99,ÈÑÒÈÍÀ
40-5416237,Daveen,Cobbe,29,118,director of inside sales,expert,2,dcobbe2h@friendfeed.com,343-404-5832,431 Caliangt Plaza,Sol,PEN,558.52,3.55E+15,17-Jan-17,-99,ËÎÆÜ
50-3374347,Terri,Lanphere,50,598,sales coordinator,middle,9,tlanphere2i@hubpages.com,554-533-5010,14649 Golf View Street,Krona,SEK,909.53,3.58E+15,22-Jan-17,-99,ÈÑÒÈÍÀ
04-6657103,Dolph,Jopke,50,501,financial planner,novice,3,djopke2j@scribd.com,419-896-9393,3 Sundown Court,Rupiah,IDR,426.38,3.59E+15,16-Aug-17,-99,ÈÑÒÈÍÀ
15-5356430,Stu,McGroarty,50,243,account executive,middle,2,smcgroarty2k@mysql.com,849-440-2232,857 Express Trail,Sol,PEN,744.53,3.53E+15,12-Jul-17,-99,ÈÑÒÈÍÀ
99-5865218,Budd,Geeritz,33,76,account executive,experienced,3,bgeeritz2l@merriam-webster.com,608-587-9560,39 2nd Crossing,Yen,JPY,552.74,6.30E+16,28-Apr-17,-99,ÈÑÒÈÍÀ
28-2061956,Yves,Tewkesbury.,18,334,financial advisor,expert,3,ytewkesbury2m@gizmodo.com,842-100-0258,4211 Larry Terrace,Yuan Renminbi,CNY,606.79,3.59E+15,12-Oct-17,-99,ÈÑÒÈÍÀ
65-6312199,Papagena,Alstead,33,29,director of national sales,experienced,13,palstead2n@sphinn.com,337-733-1752,23 Dawn Place,Rupiah,IDR,595.51,4.90E+15,25-Sep-17,-99,ÈÑÒÈÍÀ
72-9943306,Hanan,Haberjam,61,71,retail sales consultant,expert,11,hhaberjam2o@paypal.com,660-807-4727,05960 Rusk Alley,Tenge,KZT,947.98,5.10E+15,5-May-17,-99,ÈÑÒÈÍÀ
35-5615019,Margaret,Garrand,39,798,sales representative,novice,7,mgarrand2p@desdev.cn,576-184-9182,4 Lunder Crossing,Yuan Renminbi,CNY,818.86,3.55E+15,22-Jan-17,-99,ËÎÆÜ
39-8923912,Vincenty,Coppock.,30,665,sales coordinator,expert,3,vcoppock2q@hud.gov,797-404-2249,8 Basil Court,Yuan Renminbi,CNY,772.60,3.58E+15,22-Aug-17,-99,ËÎÆÜ
75-7517247,Blythe,Kenninghan,21,965,director of national sales,expert,8,bkenninghan2r@amazon.co.uk,325-259-1939,4 Derek Way,Yuan Renminbi,CNY,815.32,3.53E+15,12-Sep-17,-99,ÈÑÒÈÍÀ
65-1401793,Kelsey,Rubinek,38,715,financial planner,novice,13,krubinek2s@ycombinator.com,191-550-3871,91 Stoughton Junction,Rupiah,IDR,501.03,4.41E+15,15-Feb-17,-99,ÈÑÒÈÍÀ
00-3985469,Blakelee,Lennarde,23,634,executive vice president of sales,novice,15,blennarde2t@bandcamp.com,619-610-3666,68 Forest Dale Way,Rupiah,IDR,416.65,2.02E+14,2-May-17,-99,ËÎÆÜ
19-0513565,Renaldo,Mennithorp,36,248,director of national sales,novice,14,rmennithorp2u@imdb.com,609-848-9532,27225 Hintze Trail,Quetzal,GTQ,351.63,4.84E+15,21-Oct-17,-99,ÈÑÒÈÍÀ
04-8359106,Ronna,Dishman,55,197,store manager,middle,14,rdishman2v@freewebs.com,149-547-8668,5916 Ridgeway Junction,Ruble,RUB,991.66,4.91E+18,22-Jan-17,-99,ËÎÆÜ
71-8897913,Caresse,Itzkovsky,52,143,store manager,novice,8,citzkovsky2w@disqus.com,597-372-7903,87 Marcy Hill,Ruble,RUB,663.40,5.37E+15,23-Mar-17,-99,ËÎÆÜ
06-2498066,Maurice,Verny,34,786,retail sales consultant,middle,2,mverny2x@uol.com.br,734-618-5405,004 Alpine Parkway,Yuan Renminbi,CNY,399.97,3.76E+14,29-Mar-17,-99,ÈÑÒÈÍÀ
71-7207080,Lilllie,Twelvetrees,58,680,financial planner,middle,13,ltwelvetrees2y@cdbaby.com,817-340-7291,911 Mayfield Way,Yuan Renminbi,CNY,741.83,6.30E+16,12-Apr-17,-99,ËÎÆÜ
84-0170141,Christy,Dredge,20,84,sales director,experienced,11,cdredge2z@howstuffworks.com,938-681-9080,423 Browning Road,Zloty,PLN,715.85,3.56E+15,8-Apr-17,-99,ËÎÆÜ
49-1296789,Ron,Mabe,22,427,financial advisor,experienced,1,rmabe30@discuz.net,234-743-8281,60 Fordem Terrace,Rupiah,IDR,412.85,6.71E+15,30-Jul-17,-99,ËÎÆÜ
86-7922402,Mira,Okie,41,29,account executive,experienced,9,mokie31@sakura.ne.jp,502-331-0617,6074 Moland Plaza,Rupiah,IDR,928.37,5.61E+15,22-Dec-16,-99,ËÎÆÜ
27-3897367,Zia,Manifield,31,991,sales director,novice,2,zmanifield32@gizmodo.com,979-173-5540,928 Bay Circle,Euro,EUR,777.97,3.59E+15,22-Dec-16,-99,ÈÑÒÈÍÀ
71-4897576,Imogen,Mosey,33,568,account executive,expert,11,imosey33@nbcnews.com,951-192-4729,87 Bashford Park,Rand,ZAR,569.36,3.73E+14,25-Jun-17,-99,ÈÑÒÈÍÀ
23-0853708,Jermaine,Yourell,21,384,executive vice president of sales,experienced,8,jyourell34@newyorker.com,959-234-8770,3327 Logan Avenue,Ruble,RUB,926.99,5.10E+15,6-Oct-17,-99,ÈÑÒÈÍÀ
65-4358966,Neala,Stock,20,500,assistant store manager,novice,6,nstock35@godaddy.com,583-839-6492,1 Green Crossing,Krona,SEK,766.41,3.54E+15,9-Jan-17,-99,ËÎÆÜ
25-5290366,Stillman,Snailham,52,776,assistant store manager,experienced,12,ssnailham36@patch.com,671-156-6126,14128 Sherman Crossing,Rupiah,IDR,565.51,3.59E+15,25-Jun-17,-99,ËÎÆÜ
31-2821757,Elwin,Filipchikov,42,106,assistant store manager,novice,13,efilipchikov37@google.co.uk,278-528-1489,6205 Morningstar Pass,Euro,EUR,830.76,4.90E+15,7-Jul-17,-99,ÈÑÒÈÍÀ
11-9773133,Bendicty,Van Rembrandt,23,573,sales director,experienced,11,bvanrembrandt38@chron.com,909-207-8543,96 Montana Parkway,Krona,SEK,379.12,4.91E+15,14-Aug-17,-99,ËÎÆÜ
27-9958672,Agretha,Klimpt,41,445,financial advisor,middle,7,aklimpt39@yale.edu,903-479-0053,6324 Caliangt Road,Euro,EUR,466.87,3.53E+15,22-Oct-17,-99,ÈÑÒÈÍÀ
77-7018071,Wheeler,Oggers,52,705,director of inside sales,experienced,1,woggers3a@com.com,271-878-7294,9485 Rockefeller Point,Shilling,KES,560.81,3.01E+13,14-Mar-17,-99,ËÎÆÜ
43-6439660,Noach,St Ledger,38,268,director of national sales,expert,2,nstledger3b@sourceforge.net,316-416-6761,4880 Scott Circle,Peso,PHP,609.75,3.55E+15,10-Apr-17,-99,ËÎÆÜ
95-2741101,Shaughn,Ramelet,65,76,store manager,expert,5,sramelet3c@php.net,794-703-2248,76580 Sachtjen Road,Krone,NOK,738.18,3.55E+15,29-May-17,-99,ÈÑÒÈÍÀ
16-3274148,Shanie,Holdforth,55,499,assistant store manager,experienced,9,sholdforth3d@homestead.com,786-296-6299,1 Westerfield Street,Yen,JPY,857.84,6.05E+17,18-May-17,-99,ÈÑÒÈÍÀ
43-3155908,Early,Donaghie,19,338,store manager,expert,2,edonaghie3e@examiner.com,356-125-6566,7 Scofield Terrace,Riels,KHR,656.88,4.91E+17,14-Jan-17,-99,ÈÑÒÈÍÀ
97-3551885,Sylas,Testro,54,839,director of national sales,expert,4,stestro3f@jiathis.com,125-661-7839,2 Aberg Junction,Dollar,CAD,556.32,3.75E+14,27-Dec-16,-99,ËÎÆÜ
31-6188497,Ede,Palfree,44,210,assistant store manager,expert,7,epalfree3g@illinois.edu,749-378-6753,9329 Montana Hill,Yuan Renminbi,CNY,942.98,3.55E+15,22-Feb-17,-99,ËÎÆÜ
05-7018901,Freda,Roskell,64,495,sales associate,expert,5,froskell3h@wikimedia.org,109-821-0111,75 Sutherland Plaza,Euro,EUR,432.52,3.53E+15,19-Dec-16,-99,ËÎÆÜ
86-6591511,Danna,Twoohy,59,956,sales associate,middle,7,dtwoohy3i@rakuten.co.jp,321-177-4372,2518 Becker Point,Peso,PHP,830.92,5.89E+15,1-Sep-17,-99,ÈÑÒÈÍÀ
20-0644235,Morton,Darnody,65,129,sales director,expert,2,mdarnody3j@bing.com,750-223-1558,41 Hintze Drive,Shilling,TZS,736.46,5.05E+15,17-Jun-17,-99,ËÎÆÜ
