employee_code,first_name,last_name,age,store_srcid,position_name,position_grade_srcid,work_experience,email,phone,personal_address,currency,currency_code,month_salary,credit_card,start_date,end_date,is_active
45-9734598,Fergus,Izchaki,33,170,retail sales consultant,novice,3,fizchakin@cdc.gov,608-921-7188,55272 Grover Road,Rupiah,IDR,390.38,3.53E+15,15-Jun-17,-99,ËÎÆÜ
39-5998125,Sawyer,Pugsley,24,373,financial planner,experienced,10,spugsleyo@jugem.jp,313-663-1748,8436 Stephen Circle,Yuan Renminbi,CNY,676.83,3.54E+15,10-Nov-17,-99,ÈÑÒÈÍÀ
94-2748478,Rhett,Greenalf,28,166,director of national sales,middle,6,rgreenalfp@example.com,111-971-5619,12497 North Lane,Tenge,KZT,663.47,3.03E+13,20-Jul-17,-99,ËÎÆÜ
24-4526329,Anjela,Yacobsohn,65,526,director of national sales,middle,9,ayacobsohnq@phpbb.com,203-169-2411,4 Walton Way,Rupiah,IDR,676.23,3.59E+15,5-Aug-17,-99,ÈÑÒÈÍÀ
03-2810582,Evangelin,Kwiek,42,153,financial planner,middle,8,ekwiekr@time.com,460-630-7225,1067 Erie Hill,Rupee,LKR,779.06,3.56E+15,23-Dec-16,-99,ÈÑÒÈÍÀ
20-8760949,Elli,Muzzollo,35,713,financial advisor,novice,2,emuzzollos@chronoengine.com,439-686-0663,7 Hansons Circle,Yen,JPY,910.89,2.02E+14,4-Mar-17,-99,ÈÑÒÈÍÀ
19-8945260,Muhammad,Mattiussi,21,783,financial advisor,experienced,2,mmattiussit@wp.com,187-602-3613,3 Larry Crossing,Yuan Renminbi,CNY,989.85,6.39E+15,29-Sep-17,-99,ÈÑÒÈÍÀ
18-0997974,Randi,Molfino,63,407,account executive,expert,6,rmolfinou@jimdo.com,440-684-2557,5718 Starling Crossing,Real,BRL,765.65,3.59E+15,28-Mar-17,-99,ÈÑÒÈÍÀ
33-6719940,Decca,Lamburn,53,36,assistant store manager,middle,6,dlamburnv@reuters.com,711-236-3214,7030 Colorado Terrace,Won,KRW,425.96,3.05E+13,7-Aug-17,-99,ËÎÆÜ
79-2050081,Babb,Hoggan,27,831,director of inside sales,expert,3,bhogganw@clickbank.net,347-520-8971,1467 Alpine Alley,Yuan Renminbi,CNY,414.01,2.02E+14,4-Dec-16,-99,ËÎÆÜ
46-4732035,Shayna,Madelin,46,859,retail sales consultant,novice,10,smadelinx@accuweather.com,531-850-7656,36 Swallow Drive,Franc,XOF,379.67,3.55E+15,21-Jun-17,-99,ÈÑÒÈÍÀ
76-8176809,Mufinella,Rattenbury,23,42,executive vice president of sales,novice,5,mrattenburyy@typepad.com,654-776-8215,078 Kenwood Lane,Peso,PHP,843.21,3.54E+15,4-Feb-17,-99,ËÎÆÜ
42-8096599,Beret,Cribbin,51,295,sales director,novice,11,bcribbinz@blogger.com,961-304-1892,6 Roxbury Point,Peso,ARS,978.35,3.57E+15,11-Oct-17,-99,ËÎÆÜ
85-1904186,Marsha,Duckit,28,468,sales representative,experienced,11,mduckit10@cbslocal.com,112-946-5457,50448 Golf Course Hill,Yuan Renminbi,CNY,716.35,3.58E+15,25-Jan-17,-99,ÈÑÒÈÍÀ
27-1673463,Ferdinande,Benedit,58,133,director of national sales,experienced,14,fbenedit11@dagondesign.com,931-682-8136,3 Rockefeller Junction,Rupiah,IDR,726.15,3.64E+13,8-Jun-17,-99,ËÎÆÜ
49-1370323,Derrik,Silbert,34,867,sales director,experienced,7,dsilbert12@shinystat.com,917-821-5290,97 Parkside Terrace,Rupiah,IDR,684.69,3.56E+15,5-Jun-17,-99,ÈÑÒÈÍÀ
20-1412752,Hesther,Piper,26,229,director of national sales,novice,6,hpiper13@unesco.org,296-450-8328,006 Tennyson Center,Peso,PHP,419.24,3.57E+15,7-Aug-17,-99,ËÎÆÜ
38-5718114,Marcellus,Seckington,25,167,assistant store manager,expert,13,mseckington14@blogger.com,979-677-1783,5047 Westport Street,Koruna,CZK,775.45,5.61E+18,7-Apr-17,-99,ÈÑÒÈÍÀ
45-9221250,Christel,Wallsworth,30,624,sales associate,middle,9,cwallsworth15@printfriendly.com,939-586-2170,96 Russell Center,Euro,EUR,979.75,3.58E+15,5-Aug-17,-99,ËÎÆÜ
97-7442485,Marcel,Jore,36,974,financial planner,experienced,1,mjore16@walmart.com,792-338-7530,618 Golf Course Circle,Krona,SEK,739.52,3.58E+15,28-Jul-17,-99,ËÎÆÜ
27-7140840,Arluene,McNally,40,685,financial planner,middle,7,amcnally17@shareasale.com,503-450-0269,17023 Crest Line Court,Zloty,PLN,968.34,3.58E+15,12-Mar-17,-99,ËÎÆÜ
50-4503752,Cletis,Pluvier,49,316,retail sales consultant,expert,14,cpluvier18@ifeng.com,573-161-3625,1978 Green Alley,Euro,EUR,720.69,6.71E+16,29-Jul-17,-99,ÈÑÒÈÍÀ
01-2315309,Sandra,Carne,19,855,executive vice president of sales,middle,10,scarne19@jimdo.com,927-729-6703,063 Nancy Way,Yen,JPY,952.59,3.57E+15,13-Jan-17,-99,ÈÑÒÈÍÀ
05-3968257,Hillary,Philipsen,31,221,sales coordinator,middle,6,hphilipsen1a@china.com.cn,387-209-0944,2546 Arapahoe Terrace,Yuan Renminbi,CNY,704.43,5.60E+17,13-Jul-17,-99,ÈÑÒÈÍÀ
80-9204668,Ernst,Kohrding,25,858,sales representative,experienced,10,ekohrding1b@bing.com,190-650-1388,762 Hazelcrest Park,Yuan Renminbi,CNY,916.15,6.76E+16,21-Jan-17,-99,ÈÑÒÈÍÀ
35-0320535,Davide,Gorham,38,474,sales associate,middle,2,dgorham1c@skyrock.com,301-710-9655,567 Prentice Junction,Peso,MXN,961.95,3.55E+15,22-Aug-17,-99,ÈÑÒÈÍÀ
52-1851113,Rosalynd,Dametti,24,891,director of national sales,experienced,12,rdametti1d@cnet.com,741-804-4853,58988 Hooker Pass,Peso,PHP,944.04,6.71E+15,8-Nov-17,-99,ËÎÆÜ
35-6760153,Karina,Pawelczyk,61,515,sales representative,novice,15,kpawelczyk1e@drupal.org,134-477-2271,03175 Dennis Terrace,Yuan Renminbi,CNY,840.60,3.57E+15,8-Jan-17,-99,ÈÑÒÈÍÀ
86-3770290,Pietro,Thames,21,272,sales director,middle,6,pthames1f@bigcartel.com,553-679-8756,1832 Dahle Road,Tugrik,MNT,941.50,3.54E+15,11-Dec-16,-99,ÈÑÒÈÍÀ
13-4023183,Lavina,Keymar,40,138,sales representative,expert,8,lkeymar1g@cornell.edu,759-683-7770,530 Jana Terrace,Dollar,CAD,554.50,3.53E+15,19-Nov-16,-99,ËÎÆÜ
16-7916652,Jonas,Haller,23,223,director of inside sales,middle,8,jhaller1h@japanpost.jp,147-845-0474,8432 Summit Parkway,Sol,PEN,513.36,3.54E+15,14-Jan-17,-99,ËÎÆÜ
37-7882217,Ursola,Plenderleith,20,860,sales associate,expert,11,uplenderleith1i@earthlink.net,305-188-4267,87271 Porter Center,Euro,EUR,810.60,6.71E+16,24-Nov-16,-99,ÈÑÒÈÍÀ
51-5517448,Artair,Ruseworth,63,445,executive vice president of sales,experienced,5,aruseworth1j@cdbaby.com,980-486-3807,940 Mayfield Point,Euro,EUR,902.74,5.10E+15,12-Jan-17,-99,ËÎÆÜ
45-1716593,Tyler,Lapthorne,42,565,sales associate,middle,14,tlapthorne1k@fastcompany.com,691-780-8931,7 Blackbird Plaza,Yuan Renminbi,CNY,442.21,3.54E+15,11-Apr-17,-99,ÈÑÒÈÍÀ
75-2916891,Ardine,Treswell,39,816,financial planner,expert,8,atreswell1l@umn.edu,369-909-0887,9 Judy Avenue,Ruble,RUB,690.75,3.55E+15,14-Sep-17,-99,ÈÑÒÈÍÀ
05-4044868,Gerome,Norgan,56,53,sales representative,experienced,1,gnorgan1m@illinois.edu,320-623-0247,642 Grim Crossing,Rupiah,IDR,448.46,6.37E+15,18-Jan-17,-99,ÈÑÒÈÍÀ
26-2214537,Leontine,Justham,65,337,executive vice president of sales,novice,2,ljustham1n@home.pl,814-283-2727,6946 Brentwood Hill,Rupiah,IDR,755.53,3.57E+15,17-Oct-17,-99,ËÎÆÜ
95-8812778,Philbert,Sunley,36,864,executive vice president of sales,expert,6,psunley1o@sphinn.com,156-953-3645,390 New Castle Alley,Naira,NGN,808.10,5.28E+15,5-May-17,-99,ËÎÆÜ
43-1320925,Carena,Krzyzowski,55,582,account executive,middle,4,ckrzyzowski1p@un.org,795-292-0906,3401 Manitowish Hill,Dong,VND,788.64,5.02E+15,19-May-17,-99,ËÎÆÜ
50-9703985,Burlie,Gaytor,18,657,sales director,experienced,9,bgaytor1q@blogs.com,751-251-1826,8782 Leroy Pass,Rupiah,IDR,839.85,5.01E+15,23-Jan-17,-99,ËÎÆÜ
51-2196227,Katey,Goreway,63,227,retail sales consultant,middle,12,kgoreway1r@sciencedirect.com,457-338-5021,38530 Norway Maple Terrace,Rupiah,IDR,439.09,4.04E+15,27-Nov-16,-99,ÈÑÒÈÍÀ
56-4456466,Quinton,Poulsom,57,70,director of inside sales,middle,1,qpoulsom1s@weebly.com,727-607-1806,41489 Schiller Parkway,Yuan Renminbi,CNY,539.72,3.55E+15,5-Feb-17,-99,ÈÑÒÈÍÀ
47-6420294,Ranee,Yakovitch,39,687,account executive,middle,6,ryakovitch1t@mlb.com,391-935-8578,5922 Roth Circle,Peso,MXN,408.04,3.56E+15,9-Apr-17,-99,ÈÑÒÈÍÀ
62-0688366,Haslett,Lefever,25,14,director of inside sales,expert,3,hlefever1u@globo.com,226-106-4702,494 Moose Lane,Euro,EUR,612.00,5.17E+15,17-Sep-17,-99,ËÎÆÜ
59-4325374,Teressa,Vannozzii,41,715,director of national sales,novice,4,tvannozzii1v@craigslist.org,670-929-9405,7 Dunning Crossing,Shekel,ILS,903.17,3.77E+14,14-Aug-17,-99,ÈÑÒÈÍÀ
00-7527091,Randie,Beefon,30,392,director of national sales,expert,13,rbeefon1w@dyndns.org,221-518-7050,3107 Corscot Hill,Peso,PHP,724.01,3.58E+15,24-Mar-17,-99,ËÎÆÜ
48-5031684,Grayce,Fosberry,48,685,sales representative,experienced,14,gfosberry1x@un.org,919-689-7262,5585 Warner Terrace,Peso,ARS,958.31,3.53E+15,25-Oct-17,-99,ËÎÆÜ
99-8048245,Stephie,Kinkade,35,645,sales representative,expert,10,skinkade1y@time.com,306-279-9977,7646 2nd Road,Dollar,ZWL,952.38,5.60E+15,1-Nov-17,-99,ËÎÆÜ
24-7500427,Faydra,Squelch,44,123,account executive,middle,4,fsquelch1z@gnu.org,414-351-6892,709 Porter Trail,Franc,XOF,729.59,2.02E+14,7-Feb-17,-99,ÈÑÒÈÍÀ
58-0157078,Laurel,Butner,21,182,retail sales consultant,expert,8,lbutner20@liveinternet.ru,552-700-1421,5 Atwood Park,Euro,EUR,360.32,3.74E+14,25-Sep-17,-99,ËÎÆÜ
57-6720814,Andreana,MacNab,21,971,director of inside sales,novice,14,amacnab21@twitpic.com,592-947-7263,7 Stoughton Circle,Dong,VND,960.07,4.51E+15,31-Dec-16,-99,ËÎÆÜ
11-6479137,Ardeen,Vignal,49,808,retail sales consultant,novice,4,avignal22@naver.com,489-309-5113,41 Anhalt Way,Ruble,RUB,926.66,3.55E+15,24-May-17,-99,ÈÑÒÈÍÀ
43-7844815,Deonne,Gratrex,42,995,assistant store manager,middle,2,dgratrex23@prweb.com,100-442-4304,88129 Sycamore Center,Rupiah,IDR,923.61,5.00E+15,16-May-17,-99,ËÎÆÜ
64-9489363,Scotti,McOnie,52,600,sales representative,novice,12,smconie24@unc.edu,207-318-3734,597 Londonderry Drive,Manat,AZN,868.97,3.57E+15,8-Mar-17,-99,ËÎÆÜ
57-4833972,Cindee,Franz,62,391,financial planner,middle,6,cfranz25@ning.com,738-174-0446,0 Longview Junction,Rupiah,IDR,946.59,3.53E+15,5-Sep-17,-99,ËÎÆÜ
30-8099053,Margarethe,Masurel,47,756,director of national sales,middle,4,mmasurel26@storify.com,976-714-4335,6902 Lyons Street,Shilling,KES,527.31,3.55E+15,5-Jul-17,-99,ÈÑÒÈÍÀ
07-6142599,Tallie,Onele,18,221,store manager,novice,4,tonele27@ow.ly,548-487-1059,03180 Mallory Place,Real,BRL,464.01,6.04E+15,28-Jan-17,-99,ÈÑÒÈÍÀ
45-1882791,Shanta,Freiburger,43,624,store manager,middle,11,sfreiburger28@hud.gov,125-713-5904,19 Sachs Alley,Dollar,XCD,483.62,5.60E+18,20-Aug-17,-99,ËÎÆÜ
45-8517847,Gisela,Elby,29,989,executive vice president of sales,novice,4,gelby29@dagondesign.com,823-209-6217,85668 Buhler Alley,Som,UZS,354.74,5.60E+15,10-Jan-17,-99,ËÎÆÜ
41-6562186,Klement,Brauner,24,693,director of national sales,experienced,1,kbrauner2a@bloglines.com,614-186-6654,559 Dwight Court,Dollar,USD,622.02,5.04E+16,3-Mar-17,-99,ÈÑÒÈÍÀ
75-5715738,Farly,Birnie,56,1,financial planner,novice,9,fbirnie2b@discuz.net,260-483-0320,1 Fremont Place,Yuan Renminbi,CNY,914.22,3.59E+15,1-Apr-17,-99,ÈÑÒÈÍÀ
27-0926430,Ruperto,Bartoletti,26,928,sales coordinator,experienced,1,rbartoletti2c@latimes.com,300-546-1929,7010 Montana Lane,Koruna,CZK,523.31,3.58E+15,25-Jun-17,-99,ËÎÆÜ
12-7405391,Raven,Tiptaft,46,995,sales representative,middle,11,rtiptaft2d@sun.com,419-267-0308,19265 Shoshone Circle,Euro,EUR,824.50,3.55E+15,23-Mar-17,-99,ËÎÆÜ
19-9814075,Greg,Leyburn,63,874,financial planner,novice,7,gleyburn2e@businessinsider.com,421-872-1390,0166 Hoffman Center,Ruble,RUB,745.18,3.54E+15,24-Feb-17,-99,ËÎÆÜ
26-0008308,Sybille,Biggen,64,23,director of inside sales,experienced,4,sbiggen2f@creativecommons.org,760-126-5114,36916 Division Drive,Quetzal,GTQ,956.12,5.11E+15,14-Nov-17,-99,ËÎÆÜ
54-2546371,Gae,Saltmarsh,52,31,financial planner,experienced,5,gsaltmarsh2g@topsy.com,441-577-8495,74 Melby Way,Dollar,USD,619.56,2.01E+14,30-Sep-17,-99,ÈÑÒÈÍÀ
83-6134373,Marjy,Mayes,53,192,store manager,middle,7,mmayes2h@weebly.com,793-236-9928,88748 Donald Trail,Peso,PHP,758.61,3.53E+15,16-May-17,-99,ÈÑÒÈÍÀ
86-3169892,Shirlee,Nucciotti,43,842,sales representative,novice,6,snucciotti2i@g.co,519-599-3421,200 Fairfield Way,Ruble,RUB,990.45,4.94E+15,23-Nov-16,-99,ÈÑÒÈÍÀ
22-7786898,Jaimie,Schlagh,23,299,sales coordinator,middle,14,jschlagh2j@surveymonkey.com,456-700-1839,909 Bartillon Point,Quetzal,GTQ,535.23,6.33E+15,26-Mar-17,-99,ËÎÆÜ
17-1102407,Othilie,Soreau,54,919,sales director,novice,14,osoreau2k@nsw.gov.au,946-657-0677,741 Monterey Way,Rupee,LKR,944.50,5.60E+17,6-Sep-17,-99,ËÎÆÜ
33-1898929,Billye,Reaman,33,781,executive vice president of sales,expert,9,breaman2l@skyrock.com,441-998-6637,82 Bonner Way,Yuan Renminbi,CNY,643.70,3.58E+15,15-Aug-17,-99,ÈÑÒÈÍÀ
18-9033859,Yuri,Toppas,29,567,director of national sales,expert,1,ytoppas2m@google.it,806-958-8186,5 Monica Parkway,Yuan Renminbi,CNY,789.13,6.04E+16,31-Oct-17,-99,ÈÑÒÈÍÀ
59-4837964,Zonda,Schlagtmans,43,505,assistant store manager,expert,4,zschlagtmans2n@wiley.com,970-511-5743,13541 Sommers Alley,Real,BRL,950.40,5.10E+15,2-Mar-17,-99,ÈÑÒÈÍÀ
88-9722421,Renaldo,Ough,64,607,financial planner,expert,3,rough2o@chron.com,168-215-2018,9 Dottie Terrace,Sol,PEN,507.93,3.59E+15,20-Jan-17,-99,ËÎÆÜ
63-0191337,Kissee,Gooly,61,771,director of inside sales,novice,10,kgooly2p@amazon.co.uk,986-571-1640,9 Sullivan Court,Rupiah,IDR,472.42,5.60E+15,7-Jun-17,-99,ËÎÆÜ
10-5357571,Jenelle,Burden,38,126,sales director,experienced,10,jburden2q@deliciousdays.com,951-797-6151,89 Lyons Circle,Real,BRL,596.46,5.60E+15,2-Jun-17,-99,ÈÑÒÈÍÀ
30-1546469,Reynolds,Wooton,22,899,sales associate,novice,11,rwooton2r@boston.com,805-128-7420,56882 Twin Pines Point,Ruble,RUB,916.78,3.77E+14,13-Feb-17,-99,ËÎÆÜ
84-9530683,Brendan,Beecheno,30,336,sales coordinator,experienced,12,bbeecheno2s@telegraph.co.uk,480-137-5959,5636 Dahle Street,Real,BRL,482.93,2.02E+14,17-Dec-16,-99,ËÎÆÜ
37-8503795,Butch,Langdale,61,673,retail sales consultant,expert,7,blangdale2t@mysql.com,170-116-0337,29454 Claremont Way,Rupiah,IDR,966.94,2.02E+14,10-Jan-17,-99,ÈÑÒÈÍÀ
60-8289816,Blakelee,Maudling,31,427,director of inside sales,middle,7,bmaudling2u@cornell.edu,877-463-6659,188 Bay Alley,Zloty,PLN,923.51,3.47E+14,19-Aug-17,-99,ËÎÆÜ
86-0961046,Phebe,Jeanet,38,733,store manager,middle,12,pjeanet2v@forbes.com,614-957-4209,37754 Swallow Street,Rupiah,IDR,558.08,3.56E+15,31-Dec-16,-99,ËÎÆÜ
61-8322410,Gusta,Klimpt,48,30,sales director,novice,15,gklimpt2w@acquirethisname.com,824-785-1483,3154 Towne Avenue,Yuan Renminbi,CNY,477.45,3.56E+15,11-Apr-17,-99,ËÎÆÜ
62-7407818,Elbertine,Kobera,27,871,account executive,middle,15,ekobera2x@feedburner.com,339-361-9654,9624 Westridge Court,Koruna,CZK,544.54,5.32E+15,17-Apr-17,-99,ËÎÆÜ
34-8091837,Elana,Tidcomb,19,926,financial planner,middle,15,etidcomb2y@goodreads.com,244-366-4964,3707 Grim Place,Leone,SLL,962.28,3.57E+15,2-Jan-17,-99,ÈÑÒÈÍÀ
32-6399432,Bernarr,Gremane,30,373,sales coordinator,middle,9,bgremane2z@sbwire.com,894-411-8091,8501 Sloan Alley,Euro,EUR,652.03,3.55E+15,23-Jun-17,-99,ÈÑÒÈÍÀ
48-1481210,Maudie,Bennett,38,423,store manager,experienced,11,mbennett30@symantec.com,729-937-4381,95 Manufacturers Avenue,Dirham,MAD,362.07,4.91E+15,26-Apr-17,-99,ËÎÆÜ
01-6785737,Noel,Kmietsch,29,131,director of inside sales,novice,14,nkmietsch31@cafepress.com,188-500-8135,2489 Sunbrook Place,Ruble,RUB,899.76,3.56E+15,6-Apr-17,-99,ÈÑÒÈÍÀ
00-7843183,Tyrone,Ruddom,41,728,financial advisor,middle,9,truddom32@imdb.com,949-103-4024,2 Dwight Lane,Franc,XOF,546.37,3.74E+14,11-Mar-17,-99,ÈÑÒÈÍÀ
49-7620518,Farand,Collip,21,607,financial advisor,novice,6,fcollip33@omniture.com,932-703-2915,26039 Michigan Hill,Dram,AMD,755.30,3.55E+15,8-Oct-17,-99,ËÎÆÜ
16-8551363,Shelia,Dobbing,44,832,director of national sales,middle,11,sdobbing34@wufoo.com,509-525-4346,513 Shelley Trail,Dollar,BMD,381.36,3.55E+15,23-Jul-17,-99,ËÎÆÜ
67-0136034,Nerti,Heaffey,26,766,financial advisor,middle,7,nheaffey35@google.co.jp,954-593-3630,9092 Pawling Crossing,Real,BRL,891.77,3.57E+15,7-Jul-17,-99,ËÎÆÜ
98-0514815,Annamaria,Yurtsev,21,668,director of inside sales,middle,10,ayurtsev36@cafepress.com,823-342-4693,5 Dexter Parkway,Zloty,PLN,616.01,6.76E+16,24-May-17,-99,ÈÑÒÈÍÀ
68-3473767,Lorry,Blacket,37,828,sales associate,experienced,11,lblacket37@devhub.com,541-430-9682,490 Bluejay Circle,Peso,CUP,482.25,3.55E+15,3-Oct-17,-99,ÈÑÒÈÍÀ
12-9028601,Fabien,Mustoe,56,20,store manager,novice,1,fmustoe38@army.mil,436-806-5641,75173 Hintze Point,Tenge,KZT,656.83,2.02E+14,15-Nov-17,-99,ÈÑÒÈÍÀ
45-6268104,Pattin,Jacobowits,56,362,sales representative,middle,14,pjacobowits39@delicious.com,424-293-1766,32865 Di Loreto Center,Yuan Renminbi,CNY,374.54,6.77E+15,4-Jan-17,-99,ËÎÆÜ
85-7401757,Valentin,Mullinder,35,676,retail sales consultant,middle,5,vmullinder3a@dailymail.co.uk,375-299-7535,363 Forest Pass,Dollar,NZD,908.07,3.54E+15,13-Jan-17,-99,ÈÑÒÈÍÀ
91-1314193,Lisha,McKendo,24,43,director of national sales,experienced,5,lmckendo3b@nsw.gov.au,187-495-0892,577 Bultman Pass,Rupiah,IDR,520.85,5.60E+15,15-Apr-17,-99,ËÎÆÜ
11-2239739,Brew,Pressnell,52,622,director of inside sales,expert,4,bpressnell3c@foxnews.com,736-452-7313,26 Hoepker Point,Hryvnia,UAH,884.72,4.51E+15,1-Oct-17,-99,ËÎÆÜ
86-6669333,Leonhard,Dorling,28,262,financial planner,expert,6,ldorling3d@g.co,249-186-1422,0160 Forster Drive,Yuan Renminbi,CNY,818.62,4.90E+17,10-Jan-17,-99,ÈÑÒÈÍÀ
66-0067426,Raleigh,Schoenrock,29,198,account executive,expert,8,rschoenrock3e@utexas.edu,855-505-1653,77 Fieldstone Road,Euro,EUR,413.33,3.59E+15,30-Apr-17,-99,ËÎÆÜ
43-7654847,Veronique,Eberst,26,717,director of national sales,experienced,14,veberst3f@reuters.com,209-753-5661,24016 Pine View Junction,Rupiah,IDR,911.03,3.53E+15,13-Aug-17,-99,ËÎÆÜ
95-7573472,Randie,Moralee,29,696,sales coordinator,expert,13,rmoralee3g@cbslocal.com,838-284-9926,58242 Kinsman Place,Yuan Renminbi,CNY,672.33,3.58E+15,30-Mar-17,-99,ÈÑÒÈÍÀ
44-0630725,Morlee,Standrin,59,817,sales coordinator,middle,3,mstandrin3h@shop-pro.jp,341-802-4492,03587 6th Trail,Yuan Renminbi,CNY,782.21,2.02E+14,1-Jun-17,-99,ËÎÆÜ
76-5408911,Elle,Gaspard,58,570,director of inside sales,novice,14,egaspard3i@mapquest.com,198-167-3727,9 Myrtle Junction,Yuan Renminbi,CNY,351.68,3.57E+15,17-Mar-17,-99,ÈÑÒÈÍÀ
57-5077544,Alessandra,Dows,34,807,executive vice president of sales,novice,12,adows3j@admin.ch,956-846-2928,1003 Cherokee Point,Ruble,RUB,614.01,6.30E+16,9-May-17,-99,ÈÑÒÈÍÀ
25-9410949,Emmie,Moss,37,776,director of inside sales,experienced,8,emoss3k@un.org,348-690-4386,2890 Parkside Crossing,Real,BRL,685.93,3.58E+15,11-Feb-17,-99,ÈÑÒÈÍÀ
