employee_code,first_name,last_name,age,store_srcid,position_name,position_grade_srcid,work_experience,email,phone,personal_address,currency,currency_code,month_salary,credit_card,start_date,end_date,is_active
38-4530016,Vin,Camidge,64,811,sales coordinator,novice,5,vcamidgef@msn.com,629-529-2334,07750 Dorton Road,Rupiah,IDR,590.91,3.56E+15,26-Dec-16,-99,ËÎÆÜ
97-9290129,Dolf,Sheehan,50,183,store manager,novice,10,dsheehang@meetup.com,456-704-2872,86 Mccormick Hill,Rupiah,IDR,723.06,5.10E+15,2-Jul-17,-99,ÈÑÒÈÍÀ
34-7277044,Darren,Ionnidis,35,612,financial advisor,novice,6,dionnidish@domainmarket.com,548-413-3423,7583 Carberry Terrace,Ruble,RUB,894.25,3.54E+15,18-Apr-17,-99,ËÎÆÜ
59-8738147,Parry,Weedall,43,91,executive vice president of sales,experienced,15,pweedalli@mysql.com,121-106-3900,4170 Lakewood Center,Afghani,AFN,520.72,6.76E+17,14-Apr-17,-99,ËÎÆÜ
24-9485480,Ruthann,Goble,50,505,sales representative,novice,14,rgoblej@unc.edu,120-783-2493,80950 Warbler Circle,Franc,XAF,572.88,3.56E+15,26-Nov-16,-99,ËÎÆÜ
60-1639618,Amanda,Mawdsley,47,189,sales representative,middle,11,amawdsleyk@latimes.com,415-600-2810,2 Portage Junction,Zloty,PLN,635.58,3.72E+14,12-May-17,-99,ËÎÆÜ
84-5232961,Jillane,Barnwill,58,556,retail sales consultant,expert,15,jbarnwilll@jugem.jp,973-271-1560,7132 Walton Pass,Rupiah,IDR,528.32,3.55E+15,9-Jan-17,-99,ËÎÆÜ
34-3948681,Tobey,Rizzini,18,975,retail sales consultant,novice,13,trizzinim@prweb.com,809-470-4183,01 Calypso Crossing,Rupiah,IDR,612.85,4.54E+15,21-Feb-17,-99,ÈÑÒÈÍÀ
07-2860953,Selene,Ivanishev,43,426,sales representative,experienced,2,sivanishevn@umn.edu,386-267-9643,69642 Ryan Point,Rupiah,IDR,707.15,6.33E+15,10-Jun-17,-99,ËÎÆÜ
58-7470403,Hardy,Betton,61,299,sales representative,middle,9,hbettono@cornell.edu,343-224-5139,42762 Eagan Road,Pound,SYP,784.95,3.55E+15,1-Sep-17,-99,ËÎÆÜ
73-7704940,Bibbie,Brokenbrow,58,852,sales representative,novice,10,bbrokenbrowp@cnn.com,234-297-7792,1405 Bayside Road,Krona,SEK,415.69,2.02E+14,31-Mar-17,-99,ÈÑÒÈÍÀ
09-6299792,Asher,Pring,23,566,assistant store manager,expert,10,apringq@reference.com,978-689-1222,94 Westridge Park,Yuan Renminbi,CNY,798.78,2.01E+14,2-Sep-17,-99,ËÎÆÜ
20-6567495,Keary,Smurfitt,39,675,sales associate,middle,13,ksmurfittr@dot.gov,919-405-5590,37810 Onsgard Plaza,Peso,PHP,764.15,4.03E+15,27-Aug-17,-99,ËÎÆÜ
63-1600462,Fulton,Stansell,61,468,director of inside sales,middle,2,fstansells@wordpress.com,858-631-8889,4 Gerald Road,Rial,IRR,893.14,3.56E+15,16-Apr-17,-99,ÈÑÒÈÍÀ
72-7370217,Giulietta,Caspell,58,208,director of inside sales,experienced,12,gcaspellt@edublogs.org,880-542-4372,4874 Longview Drive,Euro,EUR,920.44,5.60E+15,30-May-17,-99,ÈÑÒÈÍÀ
46-4058952,Gerhardine,Episcopio,62,422,retail sales consultant,novice,1,gepiscopiou@youtu.be,806-130-9204,112 Sugar Center,Baht,THB,571.36,3.56E+15,12-Sep-17,-99,ÈÑÒÈÍÀ
37-7624375,Corabella,Rao,22,584,director of national sales,middle,9,craov@nasa.gov,601-598-6716,3 David Court,Shekel,ILS,523.14,3.01E+13,14-Jan-17,-99,ÈÑÒÈÍÀ
73-5812947,Gill,Ianitti,57,997,financial advisor,middle,3,gianittiw@flickr.com,153-984-3828,023 Mayer Terrace,Peso,PHP,540.72,3.58E+15,12-Feb-17,-99,ËÎÆÜ
58-7013710,Juline,Whickman,52,94,sales director,experienced,15,jwhickmanx@ifeng.com,231-644-1738,1 Mendota Park,Ruble,RUB,881.52,5.60E+15,26-Apr-17,-99,ÈÑÒÈÍÀ
63-7313584,Elmo,Varian,22,117,director of national sales,experienced,15,evariany@webmd.com,437-426-4113,2 Leroy Road,Zloty,PLN,620.56,3.53E+15,22-Feb-17,-99,ËÎÆÜ
40-5297192,Pavia,Turnock,46,905,executive vice president of sales,novice,12,pturnockz@mit.edu,706-912-7903,30253 Wayridge Crossing,Real,BRL,506.78,3.55E+15,2-Dec-16,-99,ËÎÆÜ
23-4224773,Mala,Launder,50,363,retail sales consultant,expert,8,mlaunder10@ycombinator.com,251-104-8792,0581 Randy Alley,Tugrik,MNT,788.34,3.54E+15,10-Dec-16,-99,ËÎÆÜ
24-8701310,Dion,Rayner,42,269,account executive,novice,10,drayner11@whitehouse.gov,776-325-0898,9 Dottie Road,Dollar,USD,854.06,4.04E+12,18-May-17,-99,ËÎÆÜ
24-8170491,Tiphani,Vasic,21,696,sales coordinator,middle,13,tvasic12@photobucket.com,805-536-0590,23320 Reinke Place,Rial,IRR,352.91,4.02E+15,6-Aug-17,-99,ÈÑÒÈÍÀ
99-8544310,Marline,Gentreau,26,807,assistant store manager,expert,14,mgentreau13@businessweek.com,290-364-8039,4096 Stoughton Terrace,Dollar,CAD,557.30,4.91E+17,4-Jul-17,-99,ËÎÆÜ
22-7436904,Harlie,Le Noire,48,549,assistant store manager,novice,7,hlenoire14@noaa.gov,313-711-1635,49745 Anhalt Plaza,Dollar,USD,969.06,3.56E+15,18-Apr-17,-99,ËÎÆÜ
71-2548441,Arny,Boshere,54,899,sales director,expert,15,aboshere15@is.gd,173-484-8887,2425 Orin Hill,Zloty,PLN,608.99,5.89E+18,26-Jul-17,-99,ËÎÆÜ
56-1589415,Viv,Muzzillo,36,758,sales associate,experienced,7,vmuzzillo16@nifty.com,953-591-4613,817 Browning Center,Yuan Renminbi,CNY,969.93,3.59E+15,1-Sep-17,-99,ËÎÆÜ
15-9648998,Ezri,Scay,60,3,assistant store manager,expert,13,escay17@abc.net.au,365-307-0561,929 Clemons Street,Yen,JPY,708.10,6.33E+17,18-Sep-17,-99,ËÎÆÜ
07-2752075,Halley,Straughan,47,2,assistant store manager,novice,5,hstraughan18@digg.com,123-499-4097,53892 Fieldstone Junction,Rupiah,IDR,749.12,5.60E+16,26-Oct-17,-99,ËÎÆÜ
16-1316870,Brigid,Sellers,45,203,retail sales consultant,middle,15,bsellers19@wordpress.org,325-736-3601,1 Lien Terrace,Peso,PHP,411.68,3.58E+15,24-Mar-17,-99,ËÎÆÜ
90-7072032,Yard,Eliyahu,21,163,sales coordinator,experienced,15,yeliyahu1a@eepurl.com,972-326-0311,742 Gulseth Pass,Yuan Renminbi,CNY,353.76,3.53E+15,19-Oct-17,-99,ËÎÆÜ
50-9877513,Stu,Cranmere,46,661,sales coordinator,experienced,6,scranmere1b@163.com,990-782-6885,915 Mesta Trail,Peso,COP,373.10,2.02E+14,18-Nov-16,-99,ÈÑÒÈÍÀ
47-5034756,Jesse,Baude,23,186,retail sales consultant,expert,15,jbaude1c@archive.org,840-463-6291,168 Commercial Pass,Yen,JPY,817.91,3.57E+15,9-Jan-17,-99,ËÎÆÜ
80-7611853,Gwenora,Buncher,36,808,account executive,experienced,1,gbuncher1d@blinklist.com,469-658-9226,2509 Corscot Trail,Peso,PHP,687.63,4.91E+15,1-Mar-17,-99,ÈÑÒÈÍÀ
96-9830886,Fernando,Melbury,23,1,director of national sales,expert,12,fmelbury1e@qq.com,551-211-2215,16 Kingsford Point,Euro,EUR,785.50,5.05E+15,25-Aug-17,-99,ËÎÆÜ
54-0970492,Pierson,Wainer,32,510,sales associate,expert,15,pwainer1f@who.int,117-446-3678,47 Service Crossing,Euro,EUR,921.71,5.44E+15,2-Feb-17,-99,ËÎÆÜ
29-5761333,Frazier,Milington,23,148,account executive,middle,9,fmilington1g@wunderground.com,829-945-4078,2711 Hansons Terrace,Peso,DOP,989.35,3.57E+15,29-Dec-16,-99,ËÎÆÜ
34-9505157,Shamus,Logsdail,28,168,executive vice president of sales,expert,9,slogsdail1h@amazonaws.com,750-828-3216,075 Veith Crossing,Peso,PHP,557.35,3.38E+14,22-Jul-17,-99,ÈÑÒÈÍÀ
79-8588501,Ev,Von Gladbach,59,828,assistant store manager,expert,9,evongladbach1i@tiny.cc,152-125-2890,93 Bobwhite Trail,Lev,BGN,658.21,3.58E+15,22-Mar-17,-99,ÈÑÒÈÍÀ
17-0284608,Aline,Weaver,45,367,financial planner,expert,12,aweaver1j@mapquest.com,587-958-4492,6081 Menomonie Junction,Euro,EUR,355.14,5.60E+15,11-Apr-17,-99,ÈÑÒÈÍÀ
73-6928893,Anthiathia,Drewitt,52,120,sales director,novice,14,adrewitt1k@lycos.com,277-494-1147,86555 Sundown Crossing,Peso,MXN,852.62,3.06E+13,7-Jun-17,-99,ËÎÆÜ
85-4789178,Kerby,Jowling,18,635,financial advisor,middle,7,kjowling1l@slideshare.net,791-212-3596,4827 Barby Crossing,Peso,ARS,409.51,6.39E+15,23-Oct-17,-99,ËÎÆÜ
80-5787563,Rhianna,Darque,30,32,retail sales consultant,novice,6,rdarque1m@yellowpages.com,610-825-4556,926 Duke Trail,Dollar,USD,687.27,3.56E+15,27-Sep-17,-99,ËÎÆÜ
73-0681511,Rog,Grigore,39,822,financial planner,middle,12,rgrigore1n@cpanel.net,309-929-9422,9 Jana Alley,Euro,EUR,743.80,4.18E+15,28-Dec-16,-99,ÈÑÒÈÍÀ
22-3090824,Dani,Daveran,25,774,sales director,novice,8,ddaveran1o@delicious.com,791-175-2220,4 Russell Way,Ruble,RUB,452.83,3.65E+13,26-Jan-17,-99,ËÎÆÜ
05-3209558,Laverna,Daye,26,538,director of inside sales,novice,12,ldaye1p@123-reg.co.uk,960-453-9507,10637 Fulton Avenue,Euro,EUR,949.51,2.02E+14,26-Apr-17,-99,ËÎÆÜ
81-6038052,Janaya,Cavendish,48,588,sales associate,middle,9,jcavendish1q@cyberchimps.com,535-785-5283,111 Gulseth Terrace,Sol,PEN,836.70,2.02E+14,18-Mar-17,-99,ÈÑÒÈÍÀ
51-9612078,Darrin,Rubinsztein,52,57,store manager,middle,7,drubinsztein1r@about.me,948-261-6734,204 Johnson Pass,Ruble,BYR,475.68,6.37E+15,3-Jan-17,-99,ÈÑÒÈÍÀ
33-3289667,Loella,Braund,60,416,sales director,middle,10,lbraund1s@europa.eu,624-416-8907,8 Sommers Plaza,Euro,EUR,544.49,3.58E+15,11-Jan-17,-99,ÈÑÒÈÍÀ
75-4175084,Jaye,Darter,19,386,executive vice president of sales,middle,13,jdarter1t@hao123.com,812-467-5789,8874 Hoepker Court,Euro,EUR,880.56,3.53E+15,19-Apr-17,-99,ËÎÆÜ
59-4173931,Vern,Cowpland,27,310,director of national sales,experienced,7,vcowpland1u@liveinternet.ru,397-521-4445,35 Anzinger Drive,Rupiah,IDR,618.11,4.91E+18,29-Jun-17,-99,ÈÑÒÈÍÀ
82-5209460,Gabie,Gershom,29,139,director of national sales,expert,9,ggershom1v@mapquest.com,965-891-1371,96163 Westport Hill,Yuan Renminbi,CNY,528.71,3.57E+15,27-Nov-16,-99,ÈÑÒÈÍÀ
01-9081750,Bartholomeo,Carnock,61,935,director of national sales,middle,4,bcarnock1w@seattletimes.com,957-257-5004,52 Cardinal Street,Rupiah,IDR,878.13,3.58E+15,2-Jun-17,-99,ÈÑÒÈÍÀ
02-7825211,Neill,Neely,47,976,sales representative,middle,6,nneely1x@umn.edu,670-371-9229,624 Leroy Lane,Rupiah,IDR,774.79,4.94E+15,16-Nov-17,-99,ËÎÆÜ
67-8775366,Winston,Ivankin,39,80,account executive,middle,8,wivankin1y@tripod.com,961-397-2088,18 Tennessee Hill,Euro,EUR,678.01,3.58E+15,18-Aug-17,-99,ÈÑÒÈÍÀ
36-2719630,Andris,Mosdell,20,731,retail sales consultant,expert,7,amosdell1z@timesonline.co.uk,835-541-1797,609 Sugar Crossing,Krona,SEK,698.48,5.60E+15,19-Nov-16,-99,ËÎÆÜ
97-7382568,Barnabas,Skates,44,880,account executive,middle,15,bskates20@multiply.com,153-977-9323,00 Forest Dale Alley,Franc,CDF,506.49,5.43E+15,22-Nov-16,-99,ÈÑÒÈÍÀ
58-1193544,Napoleon,Eckels,54,405,account executive,expert,8,neckels21@amazon.co.jp,779-390-5709,1597 Stang Court,Euro,EUR,966.29,3.59E+15,12-May-17,-99,ËÎÆÜ
92-7721616,Ransom,Iorizzo,24,26,executive vice president of sales,expert,15,riorizzo22@joomla.org,719-727-8453,084 West Junction,Rupiah,IDR,900.04,3.59E+15,2-Feb-17,-99,ËÎÆÜ
52-6367657,Robinett,Imesson,28,244,assistant store manager,middle,1,rimesson23@arizona.edu,374-207-5318,95 Elmside Parkway,Rupiah,IDR,896.21,3.55E+15,14-Feb-17,-99,ÈÑÒÈÍÀ
91-6223890,Karil,Gettins,24,669,account executive,experienced,12,kgettins24@storify.com,379-392-1354,457 Moose Crossing,Peso,PHP,651.53,3.54E+15,6-Jul-17,-99,ËÎÆÜ
11-9311042,Brittani,Brittan,52,441,assistant store manager,experienced,3,bbrittan25@friendfeed.com,149-584-4968,97 Emmet Terrace,Ruble,RUB,588.97,3.56E+15,17-Jun-17,-99,ËÎÆÜ
32-0875337,Flem,Spondley,42,661,director of national sales,middle,1,fspondley26@topsy.com,864-888-7296,626 Orin Drive,Rupiah,IDR,498.94,3.53E+15,22-Feb-17,-99,ÈÑÒÈÍÀ
91-6672505,Wake,Tanfield,23,458,retail sales consultant,novice,4,wtanfield27@techcrunch.com,366-732-2717,16293 Carey Junction,Rupiah,IDR,966.38,3.56E+15,24-May-17,-99,ÈÑÒÈÍÀ
78-4565233,Waiter,Sieghard,54,185,assistant store manager,novice,3,wsieghard28@phoca.cz,519-159-5583,6 Golf Course Way,Peso,PHP,716.08,3.55E+15,10-Nov-17,-99,ÈÑÒÈÍÀ
24-5898499,Rakel,Hellings,37,200,store manager,expert,7,rhellings29@gravatar.com,275-870-3775,7603 Coolidge Terrace,Bolivar,VEF,793.74,5.60E+16,12-Mar-17,-99,ÈÑÒÈÍÀ
80-9833895,Dorothea,Burnhard,58,668,director of inside sales,expert,11,dburnhard2a@issuu.com,480-119-0258,07975 Petterle Way,Rupee,PKR,667.41,4.18E+15,8-Feb-17,-99,ÈÑÒÈÍÀ
31-2612652,Gertrudis,Hallihane,47,884,sales director,novice,11,ghallihane2b@mit.edu,903-381-6182,631 Quincy Crossing,Peso,CUP,682.50,3.55E+15,12-Jan-17,-99,ËÎÆÜ
83-8638836,Joanie,Brotherhead,35,736,assistant store manager,experienced,14,jbrotherhead2c@businessweek.com,906-703-7672,950 Waubesa Parkway,Yuan Renminbi,CNY,774.88,3.38E+14,7-Mar-17,-99,ÈÑÒÈÍÀ
59-6211764,Gregor,De Filippis,32,790,sales coordinator,experienced,6,gdefilippis2d@cmu.edu,528-172-2904,88 Paget Parkway,Ariary,MGA,350.52,3.74E+14,4-Apr-17,-99,ËÎÆÜ
07-2666782,Julian,Luciani,45,113,sales coordinator,novice,15,jluciani2e@list-manage.com,296-538-9159,75 Elka Alley,Ruble,RUB,605.51,3.38E+14,21-Feb-17,-99,ËÎÆÜ
49-2731534,Towny,Geekie,25,718,sales representative,experienced,2,tgeekie2f@washingtonpost.com,221-636-6084,5100 Dahle Place,Yuan Renminbi,CNY,644.25,5.64E+15,2-Aug-17,-99,ËÎÆÜ
12-5516697,Barth,Le Borgne,54,288,director of inside sales,middle,11,bleborgne2g@typepad.com,310-520-3426,08417 Linden Crossing,Yuan Renminbi,CNY,537.11,3.06E+13,20-Oct-17,-99,ÈÑÒÈÍÀ
24-4913450,Natty,McLane,26,61,sales representative,novice,12,nmclane2h@slashdot.org,324-167-2863,81807 Pine View Avenue,Yuan Renminbi,CNY,718.57,5.01E+15,15-Jul-17,-99,ËÎÆÜ
50-5891830,Godiva,Girod,47,379,store manager,novice,9,ggirod2i@storify.com,617-988-4437,55915 Old Shore Terrace,Hryvnia,UAH,590.32,6.38E+15,23-May-17,-99,ÈÑÒÈÍÀ
65-3986597,Tobiah,Raynton,27,180,retail sales consultant,expert,11,traynton2j@google.fr,326-422-4389,7 Arrowood Circle,Yuan Renminbi,CNY,402.47,4.18E+15,2-Jul-17,-99,ÈÑÒÈÍÀ
81-3491368,Brenden,Le Barre,37,651,retail sales consultant,novice,6,blebarre2k@foxnews.com,806-604-1125,478 Del Sol Road,Yuan Renminbi,CNY,735.30,3.57E+15,11-Oct-17,-99,ËÎÆÜ
31-0779258,Jessamine,Timcke,36,608,retail sales consultant,experienced,3,jtimcke2l@edublogs.org,170-392-6327,93496 Park Meadow Center,Yuan Renminbi,CNY,364.58,3.75E+14,14-Mar-17,-99,ËÎÆÜ
52-4328478,Emanuele,Wardley,40,547,sales director,expert,1,ewardley2m@cam.ac.uk,352-892-5281,5469 Eggendart Alley,Real,BRL,421.06,2.01E+14,6-Nov-17,-99,ËÎÆÜ
35-6876344,Johannah,Kolinsky,62,310,executive vice president of sales,middle,14,jkolinsky2n@admin.ch,862-349-8455,83 Shelley Terrace,Real,BRL,823.54,5.46E+15,11-Apr-17,-99,ÈÑÒÈÍÀ
00-1147183,Yetta,Benez,56,80,sales director,novice,6,ybenez2o@is.gd,331-407-0521,63825 Kipling Way,Dollar,CAD,888.16,5.60E+15,11-May-17,-99,ÈÑÒÈÍÀ
15-5852089,Veronica,Shuxsmith,43,55,sales associate,expert,4,vshuxsmith2p@ehow.com,219-218-8187,9506 American Ash Crossing,Yuan Renminbi,CNY,410.59,3.58E+15,14-Feb-17,-99,ÈÑÒÈÍÀ
28-5110021,Christoph,Mowen,42,381,retail sales consultant,experienced,10,cmowen2q@indiegogo.com,568-323-1304,1309 Manitowish Center,Peso,COP,631.28,3.53E+15,17-Oct-17,-99,ÈÑÒÈÍÀ
31-7552746,Davita,Badland,29,403,director of inside sales,experienced,12,dbadland2r@histats.com,574-425-2269,51073 Bashford Plaza,Euro,EUR,925.96,5.01E+15,23-Nov-16,-99,ÈÑÒÈÍÀ
63-3413284,Modesta,Lembke,40,857,financial planner,experienced,4,mlembke2s@tinypic.com,980-476-9616,46680 Brickson Park Road,Real,BRL,683.17,2.02E+14,19-Dec-16,-99,ËÎÆÜ
04-6779843,Tiertza,Reiglar,46,738,executive vice president of sales,novice,4,treiglar2t@drupal.org,709-657-0399,1149 Thompson Drive,Naira,NGN,742.67,4.04E+12,24-Nov-16,-99,ËÎÆÜ
67-0920259,Gayler,Mcsarry,59,112,director of national sales,middle,3,gmcsarry2u@jigsy.com,665-867-3537,4 Erie Way,Euro,EUR,797.81,3.58E+15,1-May-17,-99,ËÎÆÜ
53-5018580,Matthus,Woolacott,21,243,sales director,expert,12,mwoolacott2v@qq.com,312-348-5867,94 Mockingbird Street,Dollar,USD,440.46,5.61E+15,22-Oct-17,-99,ËÎÆÜ
47-5892422,Gavan,Biermatowicz,31,672,assistant store manager,middle,1,gbiermatowicz2w@google.de,799-215-8014,2691 Bellgrove Crossing,Peso,COP,724.13,3.53E+15,30-Jan-17,-99,ÈÑÒÈÍÀ
32-5880472,Roselle,De Cruze,62,248,director of inside sales,middle,1,rdecruze2x@sbwire.com,175-305-2532,194 Maryland Plaza,Euro,EUR,708.11,2.02E+14,6-Sep-17,-99,ËÎÆÜ
95-8307666,Hatty,Siggs,30,578,director of inside sales,middle,11,hsiggs2y@people.com.cn,824-788-8013,28502 Shasta Circle,Shilling,KES,365.47,4.60E+12,26-May-17,-99,ËÎÆÜ
15-6173702,Cam,Eldered,43,171,assistant store manager,expert,6,celdered2z@trellian.com,194-913-8911,7087 Kingsford Junction,Lempira,HNL,576.67,3.53E+15,17-Jan-17,-99,ËÎÆÜ
88-5002274,Sibby,Leaver,23,797,sales coordinator,expert,10,sleaver30@purevolume.com,193-465-3866,8318 North Point,Ruble,RUB,695.87,3.57E+15,8-Aug-17,-99,ÈÑÒÈÍÀ
93-9166402,Ettore,Van Der Vlies,62,128,store manager,experienced,10,evandervlies31@ifeng.com,354-556-4452,8357 Fairview Street,Euro,EUR,535.73,4.04E+12,2-Jan-17,-99,ËÎÆÜ
33-5021580,Fifine,Sturdy,53,786,assistant store manager,novice,4,fsturdy32@devhub.com,607-202-5457,23 Southridge Hill,Naira,NGN,535.96,6.33E+17,6-Jun-17,-99,ËÎÆÜ
72-2487540,Melisenda,Vigurs,27,174,sales director,middle,3,mvigurs33@ezinearticles.com,699-619-8114,3 Clyde Gallagher Plaza,Zloty,PLN,986.09,5.37E+15,16-Oct-17,-99,ÈÑÒÈÍÀ
18-1497229,Philippine,McKimm,33,97,financial advisor,novice,13,pmckimm34@1und1.de,959-619-3380,1 Burrows Drive,Zloty,PLN,719.82,5.49E+15,9-Jul-17,-99,ËÎÆÜ
12-3926508,Ash,Chipp,59,164,sales director,expert,12,achipp35@sourceforge.net,254-246-2463,81 Lighthouse Bay Hill,Zloty,PLN,880.38,3.57E+15,28-May-17,-99,ËÎÆÜ
10-1220755,Alayne,Venn,27,418,store manager,novice,15,avenn36@meetup.com,314-633-0558,0845 Nelson Trail,Peso,ARS,889.71,6.39E+15,31-Jan-17,-99,ËÎÆÜ
26-4501307,Karoline,Lovemore,53,326,retail sales consultant,middle,1,klovemore37@vk.com,910-704-8311,4 Schurz Circle,Franc,XAF,583.64,2.02E+14,25-May-17,-99,ÈÑÒÈÍÀ
63-2392450,Alfonse,Alders,65,331,director of national sales,novice,9,aalders38@comsenz.com,911-198-5599,86451 Quincy Trail,Franc,XAF,952.22,5.01E+15,19-Jun-17,-99,ÈÑÒÈÍÀ
14-7086951,Pattie,Firmin,20,467,assistant store manager,expert,11,pfirmin39@mediafire.com,129-287-0676,36 Waxwing Lane,Euro,EUR,996.24,3.54E+15,15-Jun-17,-99,ÈÑÒÈÍÀ
91-0956047,Nappy,Georgievski,40,652,sales director,middle,7,ngeorgievski3a@baidu.com,613-107-3830,26 Granby Point,Euro,EUR,507.49,3.55E+15,15-Dec-16,-99,ÈÑÒÈÍÀ
73-0842407,Penny,Guttridge,35,490,assistant store manager,experienced,3,pguttridge3b@hud.gov,930-537-3135,7 Manley Terrace,Lek,ALL,894.50,3.74E+14,20-Sep-17,-99,ÈÑÒÈÍÀ
35-1274756,Codie,deKnevet,57,170,sales associate,middle,10,cdeknevet3c@ameblo.jp,806-598-0621,06 Kennedy Lane,Rupee,LKR,727.60,6.33E+15,23-Jun-17,-99,ËÎÆÜ
61-1788987,Mar,Loker,28,2,store manager,expert,14,mloker3d@is.gd,584-404-3548,589 Melrose Park,Baht,THB,642.56,3.56E+15,31-Aug-17,-99,ËÎÆÜ
11-3906718,Francine,Chaucer,42,164,account executive,expert,15,fchaucer3e@php.net,265-864-6553,543 Eagan Park,Rupiah,IDR,520.91,3.59E+15,9-Sep-17,-99,ËÎÆÜ
32-5308721,Regan,Daout,19,29,retail sales consultant,expert,4,rdaout3f@bbc.co.uk,228-654-4693,1 Schiller Street,Yuan Renminbi,CNY,713.97,6.76E+18,13-Dec-16,-99,ËÎÆÜ
30-7276180,Ossie,Haggerwood,35,68,account executive,middle,8,ohaggerwood3g@github.io,841-252-7345,83 Oxford Crossing,Yuan Renminbi,CNY,871.61,6.76E+15,12-Sep-17,-99,ËÎÆÜ
16-0873132,Mack,Hulatt,33,203,executive vice president of sales,expert,9,mhulatt3h@amazon.com,568-162-1289,627 6th Avenue,Yen,JPY,752.72,6.39E+15,1-Oct-17,-99,ÈÑÒÈÍÀ
94-8312002,Flora,Fitzsymon,48,50,financial planner,novice,11,ffitzsymon3i@alexa.com,866-918-2172,57597 Prairie Rose Alley,Kuna,HRK,397.09,5.02E+17,7-May-17,-99,ËÎÆÜ
56-6214317,Carmelle,Munday,64,861,sales associate,experienced,14,cmunday3j@slashdot.org,263-193-4145,6 Ludington Alley,Ruble,RUB,626.59,5.02E+15,5-Mar-17,-99,ËÎÆÜ
82-4709033,Mischa,Matic,31,890,director of national sales,novice,10,mmatic3k@ox.ac.uk,328-515-2232,5 Susan Drive,Peso,PHP,812.38,6.77E+18,21-Dec-16,-99,ÈÑÒÈÍÀ
45-5364091,Brooks,Worling,48,288,retail sales consultant,expert,6,bworling3l@washingtonpost.com,726-424-3264,7 Hermina Pass,Sol,PEN,554.48,3.56E+15,31-Oct-17,-99,ËÎÆÜ
