employee_code,first_name,last_name,age,store_srcid,position_name,position_grade_srcid,work_experience,email,phone,personal_address,currency,currency_code,month_salary,credit_card,start_date,end_date,is_active
44-7244857,Arvin,Wichard,51,473,sales associate,experienced,11,awichardh@netscape.com,419-218-5086,425 Grasskamp Junction,Yuan Renminbi,CNY,961.70,5.60E+15,29-Dec-16,-99,ËÎÆÜ
45-2326546,Thurstan,Dillingston,50,182,director of national sales,expert,4,tdillingstoni@newsvine.com,142-767-4218,0 Reinke Center,Yuan Renminbi,CNY,499.18,3.74E+14,26-Apr-17,-99,ÈÑÒÈÍÀ
17-3172790,Siusan,Hotchkin,31,514,store manager,expert,7,shotchkinj@java.com,202-656-0623,510 Transport Crossing,Yuan Renminbi,CNY,533.91,3.42E+14,7-Apr-17,-99,ËÎÆÜ
77-3224667,Eveleen,McMurray,33,284,sales director,novice,2,emcmurrayk@admin.ch,714-252-6941,431 Nelson Crossing,Peso,PHP,541.01,3.56E+15,13-Nov-17,-99,ÈÑÒÈÍÀ
26-2282452,Alli,Kayser,36,327,executive vice president of sales,experienced,14,akayserl@google.co.uk,601-374-5972,71030 Warbler Avenue,Yuan Renminbi,CNY,471.17,3.01E+13,12-Jun-17,-99,ÈÑÒÈÍÀ
11-7286005,Thorn,Hast,29,347,sales associate,experienced,1,thastm@tmall.com,577-849-9070,1168 Butterfield Parkway,Zloty,PLN,700.29,3.58E+15,30-Aug-17,-99,ÈÑÒÈÍÀ
67-3270569,Idell,Bumfrey,45,112,sales director,experienced,10,ibumfreyn@sourceforge.net,267-378-8108,697 Blaine Plaza,Euro,EUR,577.23,3.57E+15,19-Jul-17,-99,ÈÑÒÈÍÀ
21-1403132,Felipa,Baccus,56,558,account executive,expert,6,fbaccuso@examiner.com,193-393-3334,692 Maryland Parkway,Yen,JPY,656.61,6.71E+15,26-Oct-17,-99,ËÎÆÜ
14-5116320,Trip,Gallemore,25,614,financial planner,expert,7,tgallemorep@ask.com,707-667-4657,3933 Pond Crossing,Taka,BDT,821.16,3.66E+13,18-Jun-17,-99,ËÎÆÜ
75-0417672,Gordon,Hullins,49,372,sales representative,novice,11,ghullinsq@omniture.com,290-430-2217,380 Melvin Crossing,Peso,ARS,804.41,4.04E+15,20-Nov-16,-99,ËÎÆÜ
09-4560014,Ronica,Thornton,31,856,assistant store manager,experienced,14,rthorntonr@globo.com,554-379-6631,6762 La Follette Crossing,Yuan Renminbi,CNY,949.36,3.58E+15,5-Apr-17,-99,ÈÑÒÈÍÀ
55-6317761,Dacia,Keaves,40,55,assistant store manager,expert,12,dkeavess@tuttocitta.it,243-497-7742,9768 Rieder Avenue,Ruble,RUB,399.68,3.58E+15,16-Mar-17,-99,ËÎÆÜ
69-9221244,Ki,Dossetter,26,519,financial advisor,expert,14,kdossettert@who.int,438-957-4123,48655 Talmadge Pass,Rupiah,IDR,808.76,3.55E+15,13-May-17,-99,ËÎÆÜ
88-8252512,Monroe,Verecker,33,272,director of inside sales,novice,6,mvereckeru@sogou.com,695-130-4419,412 Homewood Crossing,Balboa,PAB,441.42,3.56E+15,28-Mar-17,-99,ËÎÆÜ
88-9276356,Adelice,Manie,60,703,assistant store manager,expert,7,amaniev@t.co,608-461-7736,33024 Hoffman Lane,Euro,EUR,385.61,3.44E+14,11-Apr-17,-99,ËÎÆÜ
22-5914224,Lilah,Branchet,59,422,sales associate,expert,12,lbranchetw@free.fr,101-732-2764,8 Columbus Circle,Yuan Renminbi,CNY,524.73,3.53E+15,30-Mar-17,-99,ÈÑÒÈÍÀ
95-2405576,Allison,Kyndred,39,730,sales associate,novice,9,akyndredx@biblegateway.com,514-436-4504,6206 Menomonie Center,Dollar,USD,574.92,3.56E+15,9-Jun-17,-99,ÈÑÒÈÍÀ
17-4180024,Leland,Moiser,38,222,director of national sales,novice,15,lmoisery@wikispaces.com,346-256-4014,9979 Dottie Court,Yuan Renminbi,CNY,854.87,3.59E+15,9-Jul-17,-99,ÈÑÒÈÍÀ
82-6661784,Henrieta,Wetherell,26,696,sales representative,expert,7,hwetherellz@eepurl.com,507-203-9481,203 Sycamore Road,Yuan Renminbi,CNY,669.17,6.76E+17,29-Aug-17,-99,ÈÑÒÈÍÀ
62-7201841,Tori,Blabey,63,7,account executive,novice,1,tblabey10@sitemeter.com,210-983-6634,34369 Johnson Terrace,Yuan Renminbi,CNY,423.80,3.04E+13,17-Aug-17,-99,ÈÑÒÈÍÀ
85-6522631,Ivette,Petteford,39,637,sales associate,experienced,12,ipetteford11@weebly.com,408-273-9239,911 Lerdahl Avenue,Peso,ARS,518.86,4.92E+15,5-Nov-17,-99,ÈÑÒÈÍÀ
74-2064309,Lucine,Bern,18,797,executive vice president of sales,middle,10,lbern12@slate.com,734-803-8722,873 Elgar Hill,Dram,AMD,616.96,2.02E+14,17-Sep-17,-99,ÈÑÒÈÍÀ
19-5724395,Darn,Gilhespy,28,934,sales representative,experienced,2,dgilhespy13@aol.com,813-771-7202,5465 Morrow Crossing,Krona,SEK,388.98,3.54E+15,8-Sep-17,-99,ÈÑÒÈÍÀ
75-0028334,Derwin,Slowan,21,251,financial planner,experienced,8,dslowan14@squarespace.com,717-900-7455,116 Manitowish Lane,Dollar,USD,379.65,3.58E+15,15-Sep-17,-99,ÈÑÒÈÍÀ
41-9059265,Mora,Malim,65,798,store manager,experienced,2,mmalim15@elegantthemes.com,301-580-8111,25581 Valley Edge Hill,Real,BRL,372.33,3.56E+15,13-Jun-17,-99,ÈÑÒÈÍÀ
20-9141348,Christos,Bamell,62,587,sales representative,novice,2,cbamell16@dedecms.com,412-694-1576,9 Morrow Court,Rial,IRR,868.41,2.01E+14,9-Dec-16,-99,ËÎÆÜ
52-6653697,Thom,Whapples,33,186,director of national sales,novice,5,twhapples17@google.es,218-940-2029,59 Emmet Pass,Euro,EUR,921.60,5.60E+15,9-Nov-17,-99,ÈÑÒÈÍÀ
84-1486562,Carmel,Braunle,35,677,account executive,middle,2,cbraunle18@accuweather.com,790-595-1063,6943 Myrtle Parkway,Peso,PHP,707.47,5.05E+15,28-Jul-17,-99,ËÎÆÜ
98-8510541,Herminia,Nunn,55,469,director of inside sales,expert,12,hnunn19@census.gov,574-597-8520,5 Portage Way,Dollar,USD,443.09,3.38E+14,17-Dec-16,-99,ÈÑÒÈÍÀ
97-0385772,Ileane,Lys,26,954,store manager,expert,7,ilys1a@toplist.cz,487-950-1121,869 Debra Avenue,Denar,MKD,933.03,3.03E+13,8-Jun-17,-99,ÈÑÒÈÍÀ
18-8050716,Cole,July,60,221,assistant store manager,experienced,7,cjuly1b@usda.gov,396-542-4160,667 Farwell Trail,Peso,MXN,643.23,5.60E+15,29-Oct-17,-99,ËÎÆÜ
40-1117802,Mackenzie,Durban,27,652,sales representative,novice,13,mdurban1c@topsy.com,805-714-5532,87 Bunker Hill Way,Yen,JPY,754.22,3.56E+15,11-Jan-17,-99,ÈÑÒÈÍÀ
79-3351631,Maire,Sawday,55,711,account executive,experienced,3,msawday1d@utexas.edu,111-251-8628,42485 Coolidge Circle,Rupiah,IDR,407.31,2.02E+14,4-Jul-17,-99,ÈÑÒÈÍÀ
42-7895094,Cristie,Trim,20,583,store manager,expert,3,ctrim1e@spiegel.de,949-882-2616,02 North Point,Rupiah,IDR,529.32,3.02E+13,31-Jul-17,-99,ËÎÆÜ
79-4699351,Wayne,Gaucher,52,490,financial advisor,middle,5,wgaucher1f@google.co.jp,590-951-1616,40069 Hoffman Terrace,Peso,MXN,598.76,2.02E+14,23-Jan-17,-99,ÈÑÒÈÍÀ
69-9661543,Janella,Dabbs,29,399,store manager,novice,7,jdabbs1g@sbwire.com,434-132-8785,5 Leroy Center,Dollar,USD,495.11,5.61E+15,19-Dec-16,-99,ÈÑÒÈÍÀ
93-5569775,Lia,Hargreave,18,437,sales representative,expert,7,lhargreave1h@comsenz.com,157-320-8417,54 Forest Dale Lane,Hryvnia,UAH,623.87,3.54E+15,20-Sep-17,-99,ËÎÆÜ
32-2175462,Ruggiero,Franca,30,926,retail sales consultant,experienced,10,rfranca1i@webs.com,278-665-7097,77 Miller Place,Ruble,RUB,359.57,3.54E+15,25-Aug-17,-99,ËÎÆÜ
63-7459654,Meta,Truswell,37,850,financial planner,novice,15,mtruswell1j@abc.net.au,353-904-5190,84102 Susan Terrace,Sol,PEN,732.08,3.56E+15,22-Dec-16,-99,ÈÑÒÈÍÀ
73-0223722,Marcella,Baggott,18,208,executive vice president of sales,expert,14,mbaggott1k@smh.com.au,428-414-6841,2 Prairie Rose Avenue,Real,BRL,849.88,3.55E+15,6-Feb-17,-99,ËÎÆÜ
55-1449723,Selinda,Merrell,23,366,retail sales consultant,expert,5,smerrell1l@pcworld.com,548-866-0530,910 Butterfield Trail,Ruble,RUB,965.81,4.91E+18,21-Jul-17,-99,ÈÑÒÈÍÀ
47-8808183,Vernice,Berkely,56,728,assistant store manager,middle,4,vberkely1m@printfriendly.com,144-121-3803,256 Oakridge Avenue,Yuan Renminbi,CNY,830.86,4.23E+15,16-Apr-17,-99,ËÎÆÜ
66-4451187,Meade,Lortzing,52,225,sales coordinator,expert,14,mlortzing1n@fc2.com,161-155-3065,3 Esker Trail,Yuan Renminbi,CNY,864.65,6.30E+15,17-Sep-17,-99,ÈÑÒÈÍÀ
51-3411191,Giorgi,Pringuer,54,177,sales representative,experienced,10,gpringuer1o@friendfeed.com,318-970-5628,18 Randy Center,Ringgit,MYR,777.40,3.57E+15,11-Jul-17,-99,ÈÑÒÈÍÀ
38-9646634,Rollo,Toffel,42,293,sales coordinator,middle,6,rtoffel1p@ezinearticles.com,490-179-5659,44 Eastwood Court,Zloty,PLN,804.81,3.55E+15,13-Oct-17,-99,ËÎÆÜ
92-3806760,Tammi,Lainge,34,620,executive vice president of sales,middle,7,tlainge1q@hao123.com,817-439-3777,8019 Forest Way,Marka,BAM,872.48,3.54E+15,7-Dec-16,-99,ËÎÆÜ
83-9225350,Melisande,Engledow,34,761,sales director,expert,1,mengledow1r@livejournal.com,168-266-0205,4 Manley Park,Manat,AZN,787.35,3.56E+15,18-Oct-17,-99,ÈÑÒÈÍÀ
34-5771308,Shirleen,Dymidowski,39,380,retail sales consultant,novice,13,sdymidowski1s@addthis.com,540-513-2220,228 Express Terrace,Koruna,CZK,554.94,3.56E+15,25-May-17,-99,ËÎÆÜ
29-0579115,Christalle,Hollebon,42,1,assistant store manager,expert,5,chollebon1t@theglobeandmail.com,699-798-1978,53711 Hermina Plaza,Yen,JPY,746.75,3.01E+13,13-Jun-17,-99,ËÎÆÜ
60-2105654,Kristos,Ricketts,28,420,account executive,middle,6,kricketts1u@naver.com,863-128-1000,10391 Forest Hill,Rupiah,IDR,458.06,3.05E+13,14-Dec-16,-99,ÈÑÒÈÍÀ
84-0449323,Codi,Ghelardoni,19,210,store manager,experienced,15,cghelardoni1v@webs.com,389-547-6609,95404 Jana Street,Real,BRL,914.61,3.55E+15,30-Mar-17,-99,ËÎÆÜ
29-8833542,Wayland,Carlow,31,480,sales representative,middle,12,wcarlow1w@youtu.be,384-756-8821,933 Clove Park,Yuan Renminbi,CNY,525.17,6.76E+17,25-Feb-17,-99,ÈÑÒÈÍÀ
33-9645245,Saul,Glasebrook,61,775,director of national sales,experienced,1,sglasebrook1x@last.fm,232-937-7893,59 Manley Way,Cedi,GHS,502.16,2.02E+14,10-Jul-17,-99,ËÎÆÜ
93-1268407,Renado,Colt,61,493,executive vice president of sales,experienced,1,rcolt1y@newyorker.com,596-851-6918,9 Norway Maple Hill,Sol,PEN,843.57,3.56E+15,15-Mar-17,-99,ËÎÆÜ
86-8159403,Friedrick,Zorzetti,29,627,executive vice president of sales,expert,11,fzorzetti1z@addthis.com,491-283-7910,101 Barby Court,Dinar,RSD,382.26,3.53E+15,24-Mar-17,-99,ËÎÆÜ
86-4058925,Briney,Georgeau,54,458,director of inside sales,novice,8,bgeorgeau20@facebook.com,984-755-5163,8911 Bartillon Lane,Peso,ARS,852.44,5.00E+15,22-Aug-17,-99,ÈÑÒÈÍÀ
81-6844500,Frederica,Kinsman,57,453,assistant store manager,middle,14,fkinsman21@irs.gov,543-229-6219,99 Upham Point,Euro,EUR,513.69,3.54E+15,12-Dec-16,-99,ËÎÆÜ
14-5035710,Adolph,Tollmache,61,978,sales coordinator,novice,13,atollmache22@harvard.edu,881-197-1167,0 Northwestern Way,Ruble,RUB,791.20,3.56E+15,22-Aug-17,-99,ÈÑÒÈÍÀ
18-7989542,Nananne,Adlam,45,295,retail sales consultant,novice,5,nadlam23@dailymail.co.uk,430-711-9433,74272 Manley Court,Yuan Renminbi,CNY,412.05,4.91E+15,11-Jul-17,-99,ËÎÆÜ
09-8062842,Enid,Laundon,40,853,executive vice president of sales,expert,2,elaundon24@tripod.com,896-415-0938,165 Randy Terrace,Yuan Renminbi,CNY,852.89,4.80E+15,23-Nov-16,-99,ËÎÆÜ
14-1602357,Quinn,McGunley,39,56,director of national sales,experienced,9,qmcgunley25@buzzfeed.com,460-526-0557,543 Almo Avenue,Ariary,MGA,825.43,4.91E+17,17-Jan-17,-99,ËÎÆÜ
62-0533160,Bearnard,Yanez,46,149,financial planner,expert,15,byanez26@engadget.com,143-914-9223,798 Bluestem Pass,Ruble,RUB,745.44,3.53E+15,6-Jan-17,-99,ÈÑÒÈÍÀ
80-5514040,Janifer,Huske,43,601,sales representative,middle,12,jhuske27@slashdot.org,328-216-3265,7 Lindbergh Park,Peso,PHP,644.94,5.05E+15,16-May-17,-99,ËÎÆÜ
22-7083432,Hermine,Baskwell,35,837,sales associate,middle,6,hbaskwell28@mac.com,689-562-6024,53986 Tony Drive,Rupiah,IDR,358.91,6.30E+17,30-Aug-17,-99,ÈÑÒÈÍÀ
48-9497009,Vassily,Jerrams,51,256,executive vice president of sales,novice,14,vjerrams29@nbcnews.com,307-172-1199,354 Becker Crossing,Dinar,TND,752.74,3.57E+15,21-Dec-16,-99,ÈÑÒÈÍÀ
94-3144221,Peyter,Kneller,61,92,sales associate,expert,7,pkneller2a@hugedomains.com,980-708-8199,33621 Reinke Street,Euro,EUR,963.70,5.17E+15,28-Apr-17,-99,ÈÑÒÈÍÀ
59-7220297,Orel,Myner,42,370,retail sales consultant,middle,9,omyner2b@senate.gov,795-745-5539,00 Starling Crossing,Dollar,CAD,568.20,3.56E+15,11-Nov-17,-99,ËÎÆÜ
91-3032537,Sara-ann,Gaynsford,51,420,sales director,middle,12,sgaynsford2c@jalbum.net,854-959-6793,7287 Elgar Alley,Real,BRL,878.01,3.78E+14,21-Aug-17,-99,ËÎÆÜ
13-3136958,Ware,Armall,61,19,sales associate,experienced,11,warmall2d@gmpg.org,795-394-4094,015 Fulton Alley,Baht,THB,677.45,5.61E+15,13-Mar-17,-99,ÈÑÒÈÍÀ
92-7007772,Fawnia,Twigge,58,501,financial planner,experienced,15,ftwigge2e@economist.com,423-714-1243,76 Ridge Oak Street,Dollar,USD,989.79,3.53E+15,4-Feb-17,-99,ÈÑÒÈÍÀ
58-6795306,Van,MacCrachen,64,291,sales representative,expert,1,vmaccrachen2f@geocities.jp,247-252-3316,62 Florence Parkway,Ruble,RUB,591.94,5.60E+15,30-Jul-17,-99,ÈÑÒÈÍÀ
49-8354624,Giffie,Ivashev,61,788,director of inside sales,middle,12,givashev2g@4shared.com,645-293-1479,53207 Bonner Way,Real,BRL,771.97,6.77E+17,31-Oct-17,-99,ÈÑÒÈÍÀ
88-9002348,Padriac,Chasteau,48,254,assistant store manager,experienced,7,pchasteau2h@howstuffworks.com,349-917-6535,039 Texas Place,Krona,SEK,761.89,6.71E+18,4-Jul-17,-99,ËÎÆÜ
28-6918804,Matthiew,Korn,27,237,sales representative,experienced,3,mkorn2i@free.fr,364-925-9717,0 John Wall Place,Euro,EUR,553.04,6.33E+15,4-Jan-17,-99,ËÎÆÜ
14-8367630,Germana,Anthonies,18,237,store manager,experienced,2,ganthonies2j@tamu.edu,266-239-7158,81392 Golf Point,Manat,AZN,395.46,3.55E+15,12-Dec-16,-99,ÈÑÒÈÍÀ
68-3398975,Corie,Andrysiak,50,814,account executive,expert,12,candrysiak2k@cbslocal.com,407-219-4012,824 Old Gate Avenue,Birr,ETB,559.87,5.53E+15,17-May-17,-99,ÈÑÒÈÍÀ
08-1350214,Lucila,Dahlback,27,212,sales associate,expert,15,ldahlback2l@answers.com,815-716-4031,67547 Coolidge Lane,Rupiah,IDR,654.77,3.01E+13,20-Apr-17,-99,ÈÑÒÈÍÀ
38-7092606,Aubry,Grishanov,29,46,account executive,expert,3,agrishanov2m@statcounter.com,543-812-7822,995 Anniversary Court,Koruna,CZK,754.80,3.58E+15,8-Mar-17,-99,ËÎÆÜ
59-4307451,Arabel,Falloon,24,999,director of inside sales,middle,7,afalloon2n@businesswire.com,715-824-3474,01 Union Parkway,Real,BRL,879.22,3.57E+15,25-Jan-17,-99,ÈÑÒÈÍÀ
40-1614815,Anallese,Jailler,62,102,sales director,experienced,3,ajailler2o@mashable.com,466-683-5829,8432 Ruskin Point,Peso,PHP,541.46,3.53E+15,26-May-17,-99,ËÎÆÜ
70-0251384,Rabi,Exton,65,130,assistant store manager,novice,7,rexton2p@feedburner.com,908-432-4573,29 Division Point,Real,BRL,913.08,5.01E+15,5-Sep-17,-99,ÈÑÒÈÍÀ
80-2012348,Athena,McSporon,26,967,retail sales consultant,experienced,11,amcsporon2q@geocities.jp,969-604-7421,6 Sunnyside Circle,Franc,XAF,353.61,3.55E+15,5-Jan-17,-99,ËÎÆÜ
96-8496030,Frederich,Fuchs,24,961,sales coordinator,middle,9,ffuchs2r@parallels.com,605-427-7152,024 Miller Way,Real,BRL,463.56,5.61E+15,4-Apr-17,-99,ËÎÆÜ
66-4634215,Cozmo,McHugh,51,217,store manager,novice,8,cmchugh2s@china.com.cn,980-592-5203,13814 Briar Crest Street,Yuan Renminbi,CNY,460.42,6.33E+17,26-Jul-17,-99,ËÎÆÜ
59-9457514,Ranique,Prodrick,22,471,director of inside sales,experienced,9,rprodrick2t@google.de,397-751-4876,379 Buena Vista Park,Yuan Renminbi,CNY,864.85,5.14E+15,4-Nov-17,-99,ÈÑÒÈÍÀ
37-5865431,Johnette,Pagen,35,935,sales director,expert,4,jpagen2u@unesco.org,567-216-8011,44 Hanson Trail,Franc,XOF,396.99,4.04E+12,14-Jun-17,-99,ËÎÆÜ
65-8947049,Godwin,O'Brollachain,65,919,financial planner,novice,9,gobrollachain2v@google.ca,462-609-6681,8 Bultman Terrace,Peso,PHP,967.30,3.56E+15,11-Nov-17,-99,ËÎÆÜ
45-5351372,John,Pickles,54,897,sales coordinator,experienced,4,jpickles2w@1und1.de,629-820-7379,492 Daystar Center,Ariary,MGA,703.95,3.55E+15,24-Mar-17,-99,ÈÑÒÈÍÀ
73-7390168,Carney,Grouer,20,358,sales coordinator,experienced,2,cgrouer2x@deviantart.com,171-641-3056,2 Carey Avenue,Ruble,RUB,790.75,3.57E+15,19-Jul-17,-99,ÈÑÒÈÍÀ
90-5139760,Hervey,Abbatini,55,416,sales representative,experienced,13,habbatini2y@bravesites.com,925-963-7148,976 Holmberg Alley,Yuan Renminbi,CNY,473.03,3.53E+15,12-Sep-17,-99,ÈÑÒÈÍÀ
59-2622298,Eirena,Partner,33,417,store manager,middle,9,epartner2z@altervista.org,294-696-0679,7752 Stoughton Center,Real,BRL,612.66,3.57E+15,31-Jul-17,-99,ÈÑÒÈÍÀ
50-6309434,Yevette,Urian,36,511,financial advisor,middle,9,yurian30@harvard.edu,240-859-1680,7 Stephen Crossing,Zloty,PLN,602.83,3.02E+13,24-Jul-17,-99,ËÎÆÜ
93-1059532,Benyamin,Prandin,22,552,sales associate,experienced,12,bprandin31@columbia.edu,956-509-6509,7460 Manufacturers Plaza,Dollar,CAD,649.46,3.05E+13,19-Jan-17,-99,ÈÑÒÈÍÀ
15-4331125,Julee,Robbeke,57,31,director of inside sales,experienced,12,jrobbeke32@ow.ly,990-747-1075,125 Stang Hill,Rand,ZAR,422.33,3.38E+14,1-Feb-17,-99,ÈÑÒÈÍÀ
09-0668308,Bertrando,Winterburn,40,380,store manager,experienced,6,bwinterburn33@bigcartel.com,793-491-3814,85846 Rigney Alley,Yuan Renminbi,CNY,849.49,6.77E+18,17-Sep-17,-99,ÈÑÒÈÍÀ
37-6787647,Marlyn,Gheorghie,54,972,sales director,novice,11,mgheorghie34@naver.com,208-508-7712,35 Moland Crossing,Ruble,RUB,408.91,3.72E+14,20-Jun-17,-99,ÈÑÒÈÍÀ
86-5490987,Terrijo,Burnand,22,184,director of national sales,expert,4,tburnand35@is.gd,518-924-0603,9 Mosinee Way,Zloty,PLN,590.18,3.55E+15,21-Aug-17,-99,ËÎÆÜ
50-5230423,Gray,Fielding,59,975,financial planner,experienced,13,gfielding36@google.ru,970-803-8292,4674 Starling Street,Yuan Renminbi,CNY,727.85,3.01E+13,13-Dec-16,-99,ËÎÆÜ
99-2300334,Melly,de Copeman,22,483,sales coordinator,expert,12,mdecopeman37@cam.ac.uk,727-130-0568,2975 Farmco Alley,Lempira,HNL,760.94,6.77E+15,18-Nov-16,-99,ÈÑÒÈÍÀ
13-8221375,Barthel,Paullin,47,800,store manager,experienced,1,bpaullin38@discuz.net,628-700-2344,8 Weeping Birch Court,Rupiah,IDR,964.18,3.54E+15,17-Aug-17,-99,ÈÑÒÈÍÀ
30-2344929,Eddie,Legat,18,245,assistant store manager,expert,12,elegat39@sitemeter.com,123-165-4337,2 Sunbrook Plaza,Yuan Renminbi,CNY,987.98,5.89E+18,1-Oct-17,-99,ÈÑÒÈÍÀ
97-1577476,Debor,Horlock,63,433,store manager,novice,10,dhorlock3a@live.com,593-209-8343,6 Monterey Center,Yuan Renminbi,CNY,858.06,3.62E+13,28-Oct-17,-99,ËÎÆÜ
10-6061203,Somerset,Whitlock,30,528,sales director,experienced,11,swhitlock3b@so-net.ne.jp,447-437-2701,61180 Meadow Valley Park,Yuan Renminbi,CNY,971.89,6.77E+17,12-Nov-17,-99,ËÎÆÜ
78-3600425,Cordi,Naseby,60,829,sales representative,experienced,6,cnaseby3c@telegraph.co.uk,647-460-7452,9 Mcguire Circle,Yuan Renminbi,CNY,994.83,5.60E+17,25-Feb-17,-99,ÈÑÒÈÍÀ
38-2214995,Norrie,Van T'Hoog,57,416,retail sales consultant,experienced,11,nvanthoog3d@salon.com,520-958-7165,41191 Tony Way,Ariary,MGA,571.88,3.56E+15,1-Nov-17,-99,ËÎÆÜ
75-1288893,Tobe,Hannant,61,565,account executive,experienced,11,thannant3e@jugem.jp,138-650-0641,9 Main Court,Marka,BAM,378.99,5.60E+18,8-Aug-17,-99,ÈÑÒÈÍÀ
39-9058787,Cordelia,Voelker,19,804,financial planner,middle,1,cvoelker3f@seattletimes.com,684-481-7453,991 Mifflin Plaza,Zloty,PLN,517.69,3.55E+15,4-Jan-17,-99,ÈÑÒÈÍÀ
12-6886251,Jayson,Burgisi,28,293,store manager,middle,6,jburgisi3g@devhub.com,495-769-0603,05713 Moland Alley,Shekel,ILS,997.66,4.18E+15,21-Dec-16,-99,ËÎÆÜ
94-2668761,Mala,Smitton,26,87,director of inside sales,middle,11,msmitton3h@unesco.org,921-938-4909,4204 Fieldstone Parkway,Hryvnia,UAH,956.54,3.58E+15,9-Oct-17,-99,ËÎÆÜ
29-6667048,Starla,Shout,39,181,financial advisor,novice,7,sshout3i@flickr.com,638-572-7902,70 Sauthoff Point,Shilling,SOS,695.31,3.57E+15,16-Mar-17,-99,ÈÑÒÈÍÀ
41-4471610,Griff,Heavyside,64,561,sales coordinator,novice,15,gheavyside3j@ihg.com,424-241-5177,0393 Morrow Road,Rupiah,IDR,352.03,3.56E+15,25-Oct-17,-99,ËÎÆÜ
30-1196606,Todd,Yerson,23,936,assistant store manager,experienced,3,tyerson3k@theguardian.com,104-575-4639,9954 Mccormick Park,Litas,LTL,471.26,3.55E+15,16-Apr-17,-99,ÈÑÒÈÍÀ
