employee_code,first_name,last_name,age,store_srcid,position_name,position_grade_srcid,work_experience,email,phone,personal_address,currency,currency_code,month_salary,credit_card,start_date,end_date,is_active
98-7434357,Cairistiona,Olenchikov,53,110,account executive,novice,14,colenchikova@soundcloud.com,986-688-5087,5585 Columbus Avenue,Ruble,RUB,694.38,3.57E+15,24-Oct-17,-99,ËÎÆÜ
21-7260663,Archie,Castillo,25,251,store manager,expert,5,acastillob@loc.gov,583-741-0655,7 John Wall Trail,Rupiah,IDR,867.26,3.56E+15,26-Aug-17,-99,ÈÑÒÈÍÀ
20-6440546,Julie,Goad,25,385,account executive,experienced,7,jgoadc@reverbnation.com,581-340-8519,12813 Eliot Lane,Peso,PHP,755.70,5.60E+15,19-Oct-17,-99,ÈÑÒÈÍÀ
38-0223099,Gauthier,Becom,38,848,sales associate,experienced,9,gbecomd@house.gov,994-751-5390,6635 Dapin Terrace,Rupiah,IDR,869.21,3.55E+15,2-Oct-17,-99,ËÎÆÜ
27-9438921,Eldridge,Lascell,21,758,sales representative,expert,4,elascelle@ihg.com,638-646-8010,81 Commercial Hill,Sol,PEN,871.70,3.45E+14,15-May-17,-99,ËÎÆÜ
63-8507077,Amye,Fieldsend,35,333,sales representative,novice,15,afieldsendf@apple.com,925-272-6590,3 Fair Oaks Hill,Yuan Renminbi,CNY,425.34,3.54E+15,14-Jun-17,-99,ÈÑÒÈÍÀ
75-8250248,Wash,Wolverson,21,662,sales coordinator,expert,4,wwolversong@vk.com,662-959-4827,4234 Forest Dale Point,Quetzal,GTQ,534.24,3.54E+15,26-Jun-17,-99,ËÎÆÜ
86-3070263,Arlin,Doel,46,211,financial planner,middle,12,adoelh@istockphoto.com,405-285-7405,90460 Hagan Court,Dollar,USD,536.47,3.55E+15,13-Dec-16,-99,ÈÑÒÈÍÀ
32-0806221,Liuka,Bucktharp,30,748,director of inside sales,expert,8,lbucktharpi@google.co.uk,341-519-7095,56822 Sunbrook Drive,Rupiah,IDR,889.95,6.04E+15,11-Sep-17,-99,ÈÑÒÈÍÀ
33-0331773,Fredrick,Bellin,30,830,account executive,novice,11,fbellinj@ycombinator.com,150-809-5247,772 Summer Ridge Road,Peso,CLP,911.61,5.61E+17,20-Apr-17,-99,ÈÑÒÈÍÀ
84-9692246,Johny,Crawley,42,13,director of national sales,expert,12,jcrawleyk@delicious.com,653-461-4341,825 Caliangt Alley,Euro,EUR,862.47,4.04E+15,1-Jul-17,-99,ËÎÆÜ
93-6421421,Aube,Antoniazzi,26,788,financial advisor,experienced,1,aantoniazzil@desdev.cn,546-864-4077,5 Crownhardt Place,Euro,EUR,483.84,6.76E+15,20-May-17,-99,ËÎÆÜ
76-9387018,Sallyanne,Ciciotti,37,237,sales coordinator,expert,3,sciciottim@behance.net,996-379-7322,90946 Dakota Lane,Kip,LAK,660.42,3.59E+15,24-May-17,-99,ËÎÆÜ
37-9336976,Madel,Alkins,24,259,store manager,expert,1,malkinsn@xrea.com,800-105-7395,11 Clarendon Point,Zloty,PLN,501.68,4.94E+17,15-Jan-17,-99,ËÎÆÜ
07-0233599,Trisha,Johananoff,20,940,sales coordinator,expert,12,tjohananoffo@meetup.com,178-148-0006,06 2nd Hill,Litas,LTL,404.06,3.54E+15,10-Jul-17,-99,ÈÑÒÈÍÀ
65-9054632,Enoch,Hefner,46,988,executive vice president of sales,middle,14,ehefnerp@lulu.com,723-537-7758,29949 Superior Parkway,Bolivar,VEF,660.78,6.76E+15,14-Dec-16,-99,ËÎÆÜ
67-8020482,Les,Carletti,37,263,financial planner,novice,12,lcarlettiq@icio.us,101-250-0056,5 Raven Place,Franc,XPF,466.51,4.04E+12,4-Sep-17,-99,ËÎÆÜ
71-9999702,Augusto,Jobson,38,757,retail sales consultant,experienced,8,ajobsonr@de.vu,361-487-3409,37647 American Crossing,Rupiah,IDR,845.65,5.60E+15,17-Jul-17,-99,ËÎÆÜ
04-1531972,Shaun,McLane,26,481,retail sales consultant,middle,6,smclanes@whitehouse.gov,768-119-1498,55 Onsgard Avenue,Som,UZS,658.94,4.02E+12,3-Jul-17,-99,ËÎÆÜ
54-0189176,Artair,Mildmott,50,57,sales associate,experienced,4,amildmottt@webnode.com,551-268-1809,5 Fuller Junction,Yuan Renminbi,CNY,787.34,3.58E+15,30-Apr-17,-99,ËÎÆÜ
59-0488879,Morie,Durban,53,989,executive vice president of sales,novice,1,mdurbanu@mysql.com,722-102-9279,312 Bay Court,Euro,EUR,559.35,6.30E+15,12-Jun-17,-99,ÈÑÒÈÍÀ
53-1970500,Kylila,Cobleigh,19,638,store manager,novice,10,kcobleighv@nydailynews.com,750-617-8593,51 Merchant Way,Yuan Renminbi,CNY,826.65,3.53E+15,15-Apr-17,-99,ËÎÆÜ
39-8710934,Nicko,Aspel,57,683,executive vice president of sales,novice,11,naspelw@smugmug.com,325-536-8431,6519 Nancy Point,Yuan Renminbi,CNY,984.58,3.58E+15,3-Jun-17,-99,ÈÑÒÈÍÀ
79-7922402,Riley,Guice,46,210,executive vice president of sales,middle,10,rguicex@homestead.com,848-945-6324,305 Manitowish Street,Peso,PHP,712.10,3.56E+15,20-Aug-17,-99,ÈÑÒÈÍÀ
41-4128989,Danika,Cooley,25,760,sales representative,experienced,11,dcooleyy@sina.com.cn,241-491-3708,35 Green Pass,Real,BRL,382.74,4.51E+15,21-Sep-17,-99,ËÎÆÜ
48-9430500,Gillan,Ivancevic,24,748,sales coordinator,novice,5,givancevicz@miibeian.gov.cn,415-727-3109,918 Homewood Drive,Rupiah,IDR,905.19,5.61E+15,29-Oct-17,-99,ËÎÆÜ
05-1578298,Dukie,Corriea,63,800,retail sales consultant,novice,11,dcorriea10@pinterest.com,945-802-3480,68404 Burning Wood Alley,Euro,EUR,445.12,5.10E+15,23-Jan-17,-99,ÈÑÒÈÍÀ
53-6957848,Paxton,Cota,28,398,director of inside sales,experienced,6,pcota11@ow.ly,808-273-0084,559 Lukken Parkway,Rupiah,IDR,457.49,5.60E+17,8-Jul-17,-99,ÈÑÒÈÍÀ
48-1804287,Haze,Lacrouts,63,216,sales coordinator,novice,5,hlacrouts12@about.me,422-961-1728,50 Wayridge Center,Yuan Renminbi,CNY,696.60,3.43E+14,22-Feb-17,-99,ËÎÆÜ
83-8692041,Biddie,Addionizio,52,338,director of national sales,middle,6,baddionizio13@1688.com,424-628-1720,96906 Brentwood Alley,Ruble,RUB,472.47,3.55E+15,26-Apr-17,-99,ËÎÆÜ
12-6454946,Dan,Whitecross,21,84,sales coordinator,middle,7,dwhitecross14@smugmug.com,645-813-0684,3004 Dakota Terrace,Rupiah,IDR,390.03,4.04E+12,18-Jul-17,-99,ÈÑÒÈÍÀ
18-8160277,Gerty,Roma,37,947,retail sales consultant,middle,3,groma15@mac.com,214-954-4470,6 Oak Valley Lane,Koruna,CZK,897.45,6.71E+16,1-Mar-17,-99,ÈÑÒÈÍÀ
23-1474264,Maddie,Sked,49,755,financial advisor,experienced,9,msked16@mlb.com,737-421-4620,21 Mcbride Road,Ruble,RUB,643.52,3.58E+15,17-Mar-17,-99,ËÎÆÜ
07-2987543,Derrik,Broadwell,21,879,sales coordinator,experienced,7,dbroadwell17@networksolutions.com,180-842-1320,8648 Charing Cross Lane,Manat,AZN,901.65,3.55E+15,18-Mar-17,-99,ÈÑÒÈÍÀ
36-7888751,Bert,Ivachyov,19,717,director of inside sales,middle,15,bivachyov18@hhs.gov,215-706-6837,6 Scofield Plaza,Zloty,PLN,515.34,5.02E+16,14-Mar-17,-99,ËÎÆÜ
56-8473432,Cordy,McNern,45,856,account executive,novice,10,cmcnern19@cloudflare.com,564-362-7659,41 Little Fleur Center,Yuan Renminbi,CNY,946.70,3.57E+15,3-Dec-16,-99,ÈÑÒÈÍÀ
52-0313948,Jacky,Iannitti,63,795,sales director,middle,7,jiannitti1a@globo.com,120-387-0268,1 American Ash Point,Yuan Renminbi,CNY,681.62,3.57E+15,11-Jun-17,-99,ÈÑÒÈÍÀ
82-9826042,Lorne,Stratten,54,793,assistant store manager,experienced,6,lstratten1b@discovery.com,428-752-1873,18 Center Street,Dollar,CAD,657.66,3.53E+15,23-May-17,-99,ËÎÆÜ
16-9632865,Roanna,Moorhouse,59,677,financial planner,expert,2,rmoorhouse1c@opera.com,839-221-4531,566 Moland Street,Baht,THB,497.38,4.03E+15,23-Apr-17,-99,ÈÑÒÈÍÀ
45-8216571,Nerty,Wathall,38,816,financial planner,expert,12,nwathall1d@hugedomains.com,163-681-4905,09 Sullivan Street,Euro,EUR,750.64,5.04E+17,21-Aug-17,-99,ÈÑÒÈÍÀ
15-6590761,Anastasia,Battista,61,324,director of inside sales,expert,11,abattista1e@ning.com,130-628-8855,5169 Grim Crossing,Euro,EUR,913.87,3.74E+14,18-Nov-16,-99,ËÎÆÜ
69-3639687,Annabelle,Biggin,53,686,executive vice president of sales,experienced,10,abiggin1f@parallels.com,312-683-4717,2 Comanche Lane,Real,BRL,465.15,4.10E+12,28-Jan-17,-99,ÈÑÒÈÍÀ
38-7526228,Beret,Cowden,23,385,retail sales consultant,experienced,8,bcowden1g@wsj.com,799-322-1700,5 Green Ridge Drive,Zloty,PLN,471.10,3.53E+15,11-Nov-17,-99,ÈÑÒÈÍÀ
24-1065756,Ulla,Brilon,49,552,executive vice president of sales,novice,6,ubrilon1h@devhub.com,278-622-9196,20 Kennedy Plaza,Baht,THB,675.05,5.61E+18,6-Dec-16,-99,ÈÑÒÈÍÀ
28-5679309,Jacquelynn,Clemits,64,46,sales director,expert,11,jclemits1i@bbb.org,663-403-2153,3 Bluestem Trail,Sol,PEN,624.24,4.03E+15,1-Nov-17,-99,ÈÑÒÈÍÀ
70-5851811,Meyer,Bassingham,18,116,executive vice president of sales,expert,11,mbassingham1j@bloomberg.com,550-183-5437,22136 Northview Parkway,Euro,EUR,618.54,4.03E+15,27-Jan-17,-99,ÈÑÒÈÍÀ
52-6740197,Harvey,Irnys,30,886,account executive,novice,3,hirnys1k@meetup.com,215-240-0118,442 Texas Hill,Dollar,NZD,768.61,3.74E+14,4-Nov-17,-99,ËÎÆÜ
79-8209025,Mina,Gabbitus,50,586,account executive,novice,5,mgabbitus1l@fda.gov,656-417-8035,597 Westend Parkway,Euro,EUR,571.52,5.31E+15,2-Jul-17,-99,ÈÑÒÈÍÀ
72-6866032,Xenia,Huetson,58,1000,executive vice president of sales,novice,6,xhuetson1m@msu.edu,167-660-1806,39 Talmadge Terrace,Peso,COP,474.60,4.51E+15,6-Aug-17,-99,ËÎÆÜ
29-0159779,Vitoria,Pady,55,141,financial advisor,middle,8,vpady1n@altervista.org,717-837-7730,42 Rigney Parkway,Ruble,RUB,399.86,3.58E+15,6-Dec-16,-99,ÈÑÒÈÍÀ
18-8278187,Adria,Narrie,26,658,sales representative,novice,5,anarrie1o@dell.com,892-345-0961,2460 Killdeer Crossing,Rial,YER,476.61,3.59E+15,29-Jun-17,-99,ÈÑÒÈÍÀ
68-9514969,Avis,Birrel,52,873,financial advisor,expert,10,abirrel1p@drupal.org,704-722-1381,02462 Dottie Avenue,Peso,MXN,516.37,3.54E+15,11-Jan-17,-99,ÈÑÒÈÍÀ
85-9931047,Reggie,Leving,41,405,director of national sales,middle,3,rleving1q@illinois.edu,991-120-1649,3840 Banding Plaza,Real,BRL,566.73,3.56E+15,10-Jul-17,-99,ËÎÆÜ
02-5433955,Tiffi,Jarvis,20,163,store manager,novice,3,tjarvis1r@bloomberg.com,623-353-6358,62430 Mallard Plaza,Krona,SEK,760.64,5.02E+17,26-Aug-17,-99,ËÎÆÜ
79-9010222,Arne,Nigh,29,337,financial planner,expert,11,anigh1s@yale.edu,343-868-2654,957 School Lane,Dram,AMD,542.77,3.55E+15,13-Jan-17,-99,ÈÑÒÈÍÀ
29-3302754,Wilhelmina,Engley,63,324,assistant store manager,novice,11,wengley1t@meetup.com,743-174-2706,2906 Garrison Way,Lari,GEL,432.30,4.02E+12,28-Aug-17,-99,ËÎÆÜ
98-6251783,Tammara,Giddings,45,301,director of national sales,middle,15,tgiddings1u@seesaa.net,913-967-9529,219 Eggendart Court,Rupiah,IDR,955.13,3.06E+13,28-Feb-17,-99,ÈÑÒÈÍÀ
15-2815440,Chase,Scawn,37,197,director of national sales,middle,3,cscawn1v@narod.ru,397-908-4032,6 Prentice Trail,Rupiah,IDR,890.47,5.64E+18,1-May-17,-99,ËÎÆÜ
28-1956064,Julienne,Magill,65,770,sales associate,experienced,9,jmagill1w@hp.com,112-901-0027,9177 Del Sol Center,Peso,PHP,395.09,3.58E+15,30-Aug-17,-99,ÈÑÒÈÍÀ
26-5721122,Bogart,Fawcitt,32,898,retail sales consultant,novice,14,bfawcitt1x@google.com.au,633-387-4778,6 Twin Pines Park,Sol,PEN,636.89,3.56E+15,6-May-17,-99,ÈÑÒÈÍÀ
47-6616203,Lynn,Keyte,24,284,executive vice president of sales,experienced,1,lkeyte1y@cmu.edu,374-412-7365,6 Valley Edge Pass,Zloty,PLN,422.65,5.45E+15,30-Aug-17,-99,ÈÑÒÈÍÀ
50-6537524,Patrizia,Heaford,51,355,assistant store manager,experienced,5,pheaford1z@ehow.com,185-431-0724,7 Macpherson Center,Yuan Renminbi,CNY,920.07,6.77E+15,9-Feb-17,-99,ÈÑÒÈÍÀ
23-6359335,Jan,Crayk,24,159,financial advisor,middle,5,jcrayk20@tumblr.com,335-928-8246,849 Blackbird Court,Franc,XAF,659.29,6.33E+18,2-Nov-17,-99,ËÎÆÜ
64-4502422,Dalt,Ledley,21,677,store manager,expert,6,dledley21@amazon.co.uk,404-372-2610,030 Oak Trail,Franc,XOF,615.58,3.01E+13,28-Oct-17,-99,ËÎÆÜ
71-8386199,Nelle,Bech,37,137,sales director,experienced,6,nbech22@eventbrite.com,195-281-9152,4 Artisan Way,Yuan Renminbi,CNY,650.35,5.01E+15,23-Apr-17,-99,ËÎÆÜ
77-1139664,Cyril,Chisman,35,550,sales representative,middle,2,cchisman23@twitpic.com,925-457-4827,9241 Swallow Park,Zloty,PLN,926.03,3.53E+15,1-Jul-17,-99,ËÎÆÜ
37-3509839,Audra,Heigold,46,9,sales representative,middle,2,aheigold24@homestead.com,921-484-4708,7 Brown Trail,Baht,THB,527.41,3.43E+14,10-Dec-16,-99,ËÎÆÜ
25-6623988,Lettie,Cavolini,61,169,retail sales consultant,experienced,15,lcavolini25@cnet.com,961-861-9000,1014 Truax Alley,Dollar,AUD,752.67,5.02E+18,18-Aug-17,-99,ËÎÆÜ
04-8464644,Rheba,Cromack,34,843,director of inside sales,middle,2,rcromack26@pcworld.com,936-965-3417,0707 Reinke Road,Peso,ARS,784.07,5.02E+16,19-Mar-17,-99,ÈÑÒÈÍÀ
99-3872807,Leon,Bramelt,59,536,financial planner,novice,11,lbramelt27@wikia.com,866-365-3320,94669 Marcy Road,Rupiah,IDR,768.90,2.02E+14,23-Oct-17,-99,ËÎÆÜ
94-5183705,Roobbie,Ivashin,53,901,account executive,expert,14,rivashin28@buzzfeed.com,901-553-7541,50 Logan Junction,Euro,EUR,898.02,5.60E+18,7-Jun-17,-99,ËÎÆÜ
97-1315428,Leelah,Brussell,25,752,sales coordinator,novice,10,lbrussell29@tuttocitta.it,843-195-3016,87 Moland Drive,Peso,PHP,884.49,3.55E+15,30-Jul-17,-99,ËÎÆÜ
14-4700286,Barton,Rowston,29,391,sales coordinator,experienced,8,browston2a@umn.edu,449-631-1084,0430 Evergreen Parkway,Yuan Renminbi,CNY,953.13,5.37E+15,11-Sep-17,-99,ÈÑÒÈÍÀ
74-5026756,Ashby,Rosone,49,610,director of inside sales,experienced,2,arosone2b@youtube.com,336-507-9014,6590 Longview Plaza,Peso,COP,400.17,3.56E+15,7-Sep-17,-99,ËÎÆÜ
83-1367447,Maris,Lahiff,42,614,account executive,novice,15,mlahiff2c@answers.com,334-597-4857,9 Ilene Circle,Rupiah,IDR,784.61,3.57E+15,29-May-17,-99,ËÎÆÜ
61-5108212,Ax,Tivnan,45,438,assistant store manager,expert,11,ativnan2d@independent.co.uk,231-356-2496,930 Superior Trail,Rupiah,IDR,906.42,3.54E+15,12-Mar-17,-99,ÈÑÒÈÍÀ
43-1288956,Rafael,Samper,56,551,executive vice president of sales,novice,6,rsamper2e@acquirethisname.com,912-290-8172,01285 Pine View Road,Yuan Renminbi,CNY,859.66,3.38E+14,3-Oct-17,-99,ËÎÆÜ
39-8753188,Teresita,Fairham,52,853,assistant store manager,expert,14,tfairham2f@weebly.com,864-183-7166,55 5th Avenue,Peso,PHP,453.67,3.58E+15,27-Mar-17,-99,ËÎÆÜ
47-0239975,Thatcher,Semerad,60,902,sales representative,novice,4,tsemerad2g@wikia.com,941-563-9326,3 Brickson Park Center,Rupiah,IDR,933.80,3.02E+13,5-Dec-16,-99,ÈÑÒÈÍÀ
28-7210749,Tate,Westgarth,51,460,retail sales consultant,experienced,4,twestgarth2h@newyorker.com,661-767-2181,04601 Amoth Court,Yuan Renminbi,CNY,631.95,2.01E+14,20-May-17,-99,ËÎÆÜ
74-7811682,Angus,Gamil,36,298,director of national sales,novice,10,agamil2i@meetup.com,281-287-1700,94885 Ludington Alley,Dollar,USD,651.62,3.55E+15,20-Oct-17,-99,ÈÑÒÈÍÀ
43-6652796,Shelagh,Di Bernardo,40,351,financial planner,middle,1,sdibernardo2j@hexun.com,525-104-1896,06 Morning Court,Yen,JPY,588.92,3.58E+15,5-Dec-16,-99,ÈÑÒÈÍÀ
97-1272332,Cynthea,Montfort,53,485,store manager,expert,15,cmontfort2k@gnu.org,246-684-5746,843 Lakeland Way,Dollar,USD,948.39,3.54E+15,20-Nov-16,-99,ÈÑÒÈÍÀ
85-7488343,Theobald,Emery,48,802,sales coordinator,expert,5,temery2l@reddit.com,208-876-5421,8 Delladonna Point,Yuan Renminbi,CNY,951.13,3.54E+15,1-Sep-17,-99,ËÎÆÜ
56-4615460,Libbi,Royce,53,690,sales representative,middle,6,lroyce2m@walmart.com,525-566-4608,9 Forest Dale Plaza,Rupiah,IDR,476.29,3.53E+15,25-Nov-16,-99,ÈÑÒÈÍÀ
14-6981129,Heather,Martschik,29,697,director of national sales,expert,14,hmartschik2n@hc360.com,489-384-6215,95199 Messerschmidt Street,Peso,PHP,701.30,3.55E+15,15-Dec-16,-99,ËÎÆÜ
89-1313254,Chrissy,Yanson,25,128,executive vice president of sales,novice,11,cyanson2o@slideshare.net,417-901-6704,03 Hanson Place,Kip,LAK,748.73,4.51E+15,11-Sep-17,-99,ËÎÆÜ
39-2219869,Alexia,Kinker,47,706,financial advisor,experienced,6,akinker2p@myspace.com,408-720-0594,2990 Truax Place,Peso,PHP,643.55,3.72E+14,27-Nov-16,-99,ËÎÆÜ
75-7859325,Staford,Bartod,39,996,sales associate,novice,2,sbartod2q@epa.gov,305-337-8764,197 Pennsylvania Plaza,Euro,EUR,842.33,6.76E+18,10-Aug-17,-99,ËÎÆÜ
06-0654211,Windy,Eckhard,51,716,financial advisor,middle,3,weckhard2r@list-manage.com,605-776-4801,5931 Memorial Trail,Yen,JPY,596.81,6.77E+15,8-Feb-17,-99,ËÎÆÜ
26-9462867,Nathanial,Osboldstone,36,727,retail sales consultant,expert,13,nosboldstone2s@telegraph.co.uk,801-903-1398,9216 Melrose Court,Yuan Renminbi,CNY,402.47,3.58E+15,20-Nov-16,-99,ÈÑÒÈÍÀ
52-9579390,Gizela,Bineham,32,705,sales director,experienced,3,gbineham2t@boston.com,282-962-6519,7 Merry Way,Shekel,ILS,759.18,3.56E+15,9-Jan-17,-99,ËÎÆÜ
46-5672262,Corene,Jellico,46,766,account executive,experienced,13,cjellico2u@alexa.com,746-421-2653,87548 Reinke Point,Won,KRW,632.86,5.10E+15,15-Sep-17,-99,ËÎÆÜ
06-9807458,Prudy,Birchett,51,78,assistant store manager,expert,9,pbirchett2v@amazon.com,230-730-9127,79550 Chive Parkway,Rupiah,IDR,680.53,6.40E+15,17-Jul-17,-99,ËÎÆÜ
63-2747039,Wendall,Peacey,41,77,financial advisor,novice,9,wpeacey2w@scientificamerican.com,659-318-8574,4 Oneill Street,Yuan Renminbi,CNY,403.92,3.55E+15,1-Jan-17,-99,ÈÑÒÈÍÀ
09-6078455,Kerri,Cornewell,23,832,sales coordinator,middle,1,kcornewell2x@storify.com,839-503-4817,5206 Vera Point,Ruble,RUB,994.51,4.41E+15,9-Aug-17,-99,ÈÑÒÈÍÀ
24-2005391,Ricca,Phythien,48,646,financial planner,experienced,5,rphythien2y@biblegateway.com,940-602-4542,36 Lillian Avenue,Euro,EUR,732.03,3.58E+15,20-Sep-17,-99,ËÎÆÜ
30-9004769,Tome,Wakes,38,723,sales director,expert,6,twakes2z@nasa.gov,564-353-2500,11 Mariners Cove Parkway,Zloty,PLN,954.44,5.01E+15,20-Mar-17,-99,ËÎÆÜ
30-2646779,Pattie,Haughey,44,932,director of inside sales,experienced,3,phaughey30@histats.com,546-838-4082,19 Saint Paul Alley,Rupiah,IDR,982.51,5.04E+17,3-Mar-17,-99,ËÎÆÜ
23-0999203,Jean,Behrend,38,897,sales representative,experienced,10,jbehrend31@xinhuanet.com,350-328-0633,597 Beilfuss Terrace,Yuan Renminbi,CNY,886.92,5.60E+15,31-Dec-16,-99,ÈÑÒÈÍÀ
12-5359574,Innis,Deware,35,565,store manager,expert,1,ideware32@newsvine.com,420-809-0628,9242 Rowland Parkway,Yuan Renminbi,CNY,964.08,3.75E+14,16-Jul-17,-99,ÈÑÒÈÍÀ
97-1889197,Emogene,Ellershaw,38,275,executive vice president of sales,middle,10,eellershaw33@theatlantic.com,175-176-6507,2468 6th Alley,Peso,ARS,650.62,5.61E+18,8-Jul-17,-99,ËÎÆÜ
14-1206220,Hestia,Sangar,24,593,director of national sales,expert,9,hsangar34@google.com,177-179-6509,47569 Morningstar Point,Sol,PEN,869.19,4.03E+15,7-Apr-17,-99,ËÎÆÜ
02-3791270,Bentlee,Dagwell,60,499,sales representative,novice,14,bdagwell35@mapquest.com,305-224-3413,16031 Summit Plaza,Dong,VND,902.04,3.56E+15,30-Nov-16,-99,ËÎÆÜ
53-5751629,Hedy,Burchatt,50,949,sales coordinator,novice,5,hburchatt36@si.edu,921-229-8943,883 Thierer Center,Peso,COP,563.19,6.39E+15,11-Apr-17,-99,ÈÑÒÈÍÀ
42-5268305,Boote,Abramov,36,680,sales coordinator,middle,12,babramov37@msu.edu,997-766-8940,4545 Sachs Drive,Rupiah,IDR,678.41,5.47E+15,23-Nov-16,-99,ÈÑÒÈÍÀ
41-3181328,Alick,Wollrauch,62,230,financial planner,middle,15,awollrauch38@de.vu,738-769-9935,25089 Harbort Circle,Yuan Renminbi,CNY,798.47,3.38E+14,3-Mar-17,-99,ËÎÆÜ
88-7120876,Christophorus,Loveitt,60,831,director of inside sales,expert,7,cloveitt39@scribd.com,566-391-3376,23 Roxbury Place,Yuan Renminbi,CNY,363.30,5.45E+15,30-Aug-17,-99,ËÎÆÜ
57-1094542,Vinnie,Dast,21,648,sales associate,middle,3,vdast3a@globo.com,377-131-3800,63 Butterfield Parkway,Zloty,PLN,379.56,3.59E+15,15-Jun-17,-99,ÈÑÒÈÍÀ
39-8764479,Hamish,Cajkler,54,699,assistant store manager,expert,14,hcajkler3b@pen.io,912-400-4693,883 Steensland Hill,Rupiah,IDR,885.23,3.65E+13,13-Sep-17,-99,ËÎÆÜ
73-5538421,Phillie,Longhorne,51,474,store manager,expert,6,plonghorne3c@wsj.com,955-340-5290,568 Delaware Court,Yuan Renminbi,CNY,858.46,3.72E+14,22-Sep-17,-99,ÈÑÒÈÍÀ
99-8721860,Diandra,Impson,32,926,director of inside sales,expert,15,dimpson3d@google.com.au,366-768-4748,958 Barnett Drive,Krone,NOK,773.26,3.72E+14,8-Oct-17,-99,ÈÑÒÈÍÀ
61-3761484,Patrica,Karchewski,34,375,store manager,expert,1,pkarchewski3e@google.com.hk,698-411-1437,18 Sullivan Crossing,Manat,TMT,783.59,3.56E+15,16-Sep-17,-99,ËÎÆÜ
67-6219592,Ashly,Houseman,38,46,financial planner,novice,12,ahouseman3f@creativecommons.org,113-663-0025,31 Tennyson Circle,Ruble,RUB,749.69,3.58E+15,17-Mar-17,-99,ÈÑÒÈÍÀ
23-6271430,Kane,Kolodziejski,59,754,sales director,novice,8,kkolodziejski3g@fotki.com,491-525-1183,3 Caliangt Parkway,Sol,PEN,999.81,3.05E+13,18-Sep-17,-99,ËÎÆÜ
68-4174415,Wilden,Cumes,28,636,financial planner,expert,15,wcumes3h@nasa.gov,808-706-2534,46770 Burning Wood Court,Krona,SEK,775.56,5.61E+15,3-Apr-17,-99,ÈÑÒÈÍÀ
20-5164463,Eldin,Glasspool,57,367,sales coordinator,experienced,13,eglasspool3i@feedburner.com,513-942-0989,9796 Arizona Trail,Real,BRL,955.91,4.94E+17,9-Nov-17,-99,ÈÑÒÈÍÀ
59-8079118,Rowen,Flisher,31,339,director of national sales,experienced,13,rflisher3j@jalbum.net,293-864-3211,6424 Acker Alley,Hryvnia,UAH,382.58,3.58E+15,22-May-17,-99,ÈÑÒÈÍÀ
71-2608371,Charlotte,Scully,63,493,sales director,middle,14,cscully3k@cloudflare.com,677-718-5242,6447 Kedzie Hill,Rand,ZAR,401.97,4.91E+15,17-May-17,-99,ÈÑÒÈÍÀ
09-2116445,Belvia,Selman,51,995,executive vice president of sales,expert,10,bselman3l@altervista.org,961-382-8235,076 Mccormick Parkway,Yuan Renminbi,CNY,400.93,3.55E+15,26-Dec-16,-99,ÈÑÒÈÍÀ
