employee_code,first_name,last_name,age,store_srcid,position_name,position_grade_srcid,work_experience,email,phone,personal_address,currency,currency_code,month_salary,credit_card,start_date,end_date,is_active
53-0188714,Alysa,Jiran,22,219,director of national sales,expert,8,ajirant@nbcnews.com,213-269-8854,03 7th Road,Rupiah,IDR,857.64,3.56E+15,18-Dec-16,-99,ÈÑÒÈÍÀ
80-0717651,Renado,Bradmore,35,926,sales director,expert,5,rbradmoreu@linkedin.com,400-386-7657,17454 Fremont Circle,Yuan Renminbi,CNY,978.89,3.53E+15,14-Dec-16,-99,ÈÑÒÈÍÀ
21-4025475,Nicolais,Jacquemet,36,599,assistant store manager,expert,14,njacquemetv@tuttocitta.it,215-137-8461,6 Carioca Pass,Peso,PHP,838.88,6.76E+16,3-Jul-17,-99,ÈÑÒÈÍÀ
01-9899200,Aliza,Purseglove,25,136,account executive,novice,7,apurseglovew@1und1.de,245-793-3743,8 Claremont Park,Baht,THB,587.73,3.55E+15,11-May-17,-99,ÈÑÒÈÍÀ
83-8216856,Garry,Grishukov,19,158,director of national sales,middle,13,ggrishukovx@chicagotribune.com,670-394-1680,6 Erie Way,Rupee,NPR,923.54,3.54E+15,28-Aug-17,-99,ÈÑÒÈÍÀ
56-1991201,Ermengarde,Verdey,63,788,financial planner,expert,12,everdeyy@canalblog.com,298-970-1511,1529 Clove Place,Ruble,RUB,666.00,3.59E+15,30-Jul-17,-99,ÈÑÒÈÍÀ
08-1866177,Olenka,Stratton,42,387,sales representative,middle,8,ostrattonz@naver.com,344-105-6138,49 Prentice Street,Ruble,RUB,448.12,2.02E+14,1-Oct-17,-99,ËÎÆÜ
86-6619343,Holden,McCrorie,62,382,store manager,experienced,4,hmccrorie10@google.fr,832-497-1582,040 Tony Circle,Real,BRL,429.22,5.01E+15,29-May-17,-99,ËÎÆÜ
66-6360062,Liva,Lorenzetti,44,388,account executive,middle,10,llorenzetti11@chron.com,644-909-1787,13 Lawn Way,Real,BRL,403.85,2.02E+14,26-Nov-16,-99,ËÎÆÜ
40-6173326,Paulita,Morville,65,960,assistant store manager,experienced,8,pmorville12@state.gov,695-143-5387,556 Sycamore Street,Zloty,PLN,770.39,5.60E+16,11-Jan-17,-99,ËÎÆÜ
17-6895965,Huntley,Benbow,41,168,director of national sales,experienced,1,hbenbow13@amazon.co.uk,489-468-5644,97741 Darwin Way,Peso,ARS,712.72,6.33E+18,1-Oct-17,-99,ÈÑÒÈÍÀ
77-2678591,Deerdre,Wetter,44,742,financial advisor,experienced,6,dwetter14@squarespace.com,988-829-5500,10 Miller Parkway,Lempira,HNL,764.61,3.54E+15,30-Jun-17,-99,ÈÑÒÈÍÀ
57-8670708,Maura,Uphill,51,738,assistant store manager,experienced,7,muphill15@technorati.com,107-278-3465,22 Beilfuss Plaza,Rupiah,IDR,789.26,6.33E+17,30-Jan-17,-99,ËÎÆÜ
20-2500895,Pammi,Gleder,59,576,sales representative,novice,7,pgleder16@elegantthemes.com,636-757-1610,038 East Crossing,Shilling,UGX,562.32,3.56E+15,27-Sep-17,-99,ËÎÆÜ
14-8000390,Marlena,Fursland,53,661,financial planner,novice,14,mfursland17@bbb.org,559-909-5247,6 Menomonie Pass,Yuan Renminbi,CNY,754.30,5.02E+17,18-Sep-17,-99,ÈÑÒÈÍÀ
07-6938743,Ediva,Elrick,45,516,sales representative,middle,12,eelrick18@mtv.com,998-278-0226,286 Warbler Lane,Ruble,RUB,579.57,2.02E+14,15-Jun-17,-99,ÈÑÒÈÍÀ
50-3656293,Payton,Gregersen,26,507,assistant store manager,expert,9,pgregersen19@rakuten.co.jp,619-451-0639,3642 Barnett Drive,Peso,CUP,707.77,4.91E+17,12-Apr-17,-99,ËÎÆÜ
55-7211453,Lora,Tideswell,56,745,sales coordinator,expert,8,ltideswell1a@weebly.com,482-268-3924,058 Mitchell Pass,Euro,EUR,786.45,3.57E+15,30-Mar-17,-99,ÈÑÒÈÍÀ
90-2406884,Henderson,Hens,31,955,financial advisor,middle,8,hhens1b@cocolog-nifty.com,468-421-1128,885 Waywood Street,Rupiah,IDR,442.34,3.56E+15,16-Feb-17,-99,ËÎÆÜ
42-8190324,Glynnis,Gonzales,33,15,sales coordinator,novice,2,ggonzales1c@google.ca,232-947-4821,0 John Wall Parkway,Sol,PEN,616.25,3.54E+15,25-Oct-17,-99,ÈÑÒÈÍÀ
52-5021494,Sammy,Chapelhow,25,597,director of inside sales,novice,1,schapelhow1d@netscape.com,830-695-4310,184 Prairie Rose Place,Lempira,HNL,758.33,3.58E+15,3-Oct-17,-99,ÈÑÒÈÍÀ
42-8642405,Currey,Johansson,63,536,sales coordinator,middle,1,cjohansson1e@uol.com.br,677-144-1344,9 Mcguire Crossing,Rand,ZAR,638.39,5.60E+15,16-May-17,-99,ËÎÆÜ
41-5392181,Darcy,Napleton,18,986,sales director,middle,8,dnapleton1f@chicagotribune.com,479-592-5462,373 Reinke Road,Rupiah,IDR,896.28,3.01E+13,20-Nov-16,-99,ËÎÆÜ
70-3051750,Franchot,Dagleas,34,760,sales coordinator,expert,14,fdagleas1g@51.la,863-605-8448,101 Arizona Park,Yuan Renminbi,CNY,464.99,3.55E+15,4-Aug-17,-99,ËÎÆÜ
77-7107891,Emogene,Horsfield,57,743,director of national sales,novice,1,ehorsfield1h@statcounter.com,727-950-1077,04978 Messerschmidt Crossing,Peso,CUP,637.19,3.54E+15,8-Feb-17,-99,ÈÑÒÈÍÀ
83-1688928,Alidia,Dogerty,30,658,retail sales consultant,experienced,15,adogerty1i@chicagotribune.com,548-129-7289,6819 Hollow Ridge Center,Krone,NOK,938.67,6.77E+16,12-Nov-17,-99,ËÎÆÜ
41-4817388,Etty,Gretham,25,867,director of national sales,middle,6,egretham1j@ox.ac.uk,677-522-0261,6165 Ilene Street,Rial,IRR,982.10,6.05E+14,14-Mar-17,-99,ÈÑÒÈÍÀ
16-9407900,Jacques,Yglesia,59,664,assistant store manager,middle,12,jyglesia1k@google.co.jp,606-100-5541,154 Mallard Plaza,Yuan Renminbi,CNY,818.46,4.03E+15,31-Jan-17,-99,ÈÑÒÈÍÀ
83-0864587,Bonny,Featherbie,31,107,director of national sales,expert,6,bfeatherbie1l@addtoany.com,164-117-5843,17 Spenser Plaza,Euro,EUR,354.23,5.01E+15,16-Jun-17,-99,ÈÑÒÈÍÀ
11-9829206,Beatrix,Seiffert,18,791,retail sales consultant,middle,6,bseiffert1m@chronoengine.com,108-174-7970,4699 Clove Center,Rupiah,IDR,965.10,3.63E+13,19-Sep-17,-99,ÈÑÒÈÍÀ
21-2120250,Scottie,Laverenz,36,618,director of national sales,novice,2,slaverenz1n@techcrunch.com,544-294-3573,2 Del Sol Hill,Euro,EUR,574.83,3.57E+15,4-Jan-17,-99,ÈÑÒÈÍÀ
42-7318706,Rickey,Cathrall,62,795,sales associate,experienced,10,rcathrall1o@technorati.com,432-450-6077,03 Acker Street,Somoni,TJS,527.15,3.55E+15,15-May-17,-99,ËÎÆÜ
19-4970014,Mel,Skylett,64,268,director of national sales,middle,8,mskylett1p@yandex.ru,584-404-7713,9 Eggendart Park,Baht,THB,937.04,3.59E+15,1-Apr-17,-99,ËÎÆÜ
07-1789536,Kristan,Given,26,676,financial planner,expert,7,kgiven1q@reddit.com,918-269-8133,1694 Rutledge Plaza,Euro,EUR,531.20,5.01E+15,10-Jan-17,-99,ÈÑÒÈÍÀ
47-2908643,Waverly,Gulley,47,716,director of national sales,middle,15,wgulley1r@geocities.com,116-134-1115,13 Maple Wood Center,Marka,BAM,561.93,5.11E+15,27-Feb-17,-99,ËÎÆÜ
07-9723830,Calvin,O'Shea,37,313,sales associate,expert,5,coshea1s@usda.gov,334-878-0897,30462 Artisan Trail,Euro,EUR,981.89,3.58E+15,21-Oct-17,-99,ËÎÆÜ
79-4139553,Adriena,Ege,24,50,store manager,middle,7,aege1t@adobe.com,471-264-1336,35231 Loeprich Junction,Yuan Renminbi,CNY,954.02,3.53E+15,6-May-17,-99,ÈÑÒÈÍÀ
34-5047614,Devonne,Geare,31,390,account executive,expert,6,dgeare1u@weibo.com,725-198-8986,704 Namekagon Court,Won,KRW,381.76,4.84E+15,6-Jan-17,-99,ÈÑÒÈÍÀ
08-7431778,Aggie,Grumbridge,26,934,sales associate,experienced,14,agrumbridge1v@harvard.edu,719-953-4260,3 Twin Pines Trail,Rupiah,IDR,565.04,6.33E+17,29-Mar-17,-99,ËÎÆÜ
74-6539164,Moselle,Syplus,23,773,executive vice president of sales,experienced,8,msyplus1w@123-reg.co.uk,850-936-7295,3 Myrtle Way,Dong,VND,977.82,5.05E+15,28-Nov-16,-99,ÈÑÒÈÍÀ
90-2007759,Ezmeralda,Dench,33,920,sales associate,expert,9,edench1x@drupal.org,784-430-9743,28448 Sage Junction,Koruna,CZK,486.37,5.01E+15,19-Oct-17,-99,ËÎÆÜ
85-8577632,Diane,Janny,22,767,sales associate,novice,13,djanny1y@icio.us,276-736-4136,9 Darwin Pass,Euro,EUR,691.34,3.58E+15,26-Nov-16,-99,ÈÑÒÈÍÀ
75-4216348,Vicky,McGarvie,30,705,account executive,experienced,9,vmcgarvie1z@plala.or.jp,273-197-2030,8265 Ohio Place,Dinar,TND,359.57,3.02E+13,25-Sep-17,-99,ËÎÆÜ
04-3569694,Teodora,Verrill,59,95,sales associate,middle,2,tverrill20@t-online.de,703-424-0162,52 Straubel Place,Rupiah,IDR,435.29,3.64E+13,16-Jun-17,-99,ÈÑÒÈÍÀ
70-4524522,Dugald,Brack,41,359,assistant store manager,novice,5,dbrack21@europa.eu,609-946-3784,36692 Blue Bill Park Center,Rupiah,IDR,981.40,5.60E+15,12-Jan-17,-99,ÈÑÒÈÍÀ
86-2816256,Tonye,DelaField,32,242,account executive,expert,11,tdelafield22@amazon.co.jp,420-932-9578,70258 6th Circle,Sol,PEN,615.94,6.33E+17,15-Oct-17,-99,ÈÑÒÈÍÀ
08-3954745,Ag,Scemp,56,222,sales coordinator,novice,5,ascemp23@istockphoto.com,202-978-0486,35738 Trailsway Place,Dollar,USD,870.67,3.53E+15,23-Nov-16,-99,ÈÑÒÈÍÀ
77-1947860,Carmita,Fetherstonhaugh,23,171,financial advisor,middle,7,cfetherstonhaugh24@blogspot.com,762-494-2131,176 Carey Hill,Franc,XOF,857.07,3.54E+15,13-May-17,-99,ËÎÆÜ
11-5440260,Jon,Nelle,31,891,sales representative,middle,3,jnelle25@histats.com,610-496-7110,56063 Namekagon Court,Euro,EUR,985.37,3.59E+15,17-Feb-17,-99,ÈÑÒÈÍÀ
93-4726182,Bianka,Bruster,61,568,assistant store manager,experienced,13,bbruster26@usda.gov,539-268-9733,51 Luster Parkway,Baht,THB,920.43,3.58E+15,6-Jul-17,-99,ËÎÆÜ
23-0142380,Kathrine,Reddihough,20,108,store manager,novice,5,kreddihough27@icio.us,964-206-2793,11522 Crest Line Lane,Hryvnia,UAH,910.01,3.56E+15,1-Jul-17,-99,ÈÑÒÈÍÀ
63-6130268,Merridie,Oselton,50,439,store manager,novice,4,moselton28@themeforest.net,396-743-3448,73992 Maple Avenue,Peso,PHP,869.43,5.60E+16,14-Jan-17,-99,ÈÑÒÈÍÀ
47-2163129,Marylin,Lorryman,46,779,assistant store manager,novice,8,mlorryman29@netscape.com,681-113-1119,19629 Doe Crossing Alley,Peso,PHP,742.58,3.53E+15,30-Jun-17,-99,ËÎÆÜ
16-7178037,Pierson,Cammomile,21,226,director of inside sales,expert,15,pcammomile2a@ezinearticles.com,560-871-8691,79452 Pine View Way,Yuan Renminbi,CNY,766.08,5.10E+15,9-Feb-17,-99,ËÎÆÜ
52-2310577,Alejoa,Atling,32,176,sales associate,novice,14,aatling2b@pagesperso-orange.fr,922-488-2382,85304 Golf Place,Ringgit,MYR,917.96,3.55E+15,18-Mar-17,-99,ÈÑÒÈÍÀ
58-2654946,Genni,MacFadin,56,211,sales representative,middle,15,gmacfadin2c@pen.io,612-776-6394,93 Lerdahl Lane,Euro,EUR,807.88,3.56E+15,28-Apr-17,-99,ËÎÆÜ
14-5197357,Rafaelita,Verdey,63,771,financial planner,middle,15,rverdey2d@cbsnews.com,946-448-3961,6156 Springs Junction,Rupiah,IDR,843.13,3.55E+15,26-Dec-16,-99,ËÎÆÜ
54-4274247,Austina,Conant,32,446,sales representative,middle,5,aconant2e@dell.com,308-591-1817,13 Westend Way,Ruble,RUB,405.45,3.54E+15,7-Oct-17,-99,ËÎÆÜ
07-4474552,Neville,O'Lagen,61,980,executive vice president of sales,novice,1,nolagen2f@flickr.com,340-779-3269,1 Mccormick Drive,Peso,PHP,372.69,3.57E+15,9-Sep-17,-99,ÈÑÒÈÍÀ
92-3789556,Van,Grugerr,57,729,retail sales consultant,experienced,6,vgrugerr2g@sina.com.cn,648-436-8764,715 American Ash Court,Yuan Renminbi,CNY,993.86,3.53E+15,1-Feb-17,-99,ËÎÆÜ
51-1360455,Lanny,Roath,29,138,sales coordinator,middle,3,lroath2h@comcast.net,971-987-3047,5149 Macpherson Pass,Yuan Renminbi,CNY,404.67,2.02E+14,1-Jan-17,-99,ÈÑÒÈÍÀ
21-7536089,Enos,Welburn,51,299,sales director,experienced,1,ewelburn2i@simplemachines.org,137-573-5238,326 6th Hill,Ringgit,MYR,899.48,3.57E+15,26-Dec-16,-99,ÈÑÒÈÍÀ
96-8311718,Louella,Longhorne,51,147,store manager,middle,12,llonghorne2j@google.com.hk,820-477-5707,5249 Miller Hill,Real,BRL,669.13,3.57E+15,1-May-17,-99,ËÎÆÜ
61-7142482,Tudor,Shailer,37,828,sales director,novice,6,tshailer2k@msu.edu,121-973-3228,84 High Crossing Plaza,Ruble,RUB,950.10,3.54E+15,19-Aug-17,-99,ËÎÆÜ
12-5557663,Reed,Kingsmill,52,340,director of inside sales,expert,6,rkingsmill2l@illinois.edu,673-870-2979,333 Lyons Avenue,Hryvnia,UAH,351.27,3.55E+15,12-Aug-17,-99,ÈÑÒÈÍÀ
47-5312490,Lucinda,Morl,35,268,store manager,experienced,11,lmorl2m@foxnews.com,335-199-5637,6268 Ramsey Crossing,Yuan Renminbi,CNY,962.52,3.48E+14,28-Apr-17,-99,ËÎÆÜ
35-9709825,Hanny,Hindsberg,53,786,executive vice president of sales,novice,8,hhindsberg2n@com.com,129-741-4905,8769 Southridge Hill,Baht,THB,575.22,3.53E+15,17-Sep-17,-99,ËÎÆÜ
27-4311449,Creigh,Wentworth,41,463,sales associate,expert,14,cwentworth2o@wordpress.com,489-214-4590,92327 Farwell Alley,Yuan Renminbi,CNY,853.88,6.30E+15,15-Dec-16,-99,ÈÑÒÈÍÀ
08-8067672,Audra,Reaney,30,751,financial planner,experienced,10,areaney2p@netscape.com,381-100-9674,7834 Declaration Terrace,Rupiah,IDR,472.89,4.94E+18,27-Apr-17,-99,ËÎÆÜ
60-2609361,Vonny,Kopelman,54,882,director of inside sales,expert,8,vkopelman2q@freewebs.com,713-782-6328,01622 Warbler Crossing,Krona,SEK,570.24,3.57E+15,13-Feb-17,-99,ÈÑÒÈÍÀ
22-6197065,Reade,Benoi,64,761,retail sales consultant,expert,12,rbenoi2r@acquirethisname.com,187-988-8008,10997 Donald Park,Krona,SEK,472.22,5.16E+15,18-Jun-17,-99,ËÎÆÜ
90-3512843,Alaster,Willowby,63,179,sales associate,middle,3,awillowby2s@seesaa.net,134-397-5249,2637 Southridge Court,Dollar,XCD,766.31,3.00E+13,4-May-17,-99,ÈÑÒÈÍÀ
24-9548045,Donelle,Levermore,41,990,director of national sales,experienced,15,dlevermore2t@smh.com.au,210-832-2772,24509 Moulton Terrace,Yuan Renminbi,CNY,386.15,4.04E+12,8-Apr-17,-99,ËÎÆÜ
71-5168529,Felice,Bowcock,49,356,sales coordinator,novice,6,fbowcock2u@sina.com.cn,814-998-8486,919 Mariners Cove Hill,Som,UZS,533.88,5.60E+15,14-Dec-16,-99,ËÎÆÜ
52-1120194,Ora,Zollner,32,691,director of inside sales,middle,6,ozollner2v@etsy.com,713-416-7407,54183 Boyd Hill,Won,KRW,598.76,3.56E+15,1-Nov-17,-99,ËÎÆÜ
21-9716047,Clementine,Kelling,34,45,sales representative,novice,7,ckelling2w@surveymonkey.com,121-825-8283,5103 Riverside Hill,Euro,EUR,559.43,2.02E+14,17-Jun-17,-99,ËÎÆÜ
58-4240325,Joey,Westrey,48,276,retail sales consultant,middle,6,jwestrey2x@qq.com,144-697-0615,977 Marquette Hill,Franc,XOF,432.61,3.59E+15,10-May-17,-99,ÈÑÒÈÍÀ
73-9864690,Lee,Bedburrow,47,814,retail sales consultant,expert,6,lbedburrow2y@scientificamerican.com,646-152-4395,77713 Porter Parkway,Rupiah,IDR,367.13,3.53E+15,11-Oct-17,-99,ËÎÆÜ
59-5996580,Phil,Denziloe,22,155,store manager,expert,5,pdenziloe2z@google.pl,471-567-1032,44 Glacier Hill Drive,Yen,JPY,955.97,5.60E+15,18-Apr-17,-99,ÈÑÒÈÍÀ
91-3076060,Carena,Twiname,44,466,retail sales consultant,expert,14,ctwiname30@csmonitor.com,493-939-4250,4 Menomonie Parkway,Shekel,ILS,393.50,3.57E+15,12-Feb-17,-99,ÈÑÒÈÍÀ
63-4377242,Mendy,Gelderd,41,475,financial advisor,experienced,5,mgelderd31@redcross.org,137-685-5259,23704 Moulton Way,Yuan Renminbi,CNY,985.52,5.60E+15,20-Aug-17,-99,ÈÑÒÈÍÀ
89-3476596,Kevon,Kohrt,50,811,financial planner,novice,5,kkohrt32@mediafire.com,947-862-5921,9 Blue Bill Park Way,Rupiah,IDR,513.96,6.76E+15,28-Mar-17,-99,ËÎÆÜ
28-2843950,Clayton,Gammack,61,593,executive vice president of sales,middle,5,cgammack33@yandex.ru,548-441-7050,511 Loeprich Hill,Rupiah,IDR,943.60,6.76E+15,19-Oct-17,-99,ËÎÆÜ
98-5497574,Jeniffer,Inder,53,221,director of national sales,novice,9,jinder34@trellian.com,450-613-5183,84927 Merrick Plaza,Rupiah,IDR,688.24,6.76E+15,21-Jul-17,-99,ÈÑÒÈÍÀ
25-1906445,Ruperto,Buard,36,80,executive vice president of sales,novice,12,rbuard35@godaddy.com,391-433-7920,3394 Ilene Trail,Yuan Renminbi,CNY,404.47,3.54E+15,28-Aug-17,-99,ÈÑÒÈÍÀ
94-9060856,Dominik,MacNeilage,57,549,sales coordinator,novice,12,dmacneilage36@taobao.com,411-693-0223,57 Vermont Hill,Euro,EUR,686.90,3.75E+14,11-May-17,-99,ËÎÆÜ
58-2942429,Ozzy,Galler,55,818,executive vice president of sales,expert,12,ogaller37@samsung.com,538-167-2727,28063 Hallows Plaza,Yen,JPY,905.58,3.56E+15,29-Aug-17,-99,ËÎÆÜ
46-8383408,Anne-marie,Martine,42,451,executive vice president of sales,expert,9,amartine38@bigcartel.com,464-264-2557,242 Center Plaza,Yuan Renminbi,CNY,546.91,4.94E+18,11-Dec-16,-99,ÈÑÒÈÍÀ
30-3466933,Leia,Founds,60,449,sales coordinator,novice,8,lfounds39@bing.com,750-609-4605,782 Mcguire Road,Rupiah,IDR,669.58,3.54E+15,25-May-17,-99,ËÎÆÜ
86-7027806,Joey,Primett,35,331,director of inside sales,middle,3,jprimett3a@bigcartel.com,152-546-9722,672 Del Sol Hill,Rupiah,IDR,971.35,3.55E+15,28-Sep-17,-99,ËÎÆÜ
16-6762987,Ade,Hlavecek,43,232,sales coordinator,middle,9,ahlavecek3b@edublogs.org,206-187-1434,67183 Loftsgordon Drive,Dinar,KWD,426.89,3.55E+15,14-Sep-17,-99,ËÎÆÜ
27-2296337,Prentice,Janczyk,56,993,retail sales consultant,expert,15,pjanczyk3c@cbsnews.com,506-171-6535,97955 Goodland Place,Rupiah,IDR,990.81,3.59E+15,21-Apr-17,-99,ÈÑÒÈÍÀ
57-4571248,Kirbie,Humfrey,31,147,financial planner,expert,9,khumfrey3d@surveymonkey.com,734-886-3431,052 Linden Parkway,Franc,XOF,593.70,3.59E+15,15-Mar-17,-99,ËÎÆÜ
92-2344555,Marilee,Aireton,21,859,sales coordinator,novice,6,maireton3e@hexun.com,779-207-8638,1 Gulseth Avenue,Krone,DKK,827.23,4.04E+15,23-May-17,-99,ËÎÆÜ
63-1029122,Yankee,Pavey,20,996,store manager,experienced,13,ypavey3f@geocities.com,594-952-7219,94679 North Avenue,Euro,EUR,999.88,3.53E+15,8-Jun-17,-99,ËÎÆÜ
97-1623569,Hedvige,Heinzel,50,547,financial advisor,expert,9,hheinzel3g@clickbank.net,403-388-1545,31 Monument Center,Ruble,RUB,831.33,6.38E+15,25-Feb-17,-99,ÈÑÒÈÍÀ
13-7163103,Joellyn,Blabie,51,275,store manager,experienced,3,jblabie3h@mac.com,969-566-6481,073 Spaight Park,Lari,GEL,771.89,5.60E+15,26-Sep-17,-99,ÈÑÒÈÍÀ
28-8674938,Bertie,Ralston,27,100,sales coordinator,novice,14,bralston3i@home.pl,762-584-1795,3 Bunting Terrace,Ruble,RUB,707.01,5.41E+15,5-Mar-17,-99,ËÎÆÜ
92-8091081,Aluin,Doick,50,377,executive vice president of sales,experienced,2,adoick3j@scribd.com,715-380-8737,332 Atwood Park,Ruble,RUB,457.06,6.39E+15,13-Mar-17,-99,ËÎÆÜ
72-5339192,Drusie,Daddow,48,147,store manager,novice,10,ddaddow3k@tmall.com,784-885-8847,7 Clove Plaza,Peso,PHP,984.00,5.60E+17,8-Jun-17,-99,ÈÑÒÈÍÀ
32-2318091,Ingram,Merdew,29,121,store manager,middle,13,imerdew3l@elegantthemes.com,758-396-6332,670 Lillian Trail,Euro,EUR,920.77,3.59E+15,11-Apr-17,-99,ËÎÆÜ
