employee_code,first_name,last_name,age,store_srcid,position_name,position_grade_srcid,work_experience,email,phone,personal_address,currency,currency_code,month_salary,credit_card,start_date,end_date,is_active
65-9156862,Chance,Boot,61,157,store manager,expert,14,cboote@dyndns.org,576-866-7778,44010 Orin Drive,Yuan Renminbi,CNY,747.80,5.01E+15,11-Sep-17,-99,ÈÑÒÈÍÀ
20-8754341,Rice,Beards,27,932,store manager,experienced,8,rbeardsf@theguardian.com,993-415-2449,33 Cordelia Street,Yuan Renminbi,CNY,697.70,3.58E+15,15-Apr-17,-99,ËÎÆÜ
31-8247897,Arlene,Bilbrey,36,502,financial planner,novice,12,abilbreyg@privacy.gov.au,124-876-3103,9899 Prairie Rose Junction,Yuan Renminbi,CNY,835.19,3.03E+13,11-Aug-17,-99,ËÎÆÜ
06-4695033,Kathryne,Haye,18,392,director of national sales,middle,5,khayeh@netscape.com,507-188-1311,99 Lunder Parkway,Euro,EUR,379.16,2.02E+14,2-Jul-17,-99,ËÎÆÜ
12-4865035,Vida,Hodgen,19,982,financial advisor,experienced,14,vhodgeni@e-recht24.de,321-140-7070,14861 Dapin Terrace,Peso,PHP,789.96,5.04E+16,27-Apr-17,-99,ËÎÆÜ
25-4064734,Claiborne,Brayn,41,351,executive vice president of sales,novice,14,cbraynj@alibaba.com,278-789-4499,477 Milwaukee Crossing,Yuan Renminbi,CNY,791.18,4.51E+15,10-Sep-17,-99,ËÎÆÜ
61-4131495,Frederique,Dennes,50,136,executive vice president of sales,novice,6,fdennesk@cpanel.net,373-405-7169,5 8th Hill,Rand,ZAR,744.77,3.74E+14,8-Dec-16,-99,ÈÑÒÈÍÀ
99-7323511,Nell,Clyde,62,41,assistant store manager,experienced,14,nclydel@altervista.org,639-579-3634,90245 Hallows Pass,Krona,SEK,837.90,3.72E+14,3-Oct-17,-99,ËÎÆÜ
00-3590017,Fayre,Yter,22,485,director of national sales,expert,6,fyterm@arstechnica.com,189-294-8253,94 Hoepker Pass,Forint,HUF,776.05,3.55E+15,7-Dec-16,-99,ÈÑÒÈÍÀ
50-6041223,Edyth,Juppe,64,341,financial advisor,novice,1,ejuppen@narod.ru,308-771-5438,088 Waubesa Point,Ruble,RUB,970.73,3.54E+15,6-Jan-17,-99,ÈÑÒÈÍÀ
43-7069431,Hyacintha,Lusty,55,587,director of inside sales,middle,2,hlustyo@newyorker.com,167-387-7679,5 Mitchell Place,Peso,PHP,888.39,3.59E+15,2-Jan-17,-99,ÈÑÒÈÍÀ
88-9897949,Myrilla,Beenham,59,426,director of national sales,middle,1,mbeenhamp@washington.edu,500-266-8322,8 Maple Wood Center,Franc,XAF,790.57,4.02E+15,15-Nov-17,-99,ÈÑÒÈÍÀ
62-9284207,Ethan,Gilbank,38,614,executive vice president of sales,expert,1,egilbankq@arstechnica.com,245-793-8812,62 Veith Center,Real,BRL,388.57,3.01E+13,12-Jun-17,-99,ËÎÆÜ
39-0318168,Ulric,Taunton.,61,439,store manager,expert,15,utauntonr@census.gov,369-492-8625,3195 Forster Trail,Krona,SEK,452.70,5.60E+16,21-Oct-17,-99,ÈÑÒÈÍÀ
70-0069104,Rafa,Pollington,33,81,executive vice president of sales,experienced,12,rpollingtons@homestead.com,818-793-7249,227 Lighthouse Bay Drive,Peso,PHP,724.08,3.57E+15,17-Aug-17,-99,ËÎÆÜ
93-9717711,Corbie,Mixhel,60,971,sales director,middle,2,cmixhelt@sciencedaily.com,164-776-5963,525 Rusk Alley,Yuan Renminbi,CNY,644.82,5.34E+15,10-Aug-17,-99,ËÎÆÜ
03-6173814,Hanson,Sloey,27,847,assistant store manager,expert,14,hsloeyu@usnews.com,581-302-2269,4487 Cody Street,Won,KRW,528.01,5.60E+15,21-Aug-17,-99,ËÎÆÜ
31-3306888,Angela,Berkeley,63,6,assistant store manager,novice,13,aberkeleyv@wp.com,238-827-7915,47 Anzinger Parkway,Bolivar,VEF,779.15,3.59E+15,26-Mar-17,-99,ÈÑÒÈÍÀ
42-3767667,Dorey,Brisson,23,700,assistant store manager,novice,5,dbrissonw@blogger.com,138-553-9955,9 Mcbride Trail,Euro,EUR,786.03,3.54E+15,12-Sep-17,-99,ÈÑÒÈÍÀ
15-2363134,Herman,McGloin,62,824,assistant store manager,expert,8,hmcgloinx@amazon.com,958-921-6468,780 Mallory Junction,Rupiah,IDR,853.84,3.54E+15,20-Sep-17,-99,ËÎÆÜ
71-9748675,Cleveland,Robbs,22,511,financial advisor,expert,8,crobbsy@va.gov,314-254-6292,422 Jackson Circle,Dollar,USD,524.35,5.60E+15,18-Aug-17,-99,ÈÑÒÈÍÀ
31-6574852,Raul,Aharoni,56,914,sales director,experienced,14,raharoniz@altervista.org,389-244-1332,1 Brentwood Street,Zloty,PLN,481.86,3.56E+15,16-Mar-17,-99,ËÎÆÜ
63-4726058,Elysee,Pettyfar,51,574,sales representative,middle,2,epettyfar10@nature.com,431-254-7302,80921 Springview Hill,Peso,PHP,382.40,3.56E+15,2-Mar-17,-99,ÈÑÒÈÍÀ
57-1629609,Johnath,Steketee,49,366,sales coordinator,middle,9,jsteketee11@tamu.edu,886-416-4410,7627 Delaware Pass,Rupiah,IDR,579.26,3.58E+15,5-Sep-17,-99,ÈÑÒÈÍÀ
50-7491045,Camellia,Beresfore,30,832,executive vice president of sales,expert,3,cberesfore12@cisco.com,816-125-6147,044 Kinsman Place,Quetzal,GTQ,907.38,3.58E+15,15-Jan-17,-99,ÈÑÒÈÍÀ
17-8986657,Hillier,Edgson,41,516,assistant store manager,expert,1,hedgson13@ted.com,630-327-4295,29 Walton Trail,Peso,PHP,946.11,2.02E+14,13-Nov-17,-99,ËÎÆÜ
68-5688681,Lexine,Fleetham,64,893,financial advisor,novice,1,lfleetham14@gnu.org,993-287-1120,58675 Mandrake Way,Hryvnia,UAH,638.61,3.75E+14,25-Jun-17,-99,ËÎÆÜ
09-1478646,Clarisse,Di Batista,65,635,sales coordinator,experienced,6,cdibatista15@nps.gov,934-814-9105,068 Moland Circle,Yuan Renminbi,CNY,367.11,5.60E+16,21-Sep-17,-99,ÈÑÒÈÍÀ
16-3964689,Lyn,MacSharry,18,308,sales coordinator,expert,3,lmacsharry16@mozilla.com,330-973-9924,53 Park Meadow Street,Krona,SEK,752.46,6.76E+18,10-Dec-16,-99,ÈÑÒÈÍÀ
83-4832588,Eartha,Childes,32,519,store manager,middle,11,echildes17@auda.org.au,449-968-5615,536 Graceland Trail,Colon,CRC,678.02,5.61E+15,14-Sep-17,-99,ËÎÆÜ
80-0376330,Carolyne,Bushell,19,329,sales coordinator,expert,7,cbushell18@last.fm,684-552-7482,2808 Northfield Hill,Peso,ARS,787.65,4.91E+17,1-Nov-17,-99,ÈÑÒÈÍÀ
24-0464824,Iggy,Do,41,592,sales associate,experienced,10,ido19@studiopress.com,702-539-2778,0672 Jay Center,Peso,CUP,614.53,4.18E+15,26-May-17,-99,ÈÑÒÈÍÀ
77-1012671,Marena,Anwell,59,496,assistant store manager,middle,1,manwell1a@washington.edu,767-722-9976,64365 Scott Lane,Euro,EUR,790.69,3.56E+15,7-Apr-17,-99,ÈÑÒÈÍÀ
30-8313061,Felipa,O'Hagirtie,48,33,financial advisor,novice,6,fohagirtie1b@shinystat.com,796-868-2474,120 Melrose Alley,Rupiah,IDR,602.47,6.33E+17,17-Jun-17,-99,ËÎÆÜ
15-4189689,Mala,O'Reagan,20,373,sales associate,middle,3,moreagan1c@wunderground.com,540-637-2047,3 Victoria Junction,Rupiah,IDR,460.16,3.56E+15,29-Jun-17,-99,ÈÑÒÈÍÀ
17-9555711,Coriss,Pilch,37,545,sales representative,novice,3,cpilch1d@huffingtonpost.com,229-817-0675,02 Fairview Junction,Rupiah,IDR,459.10,3.58E+15,7-Feb-17,-99,ÈÑÒÈÍÀ
71-3284532,Wally,Osbourne,56,642,director of inside sales,expert,12,wosbourne1e@microsoft.com,756-305-0627,05568 Mandrake Alley,Peso,COP,613.08,4.90E+17,15-Jul-17,-99,ËÎÆÜ
77-3144583,Brodie,Orrett,30,329,financial advisor,expert,12,borrett1f@mlb.com,630-154-5794,2016 Anniversary Terrace,Yuan Renminbi,CNY,539.35,3.55E+15,16-Jun-17,-99,ÈÑÒÈÍÀ
59-7382105,Allx,Squirrel,55,277,sales coordinator,experienced,14,asquirrel1g@vistaprint.com,289-397-4732,29 Summit Avenue,Yuan Renminbi,CNY,598.91,3.54E+15,26-Dec-16,-99,ËÎÆÜ
26-1683068,Ninnette,Van Der Vlies,49,704,account executive,expert,14,nvandervlies1h@ebay.com,899-298-0896,637 Homewood Hill,Euro,EUR,558.92,3.04E+13,7-Jan-17,-99,ËÎÆÜ
14-2605976,Gretel,Ivashkov,43,403,director of inside sales,experienced,9,givashkov1i@163.com,314-979-4956,52 Spenser Road,Real,BRL,685.07,3.57E+15,4-Oct-17,-99,ÈÑÒÈÍÀ
83-2063077,Vilhelmina,Spedding,48,64,store manager,novice,8,vspedding1j@usatoday.com,126-986-5466,0 Bashford Pass,Euro,EUR,964.12,3.58E+15,10-Dec-16,-99,ÈÑÒÈÍÀ
16-6897113,Normy,Stoffersen,57,773,director of national sales,experienced,13,nstoffersen1k@tamu.edu,672-780-8146,7 Karstens Alley,Yuan Renminbi,CNY,497.91,3.57E+15,28-Jan-17,-99,ËÎÆÜ
13-9324053,Zak,Wansbury,35,948,director of national sales,experienced,9,zwansbury1l@arizona.edu,220-724-4232,2 Moulton Circle,Pound,EGP,479.72,3.01E+13,7-Jan-17,-99,ËÎÆÜ
58-8659912,Rodolphe,Arundel,60,795,director of inside sales,expert,2,rarundel1m@cnet.com,481-561-9776,47957 Oriole Alley,Hryvnia,UAH,864.33,3.54E+15,20-Dec-16,-99,ËÎÆÜ
63-2197066,Irena,Devons,24,445,assistant store manager,expert,8,idevons1n@gizmodo.com,952-866-6895,4 Loeprich Parkway,Dollar,USD,617.85,5.05E+15,7-Sep-17,-99,ËÎÆÜ
12-1738972,Isabeau,Mildenhall,19,99,executive vice president of sales,experienced,15,imildenhall1o@digg.com,299-630-4937,2647 Delladonna Pass,Rupiah,IDR,458.47,2.02E+14,3-Jan-17,-99,ËÎÆÜ
31-8074342,Antonia,Tregidga,44,33,account executive,novice,4,atregidga1p@drupal.org,497-704-8611,97 Dahle Avenue,Ariary,MGA,468.33,3.56E+15,22-Jun-17,-99,ÈÑÒÈÍÀ
34-4540166,Shirlee,Fripps,63,276,sales representative,expert,2,sfripps1q@marriott.com,439-268-6927,555 Mitchell Street,Koruna,CZK,713.88,4.91E+15,27-Apr-17,-99,ËÎÆÜ
41-1132941,Delano,Elvins,39,377,sales coordinator,expert,13,delvins1r@kickstarter.com,169-320-6147,8897 Mcbride Hill,Peso,COP,771.58,3.57E+15,25-May-17,-99,ÈÑÒÈÍÀ
77-2304566,Traci,Mathwen,24,906,store manager,novice,13,tmathwen1s@slate.com,799-675-4824,94 Judy Road,Sol,PEN,640.82,6.76E+17,26-Nov-16,-99,ÈÑÒÈÍÀ
89-2162238,Brennen,Brotherhed,21,317,director of national sales,experienced,2,bbrotherhed1t@whitehouse.gov,533-194-4052,9 Tony Lane,Shilling,TZS,563.82,3.58E+15,1-Feb-17,-99,ËÎÆÜ
38-7189663,Aggy,Spores,18,366,director of national sales,experienced,10,aspores1u@goo.gl,151-760-7390,885 Park Meadow Trail,Rupiah,IDR,545.57,3.55E+15,7-Oct-17,-99,ÈÑÒÈÍÀ
16-2361397,Letitia,O'Keefe,51,504,financial planner,experienced,10,lokeefe1v@cloudflare.com,446-163-1289,08666 Welch Plaza,Tugrik,MNT,549.52,3.38E+14,27-Sep-17,-99,ÈÑÒÈÍÀ
41-9691012,Kearney,Vispo,42,590,sales coordinator,experienced,13,kvispo1w@tumblr.com,886-117-9340,4368 Fuller Pass,Yuan Renminbi,CNY,894.23,2.02E+14,4-Jun-17,-99,ÈÑÒÈÍÀ
96-9983076,Jordana,Noquet,45,776,retail sales consultant,middle,10,jnoquet1x@ucsd.edu,459-922-0100,444 Anzinger Place,Euro,EUR,876.20,3.03E+13,12-Jul-17,-99,ÈÑÒÈÍÀ
96-3897021,Nikaniki,Blackall,37,38,director of national sales,novice,4,nblackall1y@opera.com,359-798-4665,197 Sommers Place,Rupiah,IDR,659.42,3.54E+15,18-Oct-17,-99,ËÎÆÜ
47-5846936,Phip,Bensley,36,137,retail sales consultant,experienced,9,pbensley1z@usa.gov,488-777-0441,08675 South Crossing,Euro,EUR,628.18,5.54E+15,8-Oct-17,-99,ÈÑÒÈÍÀ
17-8094589,Milzie,Marlow,47,977,director of inside sales,middle,14,mmarlow20@yale.edu,678-839-0542,5716 Monument Pass,Zloty,PLN,975.97,3.58E+15,7-Aug-17,-99,ÈÑÒÈÍÀ
09-2997101,Nicolai,Braisby,40,124,assistant store manager,experienced,6,nbraisby21@blogspot.com,739-258-8263,09468 Village Green Place,Real,BRL,930.04,4.02E+12,8-Dec-16,-99,ËÎÆÜ
28-2993792,Aldrich,Revitt,22,840,sales director,novice,10,arevitt22@t.co,622-148-3481,94374 Rowland Parkway,Ringgit,MYR,400.67,5.35E+15,7-Jan-17,-99,ËÎÆÜ
23-4615390,Addie,Foskett,41,665,financial advisor,expert,3,afoskett23@parallels.com,186-557-2973,7536 Graceland Circle,Lari,GEL,740.65,3.57E+15,5-Aug-17,-99,ÈÑÒÈÍÀ
35-6319551,Kaia,Petruszka,57,502,sales coordinator,expert,11,kpetruszka24@odnoklassniki.ru,522-660-6068,6 Cody Trail,Ringgit,MYR,766.49,3.58E+15,7-Mar-17,-99,ÈÑÒÈÍÀ
48-8130440,Kayne,Corke,27,932,executive vice president of sales,middle,13,kcorke25@answers.com,520-984-2396,89513 Gateway Parkway,Yuan Renminbi,CNY,427.81,5.89E+18,31-Dec-16,-99,ÈÑÒÈÍÀ
85-6368254,Drusilla,Tearle,28,861,retail sales consultant,novice,6,dtearle26@nps.gov,288-554-9626,7 Petterle Plaza,Ruble,RUB,711.38,4.91E+18,13-Aug-17,-99,ËÎÆÜ
83-0099995,Olenolin,Symington,22,644,store manager,middle,1,osymington27@weebly.com,812-268-8720,7773 Vera Trail,Yuan Renminbi,CNY,465.08,3.74E+14,28-Nov-16,-99,ÈÑÒÈÍÀ
72-3721824,Timmy,Banyard,62,96,financial advisor,middle,2,tbanyard28@ning.com,536-787-2840,88730 Scofield Junction,Yuan Renminbi,CNY,430.38,3.02E+13,17-Apr-17,-99,ËÎÆÜ
92-5264829,Arney,Northcott,24,404,retail sales consultant,middle,5,anorthcott29@wordpress.org,636-863-2569,14 Schlimgen Lane,Denar,MKD,683.39,3.04E+13,4-Oct-17,-99,ÈÑÒÈÍÀ
73-2549852,Torey,Papierz,25,357,account executive,experienced,15,tpapierz2a@ftc.gov,542-139-4500,5572 Lien Park,Euro,EUR,967.32,6.76E+17,29-Jun-17,-99,ËÎÆÜ
20-5350985,Standford,De la Perrelle,27,138,assistant store manager,experienced,2,sdelaperrelle2b@eepurl.com,133-879-8328,36160 Drewry Terrace,Peso,MXN,439.10,5.10E+15,7-Nov-17,-99,ËÎÆÜ
58-2395280,Uriel,Syphus,58,871,account executive,middle,12,usyphus2c@ustream.tv,502-357-1204,8550 Dennis Pass,Yuan Renminbi,CNY,474.59,4.03E+15,6-Jan-17,-99,ËÎÆÜ
92-5115232,Rudie,Yarrell,50,883,sales associate,experienced,6,ryarrell2d@economist.com,776-566-2427,682 Schurz Crossing,Yuan Renminbi,CNY,381.57,5.33E+15,15-Dec-16,-99,ÈÑÒÈÍÀ
75-3420853,Eleanore,Rycroft,56,508,sales associate,experienced,13,erycroft2e@amazon.co.uk,845-204-7011,41 Transport Road,Manat,AZN,516.38,3.56E+15,10-Mar-17,-99,ËÎÆÜ
18-0274693,Jozef,Dudenie,40,544,sales representative,middle,7,jdudenie2f@people.com.cn,799-293-2646,2 Jackson Road,Won,KRW,604.93,4.91E+17,24-May-17,-99,ËÎÆÜ
90-2859380,Rafael,Klauber,52,620,financial planner,experienced,8,rklauber2g@yahoo.co.jp,209-419-7429,9 Sutteridge Avenue,Euro,EUR,517.51,3.54E+15,5-Sep-17,-99,ÈÑÒÈÍÀ
32-2056853,Tristan,Menere,34,903,sales coordinator,novice,15,tmenere2h@wsj.com,230-746-2143,4024 Pierstorff Alley,Euro,EUR,420.50,5.53E+15,20-Mar-17,-99,ËÎÆÜ
06-6310481,Linnea,Czajka,47,841,sales associate,expert,13,lczajka2i@purevolume.com,227-324-1307,70 Talmadge Place,Denar,MKD,882.80,5.01E+15,14-Jan-17,-99,ËÎÆÜ
76-0597854,Yolane,Sharratt,63,211,director of inside sales,expert,5,ysharratt2j@imgur.com,469-398-7006,9582 Arrowood Terrace,Zloty,PLN,499.70,3.54E+15,7-Oct-17,-99,ÈÑÒÈÍÀ
41-7327175,Madel,Samsonsen,33,840,executive vice president of sales,expert,13,msamsonsen2k@nih.gov,636-137-7470,07 Algoma Street,Franc,XPF,389.19,3.56E+15,23-May-17,-99,ËÎÆÜ
81-0166076,Paule,Rowlett,20,92,sales associate,middle,9,prowlett2l@imgur.com,632-288-9977,0352 Red Cloud Way,Euro,EUR,933.90,5.64E+15,24-Dec-16,-99,ÈÑÒÈÍÀ
64-4972145,Lita,Merrington,19,325,financial advisor,expert,2,lmerrington2m@acquirethisname.com,274-864-7778,640 Milwaukee Point,Rupiah,IDR,783.38,5.26E+15,19-Nov-16,-99,ËÎÆÜ
80-4267793,Cherey,Mariolle,52,827,sales associate,novice,7,cmariolle2n@is.gd,991-883-9581,136 Nevada Lane,Euro,EUR,401.19,5.60E+18,10-Apr-17,-99,ÈÑÒÈÍÀ
23-3432978,Fraser,Rozier,28,858,store manager,experienced,13,frozier2o@gravatar.com,702-281-0298,057 North Plaza,Dollar,USD,926.85,3.57E+15,25-Aug-17,-99,ËÎÆÜ
91-8054997,Tally,Weston,44,949,financial planner,experienced,10,tweston2p@jiathis.com,960-245-8362,026 Hanson Park,Yuan Renminbi,CNY,525.94,3.57E+15,3-Mar-17,-99,ËÎÆÜ
34-9459559,Menard,Drews,62,727,director of inside sales,experienced,15,mdrews2q@house.gov,358-292-2263,55264 Warbler Center,Baht,THB,913.05,6.71E+15,24-Nov-16,-99,ÈÑÒÈÍÀ
26-2674365,Erskine,Bourtoumieux,44,142,director of national sales,experienced,4,ebourtoumieux2r@nymag.com,212-881-4317,1608 Kensington Street,Ruble,RUB,812.45,5.25E+15,10-Jul-17,-99,ÈÑÒÈÍÀ
83-2957553,Andriana,Lafont,46,335,account executive,expert,5,alafont2s@sogou.com,343-915-3746,4 Fairview Hill,Hryvnia,UAH,387.70,3.57E+15,19-Sep-17,-99,ËÎÆÜ
40-2914663,Addy,Kliment,65,566,sales associate,middle,14,akliment2t@comcast.net,119-915-5333,68 Warrior Circle,Sol,PEN,735.36,5.60E+18,13-Jul-17,-99,ÈÑÒÈÍÀ
20-1107021,Corina,Fitchet,49,792,sales associate,middle,11,cfitchet2u@bloglines.com,786-252-0900,2225 Reindahl Terrace,Peso,PHP,927.23,3.59E+15,26-Nov-16,-99,ÈÑÒÈÍÀ
63-1584426,Kasey,Yapp,31,397,director of national sales,expert,3,kyapp2v@stumbleupon.com,687-637-3948,61 Mccormick Street,Kwacha,ZMW,678.83,5.10E+15,3-Apr-17,-99,ËÎÆÜ
49-0395349,Lauren,Cloonan,28,105,sales associate,expert,5,lcloonan2w@huffingtonpost.com,405-473-1490,724 Butterfield Parkway,Peso,PHP,869.61,3.58E+15,9-Jul-17,-99,ËÎÆÜ
59-4540527,Ken,Evill,54,666,assistant store manager,middle,15,kevill2x@canalblog.com,474-678-0579,6449 Lien Plaza,Euro,EUR,547.42,6.76E+16,30-Sep-17,-99,ËÎÆÜ
29-3441032,Joellen,Ducarne,38,253,account executive,middle,7,jducarne2y@edublogs.org,545-760-5643,3 Russell Junction,Euro,EUR,684.32,2.01E+14,19-Jan-17,-99,ËÎÆÜ
39-1290424,Hubie,Free,21,169,sales director,expert,4,hfree2z@shareasale.com,434-776-2250,353 Lighthouse Bay Alley,Krone,NOK,723.64,3.77E+14,20-Apr-17,-99,ÈÑÒÈÍÀ
98-3392298,Mile,McCrorie,59,903,retail sales consultant,experienced,1,mmccrorie30@alibaba.com,575-578-7015,805 Caliangt Court,Yuan Renminbi,CNY,611.08,3.72E+14,14-Oct-17,-99,ÈÑÒÈÍÀ
29-3125185,Linell,Durston,53,787,assistant store manager,middle,14,ldurston31@yahoo.co.jp,310-127-6643,4 Banding Terrace,Dollar,USD,828.17,5.51E+15,11-Apr-17,-99,ËÎÆÜ
16-3831875,Allayne,Maude,56,676,sales representative,novice,9,amaude32@ocn.ne.jp,401-611-2976,19 Birchwood Alley,Dong,VND,780.41,3.54E+15,3-Sep-17,-99,ÈÑÒÈÍÀ
68-6154931,Darlene,Cordery,47,355,retail sales consultant,expert,13,dcordery33@printfriendly.com,483-635-3353,8 Dryden Pass,Real,BRL,614.75,3.55E+15,23-Oct-17,-99,ÈÑÒÈÍÀ
62-3295779,Paola,Moriarty,23,834,director of national sales,middle,14,pmoriarty34@icio.us,710-859-6683,49728 Manufacturers Junction,Zloty,PLN,643.19,5.37E+15,2-Feb-17,-99,ÈÑÒÈÍÀ
02-0535471,Alvie,Lownes,38,811,sales associate,experienced,6,alownes35@europa.eu,219-124-0165,43 Hoard Crossing,Dollar,USD,782.02,3.54E+15,8-Oct-17,-99,ËÎÆÜ
65-8519638,Estele,Brixey,50,651,retail sales consultant,experienced,13,ebrixey36@tumblr.com,282-116-3501,786 Gulseth Court,Real,BRL,929.28,5.04E+16,6-May-17,-99,ËÎÆÜ
70-6629240,Sibelle,Adnams,65,978,store manager,expert,7,sadnams37@wp.com,332-186-2399,815 Texas Way,Yuan Renminbi,CNY,744.27,5.04E+15,5-May-17,-99,ËÎÆÜ
08-8797777,Giuseppe,Searle,62,383,retail sales consultant,experienced,7,gsearle38@boston.com,242-891-2022,71761 Harbort Parkway,Euro,EUR,990.28,5.10E+15,13-Aug-17,-99,ËÎÆÜ
23-0819923,Irene,Weems,58,358,director of national sales,novice,2,iweems39@wired.com,848-169-2728,9 Trailsway Point,Yuan Renminbi,CNY,386.06,3.57E+15,19-May-17,-99,ÈÑÒÈÍÀ
12-7274487,Tiphany,Canfer,18,352,financial advisor,middle,12,tcanfer3a@pcworld.com,719-786-0185,9 Sundown Park,Peso,ARS,462.09,2.02E+14,4-Feb-17,-99,ËÎÆÜ
91-2276443,Buddy,Skirvin,32,259,retail sales consultant,novice,6,bskirvin3b@virginia.edu,303-387-7187,8110 Aberg Park,Dollar,USD,998.20,5.02E+18,16-Nov-17,-99,ÈÑÒÈÍÀ
42-6701049,Jordan,Leake,19,412,financial planner,middle,7,jleake3c@nature.com,807-537-0862,6 Derek Court,Colon,CRC,378.65,3.03E+13,23-Mar-17,-99,ÈÑÒÈÍÀ
04-8909717,Ora,Garrish,37,697,director of national sales,expert,9,ogarrish3d@squidoo.com,408-141-8281,72603 Independence Center,Dollar,USD,646.16,3.59E+15,6-Jun-17,-99,ËÎÆÜ
01-2635252,Frieda,Van Der Straaten,49,104,sales coordinator,novice,2,fvanderstraaten3e@wordpress.org,631-140-1509,42 Spohn Road,Yuan Renminbi,CNY,444.41,3.54E+15,10-Jul-17,-99,ÈÑÒÈÍÀ
82-6584721,Fielding,Weekley,32,689,financial advisor,novice,6,fweekley3f@youku.com,557-527-8879,67 Randy Way,Yuan Renminbi,CNY,702.34,3.54E+15,30-Jul-17,-99,ÈÑÒÈÍÀ
73-6330592,Frederik,Happel,19,167,sales coordinator,novice,13,fhappel3g@tiny.cc,329-244-0315,9451 Mandrake Point,Real,BRL,909.66,3.58E+15,19-Oct-17,-99,ËÎÆÜ
30-5454118,Karoly,Mudd,65,97,assistant store manager,novice,3,kmudd3h@sakura.ne.jp,499-533-8157,0531 Texas Park,Yuan Renminbi,CNY,893.47,3.00E+13,24-Jul-17,-99,ÈÑÒÈÍÀ
46-4251822,Denys,Blaza,38,168,retail sales consultant,expert,6,dblaza3i@boston.com,847-438-6072,282 Orin Center,Cordoba,NIO,983.52,5.52E+15,25-Oct-17,-99,ËÎÆÜ
55-7502223,Raymund,Lathaye,41,500,director of inside sales,novice,3,rlathaye3j@webnode.com,981-742-3552,0470 Division Center,Naira,NGN,453.57,3.74E+14,31-Aug-17,-99,ÈÑÒÈÍÀ
73-9049056,Dawn,Gerhartz,64,679,sales associate,novice,2,dgerhartz3k@slate.com,230-596-9290,1264 Golf Alley,Euro,EUR,441.91,3.58E+15,24-Jun-17,-99,ÈÑÒÈÍÀ
