employee_code,first_name,last_name,age,store_srcid,position_name,position_grade_srcid,work_experience,email,phone,personal_address,currency,currency_code,month_salary,credit_card,start_date,end_date,is_active
77-4551753,Tobin,Challiss,57,351,store manager,expert,6,tchallisse@indiatimes.com,352-307-2641,250 Elgar Center,Rupiah,IDR,808.98,4.04E+12,3-Sep-17,-99,ÈÑÒÈÍÀ
60-7969525,Hamil,Brimming,36,23,sales associate,experienced,1,hbrimmingf@godaddy.com,412-839-1843,4085 Sherman Point,Yuan Renminbi,CNY,870.47,5.10E+15,7-Jul-17,-99,ÈÑÒÈÍÀ
28-1538350,Rodolfo,MacCostye,34,877,director of national sales,expert,13,rmaccostyeg@soup.io,752-834-6594,681 Buena Vista Point,Yuan Renminbi,CNY,358.67,3.56E+15,6-Oct-17,-99,ËÎÆÜ
15-7784075,Shellysheldon,Bramwich,30,910,executive vice president of sales,experienced,9,sbramwichh@scientificamerican.com,867-409-3867,798 Armistice Parkway,Real,BRL,624.70,5.10E+15,9-Jul-17,-99,ËÎÆÜ
54-0819508,Shelagh,Claesens,27,303,sales director,experienced,8,sclaesensi@tinyurl.com,777-948-7385,10913 Marquette Place,Peso,PHP,399.69,5.60E+15,4-May-17,-99,ÈÑÒÈÍÀ
36-2892033,Sherlocke,Casazza,53,735,sales director,experienced,12,scasazzaj@biglobe.ne.jp,986-596-4283,22 Larry Hill,Rupiah,IDR,572.75,5.02E+16,1-Apr-17,-99,ËÎÆÜ
25-2249353,Meier,Jepson,41,798,store manager,experienced,15,mjepsonk@cpanel.net,971-117-0940,23 Schmedeman Alley,Peso,PHP,563.02,3.56E+15,3-Sep-17,-99,ÈÑÒÈÍÀ
16-2813487,Lurette,Solly,38,710,director of inside sales,novice,3,lsollyl@sbwire.com,734-812-3356,534 Dakota Point,Peso,ARS,466.64,4.33E+12,11-Nov-17,-99,ÈÑÒÈÍÀ
94-5220904,Fritz,MacKellar,58,156,financial advisor,experienced,3,fmackellarm@youku.com,297-482-5718,93711 Larry Junction,Dollar,CAD,388.74,2.02E+14,16-Jun-17,-99,ÈÑÒÈÍÀ
36-6854310,Johan,Girodon,37,372,sales associate,middle,6,jgirodonn@mysql.com,636-542-8637,5869 Westend Terrace,Lev,BGN,542.59,4.84E+15,8-Apr-17,-99,ÈÑÒÈÍÀ
97-2784626,Laurella,Wixon,47,956,sales representative,novice,12,lwixono@scientificamerican.com,989-519-0760,48583 Iowa Terrace,Dollar,CAD,892.47,4.84E+15,23-Jun-17,-99,ÈÑÒÈÍÀ
86-8513240,Dita,Spitaro,34,458,account executive,novice,11,dspitarop@t-online.de,743-510-0383,8885 Kedzie Way,Dollar,CAD,446.88,4.90E+15,11-Aug-17,-99,ËÎÆÜ
27-3380536,Bridgette,Dorrity,33,512,account executive,novice,15,bdorrityq@hugedomains.com,368-161-7373,5 Melvin Court,Rupiah,IDR,606.73,3.58E+15,22-Oct-17,-99,ËÎÆÜ
80-4857098,Trenna,Paolicchi,35,927,retail sales consultant,expert,7,tpaolicchir@cpanel.net,713-657-8852,7007 Vera Crossing,Yuan Renminbi,CNY,617.74,4.02E+12,6-Jan-17,-99,ËÎÆÜ
83-3114380,Ameline,Starbeck,50,449,store manager,middle,14,astarbecks@ed.gov,219-814-4450,646 Gulseth Alley,Peso,ARS,528.08,3.05E+13,10-Jun-17,-99,ÈÑÒÈÍÀ
27-2600293,Willa,Gosnell,46,479,account executive,novice,14,wgosnellt@latimes.com,803-463-1658,5371 Ryan Crossing,Lev,BGN,439.12,3.59E+15,15-Feb-17,-99,ÈÑÒÈÍÀ
52-3280187,Shelba,Dagon,64,93,sales associate,middle,10,sdagonu@gnu.org,921-187-0638,99 Lake View Plaza,Dong,VND,504.75,3.72E+14,3-Jun-17,-99,ÈÑÒÈÍÀ
95-3484041,Gustaf,Bramhall,48,444,account executive,novice,2,gbramhallv@shinystat.com,404-841-8377,2453 Havey Trail,Rupiah,IDR,620.50,3.54E+15,6-May-17,-99,ÈÑÒÈÍÀ
83-9396870,Randa,Sousa,22,556,sales associate,middle,9,rsousaw@google.nl,115-324-6728,63 Golf Course Court,Yuan Renminbi,CNY,648.88,3.68E+13,22-Sep-17,-99,ÈÑÒÈÍÀ
87-0198440,Tove,Waker,61,134,sales coordinator,expert,1,twakerx@reference.com,223-145-6974,37697 Columbus Alley,Peso,MXN,475.52,4.97E+12,16-Feb-17,-99,ËÎÆÜ
84-3607634,Zed,Pashba,54,756,director of inside sales,experienced,10,zpashbay@google.co.jp,239-369-7089,5141 Maple Place,Rupiah,IDR,783.27,3.02E+13,21-Oct-17,-99,ËÎÆÜ
38-7461022,Jaye,Davana,55,712,store manager,experienced,8,jdavanaz@ibm.com,624-869-7579,44 Reindahl Road,Rial,IRR,409.92,3.58E+15,11-May-17,-99,ÈÑÒÈÍÀ
31-0092959,Gusella,Churchlow,28,985,director of inside sales,novice,8,gchurchlow10@reference.com,387-597-7579,3 Ridgeway Hill,Rupee,PKR,849.45,3.56E+15,22-Mar-17,-99,ËÎÆÜ
07-7208398,Arlinda,Llywarch,58,57,director of national sales,expert,7,allywarch11@discovery.com,712-168-7302,4 Sutteridge Court,Euro,EUR,459.48,5.12E+15,8-Apr-17,-99,ÈÑÒÈÍÀ
75-2032760,Jed,Argont,40,261,retail sales consultant,experienced,6,jargont12@soundcloud.com,242-347-7755,6685 Dryden Avenue,Yuan Renminbi,CNY,761.27,6.71E+17,12-Jun-17,-99,ÈÑÒÈÍÀ
99-4062006,Lory,Bryns,24,766,sales coordinator,novice,9,lbryns13@123-reg.co.uk,295-862-4720,13260 Kingsford Trail,Yuan Renminbi,CNY,772.87,3.58E+15,8-Oct-17,-99,ËÎÆÜ
35-9994397,Essa,Matkovic,22,160,store manager,expert,11,ematkovic14@edublogs.org,255-370-1845,283 Springview Trail,Real,BRL,586.26,6.40E+15,10-Dec-16,-99,ÈÑÒÈÍÀ
56-5858320,Aryn,Clell,46,733,financial planner,novice,12,aclell15@marketwatch.com,426-440-0817,67391 Butterfield Plaza,Peso,PHP,434.02,3.57E+15,1-Sep-17,-99,ÈÑÒÈÍÀ
73-5544073,Pamelina,Lightwing,45,536,sales representative,expert,1,plightwing16@about.me,375-763-3750,77152 Merry Crossing,Real,BRL,453.04,3.06E+13,20-Jun-17,-99,ÈÑÒÈÍÀ
04-7195103,Jacquie,Andell,44,665,financial advisor,middle,1,jandell17@diigo.com,627-829-4909,25358 Mifflin Center,Rupiah,IDR,720.10,6.77E+18,18-Jan-17,-99,ÈÑÒÈÍÀ
74-2666397,Jarrid,Knightsbridge,53,379,store manager,novice,7,jknightsbridge18@abc.net.au,268-750-6467,36 Cottonwood Place,Rupee,PKR,618.40,3.74E+14,22-Nov-16,-99,ÈÑÒÈÍÀ
20-5734601,Scott,Olliff,38,372,director of inside sales,expert,6,solliff19@imdb.com,347-572-2856,56 Monterey Alley,Koruna,CZK,996.81,3.54E+15,20-May-17,-99,ËÎÆÜ
52-7709735,Valry,Mancer,47,647,sales coordinator,novice,1,vmancer1a@newyorker.com,635-112-0937,5 Dexter Way,Baht,THB,747.42,2.02E+14,23-Mar-17,-99,ÈÑÒÈÍÀ
75-7180163,Baron,Forster,46,104,retail sales consultant,novice,6,bforster1b@geocities.jp,124-996-0807,90 Upham Crossing,Rupiah,IDR,787.95,4.02E+12,27-Jun-17,-99,ÈÑÒÈÍÀ
58-1621142,Freeman,Sporner,28,117,executive vice president of sales,expert,12,fsporner1c@netlog.com,114-457-2893,1360 International Alley,Rupiah,IDR,786.50,4.91E+17,12-Mar-17,-99,ËÎÆÜ
27-3199259,Roslyn,Borrel,63,356,financial advisor,expert,7,rborrel1d@howstuffworks.com,524-775-3697,11541 Transport Circle,Peso,MXN,391.28,5.60E+15,25-Jun-17,-99,ÈÑÒÈÍÀ
66-8548987,Theodora,Spinelli,28,312,executive vice president of sales,middle,14,tspinelli1e@sciencedirect.com,268-989-3099,0553 Rigney Park,Naira,NGN,791.90,5.42E+15,15-Jun-17,-99,ÈÑÒÈÍÀ
88-8762621,Temp,Lubeck,26,13,sales associate,novice,13,tlubeck1f@ask.com,464-809-8016,56681 Hoepker Street,Rupiah,IDR,524.71,5.60E+15,3-Jun-17,-99,ÈÑÒÈÍÀ
26-2452483,Neda,Gorler,39,355,executive vice president of sales,middle,12,ngorler1g@state.gov,594-605-3352,659 Trailsway Junction,Real,BRL,870.51,4.41E+15,8-Nov-17,-99,ÈÑÒÈÍÀ
90-7330049,Myrtice,Gudgen,56,310,sales associate,experienced,10,mgudgen1h@devhub.com,583-554-1854,6447 Shoshone Terrace,Shekel,ILS,353.54,3.59E+15,31-Dec-16,-99,ÈÑÒÈÍÀ
64-9193327,Elihu,Emeney,37,435,store manager,expert,4,eemeney1i@economist.com,140-138-7770,39 Crest Line Hill,Rupiah,IDR,358.08,3.57E+15,21-Jun-17,-99,ÈÑÒÈÍÀ
94-3665731,Dominique,Clutterham,18,222,account executive,experienced,5,dclutterham1j@hud.gov,565-726-0070,8156 Reinke Street,Yuan Renminbi,CNY,760.18,6.71E+16,15-Jul-17,-99,ËÎÆÜ
56-7780872,Hyatt,Chumley,49,872,director of national sales,novice,7,hchumley1k@1688.com,764-351-9532,0929 Morrow Road,Afghani,AFN,761.26,3.57E+15,16-Aug-17,-99,ËÎÆÜ
89-2654036,Torrence,Corneliussen,39,151,financial advisor,expert,9,tcorneliussen1l@state.gov,891-621-7939,46849 Meadow Ridge Lane,Sol,PEN,432.09,3.63E+13,13-Jan-17,-99,ÈÑÒÈÍÀ
30-6279668,Cacilie,Benedetti,20,431,retail sales consultant,experienced,14,cbenedetti1m@gmpg.org,267-920-8426,9 Del Sol Park,Euro,EUR,446.34,3.56E+15,31-Jan-17,-99,ËÎÆÜ
05-4099060,Joachim,Yakunkin,38,28,account executive,expert,14,jyakunkin1n@diigo.com,107-882-2059,02 Hoepker Hill,Peso,COP,744.24,3.58E+15,5-Jun-17,-99,ÈÑÒÈÍÀ
28-9566691,Kari,Amthor,42,429,director of inside sales,expert,4,kamthor1o@chronoengine.com,485-119-9499,16 Warbler Parkway,Ruble,RUB,740.17,5.60E+16,15-Mar-17,-99,ÈÑÒÈÍÀ
84-1788767,Enrika,Ludlom,31,371,financial planner,novice,9,eludlom1p@so-net.ne.jp,925-899-5886,3105 Randy Pass,Yuan Renminbi,CNY,489.74,3.53E+15,13-Nov-17,-99,ËÎÆÜ
18-3603852,Yorke,Karchewski,30,936,financial planner,expert,9,ykarchewski1q@craigslist.org,398-449-7282,5069 Stephen Circle,Krona,SEK,607.08,3.57E+15,25-Nov-16,-99,ËÎÆÜ
75-6843486,Ericka,Cockling,30,870,account executive,middle,2,ecockling1r@mail.ru,773-586-5669,6511 Morrow Street,Yuan Renminbi,CNY,601.51,3.59E+15,3-Dec-16,-99,ÈÑÒÈÍÀ
96-8548605,Wylma,Handsheart,50,981,store manager,expert,9,whandsheart1s@issuu.com,114-621-7493,65 Buhler Pass,Yuan Renminbi,CNY,560.28,4.18E+15,13-Nov-17,-99,ËÎÆÜ
28-9411195,Jedd,Lobb,48,233,financial planner,expert,2,jlobb1t@wired.com,812-152-8257,3 Petterle Alley,Dollar,USD,509.96,6.76E+17,16-Jun-17,-99,ÈÑÒÈÍÀ
72-3353629,Hermie,Ryan,44,506,director of inside sales,middle,3,hryan1u@nbcnews.com,692-875-6818,731 Gina Junction,Rupiah,IDR,909.98,3.53E+15,25-Jun-17,-99,ËÎÆÜ
42-9086698,Bronny,Krauss,24,731,store manager,novice,9,bkrauss1v@indiatimes.com,127-768-4049,882 Clarendon Court,Krona,SEK,798.09,6.76E+18,10-Nov-17,-99,ÈÑÒÈÍÀ
84-7688368,Alexandrina,Rawsthorn,31,733,account executive,experienced,10,arawsthorn1w@google.cn,489-484-0925,8 Heffernan Way,Yuan Renminbi,CNY,957.81,5.60E+17,24-Nov-16,-99,ÈÑÒÈÍÀ
69-5476114,Mireielle,Hollow,64,911,executive vice president of sales,experienced,2,mhollow1x@sciencedirect.com,739-832-1592,992 Dixon Lane,Yuan Renminbi,CNY,718.59,5.18E+15,29-Dec-16,-99,ËÎÆÜ
05-3280439,Vivianna,Rentelll,45,108,assistant store manager,expert,10,vrentelll1y@tuttocitta.it,580-838-2976,807 Talmadge Road,Dirham,MAD,492.17,6.77E+17,16-Feb-17,-99,ËÎÆÜ
14-3180315,Andonis,Trenear,32,569,store manager,expert,2,atrenear1z@reuters.com,145-141-0133,50915 Del Sol Way,Quetzal,GTQ,504.63,4.91E+15,7-Sep-17,-99,ËÎÆÜ
83-7670020,Lizabeth,Ramage,35,437,sales coordinator,novice,9,lramage20@walmart.com,456-126-2828,558 5th Parkway,Pound,SYP,749.78,2.01E+14,21-Aug-17,-99,ÈÑÒÈÍÀ
36-9074643,Adelheid,Silverston,55,722,financial advisor,novice,1,asilverston21@hao123.com,521-521-9628,4162 Longview Pass,Euro,EUR,354.16,5.58E+15,3-Feb-17,-99,ËÎÆÜ
45-0797032,Salomo,Asplin,32,381,financial planner,middle,3,sasplin22@whitehouse.gov,937-518-1464,5 Old Shore Drive,Yuan Renminbi,CNY,415.85,3.59E+15,5-Mar-17,-99,ËÎÆÜ
09-5614384,Nico,Reneke,36,313,assistant store manager,expert,7,nreneke23@netlog.com,684-776-4097,60 Truax Plaza,Real,BRL,390.16,6.38E+15,12-Aug-17,-99,ÈÑÒÈÍÀ
34-6768375,Viva,Caldera,40,451,director of national sales,middle,10,vcaldera24@artisteer.com,866-360-9667,29204 Forest Run Junction,Rupiah,IDR,939.79,3.57E+15,3-Jul-17,-99,ÈÑÒÈÍÀ
35-7907606,Ben,Aish,28,684,account executive,novice,15,baish25@reverbnation.com,740-935-7165,62 Lighthouse Bay Hill,Real,BRL,579.66,3.58E+15,15-Nov-17,-99,ËÎÆÜ
78-1959806,Melitta,Iverson,64,873,store manager,experienced,9,miverson26@bbc.co.uk,279-636-3566,7650 Amoth Circle,Rupiah,IDR,759.82,4.04E+12,10-Feb-17,-99,ÈÑÒÈÍÀ
95-7330004,Denney,Farrell,25,808,account executive,expert,12,dfarrell27@cnn.com,477-773-9245,26171 Warbler Place,Dong,VND,796.94,3.53E+15,4-Feb-17,-99,ËÎÆÜ
53-4801594,Otha,Petkov,35,966,sales associate,middle,1,opetkov28@goo.gl,430-553-8072,1 Kenwood Junction,Ruble,BYR,950.04,3.57E+15,6-Apr-17,-99,ËÎÆÜ
94-9747549,Wenona,Diegan,45,344,retail sales consultant,expert,2,wdiegan29@de.vu,195-166-2948,64812 Arrowood Terrace,Peso,CLP,363.78,3.55E+15,7-Oct-17,-99,ÈÑÒÈÍÀ
02-9731688,Patrizia,Londing,18,297,store manager,middle,7,plonding2a@meetup.com,393-787-3763,25 Dahle Center,Ariary,MGA,589.56,3.56E+15,1-Aug-17,-99,ËÎÆÜ
14-3918389,Bryn,Targett,53,554,director of inside sales,experienced,1,btargett2b@usnews.com,368-965-5502,10439 Darwin Terrace,Zloty,PLN,440.03,6.76E+18,6-Dec-16,-99,ÈÑÒÈÍÀ
12-3520948,Donaugh,Dunbobbin,43,93,sales director,experienced,12,ddunbobbin2c@ucsd.edu,877-349-8754,65 Maywood Circle,Rupiah,IDR,870.24,3.58E+15,28-Feb-17,-99,ËÎÆÜ
61-7249529,Ole,Akram,54,162,executive vice president of sales,middle,14,oakram2d@amazon.de,603-157-4520,62 Everett Park,Yuan Renminbi,CNY,980.53,3.56E+15,27-Jan-17,-99,ÈÑÒÈÍÀ
20-9034189,Zabrina,Brakewell,57,848,financial advisor,expert,12,zbrakewell2e@slate.com,712-490-7393,14 Forster Parkway,Euro,EUR,854.69,3.56E+15,26-Jun-17,-99,ÈÑÒÈÍÀ
65-3437889,Tedman,Leftbridge,43,803,financial planner,experienced,5,tleftbridge2f@clickbank.net,142-218-0473,05 Mandrake Avenue,Peso,PHP,570.06,5.47E+15,29-Jun-17,-99,ËÎÆÜ
81-3716741,Garland,Sjollema,41,685,executive vice president of sales,experienced,13,gsjollema2g@google.it,477-911-4389,88 Calypso Circle,Ruble,BYR,391.13,6.76E+15,2-Nov-17,-99,ÈÑÒÈÍÀ
59-9956072,Brion,Benson,61,515,store manager,expert,8,bbenson2h@hubpages.com,344-384-8739,5 Summer Ridge Court,Dollar,CAD,971.09,3.01E+13,4-Jan-17,-99,ËÎÆÜ
44-7361787,Rem,Pettifor,23,366,executive vice president of sales,experienced,5,rpettifor2i@yelp.com,131-190-1471,3 Brown Place,Real,BRL,844.11,3.55E+15,28-Jan-17,-99,ËÎÆÜ
46-5583716,Smitty,MacGebenay,35,377,sales representative,experienced,11,smacgebenay2j@cmu.edu,865-210-1566,1 Warrior Avenue,Yuan Renminbi,CNY,433.73,3.57E+15,9-May-17,-99,ËÎÆÜ
37-6485215,Deeann,Westbrook,49,245,store manager,novice,14,dwestbrook2k@wordpress.org,777-971-0254,41285 Morningstar Point,Peso,MXN,720.34,5.05E+15,14-Aug-17,-99,ËÎÆÜ
03-3174455,Ashla,Hearn,55,753,financial advisor,middle,2,ahearn2l@booking.com,216-949-0058,47 Donald Alley,Yuan Renminbi,CNY,653.10,3.03E+13,15-Dec-16,-99,ËÎÆÜ
73-1631500,Fabien,Moorman,51,908,sales coordinator,expert,4,fmoorman2m@vkontakte.ru,983-738-5578,0461 Oak Valley Street,Dollar,JMD,938.48,3.75E+14,25-Apr-17,-99,ÈÑÒÈÍÀ
49-9383841,Derward,Smurfit,55,711,sales director,expert,14,dsmurfit2n@tiny.cc,349-815-0180,2238 Orin Point,Yuan Renminbi,CNY,627.31,3.79E+14,23-Oct-17,-99,ÈÑÒÈÍÀ
48-5659783,Alika,Gurton,48,914,retail sales consultant,expert,14,agurton2o@ca.gov,234-391-8731,3585 Lien Way,Ruble,RUB,374.94,3.59E+15,18-Feb-17,-99,ËÎÆÜ
64-7482306,Gayel,Di Dello,46,665,account executive,expert,7,gdidello2p@meetup.com,840-833-5866,7796 Veith Avenue,Gourde,HTG,598.75,4.94E+17,28-Dec-16,-99,ÈÑÒÈÍÀ
03-2568809,Lowe,Corhard,63,834,sales associate,middle,4,lcorhard2q@histats.com,159-758-4597,259 Veith Drive,Peso,ARS,765.75,6.76E+18,23-Aug-17,-99,ËÎÆÜ
50-6472955,Webster,Hawthorne,43,327,sales coordinator,novice,15,whawthorne2r@smh.com.au,482-685-1323,9 Arrowood Plaza,Zloty,PLN,832.53,3.75E+14,17-Dec-16,-99,ÈÑÒÈÍÀ
80-6544391,Beauregard,Fairlie,65,228,executive vice president of sales,middle,10,bfairlie2s@washington.edu,819-334-5584,73 Paget Way,Rupiah,IDR,396.97,3.56E+15,15-Apr-17,-99,ÈÑÒÈÍÀ
54-1387646,Caril,Cairney,21,157,sales coordinator,expert,9,ccairney2t@sogou.com,471-215-4186,18 Moland Park,Rupee,MUR,635.99,5.61E+15,2-Oct-17,-99,ËÎÆÜ
63-1914975,Amabel,Rostern,23,497,sales coordinator,novice,13,arostern2u@soup.io,828-945-4437,84574 Stoughton Junction,Euro,EUR,548.66,3.55E+15,25-Aug-17,-99,ÈÑÒÈÍÀ
67-0112148,Timmy,Iglesias,26,334,executive vice president of sales,novice,8,tiglesias2v@yellowpages.com,623-261-1278,3 Russell Center,Lari,GEL,573.72,6.33E+15,21-Aug-17,-99,ÈÑÒÈÍÀ
23-3725694,Amalea,Tither,31,389,sales coordinator,novice,4,atither2w@ft.com,290-753-9462,14313 Pond Place,Rupiah,IDR,941.04,2.01E+14,12-Jun-17,-99,ÈÑÒÈÍÀ
82-5619935,Corabella,Carragher,38,386,executive vice president of sales,novice,11,ccarragher2x@ifeng.com,999-113-9644,76 Forest Run Park,Dollar,USD,960.02,6.33E+15,3-Jun-17,-99,ÈÑÒÈÍÀ
38-2913431,Monique,Jeannon,51,106,executive vice president of sales,novice,8,mjeannon2y@techcrunch.com,312-336-5922,72617 Springview Pass,Peso,ARS,686.70,6.76E+18,19-Oct-17,-99,ËÎÆÜ
24-5747249,Fawn,Lishmund,30,457,account executive,experienced,1,flishmund2z@goo.gl,225-415-0445,06 Fairfield Parkway,Shekel,ILS,769.74,3.55E+15,5-Nov-17,-99,ÈÑÒÈÍÀ
52-1875521,Frances,Fawthrop,48,325,store manager,expert,13,ffawthrop30@about.com,822-686-9311,14 Valley Edge Parkway,Ruble,RUB,656.75,5.01E+15,23-Feb-17,-99,ËÎÆÜ
95-6476663,Christel,De Brett,24,813,director of inside sales,expert,13,cdebrett31@pbs.org,832-632-5103,078 Stoughton Alley,Lev,BGN,888.70,3.56E+15,17-Jan-17,-99,ËÎÆÜ
82-4941822,Staford,Stutard,47,84,account executive,novice,10,sstutard32@geocities.com,496-483-5906,06 Eagan Alley,Euro,EUR,564.64,5.00E+15,10-Aug-17,-99,ËÎÆÜ
08-2470704,Lotte,Basire,57,661,account executive,expert,14,lbasire33@surveymonkey.com,971-581-1203,660 Thackeray Hill,Rupiah,IDR,981.41,6.30E+17,2-Oct-17,-99,ÈÑÒÈÍÀ
35-9809765,Garey,Winchurst,24,607,sales representative,middle,5,gwinchurst34@barnesandnoble.com,316-791-7291,806 Independence Drive,Yuan Renminbi,CNY,510.81,5.11E+15,19-Feb-17,-99,ËÎÆÜ
06-4660148,Corabelle,Burrett,58,588,financial planner,middle,10,cburrett35@latimes.com,407-721-7017,26 Victoria Street,Krona,SEK,536.19,3.54E+15,4-Apr-17,-99,ÈÑÒÈÍÀ
89-8721439,Vernor,Grahlman,50,569,account executive,novice,8,vgrahlman36@examiner.com,169-538-4685,32380 Columbus Avenue,Ruble,RUB,812.68,4.84E+15,20-Apr-17,-99,ËÎÆÜ
97-4182617,Allissa,Dupree,50,463,retail sales consultant,middle,8,adupree37@unc.edu,238-305-8208,6 Reindahl Crossing,Ruble,BYR,718.68,5.60E+15,1-Feb-17,-99,ËÎÆÜ
57-9167078,Lonee,Dobson,62,246,financial advisor,novice,10,ldobson38@spiegel.de,763-886-7603,507 4th Trail,Rupee,LKR,622.10,3.57E+15,24-Feb-17,-99,ÈÑÒÈÍÀ
12-3700673,Dottie,Dowse,31,516,sales representative,middle,7,ddowse39@answers.com,984-838-7319,7 Thompson Street,Peso,PHP,429.95,3.57E+15,12-Sep-17,-99,ÈÑÒÈÍÀ
93-3394360,Dougy,Jacombs,18,624,retail sales consultant,experienced,6,djacombs3a@techcrunch.com,169-237-3106,994 Steensland Park,Euro,EUR,484.03,6.77E+15,20-Oct-17,-99,ËÎÆÜ
00-4605178,Emeline,Dunster,30,863,account executive,novice,1,edunster3b@nbcnews.com,408-624-5402,655 Haas Avenue,Dollar,SBD,367.69,6.76E+17,1-Jan-17,-99,ÈÑÒÈÍÀ
63-7720379,Jourdain,Baldack,32,484,director of national sales,middle,8,jbaldack3c@cafepress.com,407-248-6825,7697 Goodland Drive,Sol,PEN,746.15,3.57E+15,7-Oct-17,-99,ËÎÆÜ
89-3097868,Mair,Stanett,53,55,sales representative,expert,1,mstanett3d@phoca.cz,570-414-5360,181 Logan Park,Koruna,CZK,958.18,6.76E+17,22-Mar-17,-99,ÈÑÒÈÍÀ
63-5302764,Madella,Vevers,23,90,executive vice president of sales,experienced,2,mvevers3e@creativecommons.org,757-690-9867,2981 Pawling Center,Yuan Renminbi,CNY,647.06,4.04E+15,7-Aug-17,-99,ÈÑÒÈÍÀ
02-4750207,Aristotle,Scouse,18,592,financial planner,experienced,8,ascouse3f@adobe.com,494-148-5211,202 Sycamore Hill,Yuan Renminbi,CNY,829.37,2.02E+14,3-Nov-17,-99,ÈÑÒÈÍÀ
12-8810113,Karlan,Dosdell,50,714,director of inside sales,expert,4,kdosdell3g@jiathis.com,484-891-9257,9 Hanover Street,Yen,JPY,425.33,3.74E+14,9-May-17,-99,ËÎÆÜ
31-6887655,Brit,Gamett,32,584,retail sales consultant,novice,5,bgamett3h@google.com.hk,506-493-2300,6778 6th Terrace,Peso,MXN,367.24,3.40E+14,19-Jan-17,-99,ËÎÆÜ
79-6502072,Quintana,Rathbourne,38,390,financial planner,novice,13,qrathbourne3i@angelfire.com,829-504-5513,34690 Grasskamp Park,Ruble,RUB,614.33,6.76E+15,6-Aug-17,-99,ËÎÆÜ
64-3829473,Arvy,Celler,28,691,financial advisor,experienced,13,aceller3j@marketwatch.com,873-118-7820,0 Lotheville Place,Real,BRL,356.78,5.60E+16,15-Jan-17,-99,ËÎÆÜ
61-9855763,Lynnette,Tiler,51,958,financial advisor,novice,14,ltiler3k@cisco.com,808-195-0760,5733 Northport Street,Rupiah,IDR,569.42,3.55E+15,1-Aug-17,-99,ÈÑÒÈÍÀ
