employee_code,first_name,last_name,age,store_srcid,position_name,position_grade_srcid,work_experience,email,phone,personal_address,currency,currency_code,month_salary,credit_card,start_date,end_date,is_active
86-8098386,Enid,Waterworth,49,852,account executive,novice,2,ewaterworthx@java.com,777-830-3779,36 Basil Circle,Euro,EUR,353.34,3.57E+15,23-Oct-17,-99,ËÎÆÜ
11-4674465,Cort,Whebell,55,189,assistant store manager,novice,11,cwhebelly@theglobeandmail.com,119-193-8554,2 Oriole Plaza,Real,BRL,990.23,5.60E+15,4-Feb-17,-99,ËÎÆÜ
43-4662660,Torey,Pesak,45,134,director of national sales,experienced,2,tpesakz@smugmug.com,395-805-3426,23 Holy Cross Road,Dirham,MAD,673.40,3.58E+15,19-Sep-17,-99,ËÎÆÜ
18-5965497,Patrice,Seleway,49,378,sales director,novice,3,pseleway10@walmart.com,280-633-6524,705 Sommers Crossing,Euro,EUR,382.95,3.53E+15,5-Jul-17,-99,ÈÑÒÈÍÀ
90-1584720,Jordan,Wrefford,25,243,financial planner,experienced,1,jwrefford11@ucoz.com,663-428-1435,4 Sommers Road,Hryvnia,UAH,670.94,3.57E+15,5-May-17,-99,ÈÑÒÈÍÀ
44-9325490,Rosalinda,Pead,36,666,store manager,novice,10,rpead12@examiner.com,572-123-8015,7 Maywood Circle,Rupiah,IDR,578.85,3.56E+15,11-Jun-17,-99,ËÎÆÜ
25-6733153,Lea,Wicher,43,294,sales associate,experienced,15,lwicher13@twitter.com,160-821-1101,6 Dunning Junction,Litas,LTL,531.22,4.91E+15,5-Jul-17,-99,ÈÑÒÈÍÀ
34-9238419,Silvanus,Chantree,57,991,sales associate,experienced,1,schantree14@archive.org,606-137-1716,085 Rowland Street,Peso,CLP,735.30,3.38E+14,4-Oct-17,-99,ÈÑÒÈÍÀ
35-6762609,Carrol,Iggo,57,146,executive vice president of sales,experienced,12,ciggo15@opensource.org,797-369-8013,11 Grasskamp Drive,Real,BRL,644.33,3.58E+15,23-Apr-17,-99,ËÎÆÜ
12-0975267,Ruthie,Macoun,29,215,director of national sales,middle,14,rmacoun16@yale.edu,510-113-2683,0348 Anhalt Point,Taka,BDT,576.72,5.10E+15,22-Jan-17,-99,ÈÑÒÈÍÀ
66-5257686,Honey,Pinfold,18,840,account executive,expert,7,hpinfold17@tinypic.com,917-897-4427,2403 Florence Plaza,Euro,EUR,977.03,4.92E+15,25-Feb-17,-99,ÈÑÒÈÍÀ
29-8688403,Durand,Shipperbottom,43,545,store manager,experienced,8,dshipperbottom18@berkeley.edu,105-166-9367,47131 Superior Circle,Ruble,RUB,808.70,6.76E+18,8-Oct-17,-99,ËÎÆÜ
94-8183569,Davide,Friberg,55,940,store manager,novice,7,dfriberg19@cnbc.com,522-137-3772,644 Gale Place,Euro,EUR,636.49,5.51E+15,1-Oct-17,-99,ÈÑÒÈÍÀ
21-9574805,Georges,Erdes,23,901,store manager,expert,4,gerdes1a@bing.com,521-948-9425,4047 Charing Cross Junction,Yuan Renminbi,CNY,947.03,3.57E+15,20-Oct-17,-99,ËÎÆÜ
42-3256130,Rodolphe,MacWilliam,61,246,director of inside sales,expert,8,rmacwilliam1b@desdev.cn,270-614-9632,733 Rowland Street,Rial,OMR,901.39,3.58E+15,8-May-17,-99,ËÎÆÜ
42-8918733,Sydney,McKnish,55,737,retail sales consultant,expert,14,smcknish1c@woothemes.com,784-513-0128,9790 Charing Cross Plaza,Euro,EUR,378.07,5.61E+15,10-Nov-17,-99,ÈÑÒÈÍÀ
05-0538086,Archie,McDougle,61,886,sales director,novice,13,amcdougle1d@chicagotribune.com,360-722-2140,36524 Lien Park,Rial,IRR,433.16,6.76E+17,15-Dec-16,-99,ÈÑÒÈÍÀ
40-0832205,Verine,Lunney,38,952,sales associate,expert,11,vlunney1e@vimeo.com,349-216-6320,31761 Corry Alley,Franc,XOF,613.21,3.53E+15,24-Mar-17,-99,ËÎÆÜ
53-5613630,Mozelle,Blue,24,682,retail sales consultant,middle,7,mblue1f@un.org,174-543-3363,92089 Scott Hill,Rupiah,IDR,666.11,6.30E+15,8-May-17,-99,ËÎÆÜ
72-2627725,Irvine,Arkwright,32,627,store manager,novice,1,iarkwright1g@si.edu,489-992-9531,8109 Grim Court,Real,BRL,701.90,3.02E+13,23-Jul-17,-99,ËÎÆÜ
42-1564850,Hetty,Rodenburg,52,579,financial planner,experienced,11,hrodenburg1h@last.fm,214-526-2680,893 Meadow Vale Place,Dollar,USD,387.80,3.57E+15,7-Jan-17,-99,ËÎÆÜ
99-4970545,Izaak,Drache,49,289,sales coordinator,expert,7,idrache1i@howstuffworks.com,767-401-0447,035 Mendota Lane,Zloty,PLN,426.52,5.60E+15,9-Mar-17,-99,ÈÑÒÈÍÀ
32-1922057,Niccolo,Vasishchev,42,446,sales representative,middle,11,nvasishchev1j@flickr.com,808-463-4664,6425 Chive Alley,Dollar,USD,918.36,3.57E+15,30-Aug-17,-99,ÈÑÒÈÍÀ
85-1557621,Johann,Waadenburg,60,201,executive vice president of sales,expert,13,jwaadenburg1k@digg.com,202-960-1709,9 Cottonwood Road,Dollar,USD,995.52,3.55E+15,10-May-17,-99,ËÎÆÜ
78-7393304,Auroora,Filpo,32,633,sales coordinator,middle,11,afilpo1l@google.cn,200-801-9123,6 Monica Trail,Ruble,RUB,646.56,5.60E+15,6-Oct-17,-99,ÈÑÒÈÍÀ
75-3524527,Guinevere,Futcher,19,701,assistant store manager,middle,6,gfutcher1m@mediafire.com,568-955-5166,0 Park Meadow Center,Yuan Renminbi,CNY,980.80,3.02E+13,17-Jan-17,-99,ËÎÆÜ
34-5981894,Ennis,Wemyss,45,117,assistant store manager,expert,13,ewemyss1n@myspace.com,624-626-0395,00 Reindahl Drive,Yen,JPY,595.36,3.58E+15,27-Feb-17,-99,ËÎÆÜ
61-6141504,Kiley,Bamsey,56,223,sales representative,novice,2,kbamsey1o@nyu.edu,769-582-0354,84 Pankratz Pass,Dirham,MAD,431.44,6.76E+16,28-Aug-17,-99,ËÎÆÜ
09-0860633,Leone,Overton,41,345,financial advisor,experienced,15,loverton1p@discovery.com,898-964-5288,35061 Gale Way,Rial,YER,463.50,3.54E+15,31-Aug-17,-99,ÈÑÒÈÍÀ
48-4757259,Pru,Wherry,39,363,account executive,expert,8,pwherry1q@slate.com,465-160-4271,52 Emmet Hill,Yuan Renminbi,CNY,997.92,5.60E+15,25-Apr-17,-99,ËÎÆÜ
49-2449257,Kerry,Beckwith,27,164,financial advisor,novice,13,kbeckwith1r@ibm.com,180-577-7450,8 Old Shore Lane,Rial,IRR,882.76,5.60E+15,12-Feb-17,-99,ÈÑÒÈÍÀ
51-2585277,Rodrique,Duce,35,404,assistant store manager,middle,10,rduce1s@de.vu,997-361-7043,6044 Northland Point,Zloty,PLN,776.40,3.56E+15,11-Aug-17,-99,ÈÑÒÈÍÀ
28-0953506,Etheline,Wassell,44,305,account executive,expert,5,ewassell1t@topsy.com,945-551-5994,7 Fisk Terrace,Peso,COP,850.84,5.89E+18,10-Jul-17,-99,ÈÑÒÈÍÀ
10-5474535,Chantal,Dunican,50,745,assistant store manager,experienced,7,cdunican1u@pinterest.com,321-245-1766,82433 Elmside Trail,Dollar,CAD,916.12,3.56E+15,5-Oct-17,-99,ÈÑÒÈÍÀ
14-1719943,Algernon,Jardin,65,60,retail sales consultant,novice,3,ajardin1v@forbes.com,433-806-7455,2563 Corben Crossing,Yuan Renminbi,CNY,690.81,3.55E+15,24-Sep-17,-99,ËÎÆÜ
45-8521195,Eulalie,Trangmar,20,939,director of inside sales,novice,15,etrangmar1w@globo.com,524-930-9020,80345 Glendale Street,Peso,CLP,952.97,3.58E+15,12-Oct-17,-99,ÈÑÒÈÍÀ
88-9673211,Damita,Thurlbourne,31,575,sales representative,novice,5,dthurlbourne1x@vk.com,104-101-7901,019 Veith Court,Yen,JPY,781.26,4.03E+15,27-Oct-17,-99,ÈÑÒÈÍÀ
08-8228611,Willey,Blakeden,48,598,assistant store manager,middle,5,wblakeden1y@yelp.com,448-806-0435,765 Calypso Circle,Dinar,TND,579.72,6.77E+18,4-Oct-17,-99,ËÎÆÜ
17-9128515,Derrek,Shenton,32,389,executive vice president of sales,experienced,3,dshenton1z@skype.com,547-479-7364,4126 Badeau Road,Ruble,RUB,689.39,5.60E+18,31-Mar-17,-99,ËÎÆÜ
17-4716284,Arman,Lidell,47,348,sales associate,expert,6,alidell20@google.ru,441-543-2115,02679 Crowley Crossing,Koruna,CZK,500.60,3.55E+15,14-Oct-17,-99,ËÎÆÜ
00-1880163,Alex,Stute,47,916,financial planner,novice,7,astute21@mediafire.com,178-600-4283,792 Crowley Center,Rupiah,IDR,413.68,4.91E+17,9-Mar-17,-99,ÈÑÒÈÍÀ
13-6579074,Trula,Downton,42,390,sales director,middle,14,tdownton22@phoca.cz,592-265-0646,9 Columbus Plaza,Dollar,USD,930.79,4.03E+15,15-Apr-17,-99,ËÎÆÜ
67-4583476,Korella,Gorries,22,223,sales associate,experienced,14,kgorries23@irs.gov,681-658-7326,622 Bobwhite Point,Rupee,PKR,691.33,5.10E+15,19-Mar-17,-99,ÈÑÒÈÍÀ
49-9322449,Angelo,MacElholm,56,56,sales director,experienced,9,amacelholm24@microsoft.com,387-153-7612,86516 Vernon Junction,Hryvnia,UAH,514.30,3.57E+15,7-Sep-17,-99,ËÎÆÜ
82-3936857,Rana,Fisher,58,86,financial planner,expert,3,rfisher25@yolasite.com,506-766-2437,379 Vermont Junction,Peso,PHP,473.33,5.60E+15,25-Dec-16,-99,ËÎÆÜ
25-3623320,Donall,Parton,59,788,director of inside sales,expert,7,dparton26@thetimes.co.uk,985-178-2220,64 Oriole Court,Real,BRL,571.34,5.60E+15,6-Jan-17,-99,ËÎÆÜ
99-9148075,Barde,Goodswen,50,800,sales director,middle,4,bgoodswen27@ocn.ne.jp,234-699-2195,05 Texas Point,Yuan Renminbi,CNY,403.28,3.53E+15,25-Oct-17,-99,ÈÑÒÈÍÀ
96-3854974,Irvine,Broadnicke,58,140,retail sales consultant,middle,13,ibroadnicke28@ibm.com,886-115-7581,54 Northview Place,Peso,DOP,605.89,3.55E+15,4-Jul-17,-99,ËÎÆÜ
34-8382646,Vernice,Deniscke,42,936,financial planner,expert,12,vdeniscke29@bloglovin.com,872-806-1427,43259 Kensington Terrace,Baht,THB,501.30,5.60E+15,29-Jul-17,-99,ÈÑÒÈÍÀ
53-0889423,Dorothee,Holson,35,460,assistant store manager,novice,11,dholson2a@howstuffworks.com,630-148-0584,83 Superior Alley,Taka,BDT,654.14,3.55E+15,29-Jul-17,-99,ËÎÆÜ
25-2712779,Tybi,Pye,63,121,sales coordinator,expert,9,tpye2b@sphinn.com,690-144-2380,8 Summit Plaza,Won,KRW,358.62,5.23E+15,12-Jun-17,-99,ËÎÆÜ
07-4729643,Mei,Clacson,56,321,sales coordinator,novice,8,mclacson2c@live.com,952-381-3981,7358 Express Plaza,Yuan Renminbi,CNY,980.57,6.33E+17,8-Feb-17,-99,ÈÑÒÈÍÀ
90-4607922,Christyna,Poluzzi,25,909,financial planner,expert,1,cpoluzzi2d@msn.com,848-116-1775,327 Valley Edge Drive,Yuan Renminbi,CNY,563.91,6.71E+16,3-Sep-17,-99,ËÎÆÜ
42-3999259,Clint,Anespie,43,365,financial advisor,experienced,5,canespie2e@shinystat.com,446-341-8892,5 Anzinger Avenue,Zloty,PLN,518.71,3.53E+15,15-May-17,-99,ËÎÆÜ
42-3317344,Reggie,Vella,62,956,sales representative,experienced,5,rvella2f@prlog.org,430-777-1043,8330 Oak Park,Rupiah,IDR,406.61,3.53E+15,24-Oct-17,-99,ÈÑÒÈÍÀ
65-0543209,Dallis,O'Donegan,45,727,financial planner,novice,9,dodonegan2g@nationalgeographic.com,771-985-6032,8256 Farmco Street,Ruble,RUB,928.99,6.77E+17,20-Dec-16,-99,ÈÑÒÈÍÀ
84-1677009,Mile,Lindermann,65,71,assistant store manager,experienced,11,mlindermann2h@nba.com,707-923-2865,3158 Gulseth Plaza,Baht,THB,451.05,2.02E+14,23-Dec-16,-99,ÈÑÒÈÍÀ
71-3189338,Aindrea,Reffe,59,623,assistant store manager,middle,3,areffe2i@hexun.com,692-308-5335,33 Carioca Park,Rupiah,IDR,652.75,3.56E+15,2-Sep-17,-99,ËÎÆÜ
08-8860761,Orbadiah,Huskisson,54,152,retail sales consultant,expert,1,ohuskisson2j@craigslist.org,980-522-0286,2158 Westerfield Way,Peso,PHP,715.66,5.61E+15,5-Jun-17,-99,ËÎÆÜ
45-9084150,Aluino,Sweedland,56,198,sales coordinator,experienced,8,asweedland2k@msu.edu,768-580-4488,0937 Dawn Road,Rupiah,IDR,357.75,4.51E+15,29-Dec-16,-99,ËÎÆÜ
22-5909305,Francisco,Oleszczak,23,79,director of inside sales,novice,4,foleszczak2l@alibaba.com,175-751-0483,7 Elka Terrace,Euro,EUR,855.09,2.02E+14,21-Jul-17,-99,ÈÑÒÈÍÀ
65-3189409,Chere,Rothermel,39,272,retail sales consultant,experienced,3,crothermel2m@cdc.gov,228-608-1588,20649 Gerald Pass,Krona,SEK,428.33,3.59E+15,28-Mar-17,-99,ËÎÆÜ
82-9245779,Lonni,Llewelyn,62,774,sales representative,middle,12,lllewelyn2n@angelfire.com,409-915-1079,47696 Shelley Court,Colon,CRC,374.98,3.53E+15,24-Feb-17,-99,ËÎÆÜ
81-1459993,Terry,Mapplethorpe,23,135,director of inside sales,expert,8,tmapplethorpe2o@jugem.jp,281-795-2739,68 Mariners Cove Lane,Rupiah,IDR,670.75,3.57E+15,6-May-17,-99,ËÎÆÜ
33-5290121,Brooks,Rahlof,19,264,store manager,novice,11,brahlof2p@unicef.org,991-170-8646,7695 Petterle Plaza,Yuan Renminbi,CNY,535.26,3.55E+15,18-Apr-17,-99,ÈÑÒÈÍÀ
58-5697542,Drucy,Dirand,44,691,financial planner,experienced,15,ddirand2q@amazon.co.jp,930-855-4218,341 Karstens Parkway,Boliviano,BOB,552.46,3.04E+13,30-Apr-17,-99,ÈÑÒÈÍÀ
65-4936141,Jacquelynn,Eyeington,20,59,sales representative,experienced,10,jeyeington2r@princeton.edu,961-294-6512,5 Karstens Pass,Peso,PHP,465.12,3.43E+14,5-Nov-17,-99,ÈÑÒÈÍÀ
77-7804555,Elladine,Harrema,47,87,director of national sales,novice,9,eharrema2s@yahoo.com,773-759-1671,862 Heffernan Parkway,Yuan Renminbi,CNY,916.69,4.91E+17,15-Mar-17,-99,ËÎÆÜ
03-5127514,Manon,Comino,27,813,account executive,experienced,8,mcomino2t@un.org,733-356-4206,57179 Pleasure Plaza,Rand,ZAR,699.01,5.15E+15,5-May-17,-99,ÈÑÒÈÍÀ
37-9245080,Sidonnie,Polglase,61,762,assistant store manager,expert,9,spolglase2u@biglobe.ne.jp,368-459-5546,753 Sycamore Crossing,Real,BRL,377.09,3.01E+13,31-May-17,-99,ÈÑÒÈÍÀ
69-0458992,Keelby,Leftridge,64,733,sales representative,expert,6,kleftridge2v@hao123.com,426-388-3136,53 High Crossing Way,Cordoba,NIO,769.96,4.94E+17,25-Aug-17,-99,ËÎÆÜ
31-4258214,Granthem,Kahan,58,247,account executive,expert,9,gkahan2w@salon.com,806-558-4137,1471 Loomis Court,Euro,EUR,741.19,3.72E+14,22-Mar-17,-99,ÈÑÒÈÍÀ
00-1732856,Malynda,Spraberry,46,350,sales director,novice,1,mspraberry2x@hc360.com,876-507-3598,8081 Coleman Way,Yuan Renminbi,CNY,668.12,3.57E+15,16-May-17,-99,ÈÑÒÈÍÀ
55-8805725,Janean,Messier,31,192,director of national sales,novice,13,jmessier2y@auda.org.au,658-686-2986,8740 Golden Leaf Avenue,Tugrik,MNT,788.35,5.57E+15,14-Dec-16,-99,ÈÑÒÈÍÀ
36-5476038,Marquita,Graysmark,64,761,sales representative,middle,12,mgraysmark2z@tiny.cc,125-191-3410,711 Shoshone Road,Yuan Renminbi,CNY,722.90,4.84E+15,3-Feb-17,-99,ËÎÆÜ
20-0567321,Zachary,Crommett,58,787,sales coordinator,experienced,2,zcrommett30@moonfruit.com,808-312-3153,176 Schlimgen Hill,Dollar,USD,931.69,3.54E+15,19-Jul-17,-99,ÈÑÒÈÍÀ
77-1653954,Thebault,Chilton,33,460,sales coordinator,expert,3,tchilton31@google.cn,864-373-7289,27423 Cambridge Place,Yuan Renminbi,CNY,582.92,3.58E+15,23-Jul-17,-99,ÈÑÒÈÍÀ
68-3864148,Pat,Castro,64,540,sales director,middle,15,pcastro32@meetup.com,230-481-2523,5 Chinook Street,Yuan Renminbi,CNY,669.73,3.57E+15,3-Jan-17,-99,ËÎÆÜ
60-0437253,Dino,Dunsmuir,61,546,financial planner,middle,2,ddunsmuir33@hhs.gov,767-991-7450,99468 Gerald Point,Hryvnia,UAH,795.70,3.58E+15,18-Apr-17,-99,ËÎÆÜ
70-0331843,Eldridge,Dransfield,60,613,director of national sales,middle,14,edransfield34@chicagotribune.com,876-902-8311,13 Express Way,Rial,YER,612.44,6.77E+15,23-Dec-16,-99,ËÎÆÜ
43-9754357,Lindy,Lanbertoni,55,391,account executive,experienced,10,llanbertoni35@abc.net.au,896-686-5744,6 Jenifer Court,Euro,EUR,867.65,3.55E+15,7-Jan-17,-99,ËÎÆÜ
57-2155565,Chantalle,Van Saltsberg,65,829,store manager,middle,12,cvansaltsberg36@imgur.com,978-173-5089,089 Anderson Drive,Euro,EUR,982.66,5.61E+18,22-Sep-17,-99,ÈÑÒÈÍÀ
66-8068819,Henri,Teasell,32,244,retail sales consultant,expert,12,hteasell37@bravesites.com,812-456-8258,182 Shoshone Terrace,Rupiah,IDR,405.12,3.54E+15,1-Feb-17,-99,ËÎÆÜ
17-9578604,Debbi,Wombwell,55,773,assistant store manager,novice,1,dwombwell38@nationalgeographic.com,990-239-5830,16 2nd Junction,Rupiah,IDR,922.45,4.41E+15,10-May-17,-99,ÈÑÒÈÍÀ
13-7396451,Renee,Vaillant,27,531,retail sales consultant,experienced,12,rvaillant39@typepad.com,265-861-4170,1 Westerfield Park,Yuan Renminbi,CNY,934.81,6.76E+15,13-Apr-17,-99,ËÎÆÜ
78-6077848,Karil,Hanratty,47,352,executive vice president of sales,middle,15,khanratty3a@vinaora.com,507-648-9051,02 Corben Street,Yuan Renminbi,CNY,958.00,4.91E+15,23-Nov-16,-99,ÈÑÒÈÍÀ
36-4651518,Truda,Abraham,50,279,retail sales consultant,experienced,14,tabraham3b@bloglovin.com,976-527-5931,93 Dorton Terrace,Dollar,USD,954.62,5.60E+15,25-Feb-17,-99,ÈÑÒÈÍÀ
59-1750251,Jeni,Castellino,59,315,account executive,novice,5,jcastellino3c@vimeo.com,967-717-6126,02913 Ludington Drive,Yuan Renminbi,CNY,905.34,4.84E+15,22-May-17,-99,ËÎÆÜ
71-3048091,Sharla,Keedwell,62,270,director of inside sales,expert,1,skeedwell3d@engadget.com,967-175-9790,6939 Montana Junction,Zloty,PLN,810.31,3.75E+14,10-May-17,-99,ÈÑÒÈÍÀ
04-9676903,Starlin,Rameau,59,967,financial advisor,middle,7,srameau3e@discuz.net,483-635-8525,9 Bowman Lane,Rupiah,IDR,507.98,3.55E+15,1-Feb-17,-99,ËÎÆÜ
32-4454788,Danya,Alsop,61,864,sales director,middle,1,dalsop3f@smugmug.com,385-463-7988,5315 Kropf Trail,Sol,PEN,673.95,3.59E+15,20-Nov-16,-99,ÈÑÒÈÍÀ
83-4898137,Adoree,Broinlich,48,250,sales director,expert,7,abroinlich3g@ask.com,706-101-5966,001 Tennessee Lane,Ruble,RUB,678.65,3.56E+15,1-Feb-17,-99,ËÎÆÜ
56-7639235,Hyacinthie,Brownsword,40,788,store manager,novice,10,hbrownsword3h@tumblr.com,564-258-5268,4 Blue Bill Park Alley,Euro,EUR,846.46,2.01E+14,23-Jun-17,-99,ËÎÆÜ
55-8441908,Maynard,Denis,48,474,executive vice president of sales,middle,7,mdenis3i@goo.gl,388-252-4557,5 Luster Hill,Yuan Renminbi,CNY,727.77,3.75E+14,26-Nov-16,-99,ËÎÆÜ
45-1475567,Rhodia,Ghiroldi,65,786,retail sales consultant,expert,5,rghiroldi3j@zimbio.com,293-510-9288,34 Granby Parkway,Ruble,RUB,793.50,6.30E+18,10-Jan-17,-99,ÈÑÒÈÍÀ
27-9333592,Cornelius,Sturges,31,709,account executive,experienced,6,csturges3k@reddit.com,850-495-1811,9377 Riverside Place,Yuan Renminbi,CNY,496.36,5.60E+15,18-Jun-17,-99,ËÎÆÜ
81-0466503,Rhody,Midgely,33,509,account executive,expert,7,rmidgely3l@imageshack.us,463-203-1182,8380 Badeau Street,Yuan Renminbi,CNY,430.82,3.54E+15,2-May-17,-99,ÈÑÒÈÍÀ
