employee_code,first_name,last_name,age,store_srcid,position_name,position_grade_srcid,work_experience,email,phone,personal_address,currency,currency_code,month_salary,credit_card,start_date,end_date,is_active
51-7153548,Darbie,Chellam,38,288,sales director,experienced,5,dchellaml@squidoo.com,382-983-2780,04 Mitchell Hill,Yuan Renminbi,CNY,872.02,5.53E+15,14-Dec-16,-99,ÈÑÒÈÍÀ
34-5563314,Philippine,Vigers,25,689,sales director,expert,15,pvigersm@blogspot.com,583-949-7493,32978 Dawn Court,Franc,XOF,862.89,5.11E+15,5-Jun-17,-99,ËÎÆÜ
49-8279385,Melinde,Bouldon,57,991,financial planner,middle,5,mbouldonn@1und1.de,533-817-8780,619 Huxley Junction,Pound,SYP,454.17,3.56E+15,22-Dec-16,-99,ÈÑÒÈÍÀ
31-3230962,Feliks,Pristnor,52,235,sales associate,experienced,13,fpristnoro@cornell.edu,675-566-2352,16998 Rusk Place,Shilling,TZS,397.79,3.54E+15,14-Sep-17,-99,ËÎÆÜ
58-8532396,Tatum,Sneezum,43,456,financial advisor,novice,1,tsneezump@theglobeandmail.com,284-623-4114,52481 Tony Avenue,Som,UZS,696.14,3.55E+15,17-Oct-17,-99,ËÎÆÜ
76-2240449,Cecilius,Stranahan,38,9,sales director,expert,14,cstranahanq@moonfruit.com,499-447-5600,8498 Becker Plaza,Dinar,RSD,394.03,5.12E+15,24-Nov-16,-99,ËÎÆÜ
09-7286339,Barrie,Nassey,35,155,store manager,middle,5,bnasseyr@youtube.com,122-742-8050,63997 Hoffman Court,Rupiah,IDR,898.28,4.41E+15,12-Mar-17,-99,ËÎÆÜ
26-7321330,Darda,Hodgets,33,165,executive vice president of sales,novice,12,dhodgetss@dion.ne.jp,596-177-6670,7 Lawn Alley,Franc,XAF,952.07,6.33E+15,10-Jan-17,-99,ËÎÆÜ
05-6852948,Clayson,Cockerill,60,763,financial advisor,expert,8,ccockerillt@salon.com,502-757-8321,40786 Fieldstone Terrace,Rupiah,IDR,837.10,6.30E+17,15-Mar-17,-99,ËÎÆÜ
18-7658438,Etti,Graser,23,469,director of inside sales,expert,11,egraseru@auda.org.au,762-534-7990,59856 Butterfield Crossing,Euro,EUR,586.64,5.41E+15,8-Sep-17,-99,ËÎÆÜ
72-2941646,Ami,Colnet,49,895,retail sales consultant,novice,10,acolnetv@etsy.com,895-752-3727,9 Portage Avenue,Rupiah,IDR,635.17,3.56E+15,9-Jul-17,-99,ËÎÆÜ
09-5515481,Phillipe,Jost,26,589,sales director,novice,1,pjostw@moonfruit.com,630-285-1917,7 Westend Point,Birr,ETB,510.86,4.94E+15,10-May-17,-99,ËÎÆÜ
89-3445319,Cleve,Edgeley,19,612,store manager,middle,2,cedgeleyx@latimes.com,612-874-3690,8615 Jenifer Road,Euro,EUR,734.18,4.81E+15,4-Jul-17,-99,ËÎÆÜ
40-3569610,Tish,Chattaway,41,871,sales representative,novice,9,tchattawayy@google.es,955-984-0335,14 Prairieview Alley,Euro,EUR,464.66,3.59E+15,8-Jan-17,-99,ËÎÆÜ
12-0343642,Sharai,Reihill,52,792,store manager,expert,13,sreihillz@examiner.com,444-718-7678,57 Rutledge Terrace,Peso,ARS,751.65,3.59E+15,13-Jan-17,-99,ÈÑÒÈÍÀ
22-9815873,Redd,Baldin,64,587,director of inside sales,expert,12,rbaldin10@utexas.edu,482-750-1066,06 4th Drive,Dong,VND,676.92,3.58E+15,24-Apr-17,-99,ËÎÆÜ
82-3745491,Jud,MacCard,52,104,sales coordinator,experienced,8,jmaccard11@prnewswire.com,835-536-8189,4 Kingsford Hill,Koruna,CZK,386.24,2.02E+14,29-Sep-17,-99,ËÎÆÜ
18-7411208,Abbey,Duckerin,60,184,assistant store manager,expert,9,aduckerin12@moonfruit.com,630-647-9524,3 Oakridge Place,Ruble,RUB,889.76,3.57E+15,11-May-17,-99,ËÎÆÜ
99-9515146,Peirce,Gareisr,39,468,executive vice president of sales,experienced,7,pgareisr13@rakuten.co.jp,571-794-9774,4 Miller Court,Dollar,USD,724.64,2.02E+14,29-Mar-17,-99,ËÎÆÜ
72-3218540,Carline,Enrico,38,283,store manager,expert,6,cenrico14@fda.gov,624-206-0343,512 Evergreen Way,Yuan Renminbi,CNY,562.13,3.57E+15,29-Apr-17,-99,ËÎÆÜ
86-3295943,Carter,Murtimer,41,772,executive vice president of sales,novice,6,cmurtimer15@sun.com,219-781-3720,19359 Stephen Road,Ringgit,MYR,880.19,5.64E+18,28-Nov-16,-99,ËÎÆÜ
26-7106854,Stoddard,Aindriu,36,908,assistant store manager,experienced,14,saindriu16@businesswire.com,212-285-6252,663 Nova Terrace,Real,BRL,864.79,3.58E+15,16-Sep-17,-99,ÈÑÒÈÍÀ
61-2775305,Logan,Danson,64,809,financial planner,expert,10,ldanson17@naver.com,300-586-9071,601 Hoard Terrace,Yuan Renminbi,CNY,355.75,5.60E+15,14-Feb-17,-99,ËÎÆÜ
48-1342240,Charline,Malden,64,687,store manager,expert,12,cmalden18@goo.ne.jp,605-222-5330,65039 Sage Place,Krona,SEK,454.58,3.55E+15,30-Sep-17,-99,ÈÑÒÈÍÀ
72-3701145,Ava,Gouldeby,29,966,sales associate,novice,1,agouldeby19@youtube.com,487-470-2359,78435 Lindbergh Street,Franc,XOF,946.08,5.58E+15,4-Sep-17,-99,ËÎÆÜ
42-1233725,Foss,Avrashin,28,861,sales director,novice,11,favrashin1a@purevolume.com,378-864-3624,3 Kinsman Drive,Krona,SEK,695.44,4.91E+15,18-Mar-17,-99,ËÎÆÜ
22-2521711,Clevey,Aggis,32,642,assistant store manager,experienced,6,caggis1b@umn.edu,988-271-4830,84 Grim Center,Euro,EUR,511.34,3.58E+15,8-Oct-17,-99,ÈÑÒÈÍÀ
04-7939303,Norma,Blaxley,21,195,sales director,novice,8,nblaxley1c@51.la,434-137-0309,107 Oakridge Circle,Sol,PEN,876.69,2.02E+14,24-Mar-17,-99,ËÎÆÜ
76-7436513,Town,Herrema,28,636,financial advisor,novice,13,therrema1d@ask.com,346-212-5838,0153 Eastlawn Pass,Franc,XOF,804.42,5.60E+16,18-Sep-17,-99,ËÎÆÜ
15-5619822,Gary,Welham,26,582,assistant store manager,middle,6,gwelham1e@howstuffworks.com,417-642-0871,727 Coolidge Street,Yuan Renminbi,CNY,486.98,3.55E+15,24-Apr-17,-99,ÈÑÒÈÍÀ
35-2450137,Wilona,Rennebeck,26,470,account executive,expert,7,wrennebeck1f@technorati.com,863-455-6306,39308 Killdeer Plaza,Koruna,CZK,691.25,3.54E+15,10-Jun-17,-99,ËÎÆÜ
41-0159598,Shaughn,Pizzie,20,128,account executive,experienced,11,spizzie1g@zdnet.com,785-256-2098,9901 Macpherson Crossing,Rupiah,IDR,507.82,3.57E+15,21-Mar-17,-99,ÈÑÒÈÍÀ
31-9017125,Diannne,Downe,60,339,account executive,expert,11,ddowne1h@chronoengine.com,350-656-9427,7600 Bay Street,Krona,SEK,694.49,5.64E+18,2-Apr-17,-99,ÈÑÒÈÍÀ
48-8185310,Nil,Chatelain,29,715,sales representative,expert,3,nchatelain1i@qq.com,263-906-0210,375 Bowman Terrace,Rupiah,IDR,721.19,5.05E+15,20-Feb-17,-99,ËÎÆÜ
69-1336595,Earle,Cicconettii,38,796,sales director,middle,9,ecicconettii1j@altervista.org,259-356-4964,942 Granby Avenue,Rupiah,IDR,409.32,3.56E+15,7-Dec-16,-99,ËÎÆÜ
45-2610624,Blakeley,Brownsall,20,615,financial advisor,novice,13,bbrownsall1k@cdc.gov,904-228-0066,4163 Cody Avenue,Dirham,MAD,844.27,5.60E+16,21-May-17,-99,ÈÑÒÈÍÀ
86-7488014,Trudi,Locock,59,519,sales associate,middle,3,tlocock1l@rediff.com,669-406-0677,824 Northwestern Terrace,Baht,THB,410.47,3.54E+15,23-Apr-17,-99,ËÎÆÜ
76-5291029,Mame,Workes,31,341,store manager,experienced,5,mworkes1m@whitehouse.gov,438-743-9246,34551 Fallview Drive,Koruna,CZK,923.92,4.03E+15,15-Jan-17,-99,ÈÑÒÈÍÀ
81-8745762,Camellia,Belchamber,53,467,financial planner,middle,14,cbelchamber1n@sitemeter.com,486-384-8808,85578 Anthes Hill,Naira,NGN,923.19,5.24E+15,25-Jul-17,-99,ÈÑÒÈÍÀ
63-5600170,Malcolm,McLukie,23,204,store manager,expert,14,mmclukie1o@comsenz.com,359-954-2898,56199 Crest Line Crossing,Krona,SEK,435.35,3.59E+15,9-Feb-17,-99,ËÎÆÜ
15-3873243,Marlin,Dowderswell,20,891,sales associate,expert,5,mdowderswell1p@answers.com,354-776-3919,0 Bultman Hill,Dollar,CAD,830.60,5.60E+15,10-Apr-17,-99,ÈÑÒÈÍÀ
63-9819196,Gennie,Antrobus,46,51,sales coordinator,experienced,15,gantrobus1q@quantcast.com,730-510-3852,81 Dawn Junction,Yuan Renminbi,CNY,422.89,4.18E+15,12-Mar-17,-99,ÈÑÒÈÍÀ
04-0079540,Delora,Kuhle,54,547,sales coordinator,experienced,15,dkuhle1r@wordpress.com,950-887-1220,1 Huxley Avenue,Ruble,RUB,929.68,5.49E+15,19-Mar-17,-99,ËÎÆÜ
66-8540045,Theda,Redmille,63,778,sales director,novice,6,tredmille1s@timesonline.co.uk,291-801-6004,55 Transport Hill,Euro,EUR,747.32,4.04E+15,22-Oct-17,-99,ÈÑÒÈÍÀ
96-6779386,Linette,Aldham,64,43,sales coordinator,middle,11,laldham1t@xrea.com,479-605-8950,79 School Place,Yuan Renminbi,CNY,647.65,3.53E+15,30-Mar-17,-99,ËÎÆÜ
28-2149711,Hertha,Witchard,44,667,retail sales consultant,experienced,1,hwitchard1u@examiner.com,783-662-7986,3 Dixon Crossing,Euro,EUR,832.67,3.58E+15,30-Dec-16,-99,ËÎÆÜ
18-6994061,Cherin,Trace,56,510,sales coordinator,novice,11,ctrace1v@salon.com,906-803-6888,9723 Springview Place,Peso,COP,871.61,5.60E+15,1-Aug-17,-99,ËÎÆÜ
30-9458576,Faye,Powner,60,765,sales representative,novice,10,fpowner1w@businessinsider.com,490-770-8333,2 Truax Way,Rupiah,IDR,677.37,3.56E+15,26-Apr-17,-99,ËÎÆÜ
38-7898717,Holli,Huyhton,64,541,sales representative,middle,7,hhuyhton1x@webnode.com,202-840-8930,9495 Hollow Ridge Plaza,Shekel,ILS,667.12,3.59E+15,8-Sep-17,-99,ËÎÆÜ
91-3732779,Thornton,Perdue,40,456,store manager,experienced,4,tperdue1y@nydailynews.com,191-267-9866,35 Weeping Birch Hill,Real,BRL,451.87,5.55E+15,7-Jul-17,-99,ËÎÆÜ
50-9138665,Grannie,Mogford,42,98,director of national sales,novice,12,gmogford1z@shinystat.com,836-451-0976,99562 Rusk Point,Yuan Renminbi,CNY,996.91,5.64E+17,24-Dec-16,-99,ËÎÆÜ
55-5762028,Berti,Hulkes,63,102,assistant store manager,novice,10,bhulkes20@google.com.br,165-687-5734,48315 Trailsway Road,Yuan Renminbi,CNY,994.23,3.54E+15,20-Mar-17,-99,ËÎÆÜ
05-4834111,Cecilio,Raoult,24,718,financial advisor,novice,4,craoult21@woothemes.com,326-367-3187,9 Vera Avenue,Baht,THB,869.84,3.58E+15,12-Apr-17,-99,ÈÑÒÈÍÀ
36-2396769,Freida,Hamsson,22,831,financial advisor,novice,3,fhamsson22@wisc.edu,401-750-4654,8515 Barby Hill,Bolivar,VEF,364.12,3.59E+15,16-Sep-17,-99,ËÎÆÜ
29-8794277,Patin,Cammis,20,236,sales associate,middle,12,pcammis23@twitpic.com,432-614-8919,024 Pond Terrace,Euro,EUR,508.41,3.53E+15,29-Apr-17,-99,ÈÑÒÈÍÀ
06-8813349,Rafael,Cottisford,40,720,sales coordinator,novice,12,rcottisford24@adobe.com,996-312-0912,71048 Bluejay Drive,Franc,CHF,557.45,6.76E+15,7-Mar-17,-99,ÈÑÒÈÍÀ
88-3570538,Suzy,Priddie,29,439,store manager,experienced,3,spriddie25@mapy.cz,756-247-4443,70757 Shelley Plaza,Euro,EUR,913.21,6.71E+16,7-Feb-17,-99,ÈÑÒÈÍÀ
39-9905009,Zedekiah,Swadden,42,825,assistant store manager,novice,1,zswadden26@infoseek.co.jp,128-469-7659,2 Thierer Trail,Dollar,JMD,941.88,3.56E+15,5-Dec-16,-99,ËÎÆÜ
32-4536862,Ileana,Kener,30,964,director of national sales,experienced,3,ikener27@adobe.com,117-760-6315,31385 Forster Place,Taka,BDT,659.39,5.60E+15,3-Feb-17,-99,ÈÑÒÈÍÀ
46-3752338,Joachim,Crowden,35,680,director of inside sales,middle,3,jcrowden28@linkedin.com,740-957-2465,82 Basil Pass,Rupiah,IDR,671.99,5.11E+15,28-Aug-17,-99,ËÎÆÜ
50-8116800,Danny,Freezor,58,569,sales coordinator,middle,11,dfreezor29@google.com.br,761-911-6151,7 Cherokee Point,Yuan Renminbi,CNY,614.40,3.53E+15,10-Jun-17,-99,ÈÑÒÈÍÀ
40-2972039,Rita,Dawtry,50,803,sales representative,expert,6,rdawtry2a@samsung.com,659-923-9193,380 Algoma Plaza,Yuan Renminbi,CNY,555.27,3.58E+15,5-Nov-17,-99,ÈÑÒÈÍÀ
54-8814599,Waldemar,Hickenbottom,63,947,sales associate,middle,7,whickenbottom2b@ask.com,819-870-7108,6955 Harbort Road,Yuan Renminbi,CNY,814.01,5.10E+15,1-Apr-17,-99,ÈÑÒÈÍÀ
17-5729139,Caty,MacRierie,45,52,financial planner,middle,14,cmacrierie2c@usa.gov,731-513-3272,15421 Di Loreto Alley,Peso,ARS,544.54,3.54E+15,10-Dec-16,-99,ËÎÆÜ
93-4742336,Lexie,Downe,28,213,director of national sales,expert,8,ldowne2d@wikimedia.org,559-309-4225,5258 7th Avenue,Marka,BAM,471.69,6.40E+15,9-Apr-17,-99,ËÎÆÜ
22-9009489,Budd,Rafferty,27,677,financial planner,middle,5,brafferty2e@google.ru,678-896-4173,27713 Calypso Crossing,Yuan Renminbi,CNY,766.32,4.91E+15,20-Sep-17,-99,ÈÑÒÈÍÀ
71-1573034,Zebulen,Toretta,23,533,executive vice president of sales,novice,7,ztoretta2f@cisco.com,367-423-9966,32 Annamark Alley,Dollar,CAD,922.92,4.91E+17,18-Feb-17,-99,ÈÑÒÈÍÀ
65-6803069,Carlita,Tummasutti,37,529,sales coordinator,middle,7,ctummasutti2g@cyberchimps.com,512-178-0198,33166 Merry Avenue,Dollar,USD,865.41,4.51E+15,25-Sep-17,-99,ÈÑÒÈÍÀ
65-2774143,Daren,Croal,20,926,executive vice president of sales,middle,13,dcroal2h@feedburner.com,721-342-0970,7146 Melody Crossing,Yuan Renminbi,CNY,805.12,3.57E+15,20-Mar-17,-99,ËÎÆÜ
36-0353876,Dalis,Mapowder,53,765,financial advisor,experienced,2,dmapowder2i@hugedomains.com,328-746-3825,5080 Melby Center,Dong,VND,847.05,3.60E+13,3-Jun-17,-99,ËÎÆÜ
01-3688056,Heather,Smitham,47,87,account executive,novice,4,hsmitham2j@hatena.ne.jp,487-607-1457,5976 Thompson Drive,Yuan Renminbi,CNY,448.29,3.55E+15,22-Nov-16,-99,ÈÑÒÈÍÀ
85-1272931,Mickie,Vlies,35,222,financial advisor,experienced,4,mvlies2k@discuz.net,449-982-1468,75551 Springs Point,Peso,PHP,525.27,5.61E+16,6-Sep-17,-99,ËÎÆÜ
58-8750150,Marta,Bratley,45,88,sales director,novice,12,mbratley2l@google.nl,665-953-9996,469 Hoard Street,Yen,JPY,629.39,5.00E+15,10-May-17,-99,ÈÑÒÈÍÀ
12-3028805,Venita,Ivins,61,229,retail sales consultant,experienced,13,vivins2m@cnbc.com,652-337-4939,3860 Milwaukee Hill,Baht,THB,724.87,3.53E+15,10-Oct-17,-99,ÈÑÒÈÍÀ
82-4252217,Jacquenetta,Nolli,52,553,director of national sales,expert,9,jnolli2n@google.de,185-690-1382,90998 Harper Drive,Euro,EUR,497.65,5.60E+15,14-Jun-17,-99,ËÎÆÜ
69-2330327,Geri,Lamdin,51,25,store manager,experienced,11,glamdin2o@furl.net,190-322-4333,2540 American Plaza,Pound,SYP,573.23,2.01E+14,24-Feb-17,-99,ÈÑÒÈÍÀ
77-3986002,Aksel,Huntar,48,946,assistant store manager,experienced,8,ahuntar2p@hatena.ne.jp,620-162-7197,67281 Darwin Center,Rupiah,IDR,589.84,3.54E+15,24-Jul-17,-99,ËÎÆÜ
61-0202597,Goldina,Florio,52,202,store manager,novice,6,gflorio2q@nyu.edu,934-459-4590,12975 Troy Junction,Euro,EUR,594.08,3.54E+15,25-Jun-17,-99,ÈÑÒÈÍÀ
17-5987434,Brook,Simione,24,711,executive vice president of sales,experienced,13,bsimione2r@deviantart.com,568-321-7246,10 Daystar Circle,Won,KRW,426.23,3.57E+15,28-Jun-17,-99,ÈÑÒÈÍÀ
54-9250498,Dyna,Domeney,65,880,retail sales consultant,novice,6,ddomeney2s@google.co.jp,812-190-6257,1817 Annamark Terrace,Rial,YER,810.82,3.55E+15,1-Nov-17,-99,ÈÑÒÈÍÀ
80-9465824,Mortimer,Bedrosian,18,337,store manager,experienced,15,mbedrosian2t@icio.us,259-516-5485,223 Killdeer Road,Real,BRL,969.52,4.18E+15,23-May-17,-99,ÈÑÒÈÍÀ
59-9521968,Rockie,Sussex,35,312,account executive,expert,15,rsussex2u@cbslocal.com,508-861-4116,5 Londonderry Junction,Yuan Renminbi,CNY,756.99,5.60E+18,8-Jul-17,-99,ÈÑÒÈÍÀ
60-1173881,Lorin,Janjusevic,30,340,assistant store manager,expert,12,ljanjusevic2v@sourceforge.net,446-537-6398,4 Parkside Crossing,Won,KPW,638.28,3.04E+13,3-Jan-17,-99,ËÎÆÜ
22-7804651,Wallie,Sikorsky,40,371,assistant store manager,middle,15,wsikorsky2w@wordpress.org,120-661-4232,5 Coolidge Plaza,Won,KRW,442.43,3.59E+15,19-Sep-17,-99,ËÎÆÜ
11-9582693,Ezechiel,Pitcher,19,333,account executive,expert,4,epitcher2x@mysql.com,311-823-1342,5175 Sunfield Drive,Sol,PEN,852.95,6.77E+16,12-Oct-17,-99,ÈÑÒÈÍÀ
34-3649080,Laurena,Monteith,60,761,assistant store manager,expert,1,lmonteith2y@blinklist.com,590-442-7168,2 School Park,Yen,JPY,611.27,3.06E+13,21-Apr-17,-99,ËÎÆÜ
54-6652547,Axe,Pedroni,57,580,store manager,experienced,9,apedroni2z@vimeo.com,689-155-3857,1 1st Terrace,Euro,EUR,591.48,2.02E+14,15-Jun-17,-99,ÈÑÒÈÍÀ
28-1735651,Josee,Cosslett,45,605,retail sales consultant,middle,12,jcosslett30@mayoclinic.com,289-579-3529,84 Knutson Drive,Zloty,PLN,687.64,3.53E+15,2-Nov-17,-99,ËÎÆÜ
57-7864322,Babita,McManus,24,172,retail sales consultant,middle,10,bmcmanus31@exblog.jp,123-234-3650,9 Dwight Hill,Dollar,ZWL,550.96,6.33E+17,18-Nov-16,-99,ÈÑÒÈÍÀ
57-8592194,Joela,Ferrino,62,941,retail sales consultant,novice,5,jferrino32@admin.ch,529-520-6820,051 Nevada Pass,Euro,EUR,722.90,3.56E+15,13-Nov-17,-99,ÈÑÒÈÍÀ
38-0063052,Emmanuel,Godmar,24,291,sales director,novice,1,egodmar33@webnode.com,718-958-5090,52928 Hanover Avenue,Yuan Renminbi,CNY,904.17,3.53E+15,8-Feb-17,-99,ÈÑÒÈÍÀ
19-6936880,Jenelle,Mattielli,58,872,financial planner,middle,4,jmattielli34@sun.com,800-483-8632,8 Superior Drive,Peso,UYU,477.90,6.30E+17,12-Sep-17,-99,ËÎÆÜ
08-5089339,Lorenza,Woolhouse,60,873,financial advisor,middle,15,lwoolhouse35@shareasale.com,988-405-8012,7 Nevada Avenue,Euro,EUR,447.44,3.58E+15,5-Jun-17,-99,ÈÑÒÈÍÀ
14-4453436,Kelila,Lockhart,64,607,sales associate,novice,7,klockhart36@weibo.com,758-489-4473,2 Texas Trail,Dollar,USD,363.43,4.69E+15,12-Mar-17,-99,ËÎÆÜ
23-5756165,Arda,Tonner,40,68,account executive,expert,15,atonner37@youku.com,168-896-2816,2 Hovde Pass,Real,BRL,490.31,3.55E+15,31-May-17,-99,ÈÑÒÈÍÀ
42-0145820,Cesya,Heazel,33,671,financial planner,experienced,13,cheazel38@whitehouse.gov,368-253-7473,7029 Washington Point,Koruna,CZK,720.07,3.58E+15,3-Apr-17,-99,ËÎÆÜ
35-8630863,Claudina,Langforth,49,413,account executive,middle,4,clangforth39@booking.com,788-525-4591,478 Maple Wood Drive,Sol,PEN,905.93,6.76E+15,4-Nov-17,-99,ËÎÆÜ
84-1840959,Marcos,McColgan,25,278,financial planner,middle,7,mmccolgan3a@creativecommons.org,534-937-4885,5153 Service Terrace,Rupiah,IDR,445.06,3.53E+15,17-Jun-17,-99,ÈÑÒÈÍÀ
02-0054430,Bryna,Filliskirk,23,761,director of national sales,novice,3,bfilliskirk3b@miitbeian.gov.cn,731-224-5153,2148 Coleman Pass,Baht,THB,809.33,5.60E+15,23-Feb-17,-99,ÈÑÒÈÍÀ
01-2331786,Glynnis,Bushrod,64,673,sales director,experienced,11,gbushrod3c@clickbank.net,263-563-2576,39305 Express Terrace,Yuan Renminbi,CNY,846.24,3.58E+15,15-Jan-17,-99,ËÎÆÜ
63-3782772,Lucian,Gosnoll,57,847,director of national sales,middle,15,lgosnoll3d@mozilla.com,726-122-2582,0734 Corscot Pass,Rupiah,IDR,982.73,5.89E+18,14-Oct-17,-99,ÈÑÒÈÍÀ
59-0698618,Benedikt,Kmiec,18,439,store manager,experienced,3,bkmiec3e@goo.ne.jp,480-270-1629,718 Twin Pines Junction,Peso,PHP,470.14,3.59E+15,6-Mar-17,-99,ÈÑÒÈÍÀ
08-8366244,Dorian,Hulstrom,50,533,store manager,experienced,5,dhulstrom3f@sfgate.com,166-800-5908,269 Hovde Way,Yuan Renminbi,CNY,743.06,3.57E+15,13-Dec-16,-99,ÈÑÒÈÍÀ
22-9693342,Derby,Shorter,19,997,assistant store manager,novice,3,dshorter3g@arizona.edu,155-479-4932,08574 Northwestern Road,Franc,XOF,607.51,3.56E+15,14-Jul-17,-99,ËÎÆÜ
12-3866488,Stillmann,Dimsdale,53,753,director of national sales,novice,14,sdimsdale3h@imdb.com,293-827-0895,083 Ridgeway Junction,Euro,EUR,491.16,3.57E+15,14-Jun-17,-99,ÈÑÒÈÍÀ
29-2814456,Rabbi,Adlem,63,598,director of inside sales,novice,5,radlem3i@ycombinator.com,631-115-7790,45 Rutledge Alley,Real,BRL,994.00,3.53E+15,2-Jan-17,-99,ÈÑÒÈÍÀ
32-2173916,Mufinella,Costelow,20,643,sales representative,experienced,3,mcostelow3j@wikipedia.org,712-658-3236,11733 Blaine Junction,Yuan Renminbi,CNY,483.28,5.51E+15,16-Oct-17,-99,ÈÑÒÈÍÀ
20-5522626,Murray,Hanfrey,31,965,sales coordinator,novice,14,mhanfrey3k@upenn.edu,458-356-0196,11 Hoffman Pass,Sol,PEN,620.52,3.69E+13,22-Jul-17,-99,ÈÑÒÈÍÀ
