employee_code,first_name,last_name,age,store_srcid,position_name,position_grade_srcid,work_experience,email,phone,personal_address,currency,currency_code,month_salary,credit_card,start_date,end_date,is_active
92-3143782,Nerita,Capstick,63,712,sales coordinator,experienced,15,ncapsticke@barnesandnoble.com,846-140-6385,63 Fuller Way,Rial,YER,745.89,5.11E+15,10-Dec-16,-99,ÈÑÒÈÍÀ
54-8943884,Joice,Mourton,54,322,account executive,experienced,14,jmourtonf@statcounter.com,258-120-9297,250 Sutherland Place,Afghani,AFN,830.12,4.04E+12,1-May-17,-99,ÈÑÒÈÍÀ
60-1909565,Alanna,Baulch,53,326,account executive,expert,3,abaulchg@smh.com.au,832-937-2362,1 Daystar Trail,Euro,EUR,404.27,3.55E+15,30-Apr-17,-99,ÈÑÒÈÍÀ
21-8298555,Chris,Abramamov,43,145,store manager,novice,4,cabramamovh@naver.com,280-401-6302,7683 Nelson Junction,Yuan Renminbi,CNY,429.41,3.56E+15,2-Jun-17,-99,ÈÑÒÈÍÀ
93-5663218,Stacey,Dockwray,25,99,sales director,expert,8,sdockwrayi@51.la,149-408-4208,88 Arkansas Junction,Hryvnia,UAH,634.80,4.91E+15,24-Sep-17,-99,ËÎÆÜ
20-0429287,Leena,Scarlett,56,218,financial planner,novice,4,lscarlettj@domainmarket.com,136-290-5595,17427 Red Cloud Crossing,Kuna,HRK,372.90,3.58E+15,25-Nov-16,-99,ËÎÆÜ
84-6316431,Jenine,Coale,27,280,retail sales consultant,expert,8,jcoalek@prlog.org,422-709-8920,424 Hudson Hill,Krona,SEK,577.84,3.74E+14,7-Oct-17,-99,ÈÑÒÈÍÀ
86-4519086,Lin,Curedale,49,530,retail sales consultant,novice,10,lcuredalel@themeforest.net,639-121-7006,2408 Twin Pines Junction,Peso,COP,474.21,3.58E+15,10-Feb-17,-99,ËÎÆÜ
33-6117733,Derwin,Cantero,55,623,sales representative,novice,1,dcanterom@free.fr,515-440-8151,4938 Russell Pass,Dollar,USD,749.88,5.10E+15,16-Feb-17,-99,ËÎÆÜ
20-5203720,Blaine,Hefforde,39,336,financial planner,novice,9,bhefforden@1und1.de,906-177-0993,23 Butterfield Court,Denar,MKD,640.58,3.47E+14,24-May-17,-99,ËÎÆÜ
83-4252555,Ilse,Juett,56,956,financial advisor,experienced,15,ijuetto@columbia.edu,563-595-0899,90 Center Parkway,Rupiah,IDR,392.10,3.57E+15,21-Apr-17,-99,ËÎÆÜ
37-9741486,Franklin,Twoohy,58,422,sales representative,expert,11,ftwoohyp@slideshare.net,234-732-7780,0979 Lakewood Road,Yuan Renminbi,CNY,375.26,5.60E+17,11-May-17,-99,ËÎÆÜ
61-2461523,Phyllida,Philpott,60,940,sales representative,middle,12,pphilpottq@gov.uk,111-606-3409,15439 Maple Court,Peso,PHP,491.30,3.54E+15,4-Dec-16,-99,ÈÑÒÈÍÀ
37-6680712,Lilia,Ricket,48,49,director of national sales,expert,4,lricketr@indiatimes.com,330-941-9490,67580 Coolidge Hill,Dollar,USD,952.52,6.76E+16,2-Oct-17,-99,ÈÑÒÈÍÀ
23-0577685,Dionisio,Marler,38,385,financial planner,experienced,10,dmarlers@omniture.com,670-279-2928,8 Mendota Pass,Yuan Renminbi,CNY,525.35,3.54E+15,7-Nov-17,-99,ÈÑÒÈÍÀ
50-2994683,Nataline,Cockrell,24,343,executive vice president of sales,middle,7,ncockrellt@wsj.com,960-950-1081,0223 Service Avenue,Peso,PHP,694.38,3.59E+15,12-Apr-17,-99,ÈÑÒÈÍÀ
88-7080721,Lonnie,Garcia,50,325,store manager,expert,5,lgarciau@washington.edu,492-515-2231,295 David Road,Euro,EUR,449.36,5.48E+15,20-Apr-17,-99,ÈÑÒÈÍÀ
34-9689395,Michell,Banthorpe,44,738,retail sales consultant,middle,11,mbanthorpev@mapquest.com,912-403-2470,1030 Goodland Crossing,Krona,SEK,453.84,3.55E+15,30-May-17,-99,ÈÑÒÈÍÀ
52-2729713,Juanita,Permain,58,849,retail sales consultant,novice,1,jpermainw@hatena.ne.jp,342-707-2507,71 Transport Crossing,Krona,SEK,762.87,3.54E+15,31-Jul-17,-99,ËÎÆÜ
77-7548058,Josephina,Lionel,38,997,assistant store manager,expert,11,jlionelx@drupal.org,443-308-8967,8186 Lotheville Park,Yuan Renminbi,CNY,997.43,2.02E+14,4-Feb-17,-99,ÈÑÒÈÍÀ
56-0602049,Donny,Blurton,48,660,financial planner,novice,10,dblurtony@sohu.com,302-839-3759,0370 International Hill,Quetzal,GTQ,667.68,3.05E+13,16-May-17,-99,ËÎÆÜ
08-1364324,Atlanta,Stolting,28,503,financial planner,experienced,8,astoltingz@wikispaces.com,534-488-5366,1 Bultman Avenue,Peso,COP,700.81,5.60E+17,8-Nov-17,-99,ÈÑÒÈÍÀ
95-8264368,Annamaria,Magenny,38,292,financial planner,experienced,3,amagenny10@friendfeed.com,508-731-3890,12853 West Center,Bolivar,VEF,718.59,5.60E+15,31-May-17,-99,ËÎÆÜ
08-1356880,Cate,Rapinett,49,929,retail sales consultant,experienced,11,crapinett11@tamu.edu,243-327-0619,548 Prentice Drive,Zloty,PLN,812.24,3.53E+15,13-Jun-17,-99,ËÎÆÜ
30-1955080,Ethelbert,Werner,64,14,retail sales consultant,novice,3,ewerner12@amazonaws.com,784-515-9060,07 Manufacturers Road,Franc,XOF,430.64,4.18E+15,14-Apr-17,-99,ËÎÆÜ
93-2486325,Cedric,Darnody,54,740,store manager,novice,6,cdarnody13@hostgator.com,818-880-2298,46645 Pleasure Hill,Krona,SEK,572.72,3.57E+15,27-Dec-16,-99,ÈÑÒÈÍÀ
07-6900444,Jeni,Week,49,118,executive vice president of sales,expert,9,jweek14@archive.org,330-456-5580,729 Anhalt Point,Ruble,RUB,735.74,5.04E+16,28-Nov-16,-99,ÈÑÒÈÍÀ
88-1084487,Tawnya,Gallymore,60,334,assistant store manager,novice,13,tgallymore15@tumblr.com,141-882-3325,2793 Autumn Leaf Crossing,Peso,PHP,971.43,4.91E+15,26-Apr-17,-99,ËÎÆÜ
28-3435785,Mariam,Parramore,45,309,store manager,expert,13,mparramore16@paypal.com,774-860-9623,56694 Summer Ridge Center,Ruble,RUB,702.16,4.41E+15,27-Nov-16,-99,ËÎÆÜ
71-1871037,Barr,McLauchlin,41,185,sales coordinator,novice,7,bmclauchlin17@time.com,887-391-2930,3 Almo Junction,Real,BRL,986.26,3.74E+14,7-Jul-17,-99,ËÎÆÜ
32-8249537,Noland,Marking,37,429,sales associate,novice,1,nmarking18@ezinearticles.com,818-911-1465,42 Summerview Avenue,Rupiah,IDR,421.16,3.75E+14,10-Dec-16,-99,ËÎÆÜ
90-0322713,Felipa,Rannells,65,381,sales associate,expert,9,frannells19@ebay.com,688-250-2373,6811 Mallory Circle,Rupiah,IDR,422.94,5.10E+15,11-Mar-17,-99,ÈÑÒÈÍÀ
33-6494454,Cosmo,Slaughter,24,102,financial advisor,middle,10,cslaughter1a@canalblog.com,151-532-7051,55 Londonderry Way,Franc,XAF,386.37,3.54E+15,1-Feb-17,-99,ÈÑÒÈÍÀ
57-9427761,Poul,Yewdell,20,276,sales director,middle,13,pyewdell1b@weather.com,672-648-8881,1 Warbler Alley,Ruble,RUB,588.39,4.52E+15,11-Mar-17,-99,ËÎÆÜ
34-1590104,Julita,Wilkins,55,749,retail sales consultant,middle,5,jwilkins1c@nih.gov,222-495-6736,5 Merrick Lane,Yuan Renminbi,CNY,833.36,2.01E+14,3-Jan-17,-99,ËÎÆÜ
91-6585064,Hamilton,Beckinsall,53,154,sales coordinator,novice,15,hbeckinsall1d@sogou.com,841-869-7967,91 Corry Crossing,Peso,PHP,796.80,3.55E+15,20-Apr-17,-99,ËÎÆÜ
01-6219059,Shoshana,Mavin,57,426,store manager,experienced,8,smavin1e@newsvine.com,213-540-9418,906 Pleasure Park,Euro,EUR,487.06,6.71E+15,12-Mar-17,-99,ÈÑÒÈÍÀ
09-9052384,Carolina,Knifton,46,895,director of national sales,middle,3,cknifton1f@mediafire.com,698-442-5168,804 Dapin Alley,Euro,EUR,979.39,2.02E+14,16-May-17,-99,ÈÑÒÈÍÀ
01-8806697,Averyl,Leamon,37,536,account executive,expert,13,aleamon1g@quantcast.com,920-337-0757,40735 Algoma Terrace,Pound,EGP,893.52,4.90E+18,9-May-17,-99,ÈÑÒÈÍÀ
53-3295014,Jane,Tame,57,171,director of inside sales,experienced,11,jtame1h@ftc.gov,210-652-8129,63751 Valley Edge Hill,Yuan Renminbi,CNY,928.71,5.60E+16,11-Aug-17,-99,ÈÑÒÈÍÀ
58-6719482,Woodie,Callander,26,142,sales representative,novice,2,wcallander1i@nymag.com,756-979-6912,4 Scoville Lane,Yuan Renminbi,CNY,755.24,3.38E+14,30-Oct-17,-99,ÈÑÒÈÍÀ
83-7557500,Gabey,Goshawk,24,57,sales representative,expert,12,ggoshawk1j@usatoday.com,590-711-7036,2291 Crownhardt Crossing,Dinar,RSD,772.76,3.75E+14,1-Jul-17,-99,ÈÑÒÈÍÀ
02-8677872,Park,Kalberer,35,8,retail sales consultant,expert,4,pkalberer1k@infoseek.co.jp,774-725-3519,57 Dryden Street,Yuan Renminbi,CNY,462.25,3.56E+15,29-Jul-17,-99,ÈÑÒÈÍÀ
40-1798906,Allegra,Coyish,55,744,financial advisor,expert,15,acoyish1l@weebly.com,927-261-0282,3061 Rockefeller Pass,Yuan Renminbi,CNY,830.06,3.53E+15,11-Jun-17,-99,ÈÑÒÈÍÀ
84-9212099,Elliot,Vedenisov,20,23,sales representative,expert,5,evedenisov1m@goo.gl,515-440-7886,1 Morningstar Drive,Yuan Renminbi,CNY,818.45,3.54E+15,9-Apr-17,-99,ÈÑÒÈÍÀ
72-8012869,Bourke,Reape,44,348,sales director,middle,13,breape1n@ucla.edu,721-659-9974,44123 Maryland Trail,Euro,EUR,738.95,2.02E+14,1-Feb-17,-99,ËÎÆÜ
00-8685139,Fredia,Whale,32,442,store manager,experienced,12,fwhale1o@comsenz.com,985-409-4080,0165 Donald Point,Rupiah,IDR,388.32,2.02E+14,11-Nov-17,-99,ËÎÆÜ
35-8018264,Ximenes,Bilovsky,46,515,sales representative,middle,5,xbilovsky1p@parallels.com,393-774-9019,4 Killdeer Alley,Ariary,MGA,819.55,4.03E+15,14-Sep-17,-99,ÈÑÒÈÍÀ
27-1490444,Zora,Birchill,61,38,director of national sales,experienced,15,zbirchill1q@a8.net,639-216-3077,09466 Atwood Way,Yuan Renminbi,CNY,365.93,6.33E+18,3-Apr-17,-99,ÈÑÒÈÍÀ
24-1843595,Sibbie,Trewartha,40,793,sales representative,expert,9,strewartha1r@blogger.com,803-721-7475,902 Bluejay Center,Ruble,RUB,486.66,3.54E+15,25-Jul-17,-99,ËÎÆÜ
10-5213427,Hollyanne,Crass,64,240,assistant store manager,experienced,10,hcrass1s@cisco.com,322-574-6684,219 Meadow Ridge Avenue,Franc,XAF,590.07,3.57E+15,31-Oct-17,-99,ÈÑÒÈÍÀ
87-1399840,Rene,Dinnies,36,57,assistant store manager,middle,4,rdinnies1t@google.co.jp,300-245-6871,235 Dwight Lane,Rupiah,IDR,585.20,3.55E+15,2-Jan-17,-99,ÈÑÒÈÍÀ
95-8816547,Maxi,Lombard,41,716,assistant store manager,expert,14,mlombard1u@state.tx.us,540-220-4016,0738 Dixon Pass,Dollar,TWD,707.40,3.54E+15,23-Mar-17,-99,ËÎÆÜ
16-8033225,Fanya,Goodding,42,860,director of national sales,novice,6,fgoodding1v@yahoo.co.jp,978-231-1355,319 Hazelcrest Trail,Shilling,KES,465.30,3.55E+15,27-Dec-16,-99,ÈÑÒÈÍÀ
81-6740680,Ilise,Whittock,26,55,director of inside sales,middle,13,iwhittock1w@smugmug.com,756-557-1823,1 Darwin Trail,Rupiah,IDR,496.38,3.56E+15,15-Dec-16,-99,ËÎÆÜ
61-5758796,Gilli,Denton,63,142,store manager,middle,14,gdenton1x@wsj.com,848-736-1932,8901 North Point,Franc,XOF,652.93,3.72E+14,2-Aug-17,-99,ÈÑÒÈÍÀ
14-6013988,Filip,Tull,49,305,sales representative,novice,10,ftull1y@goodreads.com,858-520-9121,46746 Warrior Point,Ruble,RUB,896.83,6.33E+18,14-Dec-16,-99,ÈÑÒÈÍÀ
15-6177952,Basilio,Greenman,30,910,financial planner,middle,4,bgreenman1z@earthlink.net,514-153-4625,66 Kedzie Drive,Euro,EUR,948.06,3.72E+14,20-Jul-17,-99,ÈÑÒÈÍÀ
51-9923985,Rinaldo,Frie,43,443,account executive,novice,13,rfrie20@slashdot.org,333-873-4214,550 Sachs Place,Tugrik,MNT,818.43,4.04E+12,12-Apr-17,-99,ËÎÆÜ
28-0504914,Wendye,Meininking,48,38,sales representative,experienced,5,wmeininking21@cafepress.com,487-525-1021,7288 Transport Place,Real,BRL,438.79,3.54E+15,20-Mar-17,-99,ËÎÆÜ
05-6627704,Jedidiah,Bril,25,279,account executive,expert,12,jbril22@dailymail.co.uk,271-826-9433,7722 Nova Park,Rupiah,IDR,513.23,3.58E+15,29-Mar-17,-99,ËÎÆÜ
00-4583614,Katina,Tash,34,49,sales director,novice,4,ktash23@mac.com,720-588-2150,593 Mesta Circle,Real,BRL,909.49,2.02E+14,2-Jan-17,-99,ÈÑÒÈÍÀ
63-9302750,Lula,Anster,25,220,financial advisor,expert,2,lanster24@imdb.com,401-742-6058,2 Sundown Hill,Sol,PEN,958.84,5.39E+15,13-Dec-16,-99,ËÎÆÜ
87-5612165,Shawnee,Ferebee,53,514,sales representative,experienced,10,sferebee25@shareasale.com,910-478-1686,4 Prairie Rose Trail,Ruble,RUB,419.68,3.56E+15,17-Feb-17,-99,ÈÑÒÈÍÀ
03-3849201,Theo,Maberley,40,708,executive vice president of sales,expert,4,tmaberley26@spiegel.de,386-761-7209,9806 Kennedy Way,Rial,IRR,418.63,3.58E+15,1-Jan-17,-99,ÈÑÒÈÍÀ
43-1710284,Barty,Feldmark,23,633,financial advisor,expert,5,bfeldmark27@theatlantic.com,413-111-7821,38672 Northview Park,Sol,PEN,642.13,3.54E+15,1-Jun-17,-99,ËÎÆÜ
72-6489691,Melissa,Mundle,25,262,assistant store manager,experienced,11,mmundle28@g.co,120-190-9001,54 Luster Terrace,Franc,CDF,872.46,3.59E+15,23-Aug-17,-99,ÈÑÒÈÍÀ
19-2090704,Colene,Leslie,63,946,account executive,middle,3,cleslie29@reuters.com,104-533-5958,3 Burning Wood Place,Ruble,RUB,396.33,5.89E+16,29-Jul-17,-99,ËÎÆÜ
68-4012085,Hephzibah,Feeney,18,989,executive vice president of sales,novice,2,hfeeney2a@mashable.com,114-265-1946,15534 Schmedeman Drive,Yuan Renminbi,CNY,844.10,3.58E+15,12-Oct-17,-99,ËÎÆÜ
70-5169486,Row,Ziehm,20,927,sales director,experienced,9,rziehm2b@chicagotribune.com,485-850-4173,8 Karstens Way,Tugrik,MNT,362.90,5.60E+15,7-Dec-16,-99,ÈÑÒÈÍÀ
58-7810142,Nissa,Tully,42,34,account executive,novice,6,ntully2c@noaa.gov,592-254-1445,6 Bellgrove Center,Peso,ARS,502.77,2.02E+14,22-Oct-17,-99,ÈÑÒÈÍÀ
87-4504605,Eveleen,Peres,31,716,director of inside sales,middle,1,eperes2d@abc.net.au,753-716-3165,411 Rockefeller Lane,Ruble,RUB,521.96,3.62E+13,6-Feb-17,-99,ÈÑÒÈÍÀ
46-5231709,Verile,Welbelove,58,678,sales associate,novice,10,vwelbelove2e@alexa.com,841-730-6433,81 Gina Point,Rupiah,IDR,661.81,3.57E+15,18-Apr-17,-99,ËÎÆÜ
68-4018483,Haskell,Cheeseman,54,50,store manager,novice,3,hcheeseman2f@freewebs.com,801-661-4056,645 Texas Court,Ruble,RUB,789.82,4.90E+17,1-Sep-17,-99,ÈÑÒÈÍÀ
95-0317856,Christoper,Claworth,64,242,financial planner,expert,2,cclaworth2g@diigo.com,561-487-9313,55 Shasta Point,Yuan Renminbi,CNY,977.37,3.56E+15,13-Jun-17,-99,ËÎÆÜ
73-8309487,Daune,Guard,48,697,sales director,experienced,3,dguard2h@themeforest.net,334-726-3282,196 Mifflin Avenue,Franc,XAF,766.89,4.04E+12,6-Aug-17,-99,ÈÑÒÈÍÀ
19-7464389,Holly,Howe,50,204,account executive,experienced,1,hhowe2i@google.com.hk,905-977-1141,11028 Canary Point,Euro,EUR,583.94,5.50E+15,20-Mar-17,-99,ËÎÆÜ
21-0984931,Lurlene,Chaudrelle,19,975,director of national sales,experienced,14,lchaudrelle2j@about.me,685-211-3679,56840 Rowland Trail,Franc,XOF,974.86,6.33E+15,24-Feb-17,-99,ÈÑÒÈÍÀ
25-8878153,Simona,Lardge,64,400,sales representative,novice,10,slardge2k@phpbb.com,267-390-5056,0002 Dorton Crossing,Euro,EUR,759.53,5.10E+15,10-Sep-17,-99,ËÎÆÜ
15-2991695,Debbie,Kite,47,658,retail sales consultant,middle,15,dkite2l@angelfire.com,497-271-4115,283 High Crossing Avenue,Baht,THB,351.54,6.76E+15,13-Nov-17,-99,ËÎÆÜ
85-0681020,Mabelle,Lehrle,32,289,director of national sales,middle,15,mlehrle2m@upenn.edu,590-908-4624,94 Pankratz Hill,Koruna,CZK,477.48,3.55E+15,6-Jul-17,-99,ÈÑÒÈÍÀ
88-5695228,Jake,Whiteford,39,64,assistant store manager,novice,4,jwhiteford2n@skyrock.com,750-407-3460,40 Kedzie Center,Zloty,PLN,401.47,5.02E+17,11-Jul-17,-99,ÈÑÒÈÍÀ
77-6682222,Bogey,Dixon,64,275,assistant store manager,experienced,14,bdixon2o@tumblr.com,230-972-8151,9 Jay Place,Peso,PHP,644.84,3.54E+15,4-Apr-17,-99,ÈÑÒÈÍÀ
79-8033796,Davey,Voas,25,36,financial advisor,expert,6,dvoas2p@merriam-webster.com,544-664-8070,7197 Fordem Court,Rupiah,IDR,374.44,6.71E+17,30-Nov-16,-99,ËÎÆÜ
73-7308660,Sylvan,Losel,30,74,store manager,expert,11,slosel2q@linkedin.com,686-251-9810,620 Independence Place,Zloty,PLN,980.24,3.53E+15,10-Apr-17,-99,ËÎÆÜ
91-3488047,Carleen,Chipp,53,337,financial planner,novice,12,cchipp2r@state.gov,377-535-9248,55 Banding Street,Ruble,RUB,649.23,3.55E+15,27-Dec-16,-99,ÈÑÒÈÍÀ
92-4816553,Romeo,Raffan,40,54,sales coordinator,middle,15,rraffan2s@yahoo.com,602-316-4989,923 Crescent Oaks Plaza,Naira,NGN,905.81,5.23E+15,9-Sep-17,-99,ËÎÆÜ
94-8366829,Betsy,Gilbeart,28,951,director of national sales,novice,15,bgilbeart2t@bloglines.com,935-271-2549,58 Hoepker Way,Real,BRL,431.60,4.04E+12,19-Jun-17,-99,ÈÑÒÈÍÀ
14-7438645,Keriann,Goodnow,28,1,sales coordinator,experienced,10,kgoodnow2u@newyorker.com,255-163-1631,2 Loomis Terrace,Krona,SEK,943.77,2.02E+14,27-Aug-17,-99,ÈÑÒÈÍÀ
20-8069114,Benedikta,Noorwood,53,869,retail sales consultant,expert,7,bnoorwood2v@gnu.org,430-369-0272,59 Hazelcrest Place,Ruble,RUB,491.99,6.38E+15,9-Dec-16,-99,ÈÑÒÈÍÀ
62-3951700,Karina,Marshman,25,972,director of inside sales,expert,10,kmarshman2w@tamu.edu,731-311-6905,335 Doe Crossing Avenue,Yuan Renminbi,CNY,826.28,2.02E+14,6-Oct-17,-99,ÈÑÒÈÍÀ
86-7217435,Elwyn,Boecke,31,96,sales coordinator,expert,1,eboecke2x@livejournal.com,877-899-7624,09959 Ridgeview Crossing,Franc,XAF,959.63,3.59E+15,3-Jul-17,-99,ÈÑÒÈÍÀ
37-1237506,Remy,Houlworth,20,878,assistant store manager,middle,6,rhoulworth2y@feedburner.com,315-443-0609,6 Buell Pass,Euro,EUR,470.94,5.60E+15,4-Jul-17,-99,ÈÑÒÈÍÀ
92-4025296,Matthus,Seeney,27,383,account executive,expert,1,mseeney2z@deviantart.com,378-126-9094,4 Shelley Alley,Rupiah,IDR,972.27,3.55E+15,21-Jul-17,-99,ÈÑÒÈÍÀ
02-2510900,Ingunna,Chatto,55,923,account executive,experienced,13,ichatto30@quantcast.com,536-272-7172,2553 Rieder Road,Euro,EUR,903.50,3.54E+15,17-Nov-17,-99,ËÎÆÜ
07-0401990,Pietra,Sandyfirth,30,893,director of inside sales,middle,4,psandyfirth31@yahoo.co.jp,335-522-5701,4 Oneill Junction,Naira,NGN,542.57,5.56E+15,22-May-17,-99,ËÎÆÜ
27-1176685,Debby,Piatkow,64,708,retail sales consultant,experienced,7,dpiatkow32@symantec.com,523-886-3320,8519 Florence Drive,Dinar,RSD,635.80,6.76E+15,9-Nov-17,-99,ËÎÆÜ
22-5240491,Marcel,Gulley,56,738,sales coordinator,experienced,6,mgulley33@msu.edu,947-578-0188,516 Mallory Lane,Rupiah,IDR,758.46,3.56E+15,26-Dec-16,-99,ËÎÆÜ
45-4660861,Elinor,Chisholm,45,729,financial planner,expert,13,echisholm34@tamu.edu,998-791-8167,71489 Hazelcrest Point,Yen,JPY,729.82,3.59E+15,16-Aug-17,-99,ËÎÆÜ
76-7865179,Mair,Dutch,39,428,sales director,middle,3,mdutch35@i2i.jp,264-625-1901,4698 Chinook Park,Krona,SEK,742.73,3.54E+15,2-May-17,-99,ÈÑÒÈÍÀ
04-0969734,Beniamino,Oliff,59,286,sales director,middle,12,boliff36@unesco.org,991-766-0175,58 Talisman Court,Yuan Renminbi,CNY,948.04,3.06E+13,7-Jul-17,-99,ËÎÆÜ
83-5683109,Barn,Norway,18,769,sales director,experienced,3,bnorway37@linkedin.com,522-320-5669,12 Arkansas Pass,Pound,SYP,511.72,3.55E+15,12-Mar-17,-99,ËÎÆÜ
14-1479848,Joshuah,Have,21,58,director of national sales,middle,11,jhave38@opera.com,579-888-9942,6 Thierer Place,Sol,PEN,777.19,3.01E+13,17-Dec-16,-99,ËÎÆÜ
89-2110678,Corrina,Curtin,59,621,store manager,middle,6,ccurtin39@marketwatch.com,346-884-8461,283 Sycamore Parkway,Yuan Renminbi,CNY,683.78,2.02E+14,13-Oct-17,-99,ÈÑÒÈÍÀ
02-3844059,Lilllie,Hastler,42,293,executive vice president of sales,novice,12,lhastler3a@fema.gov,372-724-3589,63 Manitowish Hill,Peso,COP,894.40,3.55E+15,31-Aug-17,-99,ËÎÆÜ
78-2469061,Aharon,Wheelan,43,38,assistant store manager,expert,12,awheelan3b@bandcamp.com,110-596-1282,80 Hoepker Avenue,Euro,EUR,894.95,3.55E+15,21-Apr-17,-99,ÈÑÒÈÍÀ
41-7453152,Iver,Dovinson,62,727,sales director,experienced,10,idovinson3c@dot.gov,663-818-4589,936 Eagan Place,Baht,THB,391.84,3.53E+15,20-Oct-17,-99,ÈÑÒÈÍÀ
88-7991655,Hyacinthia,Samples,59,433,financial planner,middle,14,hsamples3d@163.com,536-739-8523,37 Scoville Point,Pound,SYP,767.46,3.59E+15,4-Sep-17,-99,ËÎÆÜ
18-9208248,Merilee,Sheaber,42,789,account executive,expert,10,msheaber3e@ezinearticles.com,510-577-4681,9035 Dunning Circle,Yuan Renminbi,CNY,974.43,2.02E+14,11-Nov-17,-99,ËÎÆÜ
17-5042637,Helli,Winchurch,48,178,financial planner,experienced,7,hwinchurch3f@reddit.com,744-365-9465,0 Westport Court,Krona,SEK,404.63,3.57E+15,27-Mar-17,-99,ÈÑÒÈÍÀ
22-5792926,Jacinda,Crosham,25,680,sales coordinator,expert,11,jcrosham3g@amazon.com,125-199-9475,04066 Elka Point,Peso,ARS,468.84,5.89E+17,1-Sep-17,-99,ËÎÆÜ
12-9828747,Myrle,Webland,59,18,executive vice president of sales,expert,1,mwebland3h@hexun.com,678-815-5724,5 Dorton Court,Real,BRL,988.35,6.71E+15,22-Feb-17,-99,ÈÑÒÈÍÀ
28-7140529,Keslie,Standish-Brooks,23,914,executive vice president of sales,middle,1,kstandishbrooks3i@cpanel.net,586-368-4991,60633 Hoffman Place,Dollar,AUD,522.58,3.56E+15,12-Apr-17,-99,ËÎÆÜ
60-4813159,Dulsea,Zealander,22,228,executive vice president of sales,novice,10,dzealander3j@cafepress.com,650-880-1204,7718 Mandrake Hill,Yuan Renminbi,CNY,673.70,6.33E+18,31-Jan-17,-99,ÈÑÒÈÍÀ
25-5981252,Doti,Tittershill,48,269,retail sales consultant,expert,13,dtittershill3k@example.com,838-160-8869,4 Bowman Park,Rial,YER,894.36,5.60E+15,7-May-17,-99,ÈÑÒÈÍÀ
74-7711544,Bernie,Leer,61,70,store manager,middle,12,bleer3l@wikimedia.org,346-444-9125,7 Glacier Hill Alley,Franc,XAF,538.07,3.03E+13,14-Jan-17,-99,ËÎÆÜ
